指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
HSSCHKY,恒生港股通高股息率指数,2019-11-01,0.0040,2559.8400,0.0331,7.7674,0.9771,3.8979,4.9346,5.7594,7.0243,8.1550,0.7025,0.8946,0.4277,0.5145,0.5707,0.6593,0.8197,1.1962,0.9293,0.5333,0.6929,0.8609,1.0910,1.3442,,0.0939,,0.0549,440
930914,港股通高股息,2016-11-25,0.0042,4956.1300,0.0078,7.8213,0.8321,3.4280,4.3932,5.8164,7.6126,11.1979,0.7398,0.7064,0.3979,0.4989,0.6055,0.8583,1.1764,1.2181,0.8014,0.5144,0.6892,0.9128,1.2174,2.2126,,0.1031,,0.0568,569
399809,保险主题,2015-02-13,0.0158,2830.0300,0.0608,7.8830,0.3320,5.4537,6.8119,10.6431,15.0228,22.8725,0.8861,0.3480,0.6352,0.7669,1.2325,1.4853,1.9794,2.3170,0.9860,0.5239,0.8689,1.0929,1.3340,2.3772,0.0826,0.0985,0.0781,0.0368,1413
H30270,红利价值,2013-12-19,0.0021,9543.3800,0.0012,7.9049,0.7649,4.4543,5.4057,6.7098,8.8476,13.0955,0.8224,0.6433,0.5256,0.6470,0.7541,1.2660,1.7317,1.5945,0.9968,0.5854,0.8035,0.9875,1.2305,1.6166,0.0710,0.0973,0.0746,0.0433,126
000018,180金融,2007-12-10,0.0054,5956.9000,0.0028,7.9130,0.6722,5.2016,6.4226,7.4830,8.3000,10.8609,0.8416,0.4147,0.5902,0.6966,0.9128,1.0774,1.4199,2.3988,0.9160,1.2355,1.5826,1.9104,2.1619,2.8772,0.0787,0.0991,0.0776,0.0371,758
932596,港股通红利低波,2016-02-04,0.0084,3956.3200,0.0200,7.9408,0.5385,7.4451,7.6472,7.9292,8.2721,8.5745,0.7228,0.9615,0.6528,0.6706,0.6992,0.7123,0.7309,1.2966,0.5385,1.2161,1.2487,1.2947,1.3602,1.4099,,,,0.0548,33
HSCSOE,恒生中国央企指数,2023-01-01,0.0084,3714.8400,0.0334,8.0141,0.9758,4.9972,5.5133,5.9582,7.1006,8.3212,0.7752,0.9638,0.5264,0.5853,0.6239,0.7133,0.8025,0.9599,1,0.5404,0.5905,0.6526,0.7934,0.9599,,0.0979,,0.0509,97
000818,细分金融,2012-04-11,0.0040,7435.5700,0.0070,8.0530,0.6417,5.2356,6.4985,7.6802,8.4792,10.9951,0.8560,0.4152,0.5930,0.7010,0.9254,1.1030,1.4303,2.4588,0.9147,1.2689,1.6360,1.9651,2.2163,2.9111,0.0780,0.0967,0.0768,0.0362,4
931157,SHS红利成长LV,2019-04-25,0.0003,7527.8700,0.0099,8.0855,0.7322,4.1261,5.5544,6.8271,8.3730,11.5318,0.8232,0.5684,0.5154,0.6212,0.8014,0.9373,1.5888,1.5962,0.9977,0.5018,0.7005,0.9856,1.3361,1.6109,,0.1050,,0.0489,217
HSSCHYS,恒生港股通红利优选指数,2023-06-01,0.0026,4754.8100,0.0238,8.1485,0.9644,4.2457,4.6751,5.6426,7.3547,8.5630,0.7474,0.9520,0.4429,0.4938,0.5699,0.7079,0.7859,1.0560,0.9582,0.6036,0.6672,0.8602,0.9769,1.1099,,0.0975,,0.0600,63
000914,300金融,2007-07-02,0.0037,6768.2200,0.0075,8.3479,0.6903,5.2769,6.6035,7.7868,8.5959,11.3863,0.8518,0.3991,0.5962,0.7048,0.9503,1.1438,1.4919,2.2965,0.9357,1.1210,1.4313,1.8124,2.0482,2.7052,0.0752,0.0912,0.0734,0.0358,334
000151,上国红利,2012-07-20,-0.0042,1555.1000,0.0179,8.3568,0.9518,4.5075,5.3671,6.8340,7.5202,10.0345,0.7896,0.5465,0.5268,0.6196,0.7569,0.9691,1.3272,1.0662,0.4493,0.6026,0.8954,1.1267,1.3114,1.6854,0.0643,0.0941,0.0692,0.0507,161
H30269,红利低波,2013-12-19,0.0025,11169.9100,-0.0062,8.3775,0.7751,4.5638,5.5488,6.7476,9.4763,14.4342,0.8778,0.5914,0.5386,0.6570,0.8017,1.3862,1.9670,1.6204,0.9959,0.6111,0.8850,1.0984,1.4087,1.6442,0.0719,0.1026,0.0729,0.0439,3224
H50040,上红低波,2014-03-21,0.0031,10969.6800,-0.0052,8.4038,0.7862,4.6938,5.9513,6.9485,9.6317,14.3118,0.8688,0.5692,0.5647,0.6911,0.8387,1.3563,1.8756,1.6363,0.9963,0.6380,0.8693,1.2018,1.3873,1.6603,0.0726,0.1018,0.0748,0.0434,310
000029,180价值,2009-01-09,0.0049,4481.8800,0.0064,8.4470,0.7887,5.6894,6.9094,7.8628,8.4788,10.8138,0.8530,0.4250,0.6666,0.8069,0.8709,1.0691,1.4433,1.0992,0.8913,0.6198,0.7826,0.9442,1.0567,1.4032,0.0706,0.0955,0.0778,0.0424,548
000922,中证红利,2008-05-26,-0.0034,5591.9700,0.0160,8.4708,0.7904,5.1762,6.0261,7.6522,8.5296,11.2156,0.8584,0.4881,0.5911,0.7113,0.8689,1.1109,1.4999,1.2642,0.8777,0.6332,0.7731,1.0380,1.1993,1.7101,0.0685,0.0960,0.0701,0.0457,19266
000015,红利指数,2005-01-04,-0.0017,3083.5500,0.0151,8.4932,0.9230,4.6646,5.5109,7.0898,7.9170,10.4439,0.8444,0.5935,0.5525,0.6399,0.7661,1.0218,1.3875,1.4447,0.9378,0.7277,0.8915,1.1080,1.3066,1.6890,0.0663,0.0968,0.0697,0.0449,13957
931130,红利成长低波,2018-12-04,0.0026,23743.9500,0.0012,8.6603,0.7807,4.4465,5.5534,7.6076,8.7651,11.5512,0.8841,0.4124,0.5279,0.6220,0.9086,1.0368,1.5803,1.9308,0.8016,0.3109,0.8093,1.3030,1.9208,2.5957,0.0669,0.1158,0.0589,0.0431,111
000821,300红利,2012-07-20,0.0030,6686.6100,0.0022,8.6703,0.8661,4.9998,6.1945,7.5480,8.3232,10.9286,0.8822,0.4979,0.5725,0.7149,0.8832,1.0816,1.4919,1.4117,0.9320,0.6098,0.7997,1.0570,1.2764,1.6963,0.0718,0.0978,0.0729,0.0455,954
000934,中证金融,2009-07-03,0.0026,6335.3900,0.0106,8.7080,0.7414,5.7083,6.8952,8.0193,8.8699,11.5527,0.8664,0.4040,0.6117,0.7182,0.9558,1.1609,1.5017,2.2956,0.9572,1.1467,1.4503,1.8026,2.0433,2.6696,0.0733,0.0882,0.0717,0.0347,1134
931446,东证红利低波,2020-04-21,0.0007,3461.6500,0.0055,8.7289,0.8612,5.1478,6.1463,6.9286,8.5514,11.0216,0.8628,0.7570,0.5884,0.6909,0.7531,0.8799,1.2481,1.5836,0.9911,0.5909,0.7485,0.8644,1.1983,1.5979,0.0722,0.0935,0.0745,0.0429,610
000824,国企红利,2012-07-20,-0.0019,2153.4600,0.0153,8.7855,0.9110,4.8847,5.9432,7.3206,8.2121,10.7823,0.8798,0.5713,0.5610,0.6881,0.8282,1.0599,1.4469,1.2933,0.8707,0.5370,0.7018,0.9868,1.2138,1.6834,0.0703,0.0950,0.0723,0.0461,881
000992,全指金融,2011-08-02,0.0014,6057.0500,0.0115,8.9060,0.7529,5.9310,7.1035,8.1921,9.0286,11.6339,0.8681,0.4012,0.6188,0.7236,0.9658,1.1778,1.5107,2.2686,0.9213,1.1568,1.4434,1.8068,2.0465,2.6668,0.0717,0.0849,0.0695,0.0342,2671
931024,港股通非银,2017-11-06,0.0147,4653.4200,0.0838,8.9061,0.2104,6.7549,8.8306,11.5047,13.4091,22.4310,1.2794,0.8723,0.6237,0.8434,1.0377,1.2210,1.7592,1.5066,0.9866,0.5870,0.8702,1.0015,1.1839,2.2002,,0.1307,,0.0287,150
931644,800红利,2024-03-15,-0.0003,2591.7100,0.0155,8.9373,0.7523,6.4729,7.2201,8.0770,9.0290,9.4757,0.9062,0.7838,0.7001,0.7633,0.8509,0.9078,0.9431,1.3135,0.9685,0.8423,0.9161,1.0966,1.2554,1.3255,0.0724,,,0.0455,24
399373,大盘价值,2010-01-04,0.0025,8618.9400,0.0053,9.0582,0.7908,5.4746,6.8624,8.3073,9.0892,11.9914,0.9620,0.5181,0.6410,0.8034,0.9551,1.1408,1.5001,1.1646,0.8637,0.5920,0.7822,0.9285,1.1254,1.4541,0.0742,0.0969,0.0767,0.0439,319
930740,300红利LV,2018-12-04,0.0020,7164.7600,-0.0006,9.0922,0.9043,5.4153,6.7922,7.4538,8.4148,9.6903,0.9489,0.8144,0.6159,0.7654,0.8501,0.9453,1.0604,1.3855,0.7430,0.6725,0.8507,1.0716,1.5173,1.9253,0.0724,0.1016,0.0768,0.0441,533
399995,基建工程,2015-03-12,-0.0023,4113.2900,0.0529,9.1733,0.6520,5.8673,7.3449,8.2814,13.0556,18.8590,0.7293,0.1787,0.5815,0.7483,0.9187,1.5437,2.1834,0.1964,0.3909,0.1368,0.1788,0.2087,0.3671,0.5478,0.0443,0.0702,0.0519,0.0283,2657
000919,300价值,2008-01-21,0.0042,5386.7000,0.0128,9.2279,0.7998,5.9577,7.3294,8.4222,9.2279,12.2376,0.9629,0.5461,0.6917,0.8498,0.9480,1.1531,1.5388,1.1411,0.8896,0.6314,0.7862,0.9061,1.0895,1.3421,0.0754,0.0956,0.0764,0.0402,4267
000825,央企红利,2012-07-20,0.0006,3480.5800,0.0079,9.2403,0.9732,4.7369,6.0989,7.3069,8.2459,10.5687,0.9201,0.6334,0.5507,0.6916,0.8603,1.0052,1.3929,1.2275,0.8427,0.6009,0.8549,1.0422,1.2057,1.7357,0.0699,0.0980,0.0727,0.0441,238
HSCCI,恒生香港中资企业指数,1997-06-16,0.0078,4146.1700,0.0325,9.2926,0.5755,4.8859,6.8728,8.8780,12.1601,16.1208,0.8663,0.4955,0.5567,0.7305,0.8691,1.1842,1.3660,0.9725,0.4691,0.5555,0.7802,0.9925,1.3645,1.5178,,0.0943,,0.0573,26
000063,上证周期,2010-02-03,0.0056,4154.0400,0.0238,9.3247,0.7751,5.4761,7.1368,8.5050,9.4369,12.4946,0.9957,0.5568,0.6668,0.8369,0.9705,1.1093,1.4831,1.6666,0.9951,0.8113,1.0639,1.2461,1.4030,1.7571,0.0802,0.1040,0.0825,0.0374,204
932305,智选高股息,2024-09-30,-0.0032,11451.0300,0.0261,9.3706,0.9518,7.0143,7.4402,8.2423,8.6157,9.6067,1.0760,0.8006,0.8750,0.9176,1.0368,1.0760,1.1156,0.7750,0.4855,0.7106,0.7278,0.7819,1.2823,1.3342,0.0585,,,0.0695,163
931848,800红利低波,2024-05-21,0.0009,3189.9300,0.0077,9.3830,0.7388,7.4155,8.0944,8.8668,9.4336,9.7854,0.9732,0.8433,0.7315,0.8541,0.9120,0.9682,1.0001,1.3684,0.7139,1.1714,1.2244,1.3196,1.3781,1.5428,0.0743,,,0.0436,98
980081,价值100,2012-12-28,,,0.0191,9.5001,0.9195,7.7317,8.2766,8.4935,9.2176,9.8012,1.0611,0.8544,0.8413,0.8793,0.9027,1.0455,1.1153,0.9612,0.7395,0.7580,0.8000,0.8425,1.0236,1.0480,0.0810,,,0.0481,140
930955,红利低波100,2017-05-26,-0.0014,11848.8200,0.0049,9.5076,0.8836,5.0805,6.0415,7.3467,8.4568,11.5013,1.0017,0.8212,0.5792,0.6643,0.8194,0.9887,1.3722,1.2147,0.7439,0.5888,0.7734,0.9829,1.2912,1.7525,0.0696,0.1071,0.0823,0.0467,1593
931722,国新港股通央企红利,2023-09-13,0.0073,1339.1618,0.0162,9.5298,0.9477,5.5040,6.6080,7.4270,8.6381,10.0834,0.9178,0.9564,0.6213,0.7147,0.7985,0.8732,0.9570,0.6167,0.9564,0.3100,0.3726,0.4495,0.5659,0.6473,,0.1085,,0.0610,246
H30356,800价值,2014-06-09,0.0027,6782.9200,0.0205,9.9426,0.7991,6.4024,7.6741,9.0091,9.9462,13.4784,1.0264,0.5973,0.7030,0.8595,0.9844,1.1838,1.6287,1.1144,0.8542,0.5868,0.7357,0.8769,1.0492,1.3738,0.0743,0.0930,0.0741,0.0385,19
931069,中金300,2018-02-14,0.0006,5121.5200,0.0234,9.9670,0.6724,5.9518,7.4724,9.2222,10.5391,13.6164,1.0465,0.4351,0.7377,0.9176,1.1161,1.3628,1.8328,1.4535,0.9118,0.6656,0.8519,1.1078,1.2906,1.7542,0.0705,0.1122,0.0821,0.0386,69
000968,300周期,2010-05-28,0.0048,4671.3000,0.0269,10.0447,0.7599,6.1174,7.8172,9.1232,10.2878,13.3562,1.0305,0.5177,0.7021,0.8488,1.0204,1.1874,1.5550,1.6706,0.9922,0.8459,1.0847,1.2614,1.4398,1.8297,0.0768,0.0960,0.0775,0.0352,95
932422,A500红利低波,2025-04-09,0.0002,3113.4700,0.0034,10.0482,0.3957,9.5190,9.9466,10.1066,10.2735,10.5846,1.0653,0.9412,0.9943,1.0266,1.0403,1.0545,1.0761,1.3037,0.0535,1.2911,1.4108,1.4488,1.4825,1.5336,,,,0.0434,131
399550,央视50,2012-06-06,-0.0081,8424.9300,0.0412,10.1440,0.8027,6.8960,8.2137,9.1822,10.1360,13.0561,1.0597,0.3200,0.8649,1.0190,1.2413,1.4259,1.8564,2.1194,0.8995,1.3448,1.6362,1.7848,2.0260,2.5217,0.0768,0.1002,0.0803,0.0415,2231
930608,中证基建,2015-03-31,-0.0035,8862.3200,0.0443,10.1645,0.4263,6.6667,8.6242,10.6570,17.7780,25.2863,0.8452,0.2220,0.6550,0.8279,1.1311,1.6775,2.2134,0.2424,0.2883,0.1701,0.2221,0.3460,0.5091,0.7101,0.0482,0.0717,0.0544,0.0290,631
000042,上证央企,2009-03-30,-0.0022,1839.4400,0.0155,10.1726,0.8423,6.3284,7.8865,9.0877,10.0106,12.9577,1.0427,0.6627,0.7230,0.8874,0.9896,1.1192,1.4812,1.3345,0.9959,0.6569,0.8569,0.9728,1.1114,1.3891,0.0743,0.0973,0.0775,0.0373,378
000925,基本面50,2009-02-26,0.0003,4632.7100,0.0031,10.1806,0.8299,6.2635,7.9688,9.0068,10.0491,12.7955,1.0570,0.4703,0.7306,0.9013,1.0720,1.1921,1.5728,1.1183,0.8213,0.6037,0.7873,0.9636,1.1023,1.4866,0.0750,0.0942,0.0767,0.0382,4499
399371,国证价值,2010-01-04,0.0011,7379.2200,0.0244,10.2446,0.7867,6.4728,7.8374,9.0979,10.3123,13.0475,1.0459,0.5828,0.7249,0.8967,1.0117,1.2434,1.5675,1.0826,0.7887,0.5764,0.7536,0.8693,1.0932,1.3812,0.0722,0.0912,0.0751,0.0401,104
930723,沪港深F100,2015-08-05,0.0064,5146.3719,0.0107,10.2703,0.8362,5.4557,7.5603,8.8748,10.1199,13.1279,1.0457,0.6206,0.6469,0.8477,1.0045,1.1158,1.4626,1.3435,0.8960,0.6039,0.8635,1.0648,1.2656,1.6654,,0.0984,,0.0390,149
000859,国企一带一路,2019-05-16,0.0060,1953.0300,0.0722,10.3082,0.1014,9.4709,11.1390,12.6366,14.5888,21.0714,1.0387,0.0624,0.9854,1.2385,1.4633,1.7889,2.1877,1.1238,1,0.4715,0.5573,0.7309,0.8100,1.1238,0.0831,0.1174,0.0935,0.0362,232
931052,国信价值,2017-12-08,-0.0005,3583.3900,0.0382,10.3850,0.9776,5.3831,6.5643,7.3557,8.6135,10.7705,1.3898,0.9873,0.7343,0.9099,1.0237,1.1352,1.5208,1.7494,0.9705,0.6105,0.9347,1.2085,1.4252,2.0196,0.0941,0.1244,0.0834,0.0440,468
HSML25,恒生中国(香港上市)30指数,2003-01-20,0.0093,9846.6500,0.0406,10.4878,0.8647,5.7712,7.8001,8.8846,10.2285,13.0207,1.1308,0.6742,0.7256,0.9338,1.0690,1.2097,1.5098,1.6361,0.7413,0.9123,1.1328,1.3774,1.7093,2.4187,,0.1200,,0.0343,258
950090,50AH优选,2015-12-10,-0.0015,6484.0900,0.0485,10.4964,0.9329,6.3188,7.8943,8.5812,9.6913,13.5010,1.1131,0.7643,0.7914,0.9466,1.0232,1.1247,1.5403,1.4156,0.9996,0.6574,0.8439,0.9439,1.0465,1.4194,,0.1094,,0.0376,1974
930846,300SNLV,2016-06-24,-0.0024,6859.8500,0.0371,10.5721,0.7169,7.7900,9.1898,10.0339,10.7671,12.6275,1.0919,0.4705,0.8340,1.0370,1.1013,1.2320,1.5027,1.5042,0.9388,0.7711,0.9481,1.1465,1.3128,1.6864,0.0686,0.1035,0.0757,0.0406,147
000056,上证国企,2010-01-04,0.0022,1295.4400,0.0386,10.6333,0.7809,7.2538,8.8734,9.6290,10.7944,13.3187,1.2335,0.8365,0.8518,1.0315,1.1223,1.2177,1.5455,1.7589,0.9996,0.7909,0.9970,1.0947,1.2138,1.7604,0.0856,0.1002,0.0788,0.0369,196
930839,港股通高息精选,2016-06-08,0.0092,3581.7525,0.0386,10.7798,0.6527,4.9918,7.0790,9.2612,13.3771,31.7979,1.5630,0.8078,0.7294,0.9244,1.0628,1.5106,4.8768,1.2909,0.5530,0.3418,0.5548,1.2329,1.9226,6.3245,,0.1218,,0.0538,316
000021,180治理,2008-09-10,0.0026,1119.1600,0.0285,10.7962,0.8670,6.3364,8.4310,9.6372,10.4790,13.6109,1.1889,0.7302,0.7542,0.9755,1.0988,1.2212,1.5847,1.4852,0.9996,0.6625,0.8520,0.9526,1.1322,1.4859,0.0797,0.1012,0.0804,0.0380,160
931373,股息龙头,2019-11-15,-0.0008,2777.7300,-0.0023,10.8057,0.9592,5.4295,6.8348,8.1749,9.4172,11.4004,1.2005,0.9458,0.6697,0.8414,0.9910,1.1105,1.2586,1.5991,0.9940,0.5706,0.8066,0.9637,1.3452,1.6262,0.0792,0.1085,0.0840,0.0407,316
HSCESI,恒生中国企业精明指数,2015-06-08,0.0071,13387.1800,0.0423,10.8738,0.9016,5.5897,7.7914,8.5571,9.8072,15.8114,1.1737,0.8415,0.6924,0.8820,0.9912,1.1540,1.7191,1.5716,0.9269,0.6938,0.9858,1.0716,1.4006,2.0876,,0.1080,,0.0328,91
HSCEI,恒生中国企业指数,1994-08-08,0.0071,9285.4100,0.0417,10.9358,0.9036,5.5897,7.7911,8.5726,9.8191,15.8114,1.1781,0.8483,0.6924,0.8816,0.9926,1.1548,1.7191,1.5776,0.9276,0.6938,0.9861,1.0724,1.4028,2.0876,,0.1080,,0.0327,4697
931375,300质量低波,2019-11-25,0.0070,17692.3500,0.0433,10.9609,0.4483,6.4946,8.1095,11.5796,13.5934,22.0532,1.4397,0.4267,0.8054,1.0700,1.5852,2.0927,3.3245,1.9527,0.6781,1.0044,1.3094,1.6272,2.0981,2.5370,0.1077,0.1378,0.0968,0.0276,97
H30035,300非银,2012-12-21,0.0014,11458.1600,0.0274,10.9794,0.0239,9.6261,13.1238,15.1662,19.3481,26.3489,1.6008,0.4366,1.0544,1.3281,1.6651,2.0513,2.4387,2.0286,0.8703,1.0410,1.4193,1.7227,1.9705,2.3917,0.1224,0.1114,0.0952,0.0205,1104
000048,责任指数,2009-08-05,0.0015,1505.7500,0.0204,11.1047,0.6763,7.8628,9.5558,10.5184,11.7730,14.1982,1.2964,0.4535,0.9056,1.1438,1.3138,1.4443,1.7866,1.0131,0.9893,0.5718,0.6943,0.7958,0.9039,1.0691,0.0853,0.1000,0.0831,0.0400,123
000901,小康指数,2010-04-02,0.0017,6532.4100,0.0297,11.1590,0.5432,8.5492,9.9921,11.0003,12.5378,15.5671,1.0994,0.2278,0.9844,1.0932,1.2670,1.4474,1.7818,1.0764,0.9082,0.7500,0.8872,0.9533,1.0483,1.2662,0.0727,0.0951,0.0740,0.0334,243
000806,消费服务,2012-02-10,-0.0027,8930.6600,0.0602,11.1886,0.6499,8.2712,9.9178,10.8043,11.8703,17.0971,1.2545,0.2957,1.0009,1.2108,1.3620,1.5457,2.0145,2.4371,0.8670,1.6526,1.9417,2.0968,2.3781,3.0032,0.0835,0.1029,0.0827,0.0333,400
930949,价值回报,2017-02-24,0.0009,14367.2200,0.0532,11.2741,0.7476,5.5354,7.9814,9.9300,11.8911,17.5400,1.4178,0.1084,1.2865,1.4730,1.7525,2.1942,3.1701,0.6933,0.1589,0.5488,0.7093,0.8789,1.2607,1.7276,0.1004,0.1420,0.1126,0.0436,21
HSAHP,恒生沪深港通AH股溢价指数,2007-07-09,-0.0046,122.0900,-0.0111,11.3492,0.9893,5.5550,7.1430,8.2224,9.4522,12.3156,1.1825,0.9542,0.6208,0.7734,0.9207,1.0472,1.3863,1.3705,0.9992,0.5653,0.7668,0.8964,1.0421,1.3750,,0.0945,,0.0323,335
399805,互联金融,2015-02-10,-0.0276,4154.4300,0.0794,11.3848,0.4469,7.5943,9.8199,11.6118,13.2045,16.5816,1.2268,0.3777,0.7644,1.0567,1.4874,1.7475,2.0317,2.1002,0.9930,1.1667,1.4082,1.6148,1.7722,2.2175,0.0834,0.0941,0.0808,0.0300,326
399966,800证保,2012-12-21,-0.0009,6827.1100,0.0324,11.4718,0.0243,10.1861,13.7103,15.9946,19.7371,27.1945,1.5991,0.4502,1.0619,1.3311,1.6445,2.0439,2.4366,2.1747,0.9185,1.1634,1.5249,1.7694,2.0352,2.5211,0.1174,0.1065,0.0901,0.0199,151
H30588,中证证保,2015-02-02,-0.0009,1159.3000,0.0324,11.4802,0.0251,10.1753,13.6588,16.0866,19.5888,27.6808,1.5973,0.4411,1.0752,1.3326,1.6552,2.0378,2.4238,2.1775,0.9452,1.1673,1.5178,1.7461,2.0047,2.5500,0.1178,0.1067,0.0903,0.0199,435
930957,港股通中国100,2017-06-23,0.0083,3968.3600,0.0483,11.5381,0.9480,5.4625,7.5791,8.8058,10.6791,13.3106,1.2449,0.8813,0.6571,0.8563,1.0633,1.1961,1.5222,1.6070,0.9953,0.6789,0.9597,1.1146,1.3371,1.6479,,0.1088,,0.0318,9
930931,港股通50,2017-01-16,0.0102,4031.5900,0.0395,11.6350,0.8390,6.5385,8.6781,9.7226,11.3657,15.8907,1.1895,0.8083,0.7428,0.9427,1.0923,1.1825,1.6058,2.0828,0.9292,1.1204,1.4634,1.6938,1.8816,2.6369,,0.1111,,0.0328,279
932255,A500红利增长,2025-04-09,0.0022,3102.4000,0.0214,11.7652,0.9947,9.2509,9.6605,10.5598,11.0667,11.7704,1.3736,0.9947,1.0684,1.1201,1.2685,1.3077,1.3742,1.9694,0.9947,1.3292,1.3819,1.7086,1.8068,1.9703,,,,0.0353,15
931476,ESG 120策略,2020-04-30,-0.0048,1422.0400,0.0200,11.8960,0.8460,7.8289,9.5903,10.5181,11.6539,13.2171,1.3740,0.8077,1.0061,1.1727,1.2410,1.3697,1.7130,1.5914,0.9971,0.7906,1.0561,1.1341,1.3141,1.6034,0.0805,0.1038,0.0822,0.0325,42
HSLI,恒生综合大型股指数,2001-10-03,0.0109,2532.5900,0.0518,11.9947,0.8306,6.9327,8.9692,10.2656,11.6836,17.6478,1.2179,0.7567,0.7133,0.9318,1.1033,1.2410,1.6032,1.7337,0.9261,0.8297,1.1776,1.4014,1.6144,2.0023,,0.1010,,0.0328,98
