指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="1000002",A股全指,1994-01-01,=0.0033,=5938.2943,=0.2500,=22.2590,=0.9473,=12.9500,=16.6937,=18.3964,=20.8318,=25.0020,=1.8366,=0.5819,=1.2633,=1.5742,=1.7428,=2.0274,=2.5377,=1.6823,=0.8391,=1.0499,=1.2419,=1.3996,=1.6512,=2.0138,=0.0659,=0.0766,=0.0653,=0.0202,=7754
="000963",中证下游,2010-04-16,=0.0019,=5740.1200,=0.0061,=22.4051,=0.2029,=17.2626,=22.3922,=25.3044,=33.0927,=51.0836,=2.5433,=0.1082,=2.1972,=2.6386,=3.0991,=3.4455,=5.6334,=1.6402,=0.2288,=1.2209,=1.6298,=1.7874,=2.0811,=3.4797,=0.0881,=0.1114,=0.0902,=0.0277,=25
="399814",大农业,2014-07-22,=0.0067,=1202.4600,=0.1808,=22.4821,=0.1444,=17.8693,=23.8856,=29.4918,=33.7403,=111.7688,=3.1652,=0.3823,=2.4368,=2.9395,=3.4219,=4.3842,=6.4483,=1.6911,=0.3580,=1.2031,=1.5092,=1.8757,=2.3347,=3.7145,=0.1064,=0.1282,=0.0962,=0.0269,=752
="399702",深证F120,2010-05-10,=0.0073,=7599.4500,=0.1084,=22.6550,=0.8593,=12.6034,=17.6653,=20.4066,=22.1609,=28.8861,=2.1656,=0.4218,=1.5963,=1.9834,=2.2098,=2.6268,=3.5867,=1.3569,=0.5621,=0.8721,=1.1411,=1.3151,=1.5888,=2.2308,=0.0709,=0.0791,=0.0677,=0.0239,=1417
="H11059",工业有色,2009-07-22,=0.0367,=3923.3400,=0.9326,=22.8165,=0.4096,=10.0577,=14.4389,=29.3683,=53.9876,=131.1130,=3.6418,=0.9725,=1.4392,=1.9866,=2.3401,=3.0885,=4.2818,=1.3618,=0.9881,=0.5048,=0.7338,=0.8458,=1.0832,=1.4748,=0.1358,=0.1523,=0.1188,=0.0153,=55
="000989",全指可选,2011-08-02,=0.0060,=5542.1800,=0.0655,=22.8723,=0.3588,=14.8205,=20.3831,=25.0685,=31.0539,=46.1708,=2.5289,=0.4798,=1.6599,=2.1306,=2.5541,=2.8876,=4.1080,=1.1462,=0.4226,=0.8200,=1.0155,=1.2098,=1.4790,=1.9028,=0.0868,=0.1147,=0.0908,=0.0235,=1270
="931027",港股通大消费,2017-11-06,=-0.0030,=3178.6100,=0.2187,=23.4258,=0.4032,=14.6383,=20.2776,=26.3356,=52.2672,=105.3721,=3.2057,=0.4589,=2.2514,=2.8765,=3.2633,=4.6108,=9.1499,=1.8989,=0.5844,=1.0973,=1.4303,=1.7738,=2.5795,=5.7985,,=0.1680,,=0.0188,=38
="000930",中证工业,2009-07-03,=0.0098,=3539.6700,=0.2320,=23.4905,=0.7831,=13.1747,=16.3728,=20.2916,=23.6509,=30.4087,=1.9323,=0.5683,=1.3752,=1.5615,=1.8671,=2.1343,=2.7148,=0.8984,=0.8626,=0.5311,=0.6373,=0.7621,=0.8743,=1.1202,=0.0574,=0.0726,=0.0583,=0.0192,=322
="HSTECH",恒生科技指数,2020-07-01,=0.0019,=5499.3000,=0.2308,=23.6746,=0.3343,=14.7293,=21.9038,=31.7442,=42.6728,=73.7725,=3.0627,=0.5856,=1.7280,=2.3619,=2.8391,=3.9709,=8.3408,=2.0861,=0.5161,=1.2545,=1.7512,=2.0743,=3.3566,=6.6932,,=0.1337,,=0.0110,=6073
="931752",工程机械主题,2021-09-27,=0.0178,=2517.8400,=0.3237,=23.8658,=0.8204,=13.6456,=18.2905,=20.8147,=23.5897,=27.0230,=2.2777,=1,=1.2593,=1.5627,=1.6870,=2.0148,=2.2777,=1.4052,=0.9777,=0.7133,=0.9101,=0.9982,=1.1761,=1.4436,=0.0772,=0.0849,=0.0708,=0.0222,=41
="000909",300材料,2007-07-02,=0.0316,=4047.3900,=0.6942,=23.8710,=0.7481,=10.2722,=14.5968,=18.2863,=26.2457,=46384.3131,=2.6795,=0.8798,=1.3973,=1.6925,=1.9384,=2.3899,=3.8763,=1.3363,=0.9156,=0.6983,=0.8417,=0.9484,=1.2035,=1.9427,=0.0923,=0.0983,=0.0733,=0.0160,=15
="HSIII",恒生互联网科技业指数,2020-07-20,=-0.0008,=2927.7500,=0.2772,=24.1398,=0.2318,=12.6629,=23.0054,=35.1393,=47.7236,=309808.9839,=3.1293,=0.3415,=1.7026,=2.6255,=4.3117,=6.1155,=8.5704,=2.6667,=0.6269,=1.1940,=1.9934,=2.3951,=3.5794,=5.1261,,=0.1456,,=0.0099,=1886
="931238",SSH黄金股票,2017-10-17,=0.0197,=3320.4400,=0.9419,=24.3512,=0.5314,=15.0142,=18.5767,=23.6283,=36.5509,=92.1543,=4.2835,=0.9991,=1.4294,=1.8041,=1.9925,=2.2635,=4.4406,=1.3816,=1,=0.3659,=0.4631,=0.5418,=0.6347,=1.3816,,=0.1560,,=0.0145,=228
="930641",中证中药,2015-05-19,=-0.0008,=9661.3800,=-0.0483,=24.4606,=0.1893,=17.1921,=24.5937,=29.3711,=32.8503,=45.5431,=2.3062,=0.0107,=2.1649,=2.5552,=3.0681,=3.6571,=5.2106,=2.4814,=0.1988,=2.1155,=2.4822,=2.9020,=3.7942,=5.1127,=0.0848,=0.0881,=0.0852,=0.0330,=741
="000936",中证电信,2009-07-03,=-0.0032,=9946.0300,=0.7303,=24.4773,=0.3901,=14.1836,=20.2187,=27.4603,=41.2993,=123.1725,=2.3321,=0.5292,=1.2149,=1.7613,=2.2924,=2.7780,=3.6232,=2.2465,=0.9897,=0.7463,=0.9855,=1.2016,=1.7319,=2.3044,=0.0791,=0.0883,=0.0744,=0.0266,=308
="931442",SHS科技100,2020-04-21,=0.0049,=10837.6200,=0.2329,=24.5283,=0.7932,=11.6240,=14.9512,=19.1943,=25.9443,=40.7731,=3.1685,=0.6870,=1.5813,=1.9580,=2.4814,=4.2337,=6.9092,=1.9807,=0.6246,=1.0913,=1.4261,=1.7000,=2.6725,=5.0819,,=0.1240,,=0.0115,=21
="H30015",800汽车,2012-12-21,=0.0088,=9946.8600,=0.0874,=24.5811,=0.6070,=11.4503,=15.1097,=20.5336,=31.8568,=45.6288,=2.4280,=0.7815,=1.3220,=1.7485,=2.1810,=2.4614,=3.4622,=1.0033,=0.7403,=0.5106,=0.6738,=0.8503,=1.0492,=1.4573,=0.0689,=0.0970,=0.0723,=0.0167,=176
="930746",港中小企,2015-08-26,=-0.0024,=2717.1700,=0.3478,=24.7694,=0.9882,=7.8499,=10.9920,=13.8696,=17.1571,=25.8236,=1.1210,=0.5923,=0.6829,=0.8308,=1.0622,=1.2267,=1.6951,=0.7631,=0.6568,=0.3939,=0.5282,=0.6846,=0.8149,=1.1520,,=0.0611,,=0.0290,=206
="000969",300非周,2010-05-28,=0.0009,=5380.7000,=0.2031,=24.7833,=0.7440,=15.9839,=20.3767,=22.2922,=25.6838,=38.7203,=2.7909,=0.5440,=2.0789,=2.4516,=2.7578,=3.1883,=4.9189,=1.5077,=0.7959,=0.8921,=1.1414,=1.2641,=1.5145,=2.2463,=0.0795,=0.1005,=0.0792,=0.0212,=84
="399374",中盘成长,2010-01-04,=0.0117,=4619.3200,=0.2879,=24.9557,=0.6160,=12.0664,=16.7063,=22.9828,=27.6384,=35.6569,=3.2151,=0.5539,=1.8942,=2.4103,=3.1273,=3.6417,=4.3864,=2.2116,=0.5045,=0.9013,=1.6620,=2.2062,=2.5687,=3.4944,=0.0986,=0.0926,=0.1168,=0.0170,=195
="1000010",上海B股,1994-01-10,,,,=25.0941,=0.6029,=6.8464,=13.2152,=19.5471,=37.2193,=68.1787,=0.9630,=0.3128,=0.7158,=0.9141,=1.0339,=1.3363,=2.1465,=0.7328,=0.7634,=0.3163,=0.4060,=0.5566,=0.7594,=1.2592,=0.0488,=0.0360,=0.0529,=0.0360,=124
="HSSI",恒生综合小型股指数,2001-10-03,=-0.0016,=1595.2300,=0.3080,=25.3032,=0.8096,=7.3220,=11.0812,=15.7760,=24.1388,=83.7574,=1.1351,=0.7791,=0.5652,=0.7237,=0.9738,=1.1494,=1.4185,=0.7598,=0.6090,=0.3459,=0.4532,=0.6968,=0.9205,=1.2872,,,,=0.0242,=120
="931755",SEEE碳中和,2021-10-21,=0.0214,=2113.1400,=0.3644,=25.3239,=0.9092,=13.4966,=17.2024,=20.8170,=24.1653,=29.4214,=2.4970,=0.6500,=1.7561,=1.9534,=2.2867,=2.8156,=3.9105,=1.3978,=0.7908,=0.8856,=1.0215,=1.2006,=1.4095,=2.3046,=0.0715,=0.0844,=0.0705,=0.0171,=136
="HSSCNE",恒生港股通新经济指数,2018-01-08,=0.0001,=4326.2200,=0.2845,=25.4146,=0.6125,=15.8046,=20.5028,=24.0336,=28.7716,=53.5009,=3.4215,=0.7785,=1.7963,=2.2319,=2.8044,=3.4816,=6.9059,=2.4371,=0.7251,=1.4023,=1.7223,=1.9760,=2.5864,=5.3019,,=0.1481,,=0.0092,=198
="931637",HKC互联网,2021-01-11,=-0.0029,=1019.3100,=0.2769,=25.5189,=0.3527,=16.7844,=23.4908,=27.7155,=35.8503,=108.6998,=3.3555,=0.4791,=2.2686,=3.0815,=3.3731,=3.7769,=5.0611,=3.4758,=0.6141,=2.1470,=2.9480,=3.3420,=3.7482,=5.5774,,=0.1824,,=0.0076,=188
="931573",HKC科技,2014-05-21,=0.0013,=3252.6300,=0.3539,=25.5266,=0.2680,=18.3272,=24.3246,=30.3242,=41.4714,=82.7075,=3.5040,=0.6166,=2.3269,=2.9114,=3.3542,=4.4628,=10.6583,=2.3184,=0.4835,=1.5041,=1.9408,=2.3350,=3.5660,=8.3359,,=0.1587,,=0.0073,=249
="000069",消费80,2010-05-28,=0.0027,=4961.5000,=0.0389,=25.5673,=0.5765,=16.4356,=22.0214,=24.7899,=33.0434,=60.5019,=3.4301,=0.4115,=2.4642,=3.1207,=3.5468,=4.8041,=7.6372,=1.9826,=0.5868,=1.0743,=1.4194,=1.8999,=2.7434,=3.8795,=0.1103,=0.1402,=0.1110,=0.0235,=895
="399330",深证100,2006-01-24,=0.0025,=5880.3700,=0.2608,=25.6590,=0.7938,=14.9910,=20.0958,=22.3560,=25.8283,=38.9547,=2.9646,=0.5712,=1.9919,=2.4973,=2.9034,=3.5437,=5.5535,=2.0956,=0.5284,=1.3434,=1.7255,=2.0680,=2.4334,=4.0791,=0.0796,=0.0952,=0.0764,=0.0194,=2278
="399395",国证有色,2012-10-29,=0.0355,=9604.5900,=0.9265,=25.7318,=0.4091,=12.7731,=17.9512,=32.2612,=61.6491,=485.7934,=3.5566,=0.9770,=1.7304,=2.0844,=2.4886,=3.0248,=4.2916,=1.4282,=1,=0.6150,=0.7950,=0.9075,=1.1338,=1.4282,=0.1176,=0.1249,=0.0980,=0.0134,=622
="000929",中证材料,2009-07-03,=0.0265,=4427.8000,=0.6366,=25.8540,=0.7979,=9.9126,=14.1098,=19.5260,=25.9835,=1750.0705,=2.4851,=0.9444,=1.3680,=1.6188,=1.8660,=2.2217,=3.1388,=1.2453,=0.9091,=0.6315,=0.7658,=0.8825,=1.1588,=1.4310,=0.0784,=0.0747,=0.0590,=0.0155,=519
="000009",上证380,2010-11-29,=0.0063,=6585.8100,=0.2243,=25.8641,=0.8140,=11.6192,=14.6311,=18.0575,=25.2024,=46.9160,=2.1328,=0.7033,=1.2909,=1.6348,=1.9528,=2.4869,=3.4684,=1.3123,=0.7370,=0.7850,=0.9359,=1.0821,=1.6202,=2.1964,=0.0635,=0.0783,=0.0702,=0.0187,=852
="399365",国证粮食,2009-11-04,=0.0117,=13738.5000,=0.1718,=25.8646,=0.4300,=13.3311,=20.2380,=27.1695,=35.1609,=54.5886,=2.4408,=0.2852,=1.6393,=2.0714,=4.0978,=6.4726,=11.3501,=0.9987,=0.3292,=0.5961,=0.8022,=3.1464,=4.6078,=8.7065,=0.0706,=0.0846,=0.0672,=0.0154,=32
="931574",港股科技,2013-05-21,=0.0007,=1750.6600,=0.3096,=25.8661,=0.4089,=16.3025,=22.5461,=29.7550,=43.5720,=59.3282,=3.3260,=0.7089,=1.8790,=2.4688,=2.9047,=3.7713,=8.1693,=2.1164,=0.6427,=1.3201,=1.6386,=1.9821,=3.0226,=5.7490,,=0.1332,,=0.0082,=246
="HSSCT",恒生港股通中国科技指数,2020-02-01,=0.0034,=7497.2400,=0.3481,=25.8965,=0.5735,=15.0039,=21.8734,=25.0337,=34.6067,=55.7647,=3.3395,=0.5845,=1.8368,=2.6291,=3.0558,=4.8303,=8.0840,=2.8563,=0.6999,=1.1354,=1.8173,=2.3049,=3.2667,=6.0217,,=0.1565,,=0.0078,=65
="000907",中证700,2007-01-15,=0.0060,=6477.0300,=0.2721,=25.9392,=0.8963,=13.5964,=17.1411,=19.5625,=24.0589,=41.3746,=2.1017,=0.6889,=1.3201,=1.5885,=1.8283,=2.2370,=3.4452,=1.4539,=0.6255,=0.9663,=1.1771,=1.3278,=1.6609,=2.2387,=0.0633,=0.0745,=0.0638,=0.0192,=263
="931235",中证电信,2022-07-21,=0.0060,=2665.3900,=0.4388,=25.9687,=0.8885,=15.5242,=18.5076,=20.7677,=24.5758,=31.8301,=2.4748,=0.9964,=0.8741,=1.5627,=1.8335,=2.1102,=2.4883,=2.2930,=0.9964,=0.6427,=1.1345,=1.6810,=1.9227,=2.3056,=0.0793,=0.0881,=0.0752,=0.0249,=45
="000811",细分有色,2012-04-11,=0.0377,=11295.0500,=0.9414,=25.9725,=0.3959,=13.5118,=17.9960,=35.1951,=63.0983,=485.4253,=3.5448,=0.9646,=1.7438,=2.0865,=2.5169,=3.0686,=4.3638,=1.4109,=0.9922,=0.6338,=0.7856,=0.9007,=1.1406,=1.4999,=0.1157,=0.1254,=0.0987,=0.0135,=120
="931140",医药50,2019-03-20,=-0.0003,=10548.9600,=0.0666,=25.9770,=0.2116,=22.2180,=25.8808,=29.2146,=44.4265,=67.0844,=3.8644,=0.0249,=3.5324,=4.3238,=5.0782,=7.7273,=10.9696,=4.8811,=0.3483,=3.4950,=4.6437,=5.2798,=7.4379,=12.1248,=0.1222,=0.1472,=0.1176,=0.0185,=1107
="000819",有色金属,2012-05-09,=0.0388,=9309.8600,=0.9679,=26.1342,=0.4313,=12.4710,=17.7609,=31.2382,=64.3771,=723.5976,=3.6786,=0.9613,=1.7791,=2.1410,=2.6000,=3.1537,=4.6526,=1.4674,=0.9860,=0.6317,=0.8246,=0.9630,=1.2400,=1.5929,=0.1181,=0.1264,=0.0982,=0.0134,=1711
="HSSCITI",恒生港股通科技主题指数,2023-07-01,=0.0009,=2916.7400,=0.2751,=26.1387,=0.6874,=15.2810,=20.3929,=23.8449,=27.1261,=33.8690,=3.3766,=0.7627,=2.1914,=2.7203,=2.9543,=3.4184,=4.1810,=2.9335,=0.8854,=1.5305,=1.8131,=2.0048,=2.6859,=3.5648,,=0.1255,,=0.0077,=57
="931403",品牌工程,2020-01-14,=0.0014,=2008.9700,=0.1787,=26.1527,=0.3410,=18.7149,=23.8623,=30.7093,=45.7649,=69.9724,=4.1794,=0.3015,=3.2380,=4.0083,=5.3033,=7.7934,=10.9810,=3.1922,=0.3666,=2.2604,=2.9083,=3.4440,=4.8596,=7.2001,=0.1224,=0.1562,=0.1235,=0.0220,=113
="000994",全指电信,2011-08-02,=-0.0043,=11147.3200,=0.6485,=26.2530,=0.3556,=17.6024,=21.7780,=36.5177,=52.6860,=109.2407,=2.4508,=0.4683,=1.3865,=1.8415,=2.5914,=3.1141,=4.3850,=2.3548,=0.9988,=0.9155,=1.2459,=1.5012,=1.8174,=2.3661,=0.0780,=0.0842,=0.0720,=0.0250,=218
="931798",光伏龙头30,2009-06-16,=0.0147,=2125.9600,=0.4231,=26.4056,=0.5403,=8.0886,=17.2703,=24.1826,=37.8053,=66.5518,=2.7784,=0.6663,=1.6869,=2.0126,=2.3347,=4.5869,=8.3847,=2.1866,=0.7173,=0.9999,=1.3187,=1.6015,=3.0669,=5.7040,=0.0799,=0.0812,=0.0591,=0.0114,=142
="987008",港股通科技,2021-03-08,,,=0.3364,=26.4390,=0.4032,=16.3992,=24.0489,=27.7364,=34.7909,=63.8758,=3.3926,=0.4455,=2.3408,=3.0107,=3.4645,=4.2001,=8.4842,=2.8897,=0.3821,=1.9635,=2.6710,=3.0247,=4.3844,=8.7605,,=0.1613,,=0.0074,=27
="931829",中证回购,2023-10-17,=-0.0013,=2324.6000,=0.3946,=26.4844,=0.5589,=16.8171,=21.2763,=25.1846,=35.7491,=40.4937,=1.8818,=0.8430,=1.3801,=1.5483,=1.7065,=1.8451,=2.1521,=0.9200,=0.1533,=0.7604,=0.9784,=1.0466,=1.2854,=1.4917,=0.0795,=0.0385,=0.0322,=0.0203,=33
="931239",港股通汽车,2022-07-21,=-0.0020,=2278.5400,=0.2918,=26.5859,=0.9954,=12.1049,=14.0053,=16.0275,=20.3981,=26.8412,=2.7404,=0.9954,=1.2076,=1.4088,=1.5303,=1.9340,=2.7667,=1.4483,=0.9954,=0.6024,=0.6754,=0.7300,=0.9573,=1.4622,,=0.0975,,=0.0098,=35
="931481",SHS线上消费,2020-05-06,=0.0006,=1103.0200,=0.2604,=26.5962,=0.3135,=17.8858,=23.9377,=31.2060,=48.8425,=121.3257,=3.3968,=0.3527,=2.4540,=3.1923,=3.6062,=6.0574,=9.8961,=3.7025,=0.6270,=2.0492,=2.8051,=3.3186,=4.6388,=7.8524,,=0.1726,,=0.0085,=52
="931892",有色矿业,2013-07-15,=0.0383,=3941.3400,=1.0355,=26.6169,=0.3864,=13.1272,=18.8486,=35.4495,=65.6003,=131.9594,=3.8604,=0.9922,=1.7020,=2.1155,=2.4506,=3.0742,=4.3431,=1.4698,=0.9922,=0.6092,=0.7897,=0.9128,=1.1754,=1.5493,=0.1221,=0.1284,=0.1005,=0.0126,=89
="930708",中证有色,2015-07-13,=0.0362,=3067.2000,=0.9062,=26.6643,=0.4086,=13.9228,=18.4348,=35.0249,=65.9269,=1013.4271,=3.5040,=0.9601,=1.7134,=2.0958,=2.5380,=3.0854,=4.3624,=1.3204,=0.9572,=0.6123,=0.7797,=0.8946,=1.1585,=1.5157,=0.1138,=0.1225,=0.0963,=0.0131,=442
="000988",全指工业,2011-08-02,=0.0097,=4161.5400,=0.2430,=26.7525,=0.6424,=13.7285,=19.3784,=24.1015,=29.9009,=38.4225,=2.0432,=0.5156,=1.3866,=1.6520,=2.0235,=2.4790,=3.2913,=0.9520,=0.5963,=0.5551,=0.7456,=0.9047,=1.0972,=1.5190,=0.0562,=0.0723,=0.0582,=0.0173,=232
="399389",国证通信,2011-12-02,=-0.0012,=8331.0100,=0.8409,=27.1697,=0.3531,=15.1336,=21.7830,=49.7057,=66.2024,=153.7967,=2.4908,=0.5082,=1.3245,=1.8462,=2.4780,=3.2005,=4.9471,=2.3333,=0.9971,=0.9743,=1.4593,=1.6820,=1.8694,=2.4516,=0.0770,=0.0862,=0.0740,=0.0244,=18
="931008",汽车指数,2013-07-15,=0.0123,=12016.7500,=0.0256,=27.3800,=0.5683,=12.0130,=17.3209,=25.4741,=36.5706,=55.3660,=2.4081,=0.7570,=1.1809,=1.5197,=2.2068,=2.4779,=3.4286,=1.0016,=0.7055,=0.4315,=0.5433,=0.8958,=1.0588,=1.4087,=0.0630,=0.0934,=0.0704,=0.0165,=456
="930625",SHS互联网,2015-04-21,=0.0022,=3049.8900,=0.1916,=27.5665,=0.1808,=18.9097,=28.1223,=36.3302,=52.0692,=84.5605,=3.5542,=0.1998,=2.6129,=3.5542,=5.0625,=6.7089,=9.2961,=3.6812,=0.2491,=2.4953,=3.5468,=4.5192,=5.9352,=8.7946,,=0.1682,,=0.0077,=300
="000941",新能源,2009-10-28,=0.0192,=2638.4200,=0.4351,=27.6016,=0.4045,=10.2578,=20.0458,=30.4048,=37.7066,=57.4660,=3.3915,=0.7428,=1.8262,=2.2551,=2.9148,=3.8625,=8.1424,=2.8363,=0.7811,=1.2704,=1.5651,=2.2497,=2.9119,=7.0320,=0.0957,=0.1037,=0.0681,=0.0148,=2390
="931590",500成长创新,2020-11-09,=0.0027,=27284.6000,=0.2751,=27.7511,=0.8969,=14.5054,=17.6267,=19.7673,=24.6319,=32.9124,=3.4382,=0.9460,=1.6442,=2.3094,=2.5920,=3.1373,=3.8245,=2.8741,=0.9264,=1.3106,=1.9573,=2.2471,=2.5642,=3.6034,=0.1016,=0.1073,=0.0934,=0.0134,=79
="399850",深证50,2023-10-18,=0.0020,=9251.4200,=0.2586,=27.8609,=1,=16.5344,=19.4231,=22.4459,=24.6647,=27.8609,=3.7815,=0.9718,=2.5911,=2.8913,=3.1055,=3.3986,=3.9382,=2.0946,=0.9879,=1.3017,=1.4504,=1.6106,=1.8056,=2.1401,=0.0917,=0.1085,=0.0877,=0.0196,=61
="931484",CS医药创新,2020-05-06,=-0.0001,=1481.8400,=0.0792,=27.8638,=0.5182,=18.2098,=24.2434,=27.7057,=50.1044,=86.1757,=4.6539,=0.1866,=3.3236,=4.6819,=6.0024,=11.7130,=17.5605,=6.0454,=0.3462,=3.7485,=5.6062,=6.8518,=11.5728,=20.8272,=0.1286,=0.1684,=0.1271,=0.0161,=364
="931470",SHS云计算,2020-04-21,=-0.0013,=3695.2700,=0.7809,=27.9139,=0.6482,=13.2694,=19.7508,=24.9741,=32.7429,=62.1875,=3.9806,=0.5177,=2.5281,=3.4188,=3.9484,=6.1044,=9.6099,=4.5646,=0.5163,=2.7843,=3.8678,=4.5279,=6.6225,=10.5654,,=0.1839,,=0.0078,=21
="HSBIO",恒生生物科技指数,2019-12-01,=-0.0057,=14658.4400,=0.7002,=28.0044,=0.0695,=20.8275,=31.5464,=69.3984,=142.9376,=62737.8398,=3.3360,=0.6083,=1.5084,=2.1042,=2.8204,=4.5299,=6.7821,=1.8517,=0.6858,=0.7434,=1.0625,=1.4905,=2.1981,=3.5303,,=0.0910,,=0.0083,=593
="930794",中美互联网,2016-04-22,=-0.0006,=5484.6600,=0.2032,=28.0630,=0.1948,=21.6222,=28.1480,=32.8840,=38.2521,=50.5410,=6.7815,=0.5664,=3.5920,=5.6454,=6.5785,=7.5677,=9.2259,=5.1452,=0.6386,=2.2940,=3.8510,=4.8268,=5.5970,=7.0802,,=0.2607,,=0.0029,=394
="000813",细分化工,2012-04-11,=0.0210,=3792.6500,=0.4035,=28.2532,=0.7815,=11.4329,=16.5422,=21.9444,=29.0502,=46.7025,=2.6102,=0.4996,=1.6736,=2.0413,=2.6103,=3.1030,=4.9148,=1.4434,=0.5189,=0.8896,=1.1116,=1.4077,=1.9811,=3.1071,=0.0712,=0.0799,=0.0675,=0.0141,=763
="000987",全指材料,2011-08-02,=0.0253,=4984.1700,=0.6073,=28.3520,=0.7877,=11.8534,=16.4415,=21.1461,=29.0452,=1313.4345,=2.4076,=0.7428,=1.3547,=1.6745,=2.0388,=2.4739,=3.3213,=1.2096,=0.6811,=0.6546,=0.8401,=1.0195,=1.3558,=1.7398,=0.0713,=0.0706,=0.0561,=0.0143,=370
="931526",企业核心竞争力50,2020-08-24,=0.0104,=1331.1000,=0.3224,=28.4330,=0.7052,=13.8510,=17.1298,=22.2361,=30.8334,=51.8267,=4.3147,=0.6296,=1.7937,=3.0261,=4.0008,=6.9601,=10.8733,=3.5383,=0.5895,=0.9066,=1.4584,=3.4013,=4.6318,=7.9459,=0.0625,=0.1510,=0.1219,=0.0145,=78
="931747",中证储能,2021-10-15,=0.0237,=8288.8900,=0.6041,=28.4348,=0.5408,=16.6670,=21.9549,=27.5567,=60.3833,=124.6415,=4.6796,=0.5010,=3.1109,=3.9021,=4.6792,=7.2358,=12.5394,=2.3625,=0.5857,=1.2712,=1.6721,=2.1671,=4.2021,=8.7019,=0.1258,=0.1807,=0.1322,=0.0143,=107
="931524",SHS科技龙头,2020-07-16,=-0.0040,=2712.9000,=0.3608,=28.9022,=0.7070,=18.9033,=23.3286,=26.2370,=36.4403,=59.9125,=3.8230,=0.6128,=2.7731,=3.2722,=3.6728,=5.4797,=9.0190,=2.9533,=0.6664,=1.6886,=2.2431,=2.5156,=4.4297,=7.2475,,=0.1478,,=0.0088,=216
="931406",5G 50,2020-02-20,=-0.0062,=2142.5900,=0.8119,=28.9190,=0.6406,=15.2657,=20.4717,=22.6446,=34.5336,=51.5506,=3.0574,=0.6378,=1.5292,=1.9384,=2.2925,=3.8166,=5.3757,=2.1008,=0.9775,=0.9155,=1.3900,=1.5647,=1.7961,=2.3624,=0.0842,=0.0978,=0.0769,=0.0203,=695
="399005",中小板指,2006-01-24,=0.0053,=8264.7700,=0.2950,=29.0076,=0.5074,=16.1163,=23.0594,=28.6260,=34.1645,=44.0181,=3.0145,=0.2765,=2.0289,=2.7456,=3.5744,=4.3609,=5.3697,=2.0040,=0.3012,=1.3510,=1.8242,=2.5589,=3.3575,=4.2151,=0.0803,=0.0999,=0.0793,=0.0160,=3229
="HSSSHID",恒生沪深港创新药精选50指数,2020-03-01,=-0.0010,=7741.0600,=0.4481,=29.0552,=0.1883,=23.4861,=29.2908,=36.3298,=53.6152,=94.0285,=3.6276,=0.4804,=2.0729,=2.7716,=3.6775,=6.4983,=8.4497,=3.6898,=0.5562,=1.3432,=1.8541,=2.9273,=5.9932,=8.1459,,=0.1026,,=0.0084,=246
="931166",医药健康100,2019-04-25,=-0.0011,=4126.9300,=0.1317,=29.0599,=0.6463,=17.5935,=22.1895,=25.5994,=36.9368,=58.5515,=3.5912,=0.3031,=2.7671,=3.3808,=4.3305,=6.0657,=8.5226,=4.4199,=0.7907,=2.1887,=3.0302,=3.6941,=4.4475,=6.8190,=0.1093,=0.1309,=0.1142,=0.0164,=388
=".INX",标普500,1957-03-04,=-0.0003,=6929.9400,=0.1732,=29.2534,=0.8644,=15.6907,=21.5389,=23.7072,=28.0510,=42.9883,=5.4915,=0.9956,=2.4601,=3.1564,=3.8242,=4.6378,=5.6128,=3.5101,=0.9984,=1.5801,=2.0483,=2.3133,=2.9663,=3.5478,,,,=0.0107,=8200
="399698",优势成长,2017-06-15,=-0.0077,=52429.4100,=0.3595,=29.3753,=0.6771,=14.2338,=18.0895,=22.5646,=34.7596,=66.5130,=1.9802,=0.5648,=1.2178,=1.4951,=1.8819,=2.3274,=2.9395,=2.4391,=0.8106,=0.6634,=1.0394,=1.6319,=2.3764,=4.7303,=0.0708,=0.0554,=0.0680,=0.0197,=29
="399315",巨潮中盘,2005-02-03,=0.0074,=4783,=0.2715,=29.4238,=0.7811,=14.3715,=18.4236,=22.9313,=30.1727,=50.4088,=2.3881,=0.6300,=1.5252,=1.8924,=2.1516,=2.5970,=3.3062,=1.7554,=0.9235,=0.8408,=1.2257,=1.4285,=1.6495,=2.0686,=0.0641,=0.0708,=0.0733,=0.0156,=19
="1000005",上海非金融A股,1994-01-01,,,,=29.4294,=0.8181,=15.3520,=20.3329,=23.4845,=29.0853,=34.8732,=2.2125,=0.7774,=1.5456,=1.8180,=2.0260,=2.2330,=2.5831,=1.3248,=0.9984,=0.7548,=0.9332,=1.0683,=1.1823,=1.3340,=0.0610,=0.0736,=0.0633,=0.0203,=188
