指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="399809",保险主题,2015-02-13,=0.0057,=2727.9500,=0.0225,=7.5859,=0.3072,=5.4537,=6.8119,=10.6431,=15.0228,=22.8725,=0.8539,=0.3130,=0.6352,=0.7669,=1.2300,=1.4853,=1.9794,=2.2296,=0.9489,=0.5239,=0.8689,=1.0929,=1.3442,=2.3772,=0.0826,=0.0985,=0.0781,=0.0383,=1419
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0038,=1304.3200,=0.0226,=7.6170,=0.7969,=3.6777,=4.8612,=6.5550,=7.6316,=10.6953,=0.7110,=0.5577,=0.4041,=0.5046,=0.6483,=0.9078,=1.1746,=1.1190,=0.5646,=0.5013,=0.7008,=1.0587,=1.5005,=1.9871,,=0.0974,,=0.0578,=874
="000018",180金融,2007-12-10,=0.0065,=5739.4600,=-0.0338,=7.6328,=0.5577,=5.2016,=6.4226,=7.4915,=8.3000,=10.8609,=0.8129,=0.3723,=0.5902,=0.6966,=0.9113,=1.0761,=1.4199,=2.3138,=0.8670,=1.2355,=1.5826,=1.9104,=2.1676,=2.8772,=0.0787,=0.0991,=0.0776,=0.0384,=758
="H30270",红利价值,2013-12-19,=0.0143,=9510.0200,=-0.0023,=7.6962,=0.7377,=4.4543,=5.4060,=6.7104,=8.8441,=13.0955,=0.8018,=0.6100,=0.5256,=0.6470,=0.7543,=1.2658,=1.7317,=1.5525,=0.9900,=0.5854,=0.8051,=0.9884,=1.2357,=1.6166,=0.0710,=0.0973,=0.0746,=0.0444,=131
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0050,=2553.5000,=0.0306,=7.7117,=0.9706,=3.8979,=4.9352,=5.7700,=7.0414,=8.1550,=0.6975,=0.8819,=0.4277,=0.5146,=0.5709,=0.6600,=0.8197,=1.1876,=0.9243,=0.5333,=0.6930,=0.8613,=1.0926,=1.3442,,=0.0939,,=0.0553,=444
="000818",细分金融,2012-04-11,=0.0058,=7166.6800,=-0.0294,=7.7713,=0.5284,=5.2356,=6.4985,=7.6824,=8.4792,=10.9951,=0.8271,=0.3719,=0.5930,=0.7010,=0.9243,=1.1021,=1.4303,=2.3728,=0.8727,=1.2689,=1.6360,=1.9651,=2.2194,=2.9111,=0.0780,=0.0967,=0.0768,=0.0375,=4
="930914",港股通高股息,2016-11-25,=0.0050,=4925.3100,=0.0016,=7.7718,=0.8231,=3.4280,=4.3952,=5.8186,=7.6324,=11.1979,=0.7352,=0.6884,=0.3979,=0.4995,=0.6058,=0.8582,=1.1764,=1.2104,=0.7948,=0.5144,=0.6900,=0.9132,=1.2174,=2.2126,,=0.1031,,=0.0571,=575
="932596",港股通红利低波,2016-02-04,=0.0022,=3946.6600,=0.0175,=7.8765,=0.4458,=7.4451,=7.6473,=7.9221,=8.2718,=8.5745,=0.7170,=0.8193,=0.6528,=0.6715,=0.7011,=0.7161,=0.7309,=1.2861,=0.4458,=1.2161,=1.2491,=1.2935,=1.3601,=1.4099,,,,=0.0553,=38
="931157",SHS红利成长LV,2019-04-25,=0.0095,=7494.5700,=0.0054,=7.9896,=0.7084,=4.1261,=5.5544,=6.8296,=8.3654,=11.5318,=0.8146,=0.5381,=0.5154,=0.6213,=0.8021,=0.9362,=1.5888,=1.5772,=0.9865,=0.5018,=0.7007,=0.9928,=1.3379,=1.6109,,=0.1050,,=0.0495,=222
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0018,=3714.6600,=0.0333,=7.9905,=0.9667,=4.9972,=5.5141,=5.9616,=7.2311,=8.3212,=0.7729,=0.9507,=0.5264,=0.5854,=0.6240,=0.7198,=0.8025,=0.9571,=0.9933,=0.5404,=0.5905,=0.6531,=0.8080,=0.9621,,=0.0979,,=0.0510,=97
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0030,=4757.4600,=0.0244,=8.0198,=0.9401,=4.2457,=4.6775,=5.6480,=7.3622,=8.5630,=0.7353,=0.8940,=0.4429,=0.4943,=0.5707,=0.7108,=0.7859,=1.0328,=0.9002,=0.6036,=0.6675,=0.8613,=0.9785,=1.1099,,=0.0975,,=0.0606,=66
="000914",300金融,2007-07-02,=0.0064,=6532.4700,=-0.0276,=8.0619,=0.5787,=5.2769,=6.6035,=7.7891,=8.5959,=11.3863,=0.8236,=0.3604,=0.5962,=0.7048,=0.9488,=1.1429,=1.4919,=2.2178,=0.8818,=1.1210,=1.4313,=1.8124,=2.0504,=2.7052,=0.0752,=0.0912,=0.0734,=0.0371,=334
="000151",上国红利,2012-07-20,=0.0105,=1535.2900,=0.0050,=8.1390,=0.8987,=4.5075,=5.3671,=6.8430,=7.5278,=10.0345,=0.7695,=0.5235,=0.5268,=0.6196,=0.7569,=0.9686,=1.3272,=1.0384,=0.4090,=0.6026,=0.8954,=1.1256,=1.3114,=1.6854,=0.0643,=0.0941,=0.0692,=0.0520,=162
="H30269",红利低波,2013-12-19,=0.0147,=11110.6300,=-0.0115,=8.1651,=0.7467,=4.5638,=5.5488,=6.7507,=9.4763,=14.4342,=0.8567,=0.5708,=0.5386,=0.6570,=0.8017,=1.3862,=1.9670,=1.5793,=0.9872,=0.6111,=0.8850,=1.0984,=1.4087,=1.6442,=0.0719,=0.1026,=0.0729,=0.0451,=3286
="H50040",上红低波,2014-03-21,=0.0144,=10924.9200,=-0.0093,=8.1754,=0.7586,=4.6938,=5.9513,=6.9560,=9.6317,=14.3118,=0.8463,=0.5194,=0.5647,=0.6911,=0.8387,=1.3563,=1.8756,=1.5919,=0.9843,=0.6380,=0.8693,=1.2018,=1.3878,=1.6603,=0.0726,=0.1018,=0.0748,=0.0447,=312
="000029",180价值,2009-01-09,=0.0091,=4355.0200,=-0.0220,=8.2268,=0.7006,=5.6894,=6.9094,=7.8641,=8.4788,=10.8138,=0.8316,=0.3081,=0.6666,=0.8069,=0.8701,=1.0683,=1.4433,=1.0706,=0.8324,=0.6198,=0.7826,=0.9442,=1.0582,=1.4032,=0.0706,=0.0955,=0.0778,=0.0435,=548
="000922",中证红利,2008-05-26,=0.0132,=5611.8400,=0.0196,=8.2799,=0.7397,=5.1762,=6.0261,=7.6522,=8.5296,=11.2156,=0.8401,=0.4613,=0.5911,=0.7113,=0.8666,=1.1106,=1.4999,=1.2357,=0.8406,=0.6332,=0.7731,=1.0380,=1.2005,=1.7101,=0.0685,=0.0960,=0.0701,=0.0468,=19316
="000015",红利指数,2005-01-04,=0.0116,=3069.9200,=0.0106,=8.2916,=0.8921,=4.6646,=5.5109,=7.0898,=7.9238,=10.4439,=0.8246,=0.5815,=0.5525,=0.6399,=0.7661,=1.0213,=1.3875,=1.4105,=0.9172,=0.7277,=0.8915,=1.1088,=1.3083,=1.6890,=0.0663,=0.0968,=0.0697,=0.0460,=13972
="931130",红利成长低波,2018-12-04,=0.0127,=23483.7600,=-0.0098,=8.4175,=0.7114,=4.4465,=5.5542,=7.6107,=8.7529,=11.5512,=0.8605,=0.3609,=0.5279,=0.6222,=0.9081,=1.0366,=1.5803,=1.8766,=0.7929,=0.3109,=0.8094,=1.3054,=1.9188,=2.5957,=0.0669,=0.1158,=0.0589,=0.0443,=112
="000934",中证金融,2009-07-03,=0.0067,=6129.2700,=-0.0223,=8.4211,=0.6289,=5.7083,=6.8952,=8.0240,=8.8699,=11.5527,=0.8388,=0.3657,=0.6117,=0.7182,=0.9544,=1.1603,=1.5017,=2.2200,=0.8855,=1.1467,=1.4503,=1.8026,=2.0446,=2.6696,=0.0733,=0.0882,=0.0717,=0.0359,=1135
="000821",300红利,2012-07-20,=0.0131,=6596.1200,=-0.0114,=8.4628,=0.8332,=4.9998,=6.1945,=7.5480,=8.3316,=10.9286,=0.8620,=0.4658,=0.5725,=0.7149,=0.8822,=1.0813,=1.4919,=1.3779,=0.9094,=0.6098,=0.7997,=1.0575,=1.2777,=1.6963,=0.0718,=0.0978,=0.0729,=0.0466,=953
="931446",东证红利低波,2020-04-21,=0.0144,=3443.2800,=0.0002,=8.4869,=0.7851,=5.1478,=6.1469,=6.9587,=8.5514,=11.0216,=0.8398,=0.7277,=0.5884,=0.6909,=0.7541,=0.8787,=1.2481,=1.5397,=0.9838,=0.5909,=0.7486,=0.8654,=1.2006,=1.5979,=0.0722,=0.0935,=0.0745,=0.0441,=624
="000824",国企红利,2012-07-20,=0.0126,=2148.2800,=0.0128,=8.5751,=0.8587,=4.8847,=5.9432,=7.3206,=8.2231,=10.7823,=0.8597,=0.5371,=0.5610,=0.6881,=0.8282,=1.0599,=1.4469,=1.2623,=0.8406,=0.5370,=0.7018,=0.9868,=1.2158,=1.6834,=0.0703,=0.0950,=0.0723,=0.0473,=883
="000992",全指金融,2011-08-02,=0.0067,=5869.5100,=-0.0198,=8.6201,=0.6347,=5.9310,=7.1035,=8.1983,=9.0286,=11.6339,=0.8412,=0.3620,=0.6188,=0.7236,=0.9629,=1.1764,=1.5107,=2.1958,=0.8764,=1.1568,=1.4434,=1.8068,=2.0477,=2.6668,=0.0717,=0.0849,=0.0695,=0.0353,=2672
="931644",800红利,2024-03-15,=0.0122,=2590.6000,=0.0150,=8.7383,=0.7038,=6.4729,=7.2226,=8.0914,=9.0221,=9.4757,=0.8869,=0.7038,=0.7001,=0.7638,=0.8514,=0.9074,=0.9431,=1.2842,=0.8864,=0.8423,=0.9166,=1.0978,=1.2563,=1.3255,=0.0724,,,=0.0465,=24
="931024",港股通非银,2017-11-06,=0.0108,=4599.6000,=0.0713,=8.7514,=0.1916,=6.7549,=8.8230,=11.4935,=13.4038,=22.4310,=1.2572,=0.8479,=0.6237,=0.8436,=1.0380,=1.2217,=1.7592,=1.4804,=0.9793,=0.5870,=0.8704,=1.0023,=1.1848,=2.2002,,=0.1307,,=0.0292,=150
="399373",大盘价值,2010-01-04,=0.0091,=8447.6400,=-0.0147,=8.8524,=0.6989,=5.4746,=6.8624,=8.3101,=9.0892,=11.9914,=0.9411,=0.4654,=0.6410,=0.8034,=0.9546,=1.1408,=1.5001,=1.1381,=0.8167,=0.5920,=0.7822,=0.9285,=1.1260,=1.4541,=0.0742,=0.0969,=0.0767,=0.0449,=319
="930740",300红利LV,2018-12-04,=0.0138,=7091.7900,=-0.0108,=8.8752,=0.8728,=5.4153,=6.7933,=7.4564,=8.4199,=9.6903,=0.9272,=0.7409,=0.6159,=0.7655,=0.8503,=0.9451,=1.0604,=1.3524,=0.7282,=0.6725,=0.8512,=1.0721,=1.5171,=1.9253,=0.0724,=0.1016,=0.0768,=0.0452,=537
="000825",央企红利,2012-07-20,=0.0117,=3467.0900,=0.0040,=9.0069,=0.9349,=4.7369,=6.0989,=7.3069,=8.2497,=10.5687,=0.8978,=0.5774,=0.5507,=0.6916,=0.8603,=1.0046,=1.3929,=1.1965,=0.7846,=0.6009,=0.8549,=1.0429,=1.2057,=1.7357,=0.0699,=0.0980,=0.0727,=0.0452,=240
="000919",300价值,2008-01-21,=0.0094,=5316.9500,=-0.0003,=9.0347,=0.7348,=5.9577,=7.3294,=8.4232,=9.2279,=12.2376,=0.9436,=0.4860,=0.6917,=0.8498,=0.9477,=1.1524,=1.5388,=1.1172,=0.8505,=0.6314,=0.7862,=0.9061,=1.0923,=1.3421,=0.0754,=0.0956,=0.0764,=0.0411,=4267
="000063",上证周期,2010-02-03,=0.0053,=4038.7800,=-0.0046,=9.0659,=0.6989,=5.4761,=7.1368,=8.5134,=9.4369,=12.4946,=0.9691,=0.4996,=0.6668,=0.8369,=0.9693,=1.1091,=1.4831,=1.6204,=0.9773,=0.8113,=1.0639,=1.2461,=1.4069,=1.7571,=0.0802,=0.1040,=0.0825,=0.0384,=204
="931848",800红利低波,2024-05-21,=0.0131,=3179.4600,=0.0044,=9.1775,=0.6634,=7.4155,=8.0949,=8.8785,=9.4270,=9.7854,=0.9528,=0.6953,=0.7315,=0.8544,=0.9120,=0.9679,=1.0001,=1.3384,=0.5209,=1.1714,=1.2250,=1.3267,=1.3780,=1.5428,=0.0743,,,=0.0446,=101
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0112,=4188.7300,=0.0431,=9.2518,=0.5682,=4.8859,=6.8728,=8.8780,=12.1601,=16.1208,=0.8625,=0.4858,=0.5567,=0.7305,=0.8673,=1.1842,=1.3660,=0.9683,=0.4626,=0.5555,=0.7802,=0.9906,=1.3645,=1.5178,,=0.0943,,=0.0576,=26
="932305",智选高股息,2024-09-30,=0.0113,=11673.4300,=0.0460,=9.2774,=0.9114,=7.0143,=7.4426,=8.2531,=8.7352,=9.6067,=1.0653,=0.7342,=0.8750,=0.9183,=1.0384,=1.0756,=1.1156,=0.7673,=0.4525,=0.7106,=0.7280,=0.7772,=1.2823,=1.3342,=0.0585,,,=0.0702,=169
="399995",基建工程,2015-03-12,=0.0198,=4170.9100,=0.0677,=9.2892,=0.6717,=5.8673,=7.3449,=8.2814,=13.0376,=18.8590,=0.7380,=0.1919,=0.5815,=0.7459,=0.9183,=1.5225,=2.1834,=0.1989,=0.4049,=0.1368,=0.1788,=0.2079,=0.3662,=0.5478,=0.0443,=0.0702,=0.0519,=0.0279,=2658
="930955",红利低波100,2017-05-26,=0.0131,=11841.7100,=0.0043,=9.3209,=0.8773,=5.0805,=6.0442,=7.3516,=8.4667,=11.5013,=0.9833,=0.7969,=0.5792,=0.6643,=0.8197,=0.9887,=1.3722,=1.1908,=0.7088,=0.5888,=0.7734,=0.9833,=1.2897,=1.7525,=0.0696,=0.1071,=0.0823,=0.0477,=1621
="931722",国新港股通央企红利,2023-09-13,=0.0024,=1333.9800,=0.0123,=9.4186,=0.9154,=5.5040,=6.6083,=7.4313,=8.6604,=10.0834,=0.9071,=0.9033,=0.6213,=0.7159,=0.8005,=0.8746,=0.9570,=0.6095,=0.9188,=0.3100,=0.3734,=0.4506,=0.5696,=0.6473,,=0.1085,,=0.0617,=255
="980081",价值100,2012-12-28,,,=0.0259,=9.5072,=0.9211,=7.7317,=8.2775,=8.4993,=9.2374,=9.8012,=1.0626,=0.8571,=0.8413,=0.8794,=0.9032,=1.0472,=1.1153,=0.9620,=0.7444,=0.7580,=0.8000,=0.8427,=1.0233,=1.0480,=0.0810,,,=0.0481,=144
="H30356",800价值,2014-06-09,=0.0096,=6743.2400,=0.0146,=9.7944,=0.7655,=6.4024,=7.6744,=9.0095,=9.9434,=13.4784,=1.0118,=0.5695,=0.7030,=0.8595,=0.9851,=1.1837,=1.6287,=1.0978,=0.8409,=0.5868,=0.7362,=0.8770,=1.0511,=1.3738,=0.0743,=0.0930,=0.0741,=0.0391,=19
="000968",300周期,2010-05-28,=0.0069,=4561.0400,=0.0027,=9.7997,=0.7084,=6.1174,=7.8172,=9.1232,=10.2878,=13.3562,=1.0063,=0.4765,=0.7021,=0.8488,=1.0191,=1.1867,=1.5550,=1.6299,=0.9802,=0.8459,=1.0847,=1.2614,=1.4452,=1.8297,=0.0768,=0.0960,=0.0775,=0.0361,=95
="931069",中金300,2018-02-14,=0.0062,=5088.3800,=0.0168,=9.8119,=0.6348,=5.9518,=7.4729,=9.2260,=10.5390,=13.6164,=1.0313,=0.4037,=0.7377,=0.9178,=1.1152,=1.3628,=1.8328,=1.4309,=0.8949,=0.6656,=0.8524,=1.1082,=1.2919,=1.7542,=0.0705,=0.1122,=0.0821,=0.0392,=71
="932422",A500红利低波,2025-04-09,=0.0124,=3090.5000,=-0.0040,=9.8121,=0.1302,=9.5190,=9.9105,=10.0951,=10.2718,=10.5846,=1.0414,=0.5208,=0.9943,=1.0267,=1.0403,=1.0545,=1.0761,=1.2731,=0.0104,=1.2633,=1.4082,=1.4479,=1.4817,=1.5336,,,,=0.0444,=141
="000925",基本面50,2009-02-26,=0.0098,=4542.4600,=-0.0164,=9.9051,=0.7554,=6.2635,=7.9688,=9.0106,=10.0491,=12.7955,=1.0298,=0.4172,=0.7306,=0.9013,=1.0700,=1.1921,=1.5728,=1.0881,=0.7776,=0.6037,=0.7873,=0.9636,=1.1027,=1.4866,=0.0750,=0.0942,=0.0767,=0.0392,=4499
="000042",上证央企,2009-03-30,=0.0064,=1806.2200,=-0.0028,=9.9082,=0.7669,=6.3284,=7.8865,=9.0925,=10.0107,=12.9577,=1.0166,=0.5696,=0.7230,=0.8874,=0.9896,=1.1182,=1.4812,=1.2998,=0.9864,=0.6569,=0.8569,=0.9728,=1.1126,=1.3891,=0.0743,=0.0973,=0.0775,=0.0382,=378
="399550",央视50,2012-06-06,=0.0037,=8383.0600,=0.0360,=9.9419,=0.7484,=6.8960,=8.2163,=9.1910,=10.1360,=13.0561,=1.0402,=0.2624,=0.8649,=1.0190,=1.2410,=1.4259,=1.8564,=2.0772,=0.8468,=1.3448,=1.6393,=1.7862,=2.0276,=2.5217,=0.0768,=0.1002,=0.0803,=0.0423,=2238
="930723",沪港深F100,2015-08-05,=0.0059,=5076.4600,=-0.0030,=10.0753,=0.7816,=5.4557,=7.5603,=8.8869,=10.1236,=13.1279,=1.0265,=0.5621,=0.6469,=0.8477,=1.0050,=1.1158,=1.4626,=1.3179,=0.8691,=0.6039,=0.8635,=1.0657,=1.2671,=1.6654,,=0.0984,,=0.0397,=150
="399371",国证价值,2010-01-04,=0.0091,=7339.7600,=0.0189,=10.1160,=0.7591,=6.4728,=7.8374,=9.0979,=10.3123,=13.0475,=1.0336,=0.5531,=0.7249,=0.8967,=1.0117,=1.2427,=1.5675,=1.0690,=0.7739,=0.5764,=0.7536,=0.8693,=1.0930,=1.3812,=0.0722,=0.0912,=0.0751,=0.0406,=104
="000859",国企一带一路,2019-05-16,=0.0072,=1962.7100,=0.0775,=10.1380,=0.0709,=9.4709,=11.1213,=12.6311,=14.5861,=21.0714,=1.0218,=0.0327,=0.9854,=1.2379,=1.4621,=1.7885,=2.1877,=1.1052,=0.9951,=0.4715,=0.5577,=0.7321,=0.8110,=1.1238,=0.0831,=0.1174,=0.0935,=0.0368,=233
="930608",中证基建,2015-03-31,=0.0210,=8953.0800,=0.0550,=10.2387,=0.4370,=6.6667,=8.6242,=10.6468,=17.6916,=25.2863,=0.8514,=0.2298,=0.6550,=0.8279,=1.1300,=1.6693,=2.2134,=0.2442,=0.2970,=0.1701,=0.2221,=0.3459,=0.5076,=0.7101,=0.0482,=0.0717,=0.0544,=0.0288,=631
="931052",国信价值,2017-12-08,=0.0053,=3638.8035,=0.0543,=10.3022,=0.9700,=5.3831,=6.5693,=7.3642,=8.6177,=10.7705,=1.3849,=0.9848,=0.7343,=0.9100,=1.0239,=1.1362,=1.5208,=1.7354,=0.9660,=0.6105,=0.9348,=1.2091,=1.4267,=2.0196,=0.0941,=0.1244,=0.0834,=0.0444,=472
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0065,=9655.9700,=0.0204,=10.3085,=0.8172,=5.7712,=7.8080,=8.8929,=10.2346,=13.0207,=1.1115,=0.6170,=0.7256,=0.9351,=1.0695,=1.2097,=1.5098,=1.6081,=0.7080,=0.9123,=1.1333,=1.3790,=1.7093,=2.4187,,=0.1200,,=0.0349,=259
="950090",50AH优选,2015-12-10,=-0.0010,=6380.0100,=0.0317,=10.3753,=0.9230,=6.3188,=7.8952,=8.5832,=9.7098,=13.5010,=1.1015,=0.7359,=0.7914,=0.9467,=1.0235,=1.1246,=1.5403,=1.3992,=0.9946,=0.6574,=0.8441,=0.9445,=1.0470,=1.4194,,=0.1094,,=0.0380,=1977
="000056",上证国企,2010-01-04,=0.0037,=1278.7600,=0.0252,=10.3890,=0.7265,=7.2538,=8.8734,=9.6307,=10.7944,=13.3187,=1.2066,=0.7722,=0.8518,=1.0315,=1.1223,=1.2169,=1.5455,=1.7185,=0.9930,=0.7909,=0.9970,=1.0952,=1.2147,=1.7604,=0.0856,=0.1002,=0.0788,=0.0378,=196
="930846",300SNLV,2016-06-24,=0.0088,=7011.2200,=0.0600,=10.4034,=0.6393,=7.7900,=9.1908,=10.0348,=10.7665,=12.6275,=1.0756,=0.3856,=0.8340,=1.0371,=1.1009,=1.2320,=1.5027,=1.4802,=0.9243,=0.7711,=0.9481,=1.1471,=1.3134,=1.6864,=0.0686,=0.1035,=0.0757,=0.0413,=147
="931373",股息龙头,2019-11-15,=0.0058,=2743.3100,=-0.0147,=10.5239,=0.9353,=5.4295,=6.8350,=8.1788,=9.4255,=11.4004,=1.1713,=0.9079,=0.6697,=0.8416,=0.9925,=1.1121,=1.2586,=1.5574,=0.9706,=0.5706,=0.8075,=0.9666,=1.3457,=1.6262,=0.0792,=0.1085,=0.0840,=0.0418,=317
="000021",180治理,2008-09-10,=0.0052,=1098.4600,=0.0094,=10.5398,=0.8110,=6.3364,=8.4310,=9.6396,=10.4888,=13.6109,=1.1617,=0.6849,=0.7542,=0.9755,=1.0988,=1.2205,=1.5847,=1.4500,=0.9934,=0.6625,=0.8520,=0.9526,=1.1326,=1.4859,=0.0797,=0.1012,=0.0804,=0.0389,=160
="H30035",300非银,2012-12-21,=0.0045,=11101.7900,=-0.0046,=10.5891,=0.0181,=9.6261,=13.1238,=15.1662,=19.3481,=26.3489,=1.5438,=0.3830,=1.0544,=1.3281,=1.6636,=2.0504,=2.4387,=1.9565,=0.7817,=1.0410,=1.4193,=1.7227,=1.9713,=2.3917,=0.1224,=0.1114,=0.0952,=0.0213,=1108
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0043,=13115.5000,=0.0211,=10.6801,=0.8862,=5.5897,=7.7968,=8.5610,=9.8216,=15.8114,=1.1539,=0.7976,=0.6924,=0.8827,=0.9920,=1.1555,=1.7191,=1.5436,=0.9079,=0.6938,=0.9864,=1.0726,=1.4029,=2.0876,,=0.1080,,=0.0334,=91
="930839",港股通高息精选,2016-06-08,=0.0007,=3587.4600,=0.0403,=10.7303,=0.6476,=4.9918,=7.0802,=9.2730,=13.3768,=31.7979,=1.5558,=0.8048,=0.7294,=0.9248,=1.0634,=1.5179,=4.8768,=1.2849,=0.5472,=0.3418,=0.5548,=1.2347,=1.9221,=6.3245,,=0.1218,,=0.0540,=320
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0043,=9094.7600,=0.0203,=10.7357,=0.8873,=5.5897,=7.7975,=8.5776,=9.8357,=15.8114,=1.1566,=0.7994,=0.6924,=0.8826,=0.9935,=1.1566,=1.7191,=1.5487,=0.9097,=0.6938,=0.9866,=1.0730,=1.4078,=2.0876,,=0.1080,,=0.0333,=4697
="931375",300质量低波,2019-11-25,=0.0020,=17722.9100,=0.0451,=10.7719,=0.4367,=6.4946,=8.1096,=11.5748,=13.5930,=22.0532,=1.4149,=0.4240,=0.8054,=1.0728,=1.5847,=2.0925,=3.3245,=1.9191,=0.6678,=1.0044,=1.3104,=1.6281,=2.0979,=2.5370,=0.1077,=0.1378,=0.0968,=0.0281,=98
