指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="931039",银行AH,2017-12-06,=-0.0042,=12175.3100,=-0.0476,=5.8651,=0.7972,=3.2016,=4.0408,=5.1468,=5.8705,=7.9938,=0.5543,=0.4409,=0.3790,=0.4542,=0.5691,=0.7179,=1.0569,=2.2351,=0.8732,=1.0856,=1.4263,=1.7297,=2.0571,=2.9053,,=0.0932,,=0.0541,=63
="H11146",港股通内地金融,2010-06-02,=-0.0166,=1135.4504,=0.0316,=6.4608,=0.6989,=3.2759,=4.5181,=5.8106,=6.7473,=9.2347,=0.6570,=0.4465,=0.3797,=0.4941,=0.6861,=0.8770,=1.1859,=1.6700,=0.8861,=0.6692,=0.9479,=1.2503,=1.5727,=2.1885,,=0.0965,,=0.0459,=27
="399986",中证银行,2013-07-15,=0.0015,=7099.6400,=-0.0662,=6.7179,=0.7661,=4.1183,=5.2645,=6.2026,=6.8062,=9.0846,=0.6585,=0.3299,=0.4848,=0.5838,=0.7277,=0.9081,=1.2416,=2.5604,=0.8579,=1.4134,=1.7845,=2.1100,=2.4318,=3.3016,=0.0685,=0.0932,=0.0729,=0.0463,=9322
="930792",HK银行,2016-04-22,=-0.0105,=4487.7600,=0.0189,=6.9921,=0.8512,=3.2659,=4.4448,=5.7694,=6.6805,=9.5632,=0.6474,=0.5524,=0.3905,=0.4950,=0.6204,=0.8040,=1.0771,=2.6023,=0.9465,=1.0519,=1.5141,=1.8257,=2.2994,=3.1066,,=0.0966,,=0.0500,=728
="HSSCSOY",恒生港股通中国央企红利指数,2023-06-01,=-0.0268,=4205.2600,=0.0459,=7.1897,=0.9561,=4.1647,=4.5985,=5.4916,=6.7334,=7.6037,=0.6833,=0.8773,=0.4381,=0.4897,=0.5781,=0.6656,=0.7227,=0.9636,=0.9561,=0.5323,=0.5896,=0.7227,=0.8974,=1.0190,,=0.1030,,=0.0564,=177
="931233",港股通央企红利,2017-06-28,=-0.0228,=1193.9900,=0.0242,=7.2199,=0.7522,=3.6988,=4.9316,=6.2538,=7.4093,=14.0775,=0.6926,=0.6275,=0.3929,=0.5211,=0.6371,=0.8705,=1.8161,=0.9939,=0.5705,=0.4645,=0.6166,=0.9292,=1.4022,=1.7583,,=0.0974,,=0.0565,=342
="987016",港股通红利低波,2021-11-18,,,=0.0552,=7.3353,=0.9726,=3.4544,=4.2733,=4.8161,=5.9898,=7.7483,=0.6838,=0.9305,=0.4152,=0.4829,=0.5331,=0.6104,=0.7226,=1.2044,=0.9726,=0.5827,=0.6552,=0.7798,=0.9282,=1.2728,,=0.0954,,=0.0570,=62
="H11140",香港红利,2009-07-23,=-0.0243,=3758.3631,=0.0293,=7.3835,=0.7590,=3.0693,=4.4554,=5.9843,=8.4154,=13.9623,=0.7084,=0.5853,=0.3833,=0.5103,=0.6298,=0.8659,=1.1652,=1.1905,=0.6748,=0.5431,=0.7464,=0.9726,=1.6121,=2.1349,,=0.0987,,=0.0574,=3
="399809",保险主题,2015-02-13,=-0.0171,=2707.4800,=0.0148,=7.4134,=0.2994,=5.4537,=6.8119,=10.6431,=15.0228,=22.8725,=0.8345,=0.3089,=0.6352,=0.7669,=1.2300,=1.4853,=1.9794,=2.1789,=0.9440,=0.5239,=0.8689,=1.0936,=1.3493,=2.3772,=0.0826,=0.0985,=0.0781,=0.0392,=1429
="000018",180金融,2007-12-10,=-0.0038,=5623.9800,=-0.0533,=7.4507,=0.4839,=5.2016,=6.4237,=7.4925,=8.3000,=10.8609,=0.7936,=0.3513,=0.5902,=0.6966,=0.9017,=1.0756,=1.4199,=2.2586,=0.8484,=1.2355,=1.5826,=1.9152,=2.1714,=2.8772,=0.0787,=0.0991,=0.0776,=0.0394,=758
="H30106",H300金融服务,2013-05-21,=-0.0157,=1594.8935,=0.0540,=7.4924,=0.7143,=4.0175,=5.3627,=6.8331,=7.7687,=11.1922,=0.7851,=0.5583,=0.4470,=0.5779,=0.7482,=0.9081,=1.2489,=2.0916,=0.9494,=0.8557,=1.1817,=1.4466,=1.8031,=2.3593,,=0.1022,,=0.0435,=15
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=-0.0197,=2883.1200,=0.0361,=7.5575,=0.9867,=3.7550,=5.0312,=5.7506,=6.5958,=7.8706,=0.7699,=0.9514,=0.4590,=0.5764,=0.6349,=0.7173,=0.8175,=1.1618,=0.9867,=0.5101,=0.6865,=0.7879,=0.8877,=1.2099,,=0.1015,,=0.0529,=250
="000818",细分金融,2012-04-11,=-0.0046,=7020.3900,=-0.0492,=7.5863,=0.4765,=5.2356,=6.4985,=7.6824,=8.4792,=10.9951,=0.8075,=0.3472,=0.5930,=0.7010,=0.9209,=1.1017,=1.4303,=2.3163,=0.8530,=1.2689,=1.6360,=1.9665,=2.2231,=2.9111,=0.0780,=0.0967,=0.0768,=0.0384,=4
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0158,=4671.4200,=0.0455,=7.6313,=0.8762,=3.5572,=4.6217,=5.9114,=7.0525,=9.5068,=0.6765,=0.6551,=0.3828,=0.4838,=0.5720,=0.8206,=1.1073,=1.0138,=0.6305,=0.4386,=0.6435,=0.8351,=1.4362,=2.0623,,=0.0870,,=0.0568,=1289
="H30270",红利价值,2013-12-19,=-0.0187,=9421.2200,=-0.0117,=7.6614,=0.7347,=4.4543,=5.4130,=6.7154,=8.8120,=13.0955,=0.7985,=0.6048,=0.5256,=0.6472,=0.7553,=1.2640,=1.7317,=1.5454,=0.9887,=0.5854,=0.8052,=0.9892,=1.2402,=1.6166,=0.0710,=0.0973,=0.0746,=0.0446,=134
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0166,=1339.4400,=0.0502,=7.7884,=0.8258,=3.6777,=4.8612,=6.5799,=7.6526,=10.6953,=0.7271,=0.5922,=0.4041,=0.5046,=0.6483,=0.9078,=1.1746,=1.1442,=0.5926,=0.5013,=0.7008,=1.0613,=1.5005,=1.9871,,=0.0974,,=0.0566,=880
="000914",300金融,2007-07-02,=-0.0053,=6401.2000,=-0.0471,=7.8719,=0.5231,=5.2769,=6.6035,=7.7987,=8.5959,=11.3863,=0.8043,=0.3291,=0.5962,=0.7048,=0.9418,=1.1423,=1.4919,=2.1655,=0.8624,=1.1210,=1.4313,=1.8124,=2.0541,=2.7052,=0.0752,=0.0912,=0.0734,=0.0380,=334
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0188,=2622.8600,=0.0586,=7.8721,=0.9851,=3.8979,=4.9357,=5.7840,=7.0587,=8.2018,=0.7120,=0.9105,=0.4277,=0.5146,=0.5712,=0.6615,=0.8197,=1.2123,=0.9358,=0.5333,=0.6931,=0.8630,=1.0947,=1.3442,,=0.0939,,=0.0542,=447
="930914",港股通高股息,2016-11-25,=-0.0174,=5087.3700,=0.0345,=7.9697,=0.8437,=3.4280,=4.3969,=5.8276,=7.6491,=11.1979,=0.7540,=0.7236,=0.3979,=0.4997,=0.6063,=0.8575,=1.1764,=1.2418,=0.8150,=0.5144,=0.6908,=0.9140,=1.2189,=2.2126,,=0.1031,,=0.0557,=592
="000151",上国红利,2012-07-20,=-0.0349,=1517.8500,=-0.0064,=8.0027,=0.8649,=4.5075,=5.3671,=6.8552,=7.5420,=10.0345,=0.7569,=0.5021,=0.5268,=0.6196,=0.7561,=0.9686,=1.3272,=1.0210,=0.3773,=0.6026,=0.8954,=1.1219,=1.3114,=1.6854,=0.0643,=0.0941,=0.0692,=0.0528,=167
="931157",SHS红利成长LV,2019-04-25,=-0.0152,=7470.5200,=0.0022,=8.0215,=0.7164,=4.1261,=5.5570,=6.8351,=8.3623,=11.5318,=0.8182,=0.5486,=0.5154,=0.6214,=0.8034,=0.9345,=1.5888,=1.5833,=0.9878,=0.5018,=0.7010,=1.0062,=1.3465,=1.6290,,=0.1050,,=0.0493,=234
="932596",港股通红利低波,2016-02-04,=-0.0192,=4060.6300,=0.0469,=8.0829,=0.6957,=7.4451,=7.6578,=7.9292,=8.2721,=8.5745,=0.7358,=0.9674,=0.6528,=0.6739,=0.7063,=0.7192,=0.7622,=1.3203,=0.6739,=1.2161,=1.2509,=1.2947,=1.3601,=1.4099,,,,=0.0538,=41
="H30269",红利低波,2013-12-19,=-0.0127,=11026.0700,=-0.0190,=8.0951,=0.7430,=4.5638,=5.5488,=6.7611,=9.4763,=14.4342,=0.8496,=0.5618,=0.5386,=0.6570,=0.8017,=1.3862,=1.9670,=1.5658,=0.9806,=0.6111,=0.8850,=1.0984,=1.4107,=1.6442,=0.0719,=0.1026,=0.0729,=0.0455,=3372
="H50040",上红低波,2014-03-21,=-0.0132,=10921.8400,=-0.0095,=8.1182,=0.7496,=4.6938,=5.9513,=6.9639,=9.6317,=14.3118,=0.8405,=0.5070,=0.5647,=0.6911,=0.8382,=1.3563,=1.8756,=1.5807,=0.9798,=0.6380,=0.8693,=1.2018,=1.3887,=1.6603,=0.0726,=0.1018,=0.0748,=0.0450,=313
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0291,=3762.9200,=0.0467,=8.1232,=0.9855,=4.9972,=5.5158,=5.9821,=7.3019,=8.5137,=0.7857,=0.9868,=0.5264,=0.5877,=0.6243,=0.7250,=0.8235,=0.9730,=0.9947,=0.5404,=0.5907,=0.6540,=0.8159,=1.0198,,=0.0979,,=0.0502,=101
="000029",180价值,2009-01-09,=-0.0132,=4265.4300,=-0.0422,=8.1502,=0.6660,=5.6894,=6.9094,=7.8704,=8.4788,=10.8138,=0.8240,=0.2681,=0.6666,=0.8069,=0.8692,=1.0683,=1.4433,=1.0606,=0.8072,=0.6198,=0.7826,=0.9445,=1.0588,=1.4032,=0.0706,=0.0955,=0.0778,=0.0439,=550
="000934",中证金融,2009-07-03,=-0.0079,=6004.2400,=-0.0423,=8.2210,=0.5589,=5.7083,=6.8952,=8.0430,=8.8699,=11.5527,=0.8190,=0.3357,=0.6117,=0.7182,=0.9486,=1.1593,=1.5017,=2.1673,=0.8666,=1.1467,=1.4503,=1.8026,=2.0473,=2.6696,=0.0733,=0.0882,=0.0717,=0.0368,=1137
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0178,=4884.2600,=0.0517,=8.2255,=0.9636,=4.2457,=4.6882,=5.6733,=7.3802,=8.5904,=0.7543,=0.9621,=0.4429,=0.4944,=0.5716,=0.7140,=0.7878,=1.0593,=0.9545,=0.6036,=0.6686,=0.8627,=0.9817,=1.1099,,=0.0975,,=0.0592,=67
="000922",中证红利,2008-05-26,=-0.0313,=5521.8700,=0.0033,=8.2300,=0.7125,=5.1762,=6.0261,=7.6556,=8.5296,=11.2156,=0.8353,=0.4576,=0.5911,=0.7113,=0.8638,=1.1106,=1.4999,=1.2283,=0.8320,=0.6332,=0.7731,=1.0399,=1.2034,=1.7101,=0.0685,=0.0960,=0.0701,=0.0470,=19396
="931130",红利成长低波,2018-12-04,=-0.0077,=23368.5600,=-0.0146,=8.2690,=0.6686,=4.4465,=5.5586,=7.6381,=8.7475,=11.5512,=0.8454,=0.3521,=0.5279,=0.6225,=0.9077,=1.0363,=1.5803,=1.8435,=0.7819,=0.3109,=0.8099,=1.3081,=1.9140,=2.5957,=0.0669,=0.1158,=0.0589,=0.0451,=115
="000015",红利指数,2005-01-04,=-0.0313,=3040.1500,=0.0008,=8.2749,=0.8876,=4.6646,=5.5109,=7.0898,=7.9359,=10.4439,=0.8230,=0.5836,=0.5525,=0.6399,=0.7661,=1.0213,=1.3875,=1.4076,=0.9127,=0.7277,=0.8915,=1.1121,=1.3100,=1.6890,=0.0663,=0.0968,=0.0697,=0.0460,=13989
="931446",东证红利低波,2020-04-21,=-0.0135,=3421.4200,=-0.0062,=8.2772,=0.7602,=5.1478,=6.1502,=6.9998,=8.5449,=11.0216,=0.8193,=0.7047,=0.5884,=0.6919,=0.7559,=0.8785,=1.2481,=1.5017,=0.9781,=0.5909,=0.7488,=0.8707,=1.2058,=1.5979,=0.0722,=0.0935,=0.0745,=0.0453,=645
="000821",300红利,2012-07-20,=-0.0185,=6460.1500,=-0.0318,=8.3717,=0.8089,=4.9998,=6.1945,=7.5516,=8.3394,=10.9286,=0.8530,=0.4465,=0.5725,=0.7149,=0.8805,=1.0813,=1.4919,=1.3631,=0.8966,=0.6098,=0.7997,=1.0582,=1.2843,=1.6963,=0.0718,=0.0978,=0.0729,=0.0471,=955
="000992",全指金融,2011-08-02,=-0.0088,=5745.9900,=-0.0404,=8.4145,=0.5655,=5.9310,=7.1035,=8.2087,=9.0286,=11.6339,=0.8212,=0.3328,=0.6188,=0.7236,=0.9572,=1.1755,=1.5107,=2.1434,=0.8550,=1.1568,=1.4434,=1.8068,=2.0499,=2.6668,=0.0717,=0.0849,=0.0695,=0.0362,=2677
="000824",国企红利,2012-07-20,=-0.0283,=2119.1500,=-0.0009,=8.4991,=0.8460,=4.8847,=5.9432,=7.3287,=8.2335,=10.7823,=0.8522,=0.5301,=0.5610,=0.6881,=0.8282,=1.0599,=1.4469,=1.2511,=0.8307,=0.5370,=0.7018,=0.9868,=1.2183,=1.6834,=0.0703,=0.0950,=0.0723,=0.0477,=885
="931644",800红利,2024-03-15,=-0.0317,=2542.6100,=-0.0038,=8.6355,=0.6703,=6.4729,=7.2341,=8.1102,=9.0195,=9.4757,=0.8768,=0.6834,=0.7001,=0.7641,=0.8526,=0.9069,=0.9431,=1.2691,=0.8472,=0.8423,=0.9185,=1.0988,=1.2589,=1.3255,=0.0724,,,=0.0471,=24
="399373",大盘价值,2010-01-04,=-0.0132,=8277.4800,=-0.0346,=8.7352,=0.6413,=5.4746,=6.8624,=8.3201,=9.0892,=11.9914,=0.9289,=0.4489,=0.6410,=0.8034,=0.9534,=1.1408,=1.5001,=1.1231,=0.7904,=0.5920,=0.7822,=0.9285,=1.1262,=1.4541,=0.0742,=0.0969,=0.0767,=0.0455,=321
="930740",300红利LV,2018-12-04,=-0.0099,=7026.3600,=-0.0199,=8.8238,=0.8596,=5.4153,=6.7943,=7.4649,=8.4434,=9.6903,=0.9221,=0.7296,=0.6159,=0.7662,=0.8512,=0.9447,=1.0604,=1.3445,=0.7278,=0.6725,=0.8535,=1.0729,=1.5162,=1.9253,=0.0724,=0.1016,=0.0768,=0.0455,=545
="931024",港股通非银,2017-11-06,=-0.0253,=4636.2500,=0.0798,=8.8274,=0.2016,=6.7549,=8.8097,=11.4844,=13.4032,=22.4310,=1.2681,=0.8569,=0.6237,=0.8441,=1.0397,=1.2241,=1.7592,=1.4933,=0.9803,=0.5870,=0.8708,=1.0032,=1.1879,=2.2002,,=0.1307,,=0.0290,=154
="399995",基建工程,2015-03-12,=-0.0369,=3992.5100,=0.0220,=8.8906,=0.6145,=5.8673,=7.3449,=8.2814,=12.9806,=18.8590,=0.7056,=0.1075,=0.5815,=0.7421,=0.9163,=1.5106,=2.1834,=0.1904,=0.3377,=0.1368,=0.1788,=0.2077,=0.3650,=0.5478,=0.0443,=0.0702,=0.0519,=0.0293,=2668
="000919",300价值,2008-01-21,=-0.0158,=5189.5400,=-0.0242,=8.9008,=0.7142,=5.9577,=7.3294,=8.4282,=9.2279,=12.2376,=0.9298,=0.4477,=0.6917,=0.8498,=0.9462,=1.1524,=1.5388,=1.1006,=0.8126,=0.6314,=0.7862,=0.9061,=1.0938,=1.3421,=0.0754,=0.0956,=0.0764,=0.0417,=4273
="000825",央企红利,2012-07-20,=-0.0317,=3427.5800,=-0.0075,=8.9212,=0.9250,=4.7369,=6.0989,=7.3069,=8.2640,=10.5687,=0.8892,=0.5618,=0.5507,=0.6916,=0.8603,=1.0042,=1.3929,=1.1851,=0.7636,=0.6009,=0.8549,=1.0441,=1.2057,=1.7357,=0.0699,=0.0980,=0.0727,=0.0457,=249
="000063",上证周期,2010-02-03,=-0.0262,=3974.0600,=-0.0206,=9.0052,=0.6833,=5.4761,=7.1368,=8.5177,=9.4369,=12.4946,=0.9626,=0.4835,=0.6668,=0.8369,=0.9685,=1.1091,=1.4831,=1.6095,=0.9695,=0.8113,=1.0639,=1.2465,=1.4116,=1.7571,=0.0802,=0.1040,=0.0825,=0.0387,=204
="932305",智选高股息,2024-09-30,=-0.0352,=11545.6300,=0.0346,=9.0416,=0.8031,=7.0143,=7.4446,=8.2582,=8.8757,=9.6067,=1.0382,=0.4862,=0.8750,=0.9187,=1.0390,=1.0747,=1.1156,=0.7478,=0.3200,=0.7106,=0.7282,=0.7730,=1.2819,=1.3342,=0.0585,,,=0.0721,=180
="931848",800红利低波,2024-05-21,=-0.0142,=3149.5300,=-0.0050,=9.1119,=0.6154,=7.4155,=8.1104,=8.8941,=9.4221,=9.7854,=0.9463,=0.6851,=0.7315,=0.8557,=0.9128,=0.9678,=1.0001,=1.3289,=0.5096,=1.1714,=1.2255,=1.3263,=1.3776,=1.5428,=0.0743,,,=0.0449,=103
="930955",红利低波100,2017-05-26,=-0.0147,=11796.9600,=0.0005,=9.3362,=0.8768,=5.0805,=6.0445,=7.3592,=8.4818,=11.5013,=0.9853,=0.7973,=0.5792,=0.6646,=0.8201,=0.9887,=1.3722,=1.1928,=0.7139,=0.5888,=0.7738,=0.9837,=1.2888,=1.7525,=0.0696,=0.1071,=0.0823,=0.0476,=1667
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0282,=4245.1200,=0.0572,=9.4000,=0.5999,=4.8859,=6.8728,=8.8780,=12.1601,=16.1208,=0.8770,=0.5183,=0.5567,=0.7305,=0.8673,=1.1842,=1.3660,=0.9838,=0.4894,=0.5555,=0.7802,=0.9897,=1.3645,=1.5178,,=0.0943,,=0.0566,=27
="931069",中金300,2018-02-14,=-0.0181,=4962.8400,=-0.0083,=9.5877,=0.5810,=5.9518,=7.4745,=9.2349,=10.5357,=13.6164,=1.0081,=0.3677,=0.7377,=0.9185,=1.1143,=1.3625,=1.8328,=1.3982,=0.8726,=0.6656,=0.8550,=1.1090,=1.2940,=1.7542,=0.0705,=0.1122,=0.0821,=0.0401,=76
="H30356",800价值,2014-06-09,=-0.0225,=6566.3100,=-0.0121,=9.6171,=0.7017,=6.4024,=7.6794,=9.0116,=9.9415,=13.4784,=0.9938,=0.5179,=0.7030,=0.8596,=0.9861,=1.1828,=1.6287,=1.0779,=0.8130,=0.5868,=0.7364,=0.8781,=1.0530,=1.3738,=0.0743,=0.0930,=0.0741,=0.0398,=23
="931722",国新港股通央企红利,2023-09-13,=-0.0326,=1364.4600,=0.0354,=9.6527,=0.9541,=5.5040,=6.6130,=7.4514,=8.7458,=10.0958,=0.9296,=0.9694,=0.6213,=0.7181,=0.8029,=0.8781,=0.9723,=0.6246,=0.9609,=0.3100,=0.3737,=0.4512,=0.5719,=0.6533,,=0.1085,,=0.0602,=263
="980081",价值100,2012-12-28,,,=0.0594,=9.6718,=0.9600,=7.7317,=8.2853,=8.5069,=9.2913,=10.0799,=1.0821,=0.9055,=0.8413,=0.8802,=0.9040,=1.0540,=1.1275,=0.9786,=0.7418,=0.7580,=0.8005,=0.8457,=1.0218,=1.0480,=0.0810,,,=0.0473,=163
="000968",300周期,2010-05-28,=-0.0257,=4480.2400,=-0.0151,=9.7040,=0.6726,=6.1174,=7.8172,=9.1306,=10.2878,=13.3562,=0.9966,=0.4563,=0.7021,=0.8488,=1.0170,=1.1859,=1.5550,=1.6139,=0.9642,=0.8459,=1.0847,=1.2626,=1.4515,=1.8297,=0.0768,=0.0960,=0.0775,=0.0364,=97
="000925",基本面50,2009-02-26,=-0.0119,=4433.8300,=-0.0400,=9.7514,=0.7150,=6.2635,=7.9688,=9.0163,=10.0491,=12.7955,=1.0141,=0.3904,=0.7306,=0.9013,=1.0680,=1.1921,=1.5728,=1.0712,=0.7430,=0.6037,=0.7873,=0.9649,=1.1027,=1.4866,=0.0750,=0.0942,=0.0767,=0.0398,=4507
="930608",中证基建,2015-03-31,=-0.0333,=8537.6800,=0.0060,=9.7569,=0.3612,=6.6667,=8.6242,=10.6173,=17.5915,=25.2863,=0.8109,=0.1676,=0.6550,=0.8278,=1.1271,=1.6630,=2.2134,=0.2327,=0.2446,=0.1701,=0.2221,=0.3450,=0.5038,=0.7101,=0.0482,=0.0717,=0.0544,=0.0303,=633
="932422",A500红利低波,2025-04-09,=-0.0144,=3062.1500,=-0.0132,=9.7754,=0.1244,=9.5190,=9.8695,=10.0803,=10.2682,=10.5846,=1.0378,=0.4378,=0.9943,=1.0272,=1.0402,=1.0538,=1.0761,=1.2683,=0.0398,=1.2431,=1.4017,=1.4468,=1.4799,=1.5336,,,,=0.0446,=164
="399550",央视50,2012-06-06,=-0.0119,=8210.5600,=0.0147,=9.7818,=0.7068,=6.8960,=8.2303,=9.2013,=10.1360,=13.0561,=1.0238,=0.2133,=0.8649,=1.0184,=1.2410,=1.4259,=1.8564,=2.0437,=0.8184,=1.3448,=1.6423,=1.7895,=2.0297,=2.5217,=0.0768,=0.1002,=0.0803,=0.0430,=2244
="000042",上证央企,2009-03-30,=-0.0182,=1765.4600,=-0.0254,=9.7853,=0.7265,=6.3284,=7.8865,=9.1023,=10.0107,=12.9577,=1.0040,=0.5449,=0.7230,=0.8874,=0.9896,=1.1180,=1.4812,=1.2837,=0.9794,=0.6569,=0.8569,=0.9735,=1.1149,=1.3891,=0.0743,=0.0973,=0.0775,=0.0387,=379
="399371",国证价值,2010-01-04,=-0.0262,=7181.5500,=-0.0030,=9.9568,=0.7187,=6.4728,=7.8374,=9.0979,=10.3123,=13.0475,=1.0177,=0.5119,=0.7249,=0.8967,=1.0117,=1.2427,=1.5675,=1.0522,=0.7455,=0.5764,=0.7536,=0.8693,=1.0930,=1.3812,=0.0722,=0.0912,=0.0751,=0.0413,=106
="000859",国企一带一路,2019-05-16,=-0.0298,=1933.8800,=0.0617,=10.0450,=0.0576,=9.4709,=11.0736,=12.6265,=14.5819,=21.0714,=1.0124,=0.0196,=0.9854,=1.2322,=1.4605,=1.7883,=2.1877,=1.0951,=0.9859,=0.4715,=0.5578,=0.7322,=0.8131,=1.1273,=0.0831,=0.1174,=0.0935,=0.0371,=233
="930723",沪港深F100,2015-08-05,=-0.0187,=5057.1500,=-0.0068,=10.0841,=0.7828,=5.4557,=7.5626,=8.9003,=10.1279,=13.1279,=1.0275,=0.5633,=0.6469,=0.8477,=1.0064,=1.1158,=1.4626,=1.3187,=0.8687,=0.6039,=0.8635,=1.0666,=1.2688,=1.6654,,=0.0984,,=0.0397,=150
="931052",国信价值,2017-12-08,=-0.0317,=3622.6200,=0.0496,=10.1093,=0.9565,=5.3831,=6.5730,=7.3679,=8.6259,=10.7705,=1.3590,=0.9651,=0.7343,=0.9103,=1.0241,=1.1386,=1.5208,=1.7029,=0.9510,=0.6105,=0.9356,=1.2109,=1.4308,=2.0196,=0.0941,=0.1244,=0.0834,=0.0452,=486
="930846",300SNLV,2016-06-24,=-0.0243,=6838.4000,=0.0338,=10.2113,=0.5576,=7.7900,=9.1924,=10.0397,=10.7598,=12.6275,=1.0560,=0.2771,=0.8340,=1.0373,=1.0999,=1.2310,=1.5027,=1.4529,=0.9113,=0.7711,=0.9484,=1.1480,=1.3147,=1.6864,=0.0686,=0.1035,=0.0757,=0.0420,=147
="000056",上证国企,2010-01-04,=-0.0277,=1255.3700,=0.0064,=10.2662,=0.6969,=7.2538,=8.8753,=9.6414,=10.7944,=13.3187,=1.1926,=0.7360,=0.8518,=1.0315,=1.1223,=1.2167,=1.5455,=1.6982,=0.9819,=0.7909,=0.9974,=1.0990,=1.2164,=1.7604,=0.0856,=0.1002,=0.0788,=0.0382,=197
="950090",50AH优选,2015-12-10,=-0.0196,=6309.5200,=0.0203,=10.3818,=0.9212,=6.3188,=7.8958,=8.5875,=9.7218,=13.5010,=1.1024,=0.7364,=0.7914,=0.9469,=1.0241,=1.1247,=1.5403,=1.3997,=0.9925,=0.6574,=0.8442,=0.9451,=1.0485,=1.4553,,=0.1094,,=0.0380,=1978
="932153",港股通价值策略,2025-04-30,=-0.0215,=1106.8000,=0.0533,=10.3986,=0.9418,=8.1696,=9.4734,=10.0468,=10.2536,=10.8249,=0.8926,=0.8360,=0.7012,=0.8172,=0.8710,=0.8910,=0.9322,=1.0603,=0.8307,=0.8168,=0.9458,=1.0183,=1.0572,=1.1110,,,,=0.0425,=2
="H30035",300非银,2012-12-21,=-0.0123,=10897.9900,=-0.0228,=10.4188,=0.0148,=9.6261,=13.1238,=15.1662,=19.3481,=26.3489,=1.5190,=0.3571,=1.0544,=1.3281,=1.6593,=2.0504,=2.4387,=1.9250,=0.7451,=1.0410,=1.4193,=1.7241,=1.9724,=2.3917,=0.1224,=0.1114,=0.0952,=0.0216,=1115
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0239,=9729.2700,=0.0282,=10.4246,=0.8457,=5.7712,=7.8300,=8.9144,=10.2627,=13.0207,=1.1240,=0.6527,=0.7256,=0.9369,=1.0710,=1.2097,=1.5098,=1.6263,=0.7275,=0.9123,=1.1354,=1.3824,=1.7093,=2.4187,,=0.1200,,=0.0345,=260
="000021",180治理,2008-09-10,=-0.0205,=1082.0100,=-0.0057,=10.4320,=0.7809,=6.3364,=8.4322,=9.6474,=10.4927,=13.6109,=1.1498,=0.6520,=0.7542,=0.9755,=1.0988,=1.2204,=1.5847,=1.4351,=0.9885,=0.6625,=0.8520,=0.9534,=1.1345,=1.4859,=0.0797,=0.1012,=0.0804,=0.0393,=160
="931373",股息龙头,2019-11-15,=-0.0208,=2716.1400,=-0.0244,=10.4351,=0.9251,=5.4295,=6.8422,=8.1956,=9.4401,=11.4004,=1.1618,=0.8899,=0.6697,=0.8421,=0.9928,=1.1140,=1.2586,=1.5442,=0.9595,=0.5706,=0.8078,=0.9690,=1.3482,=1.6262,=0.0792,=0.1085,=0.0840,=0.0421,=319
="000806",消费服务,2012-02-10,=-0.0113,=8393.7500,=-0.0035,=10.5234,=0.4036,=8.3292,=9.9467,=10.8052,=11.8703,=17.0971,=1.1817,=0.1306,=1.0009,=1.2087,=1.3598,=1.5457,=2.0145,=2.2922,=0.7171,=1.6526,=1.9422,=2.1008,=2.3796,=3.0032,=0.0835,=0.1029,=0.0827,=0.0354,=404
="931375",300质量低波,2019-11-25,=-0.0326,=17269.7500,=0.0184,=10.5371,=0.4141,=6.4946,=8.1233,=11.5577,=13.5917,=22.0532,=1.3849,=0.4148,=0.8054,=1.0729,=1.5811,=2.0917,=3.3245,=1.8772,=0.6538,=1.0044,=1.3128,=1.6305,=2.0974,=2.5370,=0.1077,=0.1378,=0.0968,=0.0287,=99
="000048",责任指数,2009-08-05,=-0.0191,=1442.2400,=-0.0226,=10.5872,=0.5181,=7.8628,=9.5558,=10.5327,=11.7730,=14.1982,=1.2386,=0.3567,=0.9056,=1.1438,=1.3112,=1.4440,=1.7866,=0.9659,=0.8867,=0.5718,=0.6943,=0.7966,=0.9076,=1.0691,=0.0853,=0.1000,=0.0831,=0.0419,=124
