指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="987016",港股通红利低波,2021-11-18,,,=0.1180,=7.5130,=0.9836,=3.4544,=4.2776,=4.8424,=6.0986,=7.7483,=0.7004,=0.9730,=0.4152,=0.4834,=0.5343,=0.6219,=0.7226,=1.2336,=0.9836,=0.5827,=0.6558,=0.7837,=0.9473,=1.2728,,=0.0954,,=0.0557,=83
="H11140",香港红利,2009-07-23,=-0.0132,=3873.0292,=0.0607,=7.5569,=0.7691,=3.0693,=4.4554,=5.9843,=8.4154,=13.9623,=0.7251,=0.6193,=0.3833,=0.5103,=0.6298,=0.8659,=1.1652,=1.2184,=0.6962,=0.5431,=0.7464,=0.9726,=1.6121,=2.1349,,=0.0987,,=0.0561,=12
="H30270",红利价值,2013-12-19,=-0.0037,=9667.5000,=0.0142,=7.5856,=0.7141,=4.4543,=5.4153,=6.7190,=8.7999,=13.0955,=0.7905,=0.5862,=0.5256,=0.6474,=0.7561,=1.2630,=1.7317,=1.5301,=0.9811,=0.5854,=0.8064,=0.9917,=1.2458,=1.6166,=0.0710,=0.0973,=0.0746,=0.0451,=143
="000914",300金融,2007-07-02,=-0.0093,=6291.4800,=-0.0635,=7.6422,=0.4421,=5.2769,=6.6022,=7.8138,=8.6017,=11.3863,=0.7815,=0.2798,=0.5962,=0.7048,=0.9378,=1.1420,=1.4919,=2.1023,=0.8274,=1.1210,=1.4310,=1.8124,=2.0615,=2.7052,=0.0748,=0.0912,=0.0734,=0.0391,=336
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=-0.0119,=3017.8500,=0.0845,=7.6775,=0.9875,=3.7550,=5.0332,=5.7591,=6.6182,=7.8951,=0.7818,=0.9700,=0.4590,=0.5767,=0.6363,=0.7213,=0.8175,=1.1782,=0.9869,=0.5101,=0.6868,=0.7892,=0.8915,=1.2116,,=0.1006,,=0.0521,=255
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0090,=4863.7100,=0.0886,=7.8546,=0.8918,=3.5572,=4.6245,=5.9268,=7.0774,=9.5068,=0.6963,=0.6911,=0.3828,=0.4840,=0.5732,=0.8195,=1.1073,=1.0439,=0.6404,=0.4386,=0.6466,=0.8378,=1.4288,=2.0623,,=0.0837,,=0.0551,=1340
="000934",中证金融,2009-07-03,=-0.0094,=5918.6000,=-0.0559,=7.9632,=0.4701,=5.7083,=6.8944,=8.0589,=8.8714,=11.5527,=0.7955,=0.2802,=0.6117,=0.7181,=0.9434,=1.1584,=1.5017,=2.0997,=0.8340,=1.1467,=1.4503,=1.8025,=2.0506,=2.6696,=0.0730,=0.0882,=0.0717,=0.0379,=1141
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0085,=1419.4100,=0.1129,=7.9999,=0.8526,=3.6777,=4.8612,=6.6008,=7.6895,=10.6953,=0.7467,=0.6210,=0.4041,=0.5046,=0.6483,=0.9078,=1.1746,=1.1757,=0.6336,=0.5013,=0.7008,=1.0654,=1.5005,=1.9871,,=0.0866,,=0.0550,=890
="000151",上国红利,2012-07-20,=-0.0026,=1593.5000,=0.0431,=8.0109,=0.8628,=4.5075,=5.3657,=6.8740,=7.5563,=10.0345,=0.7587,=0.5068,=0.5268,=0.6189,=0.7559,=0.9688,=1.3272,=1.0221,=0.3799,=0.6026,=0.8953,=1.1121,=1.3121,=1.6854,=0.0643,=0.0941,=0.0692,=0.0527,=179
="H30269",红利低波,2013-12-19,=-0.0020,=11177.5100,=-0.0056,=8.0218,=0.7347,=4.5638,=5.5488,=6.7725,=9.4786,=14.4342,=0.8419,=0.5488,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.5516,=0.9687,=0.6111,=0.8850,=1.0980,=1.4133,=1.6442,=0.0719,=0.1026,=0.0729,=0.0459,=3541
="H50040",上红低波,2014-03-21,=0.0011,=11136.9200,=0.0100,=8.0377,=0.7322,=4.6938,=5.9512,=6.9862,=9.6645,=14.3118,=0.8321,=0.4825,=0.5647,=0.6911,=0.8378,=1.3609,=1.8756,=1.5650,=0.9687,=0.6380,=0.8684,=1.2019,=1.3905,=1.6603,=0.0726,=0.1018,=0.0748,=0.0454,=328
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0070,=2771.8000,=0.1187,=8.0612,=0.9917,=3.8979,=4.9377,=5.8009,=7.0860,=8.2464,=0.7290,=0.9345,=0.4277,=0.5149,=0.5727,=0.6655,=0.8197,=1.2417,=0.9512,=0.5333,=0.6940,=0.8636,=1.1029,=1.3442,,=0.0922,,=0.0529,=455
="000029",180价值,2009-01-09,=-0.0066,=4271.5000,=-0.0408,=8.1123,=0.6399,=5.6894,=6.9075,=7.8800,=8.4805,=10.8138,=0.8208,=0.2526,=0.6666,=0.8069,=0.8677,=1.0684,=1.4433,=1.0557,=0.7890,=0.6198,=0.7825,=0.9447,=1.0595,=1.4032,=0.0717,=0.0955,=0.0778,=0.0441,=551
="931157",SHS红利成长LV,2019-04-25,=0.0003,=7675.7767,=0.0297,=8.1570,=0.7448,=4.1261,=5.5590,=6.8457,=8.3570,=11.5318,=0.8329,=0.6045,=0.5154,=0.6227,=0.8048,=0.9331,=1.5888,=1.6101,=0.9931,=0.5018,=0.7019,=1.0083,=1.3583,=1.6333,,=0.1050,,=0.0485,=258
="000992",全指金融,2011-08-02,=-0.0094,=5675.8400,=-0.0522,=8.1623,=0.4813,=5.9310,=7.1022,=8.2283,=9.0288,=11.6339,=0.7987,=0.2876,=0.6188,=0.7234,=0.9522,=1.1734,=1.5107,=2.0796,=0.8216,=1.1568,=1.4432,=1.8067,=2.0561,=2.6668,=0.0720,=0.0849,=0.0695,=0.0373,=2686
="931446",东证红利低波,2020-04-21,=-0.0020,=3467.2600,=0.0071,=8.1655,=0.7290,=5.1478,=6.1516,=7.0455,=8.5414,=11.0216,=0.8089,=0.6580,=0.5884,=0.6927,=0.7570,=0.8771,=1.2481,=1.4814,=0.9674,=0.5909,=0.7492,=0.8754,=1.2694,=1.5979,=0.0726,=0.0935,=0.0745,=0.0459,=678
="931130",红利成长低波,2018-12-04,=0.0003,=23796.8100,=0.0034,=8.1704,=0.6366,=4.4465,=5.5604,=7.6583,=8.7469,=11.5512,=0.8354,=0.3474,=0.5279,=0.6228,=0.9057,=1.0352,=1.5803,=1.8215,=0.7663,=0.3109,=0.8103,=1.3110,=1.9112,=2.5957,=0.0726,=0.1158,=0.0589,=0.0456,=121
="930914",港股通高股息,2016-11-25,=-0.0084,=5365.7313,=0.0911,=8.2158,=0.8601,=3.4280,=4.4072,=5.8373,=7.6860,=11.1979,=0.7773,=0.7355,=0.3979,=0.5001,=0.6077,=0.8568,=1.1764,=1.2808,=0.8250,=0.5144,=0.6936,=0.9157,=1.2249,=2.2126,,=0.1031,,=0.0571,=618
="000922",中证红利,2008-05-26,=-0.0029,=5768.9200,=0.0481,=8.2179,=0.7050,=5.1762,=6.0245,=7.6566,=8.5303,=11.2156,=0.8346,=0.4586,=0.5911,=0.7110,=0.8599,=1.1106,=1.4999,=1.2265,=0.8257,=0.6332,=0.7726,=1.0432,=1.2080,=1.7101,=0.0685,=0.0960,=0.0701,=0.0471,=19526
="000015",红利指数,2005-01-04,=-0.0008,=3189.3300,=0.0499,=8.2497,=0.8776,=4.6646,=5.5108,=7.0887,=7.9471,=10.4439,=0.8213,=0.5826,=0.5525,=0.6398,=0.7661,=1.0213,=1.3875,=1.4033,=0.9044,=0.7277,=0.8913,=1.1176,=1.3143,=1.6890,=0.0663,=0.0968,=0.0697,=0.0462,=14018
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0183,=3820.9100,=0.0629,=8.2702,=0.9819,=4.9972,=5.5202,=6.0083,=7.4588,=8.5137,=0.8001,=0.9819,=0.5264,=0.5880,=0.6255,=0.7282,=0.8235,=0.9907,=0.9845,=0.5404,=0.5917,=0.6560,=0.8307,=1.0198,,=0.0965,,=0.0493,=104
="932596",港股通红利低波,2016-02-04,,,=0.1020,=8.3296,=0.8692,=7.4451,=7.7164,=7.9853,=8.3025,=8.5745,=0.7582,=0.9346,=0.6528,=0.6818,=0.7081,=0.7294,=0.7672,=1.3612,=0.7850,=1.2161,=1.2604,=1.3057,=1.3647,=1.4099,,,,=0.0549,=55
="000821",300红利,2012-07-20,=-0.0006,=6671.1400,=-0.0002,=8.3573,=0.8022,=4.9998,=6.1944,=7.5598,=8.3524,=10.9286,=0.8521,=0.4425,=0.5725,=0.7140,=0.8785,=1.0813,=1.4919,=1.3607,=0.8888,=0.6098,=0.7993,=1.0597,=1.2972,=1.6963,=0.0718,=0.0978,=0.0729,=0.0472,=962
="000824",国企红利,2012-07-20,=-0.0014,=2203.8500,=0.0390,=8.5150,=0.8438,=4.8847,=5.9406,=7.3384,=8.2581,=10.7823,=0.8543,=0.5352,=0.5610,=0.6880,=0.8280,=1.0599,=1.4469,=1.2535,=0.8294,=0.5370,=0.7016,=0.9867,=1.2217,=1.6834,=0.0683,=0.0950,=0.0723,=0.0476,=897
="931024",港股通非银,2017-11-06,=-0.0257,=4440.1280,=0.0341,=8.5303,=0.1591,=6.7549,=8.8039,=11.4508,=13.3982,=22.4310,=1.2141,=0.7765,=0.6237,=0.8446,=1.0417,=1.2274,=1.7592,=1.4407,=0.9502,=0.5870,=0.8710,=1.0047,=1.1909,=2.2002,,=0.1307,,=0.0300,=161
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0055,=5287.7300,=0.1385,=8.5569,=0.9867,=4.2457,=4.6989,=5.7003,=7.4610,=8.6973,=0.7845,=0.9867,=0.4429,=0.4957,=0.5731,=0.7216,=0.7974,=1.1025,=0.9852,=0.6036,=0.6695,=0.8646,=0.9888,=1.1206,,=0.0744,,=0.0568,=73
="931644",800红利,2024-03-15,=0.0003,=2666.4400,=0.0448,=8.6535,=0.6638,=6.4729,=7.2426,=8.1378,=9.0157,=9.4757,=0.8791,=0.6787,=0.7001,=0.7650,=0.8539,=0.9065,=0.9431,=1.2718,=0.8383,=0.8423,=0.9188,=1.1006,=1.2618,=1.3255,=0.0715,,,=0.0470,=25
="399373",大盘价值,2010-01-04,=-0.0064,=8314.9300,=-0.0302,=8.7261,=0.6341,=5.4746,=6.8623,=8.3352,=9.0894,=11.9914,=0.9283,=0.4475,=0.6410,=0.8033,=0.9516,=1.1408,=1.5001,=1.1219,=0.7849,=0.5920,=0.7817,=0.9285,=1.1291,=1.4541,=0.0758,=0.0969,=0.0767,=0.0456,=320
="930740",300红利LV,2018-12-04,=-0.0022,=7169.3200,=0.0000,=8.7998,=0.8509,=5.4153,=6.8018,=7.4702,=8.4720,=9.6903,=0.9203,=0.7206,=0.6159,=0.7672,=0.8526,=0.9446,=1.0604,=1.3409,=0.7223,=0.6725,=0.8536,=1.0736,=1.5153,=1.9253,=0.0708,=0.1016,=0.0768,=0.0456,=560
="000919",300价值,2008-01-21,=-0.0056,=5241.0800,=-0.0145,=8.8936,=0.7087,=5.9577,=7.3283,=8.4380,=9.2283,=12.2376,=0.9297,=0.4483,=0.6917,=0.8497,=0.9454,=1.1527,=1.5388,=1.0997,=0.8039,=0.6314,=0.7861,=0.9060,=1.0973,=1.3421,=0.0752,=0.0956,=0.0764,=0.0417,=4281
="000825",央企红利,2012-07-20,=0.0008,=3550.3100,=0.0281,=8.9082,=0.9192,=4.7369,=6.0940,=7.3096,=8.2771,=10.5687,=0.8882,=0.5604,=0.5507,=0.6915,=0.8602,=1.0044,=1.3929,=1.1834,=0.7561,=0.6009,=0.8548,=1.0477,=1.2058,=1.7357,=0.0699,=0.0980,=0.0727,=0.0457,=261
="000063",上证周期,2010-02-03,=-0.0098,=3996.1000,=-0.0151,=8.9262,=0.6531,=5.4761,=7.1362,=8.5298,=9.4385,=12.4946,=0.9550,=0.4627,=0.6668,=0.8368,=0.9678,=1.1091,=1.4831,=1.5954,=0.9584,=0.8113,=1.0636,=1.2490,=1.4141,=1.7571,=0.0796,=0.1040,=0.0825,=0.0390,=204
="931848",800红利低波,2024-05-21,=-0.0001,=3234.5300,=0.0218,=9.1203,=0.6168,=7.4155,=8.1189,=8.9113,=9.4150,=9.7854,=0.9477,=0.6776,=0.7315,=0.8573,=0.9140,=0.9671,=1.0001,=1.3301,=0.5093,=1.1714,=1.2262,=1.3289,=1.3762,=1.5428,=0.0731,,,=0.0448,=108
="399995",基建工程,2015-03-12,=0.0053,=4179.4200,=0.0699,=9.2838,=0.6782,=5.8673,=7.3439,=8.2803,=12.8628,=18.8590,=0.7368,=0.1982,=0.5815,=0.7377,=0.9144,=1.4992,=2.1834,=0.1988,=0.4124,=0.1368,=0.1788,=0.2075,=0.3629,=0.5478,=0.0443,=0.0702,=0.0519,=0.0280,=2677
="930955",红利低波100,2017-05-26,=-0.0014,=12005.0955,=0.0181,=9.3711,=0.8747,=5.0805,=6.0503,=7.3722,=8.5007,=11.5013,=0.9898,=0.7984,=0.5792,=0.6651,=0.8212,=0.9912,=1.3722,=1.1972,=0.7179,=0.5888,=0.7749,=0.9843,=1.2841,=1.7525,=0.0742,=0.1071,=0.0823,=0.0474,=1756
="932305",智选高股息,2024-09-30,=-0.0031,=12115.5100,=0.0856,=9.3914,=0.9407,=7.0143,=7.4534,=8.2860,=9.1445,=9.6067,=1.0823,=0.8516,=0.8750,=0.9193,=1.0403,=1.0769,=1.1156,=0.7768,=0.5104,=0.7106,=0.7285,=0.7749,=1.2817,=1.3342,=0.0813,,,=0.0694,=210
="931069",中金300,2018-02-14,=-0.0026,=5084.6745,=0.0160,=9.6296,=0.5878,=5.9518,=7.4779,=9.2467,=10.5284,=13.6164,=1.0131,=0.3706,=0.7377,=0.9188,=1.1111,=1.3601,=1.8328,=1.4043,=0.8708,=0.6656,=0.8576,=1.1098,=1.3032,=1.7542,=0.0823,=0.1122,=0.0821,=0.0399,=77
="000925",基本面50,2009-02-26,=-0.0084,=4457.1600,=-0.0349,=9.6582,=0.6864,=6.2635,=7.9688,=9.0311,=10.0524,=12.7955,=1.0054,=0.3815,=0.7306,=0.9013,=1.0655,=1.1921,=1.5728,=1.0609,=0.7128,=0.6037,=0.7864,=0.9666,=1.1028,=1.4866,=0.0747,=0.0942,=0.0767,=0.0400,=4518
="000968",300周期,2010-05-28,=-0.0073,=4540.1200,=-0.0019,=9.7033,=0.6683,=6.1174,=7.8172,=9.1484,=10.2896,=13.3562,=0.9972,=0.4594,=0.7021,=0.8484,=1.0155,=1.1863,=1.5550,=1.6138,=0.9600,=0.8459,=1.0834,=1.2641,=1.4563,=1.8297,=0.0765,=0.0960,=0.0775,=0.0364,=97
="H30356",800价值,2014-06-09,=-0.0047,=6713.7200,=0.0101,=9.7043,=0.7294,=6.4024,=7.6818,=9.0154,=9.9394,=13.4784,=1.0034,=0.5430,=0.7030,=0.8600,=0.9872,=1.1818,=1.6287,=1.0877,=0.8262,=0.5868,=0.7366,=0.8786,=1.0602,=1.3738,=0.0738,=0.0930,=0.0741,=0.0394,=24
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0122,=4411.8500,=0.0987,=9.7081,=0.6434,=4.8859,=6.8728,=8.8780,=12.1601,=16.1208,=0.9057,=0.5739,=0.5567,=0.7305,=0.8673,=1.1842,=1.3660,=1.0160,=0.5536,=0.5555,=0.7802,=0.9897,=1.3645,=1.5178,,=0.0950,,=0.0548,=29
="399550",央视50,2012-06-06,=-0.0067,=8269.5200,=0.0220,=9.7099,=0.6877,=6.8960,=8.2411,=9.2197,=10.1362,=13.0561,=1.0171,=0.1965,=0.8649,=1.0183,=1.2411,=1.4261,=1.8564,=2.0287,=0.7944,=1.3448,=1.6443,=1.7931,=2.0337,=2.5217,=0.0768,=0.1002,=0.0803,=0.0433,=2253
="000042",上证央企,2009-03-30,=-0.0037,=1778.5700,=-0.0181,=9.7168,=0.6996,=6.3284,=7.8863,=9.1119,=10.0114,=12.9577,=0.9975,=0.5299,=0.7230,=0.8871,=0.9896,=1.1182,=1.4812,=1.2747,=0.9728,=0.6569,=0.8569,=0.9746,=1.1201,=1.3891,=0.0745,=0.0973,=0.0775,=0.0390,=381
="932422",A500红利低波,2025-04-09,=-0.0033,=3120.5000,=0.0056,=9.7677,=0.1127,=9.5190,=9.8572,=10.0643,=10.2346,=10.5846,=1.0379,=0.4272,=0.9943,=1.0273,=1.0406,=1.0540,=1.0761,=1.2673,=0.0469,=1.2431,=1.3106,=1.4441,=1.4784,=1.5336,=0.0713,,,=0.0446,=209
="930723",沪港深F100,2015-08-05,=-0.0104,=5060.8613,=-0.0061,=10.0049,=0.7559,=5.4557,=7.5729,=8.9226,=10.1363,=13.1279,=1.0199,=0.5328,=0.6469,=0.8477,=1.0095,=1.1158,=1.4626,=1.3062,=0.8469,=0.6039,=0.8635,=1.0693,=1.2739,=1.6654,,=0.0984,,=0.0407,=152
="H30035",300非银,2012-12-21,=-0.0160,=10578.7600,=-0.0515,=10.0206,=0.0082,=9.6261,=13.1238,=15.1675,=19.3628,=26.3489,=1.4628,=0.3127,=1.0544,=1.3279,=1.6531,=2.0510,=2.4387,=1.8514,=0.6601,=1.0410,=1.4185,=1.7297,=1.9729,=2.3917,=0.1224,=0.1114,=0.0952,=0.0225,=1134
="980081",价值100,2012-12-28,,,=0.0913,=10.0524,=0.9861,=7.7317,=8.2946,=8.5153,=9.4146,=10.1283,=1.1270,=0.9861,=0.8413,=0.8810,=0.9062,=1.0653,=1.1355,=1.0171,=0.7700,=0.7580,=0.8022,=0.8489,=1.0218,=1.0480,=0.0842,,,=0.0454,=201
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0247,=9289.4000,=-0.0183,=10.0797,=0.7539,=5.7712,=7.8678,=8.9330,=10.2828,=13.0207,=1.0867,=0.5374,=0.7256,=0.9389,=1.0733,=1.2097,=1.5098,=1.5698,=0.6665,=0.9123,=1.1385,=1.3889,=1.7093,=2.4187,,=0.1105,,=0.0357,=262
="399371",国证价值,2010-01-04,=-0.0031,=7419.7100,=0.0300,=10.1313,=0.7565,=6.4728,=7.8356,=9.0971,=10.3127,=13.0475,=1.0359,=0.5637,=0.7249,=0.8967,=1.0117,=1.2428,=1.5675,=1.0706,=0.7717,=0.5764,=0.7536,=0.8693,=1.0932,=1.3812,=0.0733,=0.0912,=0.0751,=0.0406,=110
="931722",国新港股通央企红利,2023-09-13,=-0.0102,=1445.6944,=0.0970,=10.1469,=0.9950,=5.5040,=6.6186,=7.4965,=8.8214,=10.2415,=0.9772,=0.9950,=0.6213,=0.7193,=0.8049,=0.8846,=0.9863,=0.6566,=0.9950,=0.3100,=0.3755,=0.4609,=0.5783,=0.6627,,=0.1085,,=0.0573,=282
="000859",国企一带一路,2019-05-16,=0.0081,=2084.6400,=0.1445,=10.2130,=0.0900,=9.4709,=10.9945,=12.6124,=14.5685,=21.0714,=1.0297,=0.0554,=0.9854,=1.2264,=1.4590,=1.7871,=2.1877,=1.1134,=0.9933,=0.4715,=0.5579,=0.7329,=0.8162,=1.1273,=0.0719,=0.1174,=0.0935,=0.0365,=241
="930846",300SNLV,2016-06-24,=0.0032,=7116.1900,=0.0758,=10.2988,=0.5931,=7.7900,=9.1928,=10.0488,=10.7577,=12.6275,=1.0659,=0.3264,=0.8340,=1.0374,=1.0990,=1.2306,=1.5027,=1.4653,=0.9161,=0.7711,=0.9487,=1.1491,=1.3171,=1.6864,=0.0692,=0.1035,=0.0757,=0.0417,=148
="000806",消费服务,2012-02-10,=-0.0027,=8381.0600,=-0.0050,=10.3300,=0.3407,=8.3292,=9.9612,=10.8055,=11.8704,=17.0971,=1.1611,=0.1071,=1.0009,=1.2071,=1.3595,=1.5460,=2.0145,=2.2501,=0.6794,=1.6526,=1.9434,=2.1053,=2.3803,=3.0032,=0.0839,=0.1029,=0.0827,=0.0359,=405
="931052",国信价值,2017-12-08,=0.0026,=3774.6569,=0.0936,=10.3383,=0.9714,=5.3831,=6.5787,=7.3731,=8.6476,=10.7705,=1.3901,=0.9844,=0.7343,=0.9105,=1.0256,=1.1401,=1.5208,=1.7415,=0.9658,=0.6105,=0.9364,=1.2128,=1.4341,=2.0196,=0.0959,=0.1244,=0.0834,=0.0442,=500
="000056",上证国企,2010-01-04,=-0.0048,=1295.3800,=0.0385,=10.3400,=0.7054,=7.2538,=8.8782,=9.6566,=10.7955,=13.3187,=1.2024,=0.7577,=0.8518,=1.0314,=1.1221,=1.2172,=1.5455,=1.7104,=0.9839,=0.7909,=0.9984,=1.1011,=1.2194,=1.7604,=0.0844,=0.1002,=0.0788,=0.0378,=196
="931373",股息龙头,2019-11-15,=-0.0084,=2744.4000,=-0.0143,=10.3792,=0.9145,=5.4295,=6.8494,=8.2144,=9.4535,=11.4004,=1.1562,=0.8691,=0.6697,=0.8430,=0.9972,=1.1165,=1.2586,=1.5359,=0.9500,=0.5706,=0.8086,=0.9739,=1.3523,=1.6262,=0.0791,=0.1085,=0.0840,=0.0423,=320
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0244,=12705.6600,=-0.0108,=10.4072,=0.8490,=5.8969,=7.8323,=8.5819,=9.8825,=15.8114,=1.1239,=0.7451,=0.6924,=0.8872,=0.9959,=1.1579,=1.7191,=1.5021,=0.8625,=0.7320,=0.9899,=1.0766,=1.4199,=2.0876,,=0.1073,,=0.0343,=90
="930608",中证基建,2015-03-31,=0.0016,=9140.6200,=0.0771,=10.4343,=0.4730,=6.6667,=8.6208,=10.5864,=17.3959,=25.2863,=0.8673,=0.2476,=0.6550,=0.8276,=1.1233,=1.6504,=2.2134,=0.2488,=0.3148,=0.1701,=0.2221,=0.3440,=0.4996,=0.7101,=0.0483,=0.0717,=0.0544,=0.0283,=634
="399805",互联金融,2015-02-10,=-0.0055,=3800.1300,=-0.0127,=10.4353,=0.2847,=7.5943,=9.8174,=11.5681,=13.2085,=16.5816,=1.1283,=0.3008,=0.7644,=1.0567,=1.4587,=1.7419,=2.0317,=1.9245,=0.9209,=1.1667,=1.4082,=1.6147,=1.7817,=2.2175,=0.0834,=0.0941,=0.0808,=0.0327,=325
="000021",180治理,2008-09-10,=-0.0075,=1097.2200,=0.0083,=10.4603,=0.7849,=6.3364,=8.4343,=9.6551,=10.5153,=13.6109,=1.1537,=0.6621,=0.7542,=0.9755,=1.0988,=1.2205,=1.5847,=1.4390,=0.9852,=0.6625,=0.8519,=0.9540,=1.1359,=1.4859,=0.0796,=0.1012,=0.0804,=0.0392,=160
="931375",300质量低波,2019-11-25,=-0.0116,=17724.2900,=0.0452,=10.4620,=0.4095,=6.4946,=8.1257,=11.5478,=13.5873,=22.0532,=1.3756,=0.4095,=0.8054,=1.0749,=1.5768,=2.0888,=3.3245,=1.8638,=0.6473,=1.0044,=1.3149,=1.6355,=2.0971,=2.5370,=0.1555,=0.1378,=0.0968,=0.0286,=100
