指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="931375",300质量低波,2019-11-25,=-0.0042,=17574.7700,=0.0364,=10.6508,=0.4270,=6.4946,=8.1248,=11.5533,=13.5899,=22.0532,=1.3999,=0.4216,=0.8054,=1.0746,=1.5786,=2.0912,=3.3245,=1.8975,=0.6600,=1.0044,=1.3139,=1.6316,=2.0972,=2.5370,=0.1077,=0.1378,=0.0968,=0.0284,=99
="399805",互联金融,2015-02-10,=-0.0083,=3751.0600,=-0.0254,=10.6720,=0.3203,=7.5943,=9.8199,=11.5828,=13.2045,=16.5816,=1.1539,=0.3228,=0.7644,=1.0567,=1.4668,=1.7430,=2.0317,=1.9682,=0.9420,=1.1667,=1.4082,=1.6148,=1.7788,=2.2175,=0.0834,=0.0941,=0.0808,=0.0320,=325
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0068,=9031.3800,=0.0132,=10.7052,=0.8800,=5.5897,=7.8173,=8.5871,=9.8621,=15.8114,=1.1533,=0.7902,=0.6924,=0.8848,=0.9955,=1.1590,=1.7191,=1.5443,=0.8996,=0.6938,=0.9890,=1.0750,=1.4146,=2.0876,,=0.1080,,=0.0334,=4703
="000048",责任指数,2009-08-05,=-0.0059,=1472.2900,=-0.0022,=10.7954,=0.5908,=7.8628,=9.5558,=10.5345,=11.7730,=14.1982,=1.2644,=0.3928,=0.9056,=1.1438,=1.3101,=1.4440,=1.7866,=0.9849,=0.9354,=0.5718,=0.6943,=0.7967,=0.9087,=1.0691,=0.0853,=0.1000,=0.0831,=0.0411,=124
="399966",800证保,2012-12-21,=-0.0066,=6528.4400,=-0.0128,=10.9255,=0.0161,=10.1861,=13.7073,=15.9945,=19.7371,=27.1945,=1.5231,=0.3689,=1.0619,=1.3311,=1.6369,=2.0431,=2.4366,=2.0712,=0.8308,=1.1634,=1.5249,=1.7731,=2.0436,=2.5211,=0.1174,=0.1065,=0.0901,=0.0209,=154
="H30588",中证证保,2015-02-02,=-0.0066,=1108.5000,=-0.0129,=10.9330,=0.0161,=10.1753,=13.6533,=16.0847,=19.5888,=27.6808,=1.5213,=0.3611,=1.0752,=1.3326,=1.6473,=2.0373,=2.4238,=2.0737,=0.8501,=1.1673,=1.5178,=1.7505,=2.0109,=2.5500,=0.1178,=0.1067,=0.0903,=0.0209,=440
="000901",小康指数,2010-04-02,=-0.0018,=6407.4200,=0.0100,=10.9703,=0.4940,=8.5492,=9.9921,=11,=12.5378,=15.5671,=1.0818,=0.1630,=0.9844,=1.0918,=1.2634,=1.4445,=1.7818,=1.0582,=0.8324,=0.7500,=0.8883,=0.9553,=1.0498,=1.2662,=0.0727,=0.0951,=0.0740,=0.0340,=244
="HSAHP",恒生沪深港通AH股溢价指数,2007-07-09,=0.0009,=119.4400,=-0.0326,=10.9982,=0.9538,=5.5550,=7.1430,=8.2400,=9.4720,=12.3156,=1.1473,=0.9115,=0.6208,=0.7734,=0.9210,=1.0527,=1.3863,=1.3284,=0.9723,=0.5653,=0.7668,=0.8983,=1.0485,=1.3750,,=0.0945,,=0.0334,=339
="930839",港股通高息精选,2016-06-08,=0.0005,=3737.1600,=0.0837,=11.1598,=0.6784,=4.9918,=7.0826,=9.2930,=13.3220,=31.7979,=1.6181,=0.8348,=0.7294,=0.9255,=1.0645,=1.5524,=4.8768,=1.3364,=0.5795,=0.3418,=0.5558,=1.2368,=1.9205,=6.3245,,=0.1218,,=0.0519,=328
="932457",港股通现金流,2025-02-28,=-0.0048,=2085.0400,=0.0598,=11.3231,=0.9742,=7.5325,=8.6052,=9.7882,=10.3867,=11.8569,=1.1620,=0.2918,=1.0440,=1.1458,=1.2248,=1.3579,=1.5343,=0.9255,=0.3047,=0.7966,=0.8952,=1.0410,=1.2479,=1.4545,,,,=0.0462,=7
="930957",港股通中国100,2017-06-23,=-0.0071,=3879.3400,=0.0247,=11.4028,=0.9311,=5.4625,=7.5816,=8.8323,=10.7241,=13.3106,=1.2303,=0.8565,=0.6571,=0.8569,=1.0640,=1.1981,=1.5222,=1.5881,=0.9859,=0.6789,=0.9614,=1.1165,=1.3424,=1.6609,,=0.1088,,=0.0322,=8
="930931",港股通50,2017-01-16,=-0.0139,=4014.9100,=0.0352,=11.5517,=0.8219,=6.5385,=8.6840,=9.7310,=11.3925,=15.8907,=1.1813,=0.7942,=0.7428,=0.9430,=1.0934,=1.1855,=1.6058,=2.0638,=0.9186,=1.1204,=1.4640,=1.6952,=1.8881,=2.6369,,=0.1111,,=0.0329,=281
="000016",上证50,2004-01-02,=-0.0069,=3037.8600,=0.0022,=11.6114,=0.8246,=8.3126,=9.5661,=10.3209,=11.4987,=15.1108,=1.2797,=0.6706,=1.0245,=1.1595,=1.2354,=1.3329,=1.6482,=1.5699,=0.9667,=0.8665,=1.0119,=1.1103,=1.2523,=1.6440,=0.0818,=0.1094,=0.0875,=0.0335,=23155
="000052",50基本,2012-01-09,=-0.0065,=2967.5200,=-0.0186,=11.6114,=0.8246,=8.3126,=9.5674,=10.3209,=11.4987,=15.1108,=1.2797,=0.6723,=1.0245,=1.1595,=1.2352,=1.3324,=1.6471,=1.5699,=0.9667,=0.8665,=1.0124,=1.1103,=1.2523,=1.6440,=0.0818,=0.1094,=0.0875,=0.0335,=26
="931476",ESG 120策略,2020-04-30,=-0.0063,=1397.9900,=0.0027,=11.6540,=0.7951,=7.8289,=9.6016,=10.5375,=11.6793,=13.2171,=1.3479,=0.7537,=1.0061,=1.1734,=1.2428,=1.3688,=1.7130,=1.5590,=0.9607,=0.7906,=1.0571,=1.1363,=1.3170,=1.6034,=0.0805,=0.1038,=0.0822,=0.0332,=43
="932255",A500红利增长,2025-04-09,=-0.0058,=3149.8300,=0.0370,=11.7907,=0.9756,=9.2509,=9.7393,=10.6563,=11.1900,=12.0406,=1.3802,=0.9756,=1.0684,=1.1249,=1.2729,=1.3186,=1.4092,=1.9737,=0.9756,=1.3292,=1.3928,=1.7260,=1.8275,=2.0156,,,,=0.0352,=19
="930949",价值回报,2017-02-24,=-0.0080,=14485.5300,=0.0618,=11.8411,=0.7974,=5.5354,=7.9960,=9.9381,=11.8911,=17.5400,=1.4911,=0.2214,=1.2865,=1.4710,=1.7500,=2.1896,=3.1701,=0.7281,=0.2453,=0.5488,=0.7086,=0.8755,=1.2592,=1.7276,=0.1004,=0.1420,=0.1126,=0.0415,=25
="000043",超大盘,2009-04-23,=-0.0024,=2569.3500,=-0.0181,=11.8585,=0.6373,=7.5271,=9.4628,=10.9304,=13.3742,=17.2195,=1.3765,=0.5862,=0.9803,=1.2138,=1.3528,=1.5047,=1.9858,=2.2121,=0.9864,=0.6689,=0.8355,=1.1786,=1.4974,=2.3305,=0.0838,=0.1102,=0.0884,=0.0355,=156
="HSLI",恒生综合大型股指数,2001-10-03,=-0.0138,=2491.0500,=0.0346,=11.8916,=0.8173,=6.9327,=9.0028,=10.3064,=11.7257,=17.6478,=1.2077,=0.7365,=0.7133,=0.9359,=1.1065,=1.2415,=1.6032,=1.7153,=0.9115,=0.8297,=1.1817,=1.4060,=1.6221,=2.0023,,=0.1010,,=0.0330,=98
="399313",巨潮100,2005-02-03,=-0.0073,=5318.2600,=-0.0236,=12.0251,=0.7378,=8.8887,=10.2231,=11.0059,=12.3188,=16.6101,=1.3295,=0.4796,=1.0718,=1.2367,=1.3351,=1.4928,=1.8501,=1.5726,=0.9555,=0.9844,=1.1433,=1.2536,=1.4138,=1.6915,=0.0812,=0.1029,=0.0811,=0.0314,=203
="931397",A股通50,2020-02-20,=-0.0073,=2257.7100,=-0.0038,=12.0379,=0.4159,=8.9450,=10.5317,=12.8235,=21.8708,=29.8209,=1.4227,=0.3572,=1.1048,=1.2707,=1.7722,=3.6136,=4.6955,=1.9657,=0.5759,=1.0496,=1.2724,=1.8594,=3.0628,=3.9597,=0.0792,=0.1154,=0.0919,=0.0318,=5
="000010",上证180,2002-07-01,=-0.0050,=10177.3700,=0.0161,=12.0797,=0.8086,=8.4900,=9.9215,=10.8904,=12.0510,=14.6942,=1.2655,=0.4920,=0.9930,=1.1498,=1.2689,=1.3646,=1.6698,=1.4431,=0.9732,=0.8990,=1.0645,=1.1647,=1.2880,=1.4916,=0.0777,=0.1004,=0.0788,=0.0321,=2470
="HSCAIT",恒生A股行业龙头指数,2009-09-21,=-0.0039,=5737.8200,=-0.0041,=12.1834,=0.8869,=8.2192,=9.6900,=10.3874,=11.5733,=14.1027,=1.3516,=0.7989,=1.0288,=1.1766,=1.2547,=1.3518,=1.6997,=1.3393,=0.9618,=0.8424,=0.9695,=1.0403,=1.1932,=1.4109,=0.0818,=0.1040,=0.0845,=0.0355,=490
="HSISC",恒指港股通指数,2024-03-01,=-0.0112,=3638.2600,=0.0404,=12.2260,=0.9664,=7.5992,=8.5054,=9.6099,=11.7295,=12.8475,=1.2697,=0.9433,=0.8411,=0.9072,=1.0647,=1.2391,=1.3343,=1.6482,=0.9580,=0.9830,=1.1229,=1.3169,=1.5887,=1.7320,,,,=0.0342,=39
="HSI",恒生指数,1989-03-09,=-0.0121,=26559.9500,=0.0363,=12.3513,=0.8320,=6.9462,=9.1308,=10.1897,=12.0996,=16.9606,=1.2818,=0.8670,=0.7519,=0.9670,=1.1116,=1.2570,=1.5570,=1.6076,=0.7593,=0.8141,=1.1479,=1.4092,=1.6535,=2.0895,,=0.1064,,=0.0336,=13192
="399807",高铁产业,2015-01-20,=-0.0043,=1240.5600,=-0.0014,=12.4127,=0.3932,=9.4881,=11.2217,=12.8854,=17.9268,=24.3532,=0.8658,=0.0375,=0.8157,=0.9305,=1.0547,=1.7574,=2.3973,=0.4276,=0.5023,=0.3063,=0.3762,=0.4272,=0.4965,=0.6435,=0.0427,=0.0637,=0.0473,=0.0332,=584
="932039",央企股东回报,2022-11-16,=-0.0015,=1649.1000,=0.0392,=12.4343,=0.9700,=8.0198,=9.5427,=10.7693,=11.8108,=12.6612,=1.2699,=0.9961,=0.8847,=0.9958,=1.0920,=1.1605,=1.2904,=0.7948,=0.9961,=0.3642,=0.4227,=0.5182,=0.6571,=0.8075,=0.0663,=0.0972,=0.0686,=0.0467,=104
="931395",沪港深300,2020-01-14,=-0.0085,=1730.3700,=0.0036,=12.5869,=0.8132,=8.3275,=9.9996,=10.7591,=12.5038,=16.6490,=1.3274,=0.7090,=0.9663,=1.1001,=1.2034,=1.3771,=1.7241,=1.6370,=0.9049,=0.9881,=1.1642,=1.3039,=1.5410,=1.8801,,=0.1051,,=0.0313,=481
="930709",香港证券,2015-07-13,=-0.0171,=1435.0200,=0.0159,=12.7123,=0.4880,=6.3679,=10.0788,=12.7960,=14.8886,=24.4010,=1.1118,=0.6897,=0.5308,=0.7588,=0.9696,=1.2941,=1.6136,=4.8336,=0.9497,=1.7834,=2.5970,=3.1503,=4.1013,=5.9903,,=0.0576,,=0.0262,=483
="HSLMI",恒生综合大中型股指数,2015-06-08,=-0.0127,=4284.5200,=0.0388,=12.7242,=0.8701,=7.0073,=9.2224,=10.3789,=12.2983,=17.7261,=1.2257,=0.7978,=0.6929,=0.9059,=1.0841,=1.2261,=1.5417,=1.4743,=0.9423,=0.6858,=0.9733,=1.1560,=1.3474,=1.6465,,=0.0920,,=0.0317,=86
="000044",上证中盘,2009-07-03,=-0.0027,=4646.0900,=0.0181,=12.7757,=0.5294,=8.6509,=10.4831,=12.5327,=14.6372,=18.7575,=1.2467,=0.4207,=0.9210,=1.0902,=1.3160,=1.6584,=1.9734,=1.3012,=0.6019,=0.9382,=1.1500,=1.2501,=1.4326,=1.7773,=0.0715,=0.0875,=0.0657,=0.0301,=84
="931586",300价值稳健,2020-11-09,=-0.0024,=7723.7600,=0.0119,=12.8805,=0.8643,=8.1741,=9.6038,=11.0518,=12.5966,=15.0111,=1.5561,=0.8643,=0.9699,=1.1882,=1.3184,=1.4994,=1.6570,=1.4693,=0.9200,=0.7359,=0.8606,=0.9757,=1.0726,=1.5639,=0.0796,=0.1033,=0.0808,=0.0373,=35
="399812",养老产业,2014-06-06,=-0.0055,=6509.1500,=0.0281,=12.9433,=0.0189,=12.1721,=18.4895,=20.6605,=25.3815,=31.4367,=2.1401,=0.2252,=1.7125,=2.1062,=2.8242,=3.2411,=4.2954,=1.6879,=0.5216,=1.2170,=1.4674,=1.6754,=1.8710,=2.5548,=0.1432,=0.1359,=0.1238,=0.0226,=6107
="931155",300质量,2019-04-22,=-0.0071,=9961.5800,=-0.0149,=13.2389,=0.4518,=7.3805,=10.7564,=13.6735,=15.4896,=31.0699,=2.0252,=0.3634,=1.1055,=1.6565,=2.2936,=2.8566,=5.3844,=2.4626,=0.7111,=1.3218,=1.7641,=2.1416,=2.6178,=3.8395,=0.1346,=0.1757,=0.1182,=0.0213,=73
="399314",巨潮大盘,2005-02-03,=-0.0064,=5093.3500,=-0.0049,=13.3646,=0.7966,=9.6620,=11.0395,=11.9546,=13.3766,=17.5384,=1.4229,=0.5167,=1.0976,=1.2830,=1.4160,=1.5837,=1.9279,=1.5349,=0.9074,=0.9932,=1.1657,=1.2908,=1.4427,=1.8124,=0.0778,=0.0993,=0.0769,=0.0299,=16
="000822",500红利,2012-07-20,=-0.0021,=10736.1000,=0.0551,=13.3713,=0.6834,=7.4138,=9.6114,=11.2757,=19.8455,=26.4578,=1.2634,=0.5311,=0.8670,=1.0204,=1.2429,=1.8779,=2.3219,=0.6733,=0.5636,=0.2906,=0.4081,=0.5826,=1.3176,=1.8159,=0.0532,=0.0692,=0.0595,=0.0396,=29
="000971",等权90,2010-12-02,=-0.0063,=3350.3200,=-0.0027,=13.4833,=0.7860,=8.9747,=10.7559,=11.7370,=13.6205,=19.4330,=1.5560,=0.6951,=1.1544,=1.3152,=1.4178,=1.6216,=2.2329,=1.7295,=0.9601,=1.0052,=1.1359,=1.2434,=1.4873,=1.8600,=0.0830,=0.1088,=0.0874,=0.0293,=6
="931132",诚通央企红利,2023-05-04,=-0.0024,=1696.9900,=0.0457,=13.5183,=0.9792,=9.0905,=10.5016,=11.7173,=12.5936,=13.8954,=1.3609,=0.9941,=0.9482,=1.0801,=1.1765,=1.2084,=1.3988,=0.7842,=0.9941,=0.3626,=0.4225,=0.4672,=0.6026,=0.8060,=0.0652,=0.0983,=0.0694,=0.0435,=11
="H30455",沪港深500,2014-11-28,=-0.0091,=2698.4700,=0.0155,=13.5292,=0.8867,=8.5690,=10.3100,=11.2512,=13.0557,=16.8903,=1.4020,=0.7991,=0.9675,=1.1569,=1.2726,=1.4027,=1.7307,=1.6423,=0.9688,=0.9518,=1.1761,=1.2949,=1.4651,=1.7787,,=0.1002,,=0.0297,=523
="931168",绿色价值100,2019-06-27,=-0.0093,=1500.1300,=0.0086,=13.5392,=0.9614,=8.4906,=9.9549,=11.2748,=12.6214,=14.6050,=1.5515,=0.9900,=1.0223,=1.1865,=1.2720,=1.3864,=1.5866,=1.5941,=0.9900,=0.9649,=1.1258,=1.2416,=1.3354,=1.6322,=0.0666,=0.0979,=0.0750,=0.0316,=8
="000150",380红利,2012-07-20,=-0.0043,=12318.7700,=0.0658,=13.7506,=0.6871,=5.2545,=8.5569,=12.0959,=16.6570,=19.8070,=1.2308,=0.3746,=0.6172,=0.8684,=1.4033,=1.7813,=2.2934,=0.5354,=0.4673,=0.2775,=0.3624,=0.5690,=1.7851,=2.3204,=0.0358,=0.0535,=0.0540,=0.0449,=35
="931802",中证龙头,2010-02-09,=-0.0065,=1845.7300,=0.0009,=13.8113,=0.7970,=9.1945,=11.1503,=12.2947,=13.8345,=18.2393,=2.0095,=0.9477,=1.2711,=1.4424,=1.6319,=1.8500,=2.6625,=2.0315,=0.8621,=0.9048,=1.0606,=1.2962,=1.9064,=2.7195,=0.1104,=0.1430,=0.1119,=0.0314,=89
="932368",800现金流,2024-12-11,=-0.0013,=5390.2700,=0.0541,=13.9380,=0.9823,=9.9108,=10.6663,=11.1473,=12.6182,=14.6729,=1.7557,=0.5532,=1.4048,=1.5142,=1.6744,=1.8829,=2.0110,=1.3427,=0.5851,=1.0036,=1.0910,=1.2768,=1.4040,=1.5226,=0.0922,,,=0.0351,=157
="000028",180成长,2009-01-09,=-0.0066,=4060.7400,=0.0377,=13.9479,=0.4557,=9.1507,=11.6631,=14.4773,=18.2319,=25.1474,=1.9994,=0.2981,=1.5063,=1.7863,=2.6874,=3.1691,=5.1089,=2.0315,=0.9333,=1.1581,=1.4524,=1.5980,=1.8155,=2.3971,=0.1286,=0.1436,=0.1050,=0.0232,=190
="000908",300能源,2007-07-02,=0.0086,=2511.7300,=0.0625,=13.9566,=0.5496,=6.9395,=9.4591,=13.2444,=23.6682,=62.7889,=1.4885,=0.9802,=0.7125,=0.8868,=1.1130,=1.2694,=1.5982,=0.8485,=0.9988,=0.3053,=0.3857,=0.5131,=0.6810,=0.8633,=0.0820,=0.1225,=0.1006,=0.0450,=264
="930716",CS物流,2015-07-31,=-0.0073,=1207.2300,=0.0281,=14.0096,=0.2985,=6.6312,=13.0309,=20.2475,=35.3468,=505.8138,=1.2570,=0.0733,=1.1511,=1.3140,=2.0182,=2.8823,=3.8580,=0.4568,=0.4973,=0.2137,=0.3289,=0.4572,=0.8079,=1.1488,=0.0583,=0.0929,=0.0732,=0.0373,=238
="000300",沪深300,2005-04-08,=-0.0057,=4643.6000,=0.0030,=14.0675,=0.8114,=10.0799,=11.6585,=12.4969,=14.0175,=17.6279,=1.4839,=0.5578,=1.1457,=1.3357,=1.4667,=1.6202,=1.9228,=1.5559,=0.9494,=1.0330,=1.1717,=1.2901,=1.4406,=1.7482,=0.0776,=0.0973,=0.0780,=0.0285,=47382
="931468",红利质量,2020-05-21,=-0.0042,=33881.8900,=0.0753,=14.0801,=0.0259,=13.0933,=16.3577,=19.1464,=22.3349,=36.4689,=2.4821,=0.0907,=2.3034,=2.9801,=3.8694,=4.7804,=8.5636,=2.3213,=0.1634,=1.9811,=2.4091,=3.0010,=3.9975,=5.8829,=0.1017,=0.2351,=0.1668,=0.0290,=931
="931381",中证长三角,2019-11-25,=-0.0057,=2061.1600,=0.0183,=14.1195,=0.8586,=9.1117,=10.6277,=11.9126,=13.6686,=16.1441,=1.4183,=0.6507,=0.9630,=1.1442,=1.2863,=1.5593,=1.8124,=1.8655,=0.9880,=0.8724,=1.0648,=1.2219,=1.4440,=1.8853,=0.0721,=0.0896,=0.0685,=0.0268,=5
="980028",龙头家电,2015-02-16,=-0.0019,=12499.9600,=-0.0070,=14.1500,=0.3156,=11.8600,=13.7157,=14.6657,=19.0517,=31.1013,=2.7239,=0.2732,=2.3382,=2.6865,=2.9518,=3.7393,=5.1202,=1.3548,=0.5806,=0.9787,=1.1984,=1.3272,=1.5170,=2.2318,=0.1484,=0.2204,=0.1720,=0.0404,=156
="932365",中证现金流,2024-12-11,=-0.0017,=5566.2800,=0.0567,=14.1823,=0.9787,=10.1873,=10.8292,=11.3975,=12.9015,=14.9310,=1.7468,=0.2872,=1.5559,=1.7137,=1.8137,=1.8955,=2.0150,=1.2290,=0.1135,=1.0912,=1.3513,=1.4503,=1.5260,=1.6205,=0.1159,,,=0.0341,=453
="930629",CSSW健康,2015-05-08,=-0.0033,=6104.9100,=0.0661,=14.4820,=0.0296,=13.5250,=19.0485,=22.3739,=39.1275,=49.9253,=2.2785,=0.2499,=1.7767,=2.2196,=3.2193,=4.7126,=6.2998,=1.8929,=0.4537,=1.2755,=1.5586,=2.0113,=4.7405,=7.2978,=0.1375,=0.1320,=0.1213,=0.0185,=258
="000928",中证能源,2009-07-03,=0.0063,=3202.1500,=0.0867,=14.5021,=0.5953,=6.9612,=9.7917,=13.1636,=23.2345,=68.9647,=1.4818,=0.9823,=0.7281,=0.9364,=1.1330,=1.2843,=1.5753,=0.8544,=0.9988,=0.3162,=0.4107,=0.5312,=0.6913,=0.8715,=0.0784,=0.1185,=0.0974,=0.0438,=1243
="980092",自由现金流,2012-12-28,=-0.0023,=5728.3500,=0.0632,=14.6859,=0.9792,=11.1075,=12.0306,=12.6401,=13.7339,=15.4521,=1.6063,=0.6172,=1.4157,=1.5038,=1.5816,=1.6592,=1.8134,=0.9654,=0.7329,=0.7577,=0.8526,=0.9389,=0.9698,=1.0469,=0.1059,,,=0.0330,=882
="932366",300现金流,2024-11-12,=0.0002,=3466.2600,=0.0373,=14.8778,=0.8779,=12.5879,=13.3393,=13.8686,=14.4691,=15.5990,=1.8187,=0.3333,=1.6606,=1.7756,=1.8515,=1.9024,=1.9867,=1.1874,=0.1023,=1.0861,=1.3779,=1.4168,=1.4505,=1.5124,=0.1008,,,=0.0355,=112
="399439",国证油气,2014-12-30,=0.0115,=2169.1500,=0.1264,=14.9853,=0.4895,=7.2448,=10.6853,=15.5398,=30.7299,=98.7831,=1.4672,=0.9918,=0.6716,=0.7851,=1.1364,=1.2518,=1.5153,=0.7769,=0.9988,=0.2370,=0.3183,=0.5034,=0.5883,=0.7991,=0.0749,=0.1026,=0.0862,=0.0362,=68
="000955",中证国企,2010-02-09,=-0.0047,=1653.0900,=0.0361,=15.0534,=0.8538,=10.0979,=11.7075,=12.7358,=14.7642,=16.8119,=1.3232,=0.5661,=1.0210,=1.1826,=1.2972,=1.4806,=1.7591,=1.3206,=0.8963,=0.7969,=0.9758,=1.0903,=1.2536,=1.4527,=0.0664,=0.0820,=0.0679,=0.0278,=34
="000986",全指能源,2011-08-02,=0.0089,=2577.5400,=0.1042,=15.0668,=0.6204,=6.8032,=10.0017,=13.3795,=23.4163,=75.0146,=1.4794,=0.9831,=0.7554,=0.9700,=1.1601,=1.2996,=1.5589,=0.8661,=0.9979,=0.3323,=0.4460,=0.5664,=0.7082,=0.8837,=0.0749,=0.1143,=0.0941,=0.0429,=590
="000860",结构调整,2018-03-26,=-0.0028,=1275.2400,=0.0416,=15.1061,=0.6559,=9.5233,=12.3935,=13.8213,=16.4682,=20.6443,=1.4538,=0.8143,=1.1018,=1.2828,=1.3681,=1.4496,=1.6430,=0.8860,=0.9958,=0.4658,=0.5832,=0.6708,=0.7360,=0.9082,=0.0682,=0.0972,=0.0785,=0.0363,=137
="931082",A500现金流,2025-07-16,=-0.0008,=4750.7600,=0.0478,=15.1206,=0.9568,=11.3087,=11.8494,=12.6491,=14.0098,=15.9486,=1.8563,=0.2734,=1.6736,=1.8270,=1.9118,=1.9766,=2.0613,=1.4102,=0.2230,=1.2740,=1.3982,=1.5399,=1.5828,=1.6378,,,,=0.0340,=67
="1000015",港股全指,2000-01-01,=-0.0121,=26559.9500,=0.0363,=15.1593,=0.9452,=7.5917,=10.1978,=11.1680,=13.3932,=19.1348,=1.2077,=0.8473,=0.6574,=0.8645,=1.0503,=1.1822,=1.5123,=1.3276,=0.8977,=0.6196,=0.8646,=1.0758,=1.2632,=1.5791,,=0.0753,,=0.0300,=292
="931248",油气资源,2023-06-12,=0.0122,=1082.6800,=0.1849,=15.1885,=0.9953,=8.9017,=10.0323,=11.0610,=12.3029,=15.6299,=1.4589,=0.9797,=1.0292,=1.1400,=1.1976,=1.3122,=1.5013,=0.7784,=0.9953,=0.4486,=0.5013,=0.5845,=0.6278,=0.8010,=0.0753,=0.1066,=0.0893,=0.0358,=1
="931645",1000红利,2024-03-15,=-0.0023,=2659.4000,=0.0715,=15.2786,=0.9848,=11.2896,=12.3276,=13.2610,=14.4280,=15.4721,=1.3070,=0.9870,=0.9871,=1.1251,=1.1872,=1.2337,=1.3233,=0.8598,=0.9870,=0.5734,=0.6429,=0.7468,=0.8028,=0.8707,=0.0612,,,=0.0335,=16
="950096",上海国企,2016-05-11,=-0.0043,=1532.9900,=0.0132,=15.2846,=0.8130,=8.9055,=10.9965,=12.5025,=15.2076,=16.5992,=1.1716,=0.5272,=0.7269,=0.8681,=1.1473,=1.5586,=2.0186,=1.2204,=0.9759,=0.5842,=0.6821,=0.8458,=1.1142,=1.2890,=0.0602,=0.0579,=0.0511,=0.0192,=162
="000861",央企创新,2019-05-16,=-0.0016,=2679.2400,=0.0440,=15.4801,=0.8747,=10.3360,=11.9639,=13.3045,=14.7537,=18.8086,=1.4639,=0.9890,=1.0351,=1.1835,=1.2909,=1.3743,=1.5012,=0.8250,=0.9957,=0.4544,=0.5180,=0.5793,=0.7042,=0.8460,=0.0678,=0.0939,=0.0741,=0.0332,=260
="932315",中证红利质量,2024-07-08,=-0.0021,=4844.1100,=0.0731,=15.5001,=0.4987,=12.3916,=13.3948,=15.5140,=16.7130,=18.7206,=2.9461,=0.3928,=2.1812,=2.3434,=3.6679,=4.0566,=4.4900,=2.9554,=0.5116,=2.0136,=2.1520,=2.9255,=3.2015,=3.5388,=0.1094,,,=0.0401,=311
="932037",央企现代能源,2022-11-16,=0.0032,=1536.5200,=0.0531,=15.7112,=0.9949,=10.8583,=11.9366,=12.7482,=13.6554,=16.0869,=1.6263,=0.9605,=1.1507,=1.3249,=1.4077,=1.5333,=1.7223,=0.9322,=0.9949,=0.4850,=0.6139,=0.7388,=0.7921,=0.9545,=0.0801,=0.1088,=0.0909,=0.0354,=16
="930758",凤凰50,2018-11-21,=-0.0008,=8801.9900,=0.1049,=15.8826,=0.8275,=8.6050,=10.7800,=13.2360,=15.7457,=22.7753,=1.8589,=0.6922,=1.0496,=1.4118,=1.6271,=2.0989,=3.0708,=2.1716,=0.9298,=0.3622,=0.7476,=1.2895,=1.8502,=3.4064,=0.1096,=0.1008,=0.0844,=0.0299,=51
="399974",国企改革,2014-08-07,=-0.0052,=1962.1700,=0.0334,=15.9287,=0.7184,=8.5408,=11.0146,=13.4106,=17.2904,=23.5243,=1.5020,=0.5006,=1.0768,=1.3338,=1.5018,=1.8365,=2.8970,=1.1266,=0.7118,=0.6803,=0.8821,=0.9839,=1.2475,=2.2060,=0.0698,=0.0896,=0.0739,=0.0311,=367
="399437",证券龙头,2014-12-30,=-0.0076,=6619.7900,=-0.0282,=16.1043,=0.1173,=10.2500,=17.3529,=19.9970,=25.0353,=43.0253,=1.4609,=0.3642,=1.0547,=1.3110,=1.5708,=1.8685,=2.3633,=6.2641,=0.5136,=3.9970,=5.2104,=6.1929,=7.2498,=9.5068,=0.0682,=0.0650,=0.0452,=0.0168,=656
="399375",中盘价值,2010-01-04,=0.0035,=6426.2600,=0.0830,=16.1188,=0.7715,=9.0528,=10.9381,=12.3154,=17.1676,=33.1718,=1.5197,=0.7674,=1.0236,=1.1933,=1.3324,=1.6611,=1.9880,=1.0187,=0.8394,=0.5167,=0.6434,=0.7496,=0.9811,=1.2778,=0.0713,=0.0738,=0.0823,=0.0294,=181
="931268",持续发展,2019-11-15,=-0.0071,=2218.3000,=0.0025,=16.1380,=0.8595,=14.1354,=14.5893,=15.2393,=15.9852,=16.6692,=2.2808,=0.9081,=1.7338,=1.8119,=1.8685,=2.2302,=2.3440,=1.7852,=0.4703,=1.5998,=1.7075,=1.7901,=1.8180,=1.8565,=0.0928,,,=0.0307,=13
="399324",深证红利,2006-01-24,=-0.0068,=9550.9300,=0.0437,=16.1513,=0.6110,=11.7065,=14.1768,=15.6766,=17.7028,=23.4132,=2.5556,=0.8485,=1.2884,=1.9036,=2.1536,=2.5013,=3.7254,=2.0725,=0.8954,=1.1033,=1.3625,=1.7239,=1.9455,=2.8578,=0.1048,=0.1031,=0.0662,=0.0392,=5163
