指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="930949",价值回报,2017-02-24,=-0.0019,=13944.8600,=0.0222,=11.0939,=0.7276,=5.5354,=7.9684,=9.9273,=11.8937,=17.5400,=1.3951,=0.0821,=1.2865,=1.4737,=1.7529,=2.1947,=3.1701,=0.6822,=0.1387,=0.5488,=0.7100,=0.8796,=1.2610,=1.7276,=0.1004,=0.1420,=0.1126,=0.0443,=21
="000806",消费服务,2012-02-10,=-0.0018,=8695.3700,=0.0323,=11.1184,=0.6260,=8.2712,=9.9124,=10.8035,=11.8703,=17.0971,=1.2459,=0.2797,=1.0009,=1.2108,=1.3638,=1.5457,=2.0145,=2.4218,=0.8534,=1.6526,=1.9417,=2.0957,=2.3766,=3.0032,=0.0835,=0.1029,=0.0827,=0.0335,=400
="000048",责任指数,2009-08-05,=-0.0039,=1518.1800,=0.0289,=11.1185,=0.6775,=7.8628,=9.5558,=10.5184,=11.7730,=14.1982,=1.2978,=0.4559,=0.9056,=1.1438,=1.3145,=1.4448,=1.7866,=1.0144,=0.9897,=0.5718,=0.6943,=0.7958,=0.9033,=1.0691,=0.0853,=0.1000,=0.0831,=0.0399,=123
="H30035",300非银,2012-12-21,=-0.0109,=11874.3600,=0.0647,=11.2195,=0.0301,=9.6261,=13.1246,=15.1662,=19.3481,=26.3489,=1.6353,=0.4691,=1.0544,=1.3281,=1.6683,=2.0516,=2.4387,=2.0729,=0.9028,=1.0410,=1.4193,=1.7227,=1.9694,=2.3917,=0.1224,=0.1114,=0.0952,=0.0201,=1092
="HSAHP",恒生沪深港通AH股溢价指数,2007-07-09,=-0.0026,=122.5400,=-0.0075,=11.3198,=0.9889,=5.5550,=7.1430,=8.2216,=9.4451,=12.3156,=1.1787,=0.9510,=0.6208,=0.7734,=0.9207,=1.0463,=1.3863,=1.3669,=0.9992,=0.5653,=0.7668,=0.8964,=1.0392,=1.3750,,=0.0945,,=0.0324,=334
="930957",港股通中国100,2017-06-23,=-0.0088,=3893.3000,=0.0284,=11.3848,=0.9332,=5.4625,=7.5784,=8.8021,=10.6728,=13.3106,=1.2284,=0.8592,=0.6571,=0.8558,=1.0630,=1.1956,=1.5222,=1.5856,=0.9915,=0.6789,=0.9587,=1.1144,=1.3367,=1.6479,,=0.1088,,=0.0322,=8
="399805",互联金融,2015-02-10,=-0.0169,=3946.9000,=0.0255,=11.4214,=0.4535,=7.5943,=9.8199,=11.6140,=13.2085,=16.5816,=1.2308,=0.3773,=0.7644,=1.0567,=1.4889,=1.7483,=2.0514,=2.1070,=0.9938,=1.1667,=1.4082,=1.6148,=1.7722,=2.2175,=0.0834,=0.0941,=0.0808,=0.0299,=325
="930931",港股通50,2017-01-16,=-0.0125,=3978.9100,=0.0259,=11.4624,=0.8170,=6.5385,=8.6781,=9.7224,=11.3510,=15.8907,=1.1718,=0.7845,=0.7428,=0.9427,=1.0919,=1.1818,=1.6058,=2.0519,=0.9227,=1.1204,=1.4634,=1.6925,=1.8782,=2.6369,,=0.1111,,=0.0333,=278
="932255",A500红利增长,2025-04-09,=-0.0079,=3074.5900,=0.0122,=11.6837,=0.9945,=9.2509,=9.6605,=10.5535,=11.0413,=11.7704,=1.3640,=0.9945,=1.0684,=1.1201,=1.2678,=1.3045,=1.3742,=1.9558,=0.9945,=1.3292,=1.3819,=1.7066,=1.8019,=1.9703,,,,=0.0356,=16
="399966",800证保,2012-12-21,=-0.0112,=7008.8300,=0.0599,=11.7025,=0.0280,=10.1861,=13.7118,=15.9946,=19.7371,=27.1945,=1.6308,=0.4835,=1.0619,=1.3311,=1.6468,=2.0445,=2.4366,=2.2185,=0.9572,=1.1634,=1.5249,=1.7694,=2.0336,=2.5211,=0.1174,=0.1065,=0.0901,=0.0195,=151
="H30588",中证证保,2015-02-02,=-0.0112,=1190.1100,=0.0598,=11.7107,=0.0301,=10.1753,=13.6588,=16.0866,=19.5888,=27.6808,=1.6289,=0.4695,=1.0752,=1.3326,=1.6572,=2.0393,=2.4238,=2.2212,=0.9666,=1.1673,=1.5178,=1.7461,=2.0027,=2.5500,=0.1178,=0.1067,=0.0903,=0.0195,=433
="HSLI",恒生综合大型股指数,2001-10-03,=-0.0103,=2486.3900,=0.0326,=11.8055,=0.8172,=6.9327,=8.9642,=10.2601,=11.6697,=17.6478,=1.1987,=0.7275,=0.7133,=0.9318,=1.1026,=1.2410,=1.6032,=1.7063,=0.9090,=0.8297,=1.1776,=1.4008,=1.6120,=2.0023,,=0.1010,,=0.0334,=98
="931476",ESG 120策略,2020-04-30,=-0.0027,=1436.8500,=0.0306,=11.9014,=0.8470,=7.8289,=9.5894,=10.5115,=11.6418,=13.2171,=1.3739,=0.8064,=1.0061,=1.1726,=1.2408,=1.3696,=1.7130,=1.5921,=0.9978,=0.7906,=1.0561,=1.1334,=1.3126,=1.6034,=0.0805,=0.1038,=0.0822,=0.0325,=42
="000016",上证50,2004-01-02,=-0.0043,=3145.1200,=0.0376,=12.0523,=0.9213,=8.3126,=9.5431,=10.2863,=11.4579,=15.1108,=1.3252,=0.7916,=1.0245,=1.1585,=1.2338,=1.3329,=1.6482,=1.6295,=0.9967,=0.8665,=1.0102,=1.1061,=1.2460,=1.6440,=0.0818,=0.1094,=0.0875,=0.0323,=23065
="000052",50基本,2012-01-09,=-0.0076,=3089.0400,=0.0216,=12.0523,=0.9213,=8.3126,=9.5435,=10.2863,=11.4579,=15.1108,=1.3252,=0.7916,=1.0245,=1.1585,=1.2336,=1.3324,=1.6471,=1.6295,=0.9967,=0.8665,=1.0102,=1.1061,=1.2460,=1.6440,=0.0818,=0.1094,=0.0875,=0.0323,=26
="HSISC",恒指港股通指数,2024-03-01,=-0.0094,=3604.5100,=0.0308,=12.1096,=0.9824,=7.5992,=8.4785,=9.4395,=11.4923,=12.3087,=1.2573,=0.9317,=0.8411,=0.9048,=1.0264,=1.2289,=1.2997,=1.6368,=0.9780,=0.9830,=1.1184,=1.2448,=1.5709,=1.6922,,,,=0.0347,=36
="932039",央企股东回报,2022-11-16,=-0.0045,=1595.3600,=0.0054,=12.1109,=0.9463,=8.0198,=9.4730,=10.7192,=11.7298,=12.6612,=1.2338,=0.9906,=0.8847,=0.9944,=1.0890,=1.1583,=1.2499,=0.7741,=0.9946,=0.3642,=0.4219,=0.5157,=0.6517,=0.7842,=0.0663,=0.0972,=0.0686,=0.0478,=95
="HSI",恒生指数,1989-03-09,=-0.0094,=26458.9500,=0.0323,=12.3075,=0.8356,=6.9462,=9.1016,=10.1530,=12.0451,=16.9606,=1.2769,=0.8600,=0.7519,=0.9645,=1.1063,=1.2531,=1.5570,=1.6062,=0.7644,=0.8141,=1.1472,=1.3989,=1.6518,=2.0895,,=0.1064,,=0.0339,=13074
="000043",超大盘,2009-04-23,=-0.0073,=2688.6000,=0.0275,=12.3653,=0.7026,=7.5271,=9.4628,=10.9300,=13.3760,=17.2195,=1.4311,=0.7220,=0.9803,=1.2138,=1.3508,=1.5047,=1.9858,=2.3067,=0.9996,=0.6689,=0.8293,=1.1589,=1.4913,=2.3305,=0.0838,=0.1102,=0.0884,=0.0341,=155
="000010",上证180,2002-07-01,=-0.0005,=10400.9300,=0.0384,=12.4176,=0.8707,=8.4900,=9.9061,=10.8691,=12.0118,=14.6942,=1.2981,=0.5774,=0.9930,=1.1498,=1.2682,=1.3646,=1.6698,=1.4835,=0.9992,=0.8990,=1.0631,=1.1610,=1.2824,=1.4916,=0.0777,=0.1004,=0.0788,=0.0312,=2455
="HSCAIT",恒生A股行业龙头指数,2009-09-21,=-0.0077,=5911.9000,=0.0261,=12.5098,=0.9367,=8.2192,=9.6685,=10.3721,=11.5168,=14.1027,=1.3870,=0.8869,=1.0288,=1.1757,=1.2528,=1.3500,=1.6997,=1.3752,=0.9901,=0.8424,=0.9680,=1.0374,=1.1873,=1.4109,=0.0818,=0.1040,=0.0845,=0.0346,=485
="931397",A股通50,2020-02-20,=-0.0030,=2328.8200,=0.0276,=12.5566,=0.4587,=8.9450,=10.5267,=12.8911,=21.9059,=29.8209,=1.4798,=0.3880,=1.1048,=1.2696,=1.7849,=3.6165,=4.6955,=2.0504,=0.6289,=1.0496,=1.2700,=1.8494,=3.0689,=3.9597,=0.0792,=0.1154,=0.0919,=0.0304,=4
="399313",巨潮100,2005-02-03,=-0.0060,=5586.8800,=0.0257,=12.5703,=0.8377,=8.8574,=10.1931,=10.9825,=12.3037,=16.6101,=1.3863,=0.6330,=1.0718,=1.2359,=1.3337,=1.4928,=1.8501,=1.6439,=0.9975,=0.9844,=1.1423,=1.2498,=1.4081,=1.6915,=0.0812,=0.1029,=0.0811,=0.0300,=202
="399807",高铁产业,2015-01-20,=-0.0060,=1257.5100,=0.0123,=12.6232,=0.4320,=9.4881,=11.2217,=12.9199,=18.3943,=24.3532,=0.8805,=0.0634,=0.8157,=0.9345,=1.0581,=1.8280,=2.3973,=0.4349,=0.5643,=0.3063,=0.3762,=0.4273,=0.4995,=0.6435,=0.0427,=0.0637,=0.0473,=0.0326,=581
="HSLMI",恒生综合大中型股指数,2015-06-08,=-0.0077,=4273.2800,=0.0360,=12.6386,=0.8660,=7.0073,=9.1889,=10.3360,=12.2354,=17.7261,=1.2174,=0.7880,=0.6929,=0.9054,=1.0812,=1.2239,=1.5417,=1.4672,=0.9439,=0.6858,=0.9716,=1.1514,=1.3429,=1.6465,,=0.0920,,=0.0320,=85
="931395",沪港深300,2020-01-14,=-0.0048,=1779.0600,=0.0318,=12.7365,=0.8375,=8.3275,=9.9968,=10.7198,=12.4545,=16.6490,=1.3410,=0.7312,=0.9663,=1.0994,=1.2000,=1.3794,=1.7241,=1.6585,=0.9353,=0.9881,=1.1628,=1.2996,=1.5300,=1.8801,,=0.1051,,=0.0310,=473
="000908",300能源,2007-07-02,=-0.0042,=2370.9700,=0.0030,=12.7390,=0.4757,=6.9395,=9.4591,=13.3528,=24.5701,=62.7889,=1.3586,=0.9168,=0.7125,=0.8868,=1.1104,=1.2630,=1.5982,=0.7745,=0.9881,=0.3053,=0.3857,=0.5127,=0.6791,=0.8015,=0.0820,=0.1225,=0.1006,=0.0495,=267
="000044",上证中盘,2009-07-03,=0.0017,=4719.4300,=0.0342,=12.9605,=0.5437,=8.6509,=10.4831,=12.5291,=14.6389,=18.7575,=1.2625,=0.4341,=0.9210,=1.0902,=1.3231,=1.6604,=1.9734,=1.3200,=0.6244,=0.9382,=1.1500,=1.2500,=1.4346,=1.7773,=0.0715,=0.0875,=0.0657,=0.0297,=82
="000822",500红利,2012-07-20,=0.0072,=10521.7800,=0.0341,=13.1014,=0.6516,=7.4138,=9.6114,=11.2727,=20.0390,=26.4578,=1.2396,=0.4914,=0.8670,=1.0204,=1.2454,=1.9047,=2.5038,=0.6597,=0.5535,=0.2906,=0.4081,=0.5825,=1.3272,=1.8159,=0.0532,=0.0692,=0.0595,=0.0404,=27
="932368",800现金流,2024-12-11,=-0.0105,=5203.0900,=0.0175,=13.1252,=0.9923,=9.9108,=10.6342,=11.0699,=11.9453,=13.3304,=1.6486,=0.4846,=1.4048,=1.5083,=1.6641,=1.8887,=2.0110,=1.2644,=0.5192,=1.0036,=1.0880,=1.2312,=1.4120,=1.5226,=0.0922,,,=0.0373,=136
="931132",诚通央企红利,2023-05-04,=-0.0047,=1641.3300,=0.0114,=13.1496,=0.9478,=9.0905,=10.4820,=11.6518,=12.5412,=13.6839,=1.3235,=0.9954,=0.9482,=1.0786,=1.1735,=1.2057,=1.3406,=0.7628,=0.9954,=0.3626,=0.4220,=0.4645,=0.6008,=0.7727,=0.0652,=0.0983,=0.0694,=0.0446,=7
="000928",中证能源,2009-07-03,=0.0021,=2988.9200,=0.0143,=13.2198,=0.5054,=6.9612,=9.7917,=13.1650,=24.8328,=68.9647,=1.3507,=0.9139,=0.7281,=0.9364,=1.1299,=1.2786,=1.5753,=0.7789,=0.9708,=0.3162,=0.4107,=0.5311,=0.6881,=0.8261,=0.0784,=0.1185,=0.0974,=0.0482,=1230
="931586",300价值稳健,2020-11-09,=-0.0076,=7783.0200,=0.0197,=13.2620,=0.9138,=8.1741,=9.5990,=11.0239,=12.3847,=15.0111,=1.5973,=0.9425,=0.9699,=1.1861,=1.3151,=1.4849,=1.6570,=1.5129,=0.9777,=0.7359,=0.8598,=0.9734,=1.0694,=1.5639,=0.0796,=0.1033,=0.0808,=0.0362,=33
="399439",国证油气,2014-12-30,=-0.0159,=1914.8300,=-0.0057,=13.3001,=0.4555,=7.2448,=10.6853,=16.0676,=30.8312,=98.7831,=1.3021,=0.9061,=0.6716,=0.7851,=1.1340,=1.2494,=1.5153,=0.6895,=0.9839,=0.2370,=0.3183,=0.5011,=0.5853,=0.7244,=0.0749,=0.1026,=0.0862,=0.0407,=61
="932365",中证现金流,2024-12-11,=-0.0095,=5356.3200,=0.0168,=13.3854,=0.9846,=10.1873,=10.8204,=11.2721,=12.2503,=13.5755,=1.6406,=0.0577,=1.5559,=1.7210,=1.8244,=1.8990,=2.0150,=1.1500,=0.0538,=1.0912,=1.3727,=1.4604,=1.5291,=1.6205,=0.1159,,,=0.0362,=406
="000150",380红利,2012-07-20,=0.0105,=12002.5800,=0.0384,=13.3978,=0.6672,=5.2545,=8.5569,=12.0943,=16.6892,=19.8070,=1.1992,=0.3558,=0.6172,=0.8684,=1.4110,=1.8057,=2.3377,=0.5216,=0.4572,=0.2775,=0.3624,=0.5908,=1.7990,=2.3204,=0.0358,=0.0535,=0.0540,=0.0467,=33
="930709",香港证券,2015-07-13,=-0.0108,=1550.1400,=0.0974,=13.6233,=0.6185,=6.3679,=10.0268,=12.7328,=14.8886,=24.4010,=1.1915,=0.7325,=0.5308,=0.7588,=0.9695,=1.2990,=1.6136,=5.1800,=0.9708,=1.7834,=2.5970,=3.1433,=4.0470,=5.9903,,=0.0576,,=0.0245,=474
="H30455",沪港深500,2014-11-28,=-0.0049,=2745.6600,=0.0333,=13.6425,=0.9048,=8.5690,=10.2823,=11.2053,=12.9790,=16.8903,=1.4118,=0.8235,=0.9675,=1.1547,=1.2678,=1.4001,=1.7307,=1.6587,=0.9818,=0.9518,=1.1733,=1.2878,=1.4570,=1.7787,,=0.1002,,=0.0295,=519
="399812",养老产业,2014-06-06,=0.0020,=6516.4100,=0.0292,=13.6740,=0.0416,=12.1721,=18.5762,=20.6966,=25.3815,=31.4367,=2.2526,=0.3011,=1.7125,=2.1062,=2.8299,=3.2411,=4.2954,=1.7771,=0.7002,=1.2170,=1.4674,=1.6696,=1.8710,=2.5548,=0.1432,=0.1359,=0.1238,=0.0214,=6057
="931168",绿色价值100,2019-06-27,=-0.0027,=1539.5900,=0.0352,=13.6985,=0.9741,=8.4906,=9.9529,=11.2544,=12.5671,=14.6050,=1.5654,=0.9987,=1.0223,=1.1861,=1.2705,=1.3832,=1.5772,=1.6128,=0.9994,=0.9649,=1.1248,=1.2397,=1.3326,=1.6251,=0.0666,=0.0979,=0.0750,=0.0312,=7
="000986",全指能源,2011-08-02,=0.0027,=2372.8300,=0.0165,=13.7108,=0.5280,=6.8032,=10.0017,=13.3762,=25.0740,=75.0146,=1.3462,=0.9098,=0.7554,=0.9700,=1.1554,=1.2930,=1.5589,=0.7881,=0.9481,=0.3323,=0.4460,=0.5659,=0.7049,=0.8705,=0.0749,=0.1143,=0.0941,=0.0473,=585
="980092",自由现金流,2012-12-28,=-0.0054,=5491.9300,=0.0194,=13.7792,=0.8667,=11.1075,=12.0048,=12.5926,=13.2912,=14.6927,=1.5051,=0.2222,=1.4157,=1.5031,=1.5816,=1.6643,=1.8134,=0.9058,=0.3238,=0.7577,=0.8331,=0.9374,=0.9695,=1.0469,=0.1059,,,=0.0352,=760
="399314",巨潮大盘,2005-02-03,=-0.0037,=5279.7500,=0.0315,=13.7909,=0.8814,=9.6620,=11.0237,=11.9353,=13.3482,=17.5384,=1.4652,=0.6260,=1.0976,=1.2830,=1.4152,=1.5837,=1.9279,=1.5838,=0.9588,=0.9932,=1.1648,=1.2843,=1.4400,=1.8124,=0.0778,=0.0993,=0.0769,=0.0290,=16
="931155",300质量,2019-04-22,=-0.0035,=10501.2800,=0.0384,=13.7987,=0.5193,=7.3805,=10.7525,=13.7181,=15.5371,=31.0699,=2.1105,=0.3855,=1.1055,=1.6553,=2.2977,=2.8626,=5.3844,=2.5667,=0.7661,=1.3218,=1.7623,=2.1352,=2.6189,=3.8395,=0.1346,=0.1757,=0.1182,=0.0204,=70
="931468",红利质量,2020-05-21,=-0.0027,=32924.8500,=0.0449,=13.8147,=0.0102,=13.0933,=16.3961,=19.2079,=22.3686,=36.4689,=2.4303,=0.0439,=2.3034,=2.9952,=3.9001,=4.8035,=8.5636,=2.2776,=0.1405,=1.9811,=2.4499,=3.0361,=4.0144,=5.8829,=0.1017,=0.2351,=0.1668,=0.0296,=868
="930716",CS物流,2015-07-31,=-0.0073,=1177.6400,=0.0029,=13.8325,=0.2722,=6.6312,=13.0309,=20.6874,=35.5633,=505.8138,=1.2344,=0.0474,=1.1511,=1.3209,=2.0257,=2.9005,=3.8580,=0.4461,=0.4217,=0.2137,=0.3289,=0.4582,=0.8224,=1.1846,=0.0583,=0.0929,=0.0732,=0.0383,=235
="931802",中证龙头,2010-02-09,=-0.0043,=1901.9800,=0.0314,=13.9613,=0.8159,=9.1945,=11.1250,=12.2681,=13.7811,=18.2393,=2.0260,=0.9555,=1.2711,=1.4385,=1.6270,=1.8386,=2.6625,=2.0536,=0.8760,=0.9048,=1.0561,=1.2853,=1.8732,=2.7195,=0.1104,=0.1430,=0.1119,=0.0311,=87
="000028",180成长,2009-01-09,=0.0009,=4141.2100,=0.0583,=14.0375,=0.4687,=9.0408,=11.5730,=14.4762,=18.2319,=25.1474,=2.0121,=0.3134,=1.5063,=1.7710,=2.6889,=3.1691,=5.1089,=2.0445,=0.9465,=1.1581,=1.4509,=1.5936,=1.8027,=2.3971,=0.1286,=0.1436,=0.1050,=0.0231,=187
="000971",等权90,2010-12-02,=-0.0046,=3468.9100,=0.0326,=14.0461,=0.8588,=8.9747,=10.7218,=11.7006,=13.5503,=19.4330,=1.6170,=0.7929,=1.1544,=1.3131,=1.4131,=1.6216,=2.2329,=1.8017,=0.9967,=1.0052,=1.1332,=1.2399,=1.4696,=1.8600,=0.0830,=0.1088,=0.0874,=0.0282,=5
="931381",中证长三角,2019-11-25,=0.0020,=2088.1600,=0.0316,=14.1690,=0.8720,=9.1117,=10.6020,=11.8820,=13.5871,=16.1441,=1.4216,=0.6637,=0.9630,=1.1430,=1.2823,=1.5604,=1.8124,=1.8721,=1,=0.8724,=1.0633,=1.2142,=1.4297,=1.8721,=0.0721,=0.0896,=0.0685,=0.0267,=4
="932366",300现金流,2024-11-12,=-0.0131,=3370.7200,=0.0087,=14.2789,=0.7687,=12.5879,=13.3194,=13.8108,=14.3587,=15.5990,=1.7435,=0.0854,=1.6606,=1.7837,=1.8535,=1.9060,=1.9867,=1.1396,=0.0498,=1.0861,=1.3854,=1.4187,=1.4533,=1.5124,=0.1008,,,=0.0371,=103
="980028",龙头家电,2015-02-16,=-0.0070,=12740.3900,=0.0121,=14.4113,=0.4154,=11.8600,=13.6998,=14.6935,=19.1238,=31.1013,=2.7483,=0.3065,=2.3382,=2.6852,=2.9591,=3.7537,=5.1202,=1.3798,=0.6630,=0.9787,=1.1962,=1.3252,=1.5294,=2.2318,=0.1484,=0.2204,=0.1720,=0.0396,=149
="H30198",油气产业,2013-07-15,=-0.0110,=2124.5000,=0.0086,=14.4117,=0.5294,=7.8064,=10.7499,=13.6443,=25.7242,=104.2111,=1.3392,=0.9407,=0.6580,=0.8133,=1.1296,=1.2388,=1.4929,=0.6905,=0.9836,=0.2505,=0.3169,=0.4662,=0.5786,=0.7235,=0.0735,=0.1021,=0.0851,=0.0376,=48
="000300",沪深300,2005-04-08,=-0.0029,=4776.6700,=0.0317,=14.4373,=0.8946,=10.0799,=11.6389,=12.4705,=13.9728,=17.6279,=1.5198,=0.6676,=1.1457,=1.3357,=1.4651,=1.6202,=1.9228,=1.5968,=0.9806,=1.0330,=1.1713,=1.2862,=1.4379,=1.7482,=0.0776,=0.0973,=0.0780,=0.0278,=47010
="931082",A500现金流,2025-07-16,=-0.0094,=4616.0400,=0.0181,=14.4509,=0.9915,=11.3087,=11.7984,=12.4880,=13.5338,=14.6139,=1.7704,=0.1197,=1.6736,=1.8598,=1.9297,=1.9813,=2.0613,=1.3477,=0.1197,=1.2740,=1.4878,=1.5503,=1.5866,=1.6378,,,,=0.0357,=47
="931645",1000红利,2024-03-15,=0.0006,=2530.7100,=0.0196,=14.5992,=0.8841,=11.2896,=12.2821,=13.1539,=14.2858,=15.2861,=1.2480,=0.8909,=0.9871,=1.1221,=1.1817,=1.2266,=1.2977,=0.8215,=0.9250,=0.5734,=0.6349,=0.7422,=0.7946,=0.8586,=0.0612,,,=0.0351,=16
="932315",中证红利质量,2024-07-08,=-0.0013,=4688.6300,=0.0387,=14.6241,=0.3863,=12.3916,=13.3798,=15.8928,=16.7275,=18.7206,=2.7794,=0.3616,=2.1812,=2.3410,=3.7012,=4.0711,=4.4900,=2.7884,=0.3863,=2.0136,=2.1483,=3.0180,=3.2062,=3.5388,=0.1094,,,=0.0425,=256
="930758",凤凰50,2018-11-21,=-0.0017,=8123.8700,=0.0198,=14.6782,=0.6588,=8.6050,=10.7677,=13.2000,=15.7450,=22.7753,=1.7178,=0.5720,=1.0496,=1.4088,=1.6188,=2.1006,=3.0708,=2.0069,=0.9289,=0.3622,=0.7468,=1.2786,=1.8340,=3.4064,=0.1096,=0.1008,=0.0844,=0.0323,=40
="932037",央企现代能源,2022-11-16,=0.0023,=1506.2600,=0.0323,=14.8253,=0.9948,=10.8583,=11.9065,=12.7062,=13.5591,=15.0038,=1.5359,=0.8346,=1.1507,=1.3170,=1.4051,=1.5259,=1.7223,=0.8796,=0.9974,=0.4850,=0.6130,=0.7356,=0.7859,=0.8902,=0.0801,=0.1088,=0.0909,=0.0374,=13
="000860",结构调整,2018-03-26,=-0.0029,=1262.6600,=0.0314,=14.8587,=0.6360,=9.5233,=12.3739,=13.8045,=16.4965,=20.6443,=1.4318,=0.7688,=1.1018,=1.2825,=1.3674,=1.4471,=1.6430,=0.8715,=0.9979,=0.4658,=0.5828,=0.6690,=0.7326,=0.8798,=0.0682,=0.0972,=0.0785,=0.0369,=135
="1000015",港股全指,2000-01-01,=-0.0094,=26458.9500,=0.0323,=15.0458,=0.9435,=7.5917,=10.1606,=11.1311,=13.3273,=19.1348,=1.1961,=0.8383,=0.6574,=0.8625,=1.0464,=1.1774,=1.5123,=1.3163,=0.8956,=0.6196,=0.8644,=1.0702,=1.2568,=1.5791,,=0.0753,,=0.0302,=287
="000955",中证国企,2010-02-09,=-0.0004,=1648.5700,=0.0332,=15.0899,=0.8649,=10.0979,=11.7075,=12.7296,=14.7309,=16.8119,=1.3258,=0.5708,=1.0210,=1.1826,=1.2970,=1.4867,=1.7591,=1.3236,=0.9061,=0.7969,=0.9758,=1.0884,=1.2435,=1.4527,=0.0664,=0.0820,=0.0679,=0.0277,=34
="000861",央企创新,2019-05-16,=-0.0003,=2642.2100,=0.0296,=15.2147,=0.8662,=10.3360,=11.9493,=13.2866,=14.7167,=18.8086,=1.4351,=0.9796,=1.0351,=1.1824,=1.2893,=1.3704,=1.4926,=0.8110,=0.9994,=0.4544,=0.5178,=0.5785,=0.6970,=0.8197,=0.0678,=0.0939,=0.0741,=0.0338,=256
="930629",CSSW健康,2015-05-08,=0.0046,=6113.1700,=0.0676,=15.3216,=0.0589,=13.5250,=19.2279,=22.4876,=39.2323,=49.9253,=2.4024,=0.3225,=1.7767,=2.2196,=3.3295,=4.7425,=6.2998,=1.9959,=0.4868,=1.2755,=1.5586,=2.0501,=4.7608,=7.2978,=0.1375,=0.1320,=0.1213,=0.0175,=255
="H11057",石化产业,2009-07-22,=-0.0062,=1414.5900,=0.0356,=15.4637,=0.6709,=9.0713,=11.9556,=13.7139,=20.0721,=46.6548,=1.5406,=0.9626,=0.9085,=1.1818,=1.3363,=1.4218,=1.7410,=0.7928,=0.9279,=0.4002,=0.4773,=0.6044,=0.7344,=0.9084,=0.0781,=0.1060,=0.0887,=0.0332,=24
="399375",中盘价值,2010-01-04,=0.0048,=6199.2000,=0.0447,=15.4765,=0.7558,=9.0528,=10.9381,=12.3153,=17.6795,=33.1718,=1.4570,=0.7409,=1.0236,=1.1933,=1.3323,=1.6767,=2.0400,=0.9781,=0.7904,=0.5167,=0.6434,=0.7495,=0.9811,=1.3485,=0.0713,=0.0738,=0.0823,=0.0305,=180
="000068",上证资源,2010-05-28,=0.0083,=4246.4300,=0.0546,=15.8241,=0.5350,=7.8012,=11.1520,=15.2178,=29.7584,=73.1997,=1.7940,=0.9996,=0.8674,=1.1437,=1.2902,=1.4432,=1.8127,=0.9737,=0.9996,=0.3742,=0.5014,=0.6060,=0.7474,=0.9839,=0.0885,=0.1237,=0.0999,=0.0362,=284
="399324",深证红利,2006-01-24,=-0.0044,=9378.7600,=0.0249,=15.8837,=0.5560,=11.7065,=14.1112,=15.6422,=17.7028,=23.4132,=2.4997,=0.8081,=1.2884,=1.9021,=2.1463,=2.4924,=3.7254,=2.0381,=0.8867,=1.1033,=1.3625,=1.7178,=1.9388,=2.8578,=0.1048,=0.1031,=0.0662,=0.0396,=5143
="931587",500价值稳健,2020-11-09,=-0.0020,=22459.9300,=0.0234,=15.8864,=0.9373,=9.7530,=12.1192,=13.7264,=15.3208,=19.8926,=1.4173,=0.9739,=0.8925,=1.0480,=1.1429,=1.2624,=1.4693,=0.6561,=0.9992,=0.3384,=0.4517,=0.5072,=0.5656,=0.6572,=0.0699,=0.0699,=0.0533,=0.0331,=69
="399974",国企改革,2014-08-07,=0.0007,=1982.3200,=0.0441,=15.9905,=0.7175,=8.5408,=11.0146,=13.4104,=17.3910,=23.5243,=1.5006,=0.4971,=1.0768,=1.3338,=1.5066,=1.8378,=2.8970,=1.1309,=0.7199,=0.6803,=0.8821,=0.9835,=1.2475,=2.2060,=0.0698,=0.0896,=0.0739,=0.0311,=364
="000066",上证商品,2010-04-30,=0.0121,=3732.7200,=0.0583,=15.9945,=0.5799,=7.9120,=11.1682,=15.0830,=24.6592,=53.3084,=1.8003,=0.9996,=0.9403,=1.2007,=1.3205,=1.4601,=1.8176,=0.9822,=0.9996,=0.4082,=0.5256,=0.6434,=0.7556,=0.9916,=0.0881,=0.1221,=0.0982,=0.0351,=49
="931167",先进制造100,2019-04-25,=0.0013,=7920.4800,=0.0231,=16.0600,=0.7921,=10.3762,=12.9187,=14.0788,=16.1703,=20.9116,=2.5872,=0.8573,=1.6383,=2.0132,=2.2356,=2.5140,=3.3727,=1.6613,=0.8598,=0.9031,=1.2169,=1.4239,=1.6100,=2.1656,=0.1329,=0.1140,=0.0738,=0.0297,=332
