指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="987016",港股通红利低波,2021-11-18,,,=0.1073,=7.5567,=0.9865,=3.4544,=4.2776,=4.8424,=6.1141,=7.7483,=0.7045,=0.9826,=0.4152,=0.4834,=0.5343,=0.6220,=0.7226,=1.2408,=0.9865,=0.5827,=0.6558,=0.7837,=0.9497,=1.2728,,=0.0954,,=0.0554,=83
="H30270",红利价值,2013-12-19,=0.0026,=9692.7137,=0.0168,=7.5809,=0.7129,=4.4543,=5.4153,=6.7192,=8.7999,=13.0955,=0.7900,=0.5842,=0.5256,=0.6474,=0.7563,=1.2630,=1.7317,=1.5292,=0.9806,=0.5854,=0.8064,=0.9917,=1.2464,=1.6166,=0.0710,=0.0973,=0.0746,=0.0451,=144
="H11140",香港红利,2009-07-23,=0.0077,=3903.0025,=0.0680,=7.6032,=0.7709,=3.0693,=4.4554,=5.9845,=8.4154,=13.9623,=0.7295,=0.6255,=0.3833,=0.5103,=0.6299,=0.8659,=1.1652,=1.2259,=0.7012,=0.5431,=0.7464,=0.9728,=1.6121,=2.1349,,=0.0987,,=0.0557,=12
="000914",300金融,2007-07-02,=-0.0011,=6284.3100,=-0.0645,=7.6267,=0.4345,=5.2769,=6.6035,=7.8122,=8.5959,=11.3863,=0.7799,=0.2759,=0.5962,=0.7048,=0.9376,=1.1418,=1.4919,=2.0981,=0.8254,=1.1210,=1.4313,=1.8124,=2.0615,=2.7052,=0.0748,=0.0912,=0.0734,=0.0392,=336
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=0.0065,=3037.4900,=0.0915,=7.7115,=0.9900,=3.7550,=5.0332,=5.7599,=6.6186,=7.8951,=0.7853,=0.9725,=0.4590,=0.5767,=0.6363,=0.7221,=0.8175,=1.1835,=0.9881,=0.5101,=0.6868,=0.7892,=0.8922,=1.2116,,=0.1006,,=0.0519,=255
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0111,=4917.7200,=0.1006,=7.9102,=0.8955,=3.5572,=4.6247,=5.9275,=7.0774,=9.5068,=0.7013,=0.6986,=0.3828,=0.4840,=0.5733,=0.8191,=1.1073,=1.0513,=0.6434,=0.4386,=0.6469,=0.8379,=1.4274,=2.0623,,=0.0839,,=0.0548,=1345
="000934",中证金融,2009-07-03,=-0.0002,=5917.4400,=-0.0561,=7.9509,=0.4642,=5.7083,=6.8952,=8.0584,=8.8699,=11.5527,=0.7943,=0.2776,=0.6117,=0.7182,=0.9433,=1.1580,=1.5017,=2.0965,=0.8336,=1.1467,=1.4503,=1.8026,=2.0506,=2.6696,=0.0730,=0.0882,=0.0717,=0.0380,=1142
="H30269",红利低波,2013-12-19,=0.0031,=11211.9964,=-0.0025,=8.0160,=0.7339,=4.5638,=5.5488,=6.7728,=9.4763,=14.4342,=0.8413,=0.5482,=0.5386,=0.6570,=0.8017,=1.3862,=1.9670,=1.5505,=0.9683,=0.6111,=0.8850,=1.0984,=1.4133,=1.6442,=0.0719,=0.1026,=0.0729,=0.0459,=3552
="000151",上国红利,2012-07-20,=0.0132,=1614.5400,=0.0569,=8.0200,=0.8645,=4.5075,=5.3671,=6.8745,=7.5563,=10.0345,=0.7596,=0.5103,=0.5268,=0.6196,=0.7561,=0.9686,=1.3272,=1.0232,=0.3830,=0.6026,=0.8954,=1.1118,=1.3114,=1.6854,=0.0643,=0.0941,=0.0692,=0.0527,=182
="H50040",上红低波,2014-03-21,=0.0019,=11158.5306,=0.0119,=8.0319,=0.7306,=4.6938,=5.9513,=6.9864,=9.6317,=14.3118,=0.8315,=0.4815,=0.5647,=0.6911,=0.8376,=1.3563,=1.8756,=1.5639,=0.9683,=0.6380,=0.8693,=1.2019,=1.3905,=1.6603,=0.0726,=0.1018,=0.0748,=0.0455,=329
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0068,=1429.0300,=0.1204,=8.0510,=0.8575,=3.6777,=4.8617,=6.6017,=7.6895,=10.6953,=0.7515,=0.6273,=0.4041,=0.5047,=0.6486,=0.9071,=1.1746,=1.1832,=0.6435,=0.5013,=0.7009,=1.0654,=1.4996,=1.9871,,=0.0866,,=0.0547,=891
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0108,=2801.7900,=0.1308,=8.1128,=0.9942,=3.8979,=4.9396,=5.8010,=7.0860,=8.2464,=0.7337,=0.9390,=0.4277,=0.5150,=0.5727,=0.6655,=0.8197,=1.2497,=0.9576,=0.5333,=0.6942,=0.8636,=1.1029,=1.3442,,=0.0922,,=0.0526,=456
="000029",180价值,2009-01-09,=0.0019,=4279.4600,=-0.0390,=8.1218,=0.6466,=5.6894,=6.9094,=7.8808,=8.4788,=10.8138,=0.8217,=0.2570,=0.6666,=0.8069,=0.8676,=1.0683,=1.4433,=1.0569,=0.7924,=0.6198,=0.7826,=0.9448,=1.0594,=1.4032,=0.0717,=0.0955,=0.0778,=0.0441,=551
="000992",全指金融,2011-08-02,=0.0003,=5677.5200,=-0.0519,=8.1523,=0.4769,=5.9310,=7.1035,=8.2283,=9.0286,=11.6339,=0.7977,=0.2846,=0.6188,=0.7236,=0.9521,=1.1732,=1.5107,=2.0770,=0.8200,=1.1568,=1.4434,=1.8068,=2.0561,=2.6668,=0.0720,=0.0849,=0.0695,=0.0373,=2686
="931157",SHS红利成长LV,2019-04-25,=0.0031,=7699.4869,=0.0327,=8.1575,=0.7450,=4.1261,=5.5604,=6.8470,=8.3565,=11.5318,=0.8332,=0.6047,=0.5154,=0.6231,=0.8050,=0.9324,=1.5888,=1.6099,=0.9925,=0.5018,=0.7020,=1.0086,=1.3583,=1.6333,,=0.1050,,=0.0485,=258
="931446",东证红利低波,2020-04-21,=0.0043,=3482.0019,=0.0114,=8.1617,=0.7285,=5.1478,=6.1516,=7.0463,=8.5414,=11.0216,=0.8085,=0.6539,=0.5884,=0.6927,=0.7571,=0.8771,=1.2481,=1.4807,=0.9667,=0.5909,=0.7492,=0.8754,=1.2726,=1.5979,=0.0726,=0.0935,=0.0745,=0.0459,=680
="931130",红利成长低波,2018-12-04,,,=0.0034,=8.1634,=0.6339,=4.4465,=5.5604,=7.6590,=8.7469,=11.5512,=0.8347,=0.3472,=0.5279,=0.6228,=0.9056,=1.0352,=1.5803,=1.8200,=0.7658,=0.3109,=0.8103,=1.3110,=1.9112,=2.5957,=0.0726,=0.1158,=0.0589,=0.0457,=122
="000922",中证红利,2008-05-26,=0.0100,=5826.7090,=0.0586,=8.2239,=0.7072,=5.1762,=6.0261,=7.6568,=8.5296,=11.2156,=0.8353,=0.4592,=0.5911,=0.7113,=0.8599,=1.1106,=1.4999,=1.2274,=0.8262,=0.6332,=0.7731,=1.0433,=1.2080,=1.7101,=0.0685,=0.0960,=0.0701,=0.0471,=19531
="000015",红利指数,2005-01-04,=0.0117,=3226.7500,=0.0623,=8.2564,=0.8785,=4.6646,=5.5109,=7.0898,=7.9471,=10.4439,=0.8219,=0.5832,=0.5525,=0.6399,=0.7661,=1.0213,=1.3875,=1.4045,=0.9049,=0.7277,=0.8915,=1.1177,=1.3143,=1.6890,=0.0663,=0.0968,=0.0697,=0.0461,=14020
="930914",港股通高股息,2016-11-25,=0.0079,=5408.0837,=0.0972,=8.2794,=0.8685,=3.4280,=4.4072,=5.8391,=7.6896,=11.1979,=0.7833,=0.7400,=0.3979,=0.5001,=0.6081,=0.8568,=1.1764,=1.2907,=0.8295,=0.5144,=0.6936,=0.9160,=1.2261,=2.2126,,=0.1031,,=0.0567,=621
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0077,=3850.3500,=0.0711,=8.3302,=0.9884,=4.9972,=5.5202,=6.0113,=7.4617,=8.5137,=0.8059,=0.9884,=0.5264,=0.5880,=0.6256,=0.7290,=0.8235,=0.9979,=0.9884,=0.5404,=0.5917,=0.6562,=0.8308,=1.0198,,=0.0965,,=0.0489,=104
="000821",300红利,2012-07-20,=0.0049,=6704.1363,=0.0048,=8.3613,=0.8027,=4.9998,=6.1945,=7.5598,=8.3524,=10.9286,=0.8525,=0.4444,=0.5725,=0.7149,=0.8783,=1.0813,=1.4919,=1.3614,=0.8892,=0.6098,=0.7997,=1.0598,=1.2972,=1.6963,=0.0718,=0.0978,=0.0729,=0.0472,=964
="932596",港股通红利低波,2016-02-04,,,=0.0967,=8.3887,=0.9352,=7.4451,=7.7590,=7.9965,=8.3025,=8.5745,=0.7636,=0.9907,=0.6528,=0.6821,=0.7085,=0.7294,=0.7672,=1.3709,=0.9259,=1.2161,=1.2669,=1.3083,=1.3647,=1.4099,,,,=0.0545,=55
="000824",国企红利,2012-07-20,=0.0102,=2226.2360,=0.0496,=8.5298,=0.8460,=4.8847,=5.9432,=7.3384,=8.2581,=10.7823,=0.8558,=0.5362,=0.5610,=0.6881,=0.8282,=1.0599,=1.4469,=1.2557,=0.8320,=0.5370,=0.7018,=0.9868,=1.2217,=1.6834,=0.0683,=0.0950,=0.0723,=0.0475,=900
="931024",港股通非银,2017-11-06,=0.0066,=4469.5589,=0.0400,=8.5777,=0.1688,=6.7549,=8.8039,=11.4470,=13.3982,=22.4310,=1.2208,=0.7888,=0.6237,=0.8446,=1.0418,=1.2274,=1.7592,=1.4487,=0.9541,=0.5870,=0.8710,=1.0048,=1.1909,=2.2002,,=0.1307,,=0.0310,=162
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0050,=5314.1900,=0.1442,=8.6318,=0.9956,=4.2457,=4.6989,=5.7022,=7.4656,=8.6973,=0.7914,=0.9956,=0.4429,=0.4957,=0.5731,=0.7216,=0.7974,=1.1122,=0.9956,=0.6036,=0.6695,=0.8647,=0.9897,=1.1206,,=0.0782,,=0.0563,=73
="931644",800红利,2024-03-15,,,=0.0448,=8.6695,=0.6709,=6.4729,=7.2426,=8.1384,=9.0157,=9.4757,=0.8807,=0.6815,=0.7001,=0.7650,=0.8539,=0.9065,=0.9431,=1.2741,=0.8471,=0.8423,=0.9188,=1.1007,=1.2619,=1.3255,=0.0715,,,=0.0469,=25
="399373",大盘价值,2010-01-04,=0.0001,=8315.6900,=-0.0301,=8.7356,=0.6376,=5.4746,=6.8624,=8.3355,=9.0892,=11.9914,=0.9293,=0.4506,=0.6410,=0.8034,=0.9516,=1.1408,=1.5001,=1.1231,=0.7867,=0.5920,=0.7822,=0.9285,=1.1289,=1.4541,=0.0758,=0.0969,=0.0767,=0.0455,=320
="930740",300红利LV,2018-12-04,=0.0036,=7195.3546,=0.0037,=8.7952,=0.8492,=5.4153,=6.8018,=7.4703,=8.4727,=9.6903,=0.9198,=0.7196,=0.6159,=0.7672,=0.8526,=0.9446,=1.0604,=1.3402,=0.7219,=0.6725,=0.8536,=1.0738,=1.5153,=1.9253,=0.0708,=0.1016,=0.0768,=0.0456,=562
="000919",300价值,2008-01-21,=0.0028,=5255.8769,=-0.0118,=8.9118,=0.7109,=5.9577,=7.3294,=8.4382,=9.2279,=12.2376,=0.9316,=0.4539,=0.6917,=0.8498,=0.9453,=1.1524,=1.5388,=1.1020,=0.8118,=0.6314,=0.7862,=0.9061,=1.0973,=1.3421,=0.0752,=0.0956,=0.0764,=0.0416,=4282
="000825",央企红利,2012-07-20,=0.0082,=3579.3786,=0.0365,=8.9243,=0.9213,=4.7369,=6.0989,=7.3116,=8.2771,=10.5687,=0.8898,=0.5643,=0.5507,=0.6916,=0.8603,=1.0042,=1.3929,=1.1855,=0.7611,=0.6009,=0.8549,=1.0477,=1.2058,=1.7357,=0.0699,=0.0980,=0.0727,=0.0457,=263
="000063",上证周期,2010-02-03,=0.0047,=4014.7600,=-0.0105,=8.9401,=0.6586,=5.4761,=7.1368,=8.5304,=9.4369,=12.4946,=0.9565,=0.4679,=0.6668,=0.8369,=0.9676,=1.1091,=1.4831,=1.5979,=0.9609,=0.8113,=1.0639,=1.2491,=1.4141,=1.7571,=0.0796,=0.1040,=0.0825,=0.0390,=204
="931848",800红利低波,2024-05-21,=0.0070,=3257.0180,=0.0289,=9.1264,=0.6270,=7.4155,=8.1189,=8.9123,=9.4150,=9.7854,=0.9484,=0.6783,=0.7315,=0.8573,=0.9144,=0.9671,=1.0001,=1.3310,=0.5105,=1.1714,=1.2262,=1.3289,=1.3762,=1.5428,=0.0731,,,=0.0448,=108
="930955",红利低波100,2017-05-26,=0.0053,=12068.8106,=0.0235,=9.3724,=0.8748,=5.0805,=6.0503,=7.3728,=8.5016,=11.5013,=0.9900,=0.7990,=0.5792,=0.6651,=0.8213,=0.9912,=1.3722,=1.1974,=0.7180,=0.5888,=0.7749,=0.9844,=1.2841,=1.7525,=0.0742,=0.1071,=0.0823,=0.0474,=1761
="399995",基建工程,2015-03-12,=0.0118,=4228.8500,=0.0825,=9.3905,=0.6956,=5.8673,=7.3449,=8.2814,=12.8456,=18.8590,=0.7453,=0.2084,=0.5815,=0.7380,=0.9140,=1.4986,=2.1834,=0.2011,=0.4378,=0.1368,=0.1788,=0.2075,=0.3627,=0.5478,=0.0443,=0.0702,=0.0519,=0.0277,=2678
="932305",智选高股息,2024-09-30,=0.0086,=12219.3949,=0.0949,=9.4729,=0.9704,=7.0143,=7.4535,=8.2865,=9.1445,=9.6067,=1.0917,=0.9290,=0.8750,=0.9195,=1.0405,=1.0769,=1.1156,=0.7835,=0.5414,=0.7106,=0.7289,=0.7750,=1.2808,=1.3342,=0.0813,,,=0.0688,=212
="000925",基本面50,2009-02-26,=0.0003,=4458.3821,=-0.0346,=9.6245,=0.6746,=6.2635,=7.9695,=9.0314,=10.0491,=12.7955,=1.0019,=0.3793,=0.7306,=0.9013,=1.0655,=1.1921,=1.5728,=1.0572,=0.7072,=0.6037,=0.7873,=0.9667,=1.1027,=1.4866,=0.0747,=0.0942,=0.0767,=0.0402,=4519
="931069",中金300,2018-02-14,=0.0001,=5085.0162,=0.0161,=9.6333,=0.5900,=5.9518,=7.4779,=9.2478,=10.5284,=13.6164,=1.0135,=0.3714,=0.7377,=0.9188,=1.1109,=1.3601,=1.8328,=1.4049,=0.8714,=0.6656,=0.8576,=1.1098,=1.3041,=1.7542,=0.0823,=0.1122,=0.0821,=0.0399,=77
="399550",央视50,2012-06-06,=-0.0007,=8263.9200,=0.0213,=9.6861,=0.6796,=6.8960,=8.2432,=9.2213,=10.1360,=13.0561,=1.0146,=0.1853,=0.8649,=1.0183,=1.2410,=1.4259,=1.8564,=2.0237,=0.7867,=1.3448,=1.6445,=1.7931,=2.0336,=2.5217,=0.0768,=0.1002,=0.0803,=0.0435,=2253
="000042",上证央企,2009-03-30,=0.0009,=1780.1200,=-0.0173,=9.7173,=0.6998,=6.3284,=7.8865,=9.1122,=10.0107,=12.9577,=0.9976,=0.5301,=0.7230,=0.8874,=0.9896,=1.1180,=1.4812,=1.2748,=0.9728,=0.6569,=0.8569,=0.9747,=1.1201,=1.3891,=0.0745,=0.0973,=0.0775,=0.0390,=381
="000968",300周期,2010-05-28,,,=-0.0019,=9.7256,=0.6746,=6.1174,=7.8172,=9.1487,=10.2878,=13.3562,=0.9995,=0.4646,=0.7021,=0.8488,=1.0154,=1.1859,=1.5550,=1.6175,=0.9621,=0.8459,=1.0847,=1.2643,=1.4563,=1.8297,=0.0765,=0.0960,=0.0775,=0.0363,=97
="H30356",800价值,2014-06-09,=0.0051,=6748.0361,=0.0153,=9.7403,=0.7421,=6.4024,=7.6818,=9.0159,=9.9394,=13.4784,=1.0071,=0.5545,=0.7030,=0.8600,=0.9873,=1.1818,=1.6287,=1.0917,=0.8303,=0.5868,=0.7366,=0.8786,=1.0606,=1.3738,=0.0738,=0.0930,=0.0741,=0.0393,=24
="932422",A500红利低波,2025-04-09,=0.0040,=3133.1219,=0.0097,=9.7672,=0.1121,=9.5190,=9.8369,=10.0584,=10.2346,=10.5846,=1.0378,=0.4206,=0.9943,=1.0273,=1.0403,=1.0540,=1.0761,=1.2673,=0.0467,=1.2431,=1.3098,=1.4439,=1.4784,=1.5336,=0.0713,,,=0.0446,=213
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0063,=4439.6500,=0.1056,=9.8167,=0.6533,=4.8859,=6.8732,=8.8788,=12.1555,=16.1208,=0.9158,=0.5834,=0.5567,=0.7305,=0.8674,=1.1838,=1.3660,=1.0274,=0.5660,=0.5555,=0.7807,=0.9897,=1.3643,=1.5178,,=0.0950,,=0.0542,=29
="H30035",300非银,2012-12-21,=-0.0018,=10559.9979,=-0.0531,=10.0002,=0.0070,=9.6261,=13.1238,=15.1662,=19.3481,=26.3489,=1.4599,=0.3118,=1.0544,=1.3281,=1.6531,=2.0504,=2.4387,=1.8477,=0.6520,=1.0410,=1.4193,=1.7298,=1.9724,=2.3917,=0.1224,=0.1114,=0.0952,=0.0225,=1136
="930723",沪港深F100,2015-08-05,=0.0042,=5082.0407,=-0.0019,=10.0272,=0.7616,=5.4557,=7.5729,=8.9227,=10.1363,=13.1279,=1.0222,=0.5405,=0.6469,=0.8477,=1.0096,=1.1158,=1.4626,=1.3086,=0.8509,=0.6039,=0.8635,=1.0693,=1.2748,=1.6654,,=0.0984,,=0.0406,=152
="980081",价值100,2012-12-28,,,=0.0930,=10.0809,=0.9931,=7.7317,=8.3013,=8.5173,=9.4146,=10.1283,=1.1302,=0.9931,=0.8413,=0.8811,=0.9067,=1.0653,=1.1355,=1.0200,=0.7882,=0.7580,=0.8022,=0.8490,=1.0211,=1.0480,=0.0842,,,=0.0453,=201
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0041,=9327.1400,=-0.0143,=10.1301,=0.7637,=5.7712,=7.8685,=8.9336,=10.2827,=13.0207,=1.0921,=0.5522,=0.7256,=0.9393,=1.0733,=1.2096,=1.5098,=1.5776,=0.6711,=0.9123,=1.1386,=1.3889,=1.7090,=2.4187,,=0.1105,,=0.0355,=262
="399371",国证价值,2010-01-04,=0.0062,=7466.0500,=0.0365,=10.1768,=0.7702,=6.4728,=7.8374,=9.0979,=10.3123,=13.0475,=1.0406,=0.5807,=0.7249,=0.8967,=1.0117,=1.2427,=1.5675,=1.0754,=0.7801,=0.5764,=0.7536,=0.8693,=1.0930,=1.3812,=0.0733,=0.0912,=0.0751,=0.0404,=110
="000859",国企一带一路,2019-05-16,=0.0118,=2109.3005,=0.1580,=10.2352,=0.0960,=9.4709,=10.9891,=12.6116,=14.5685,=21.0714,=1.0320,=0.0608,=0.9854,=1.2264,=1.4590,=1.7871,=2.1877,=1.1158,=0.9945,=0.4715,=0.5579,=0.7330,=0.8163,=1.1273,=0.0719,=0.1174,=0.0935,=0.0364,=241
="931722",国新港股通央企红利,2023-09-13,=0.0137,=1465.5119,=0.1089,=10.2694,=1,=5.5040,=6.6186,=7.4973,=8.8230,=10.2694,=0.9890,=1,=0.6213,=0.7193,=0.8050,=0.8849,=0.9890,=0.6645,=1,=0.3100,=0.3755,=0.4612,=0.5784,=0.6645,,=0.1085,,=0.0566,=283
="930846",300SNLV,2016-06-24,,,=0.0758,=10.2975,=0.5928,=7.7900,=9.1944,=10.0499,=10.7483,=12.6275,=1.0658,=0.3258,=0.8340,=1.0376,=1.0990,=1.2305,=1.5027,=1.4651,=0.9157,=0.7711,=0.9489,=1.1495,=1.3171,=1.6864,=0.0692,=0.1035,=0.0757,=0.0417,=148
="000806",消费服务,2012-02-10,=0.0037,=8411.9544,=-0.0014,=10.3277,=0.3402,=8.3292,=9.9642,=10.8052,=11.8703,=17.0971,=1.1608,=0.1071,=1.0009,=1.2071,=1.3595,=1.5457,=2.0145,=2.2496,=0.6787,=1.6526,=1.9434,=2.1056,=2.3796,=3.0032,=0.0839,=0.1029,=0.0827,=0.0359,=405
="931052",国信价值,2017-12-08,=0.0078,=3803.9268,=0.1021,=10.3394,=0.9714,=5.3831,=6.5787,=7.3731,=8.6516,=10.7705,=1.3903,=0.9844,=0.7343,=0.9105,=1.0256,=1.1404,=1.5208,=1.7417,=0.9658,=0.6105,=0.9364,=1.2136,=1.4344,=2.0196,=0.0959,=0.1244,=0.0834,=0.0442,=501
="931373",股息龙头,2019-11-15,,,=-0.0143,=10.3426,=0.9112,=5.4295,=6.8494,=8.2162,=9.4551,=11.4004,=1.1521,=0.8586,=0.6697,=0.8430,=0.9973,=1.1166,=1.2586,=1.5305,=0.9461,=0.5706,=0.8086,=0.9740,=1.3525,=1.6262,=0.0791,=0.1085,=0.0840,=0.0425,=320
="000056",上证国企,2010-01-04,=0.0038,=1300.3300,=0.0425,=10.3657,=0.7121,=7.2538,=8.8788,=9.6571,=10.7944,=13.3187,=1.2054,=0.7632,=0.8518,=1.0315,=1.1223,=1.2169,=1.5455,=1.7146,=0.9856,=0.7909,=0.9986,=1.1011,=1.2194,=1.7604,=0.0844,=0.1002,=0.0788,=0.0378,=196
="931375",300质量低波,2019-11-25,=0.0002,=17727.2618,=0.0454,=10.4496,=0.4086,=6.4946,=8.1257,=11.5450,=13.5873,=22.0532,=1.3740,=0.4092,=0.8054,=1.0749,=1.5767,=2.0888,=3.3245,=1.8616,=0.6462,=1.0044,=1.3149,=1.6357,=2.0971,=2.5370,=0.1555,=0.1378,=0.0968,=0.0286,=101
="399805",互联金融,2015-02-10,=0.0131,=3849.8900,=0.0003,=10.4607,=0.2900,=7.5943,=9.8199,=11.5680,=13.2045,=16.5816,=1.1310,=0.3027,=0.7644,=1.0567,=1.4582,=1.7415,=2.0317,=1.9292,=0.9242,=1.1667,=1.4082,=1.6148,=1.7817,=2.2175,=0.0834,=0.0941,=0.0808,=0.0327,=325
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0052,=12771.2400,=-0.0057,=10.4618,=0.8550,=5.8969,=7.8323,=8.5821,=9.8849,=15.8114,=1.1298,=0.7527,=0.6924,=0.8872,=0.9959,=1.1579,=1.7191,=1.5102,=0.8680,=0.7320,=0.9899,=1.0768,=1.4200,=2.0876,,=0.1073,,=0.0342,=90
="000021",180治理,2008-09-10,=0.0017,=1099.0800,=0.0100,=10.4734,=0.7908,=6.3364,=8.4347,=9.6554,=10.5067,=13.6109,=1.1551,=0.6676,=0.7542,=0.9755,=1.0988,=1.2204,=1.5847,=1.4408,=0.9860,=0.6625,=0.8520,=0.9540,=1.1359,=1.4859,=0.0796,=0.1012,=0.0804,=0.0391,=160
="930608",中证基建,2015-03-31,=0.0062,=9196.9963,=0.0837,=10.4881,=0.4831,=6.6667,=8.6242,=10.5843,=17.3772,=25.2863,=0.8718,=0.2500,=0.6550,=0.8278,=1.1230,=1.6462,=2.2134,=0.2501,=0.3180,=0.1701,=0.2221,=0.3440,=0.4995,=0.7101,=0.0483,=0.0717,=0.0544,=0.0282,=635
