指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
H50040,上红低波,2014-03-21,-0.0070,10916.3300,-0.0100,8.3155,0.7776,4.6938,5.9513,6.9470,9.6317,14.3118,0.8593,0.5461,0.5647,0.6911,0.8387,1.3563,1.8756,1.6191,0.9938,0.6380,0.8693,1.2018,1.3865,1.6603,0.0726,0.1018,0.0748,0.0439,309
000029,180价值,2009-01-09,-0.0139,4479.6500,0.0059,8.3720,0.7681,5.6894,6.9094,7.8628,8.4788,10.8138,0.8450,0.3756,0.6666,0.8069,0.8717,1.0696,1.4433,1.0895,0.8777,0.6198,0.7826,0.9442,1.0563,1.4032,0.0706,0.0955,0.0778,0.0428,549
000015,红利指数,2005-01-04,-0.0020,3079.5200,0.0138,8.3737,0.9036,4.6646,5.5109,7.0898,7.9120,10.4439,0.8325,0.5865,0.5525,0.6399,0.7661,1.0221,1.3875,1.4244,0.9271,0.7277,0.8915,1.1067,1.3059,1.6890,0.0663,0.0968,0.0697,0.0456,13947
000922,中证红利,2008-05-26,-0.0033,5574.6000,0.0128,8.3929,0.7788,5.1762,6.0261,7.6522,8.5296,11.2156,0.8500,0.4728,0.5911,0.7113,0.8693,1.1116,1.4999,1.2526,0.8620,0.6332,0.7731,1.0380,1.1989,1.7101,0.0685,0.0960,0.0701,0.0462,19223
931130,红利成长低波,2018-12-04,-0.0049,23606.7100,-0.0046,8.5778,0.7577,4.4465,5.5476,7.6006,8.7652,11.5512,0.8751,0.3841,0.5279,0.6220,0.9089,1.0371,1.5803,1.9124,0.7984,0.3109,0.8091,1.3028,1.9208,2.5957,0.0669,0.1158,0.0589,0.0435,111
000934,中证金融,2009-07-03,-0.0183,6320.0100,0.0081,8.6002,0.7006,5.7083,6.8952,8.0183,8.8699,11.5527,0.8565,0.3863,0.6117,0.7182,0.9579,1.1620,1.5017,2.2672,0.9205,1.1467,1.4503,1.8026,2.0432,2.6696,0.0733,0.0882,0.0717,0.0351,1131
000821,300红利,2012-07-20,-0.0034,6679.0700,0.0010,8.6084,0.8579,4.9998,6.1945,7.5480,8.3174,10.9286,0.8754,0.4848,0.5725,0.7149,0.8837,1.0820,1.4919,1.4016,0.9259,0.6098,0.7997,1.0570,1.2737,1.6963,0.0718,0.0978,0.0729,0.0459,952
931446,东证红利低波,2020-04-21,-0.0065,3445.8000,0.0009,8.6846,0.8446,5.1478,6.1460,6.9192,8.5449,11.0216,0.8579,0.7483,0.5884,0.6904,0.7530,0.8803,1.2481,1.5756,0.9904,0.5909,0.7482,0.8642,1.1961,1.5979,0.0722,0.0935,0.0745,0.0431,604
000824,国企红利,2012-07-20,-0.0024,2141.4700,0.0096,8.6907,0.8822,4.8847,5.9432,7.3206,8.2090,10.7823,0.8698,0.5494,0.5610,0.6881,0.8282,1.0603,1.4469,1.2793,0.8571,0.5370,0.7018,0.9868,1.2135,1.6834,0.0703,0.0950,0.0723,0.0467,881
000992,全指金融,2011-08-02,-0.0172,6043.2000,0.0092,8.8076,0.7236,5.9310,7.1035,8.1851,9.0286,11.6339,0.8589,0.3880,0.6188,0.7236,0.9669,1.1790,1.5107,2.2415,0.8974,1.1568,1.4434,1.8068,2.0465,2.6668,0.0717,0.0849,0.0695,0.0346,2666
931024,港股通非银,2017-11-06,-0.0218,4604.8500,0.0725,8.8095,0.1973,6.7549,8.8306,11.5096,13.4092,22.4310,1.2656,0.8582,0.6237,0.8432,1.0376,1.2206,1.7592,1.4903,0.9831,0.5870,0.8701,1.0010,1.1837,2.2002,,0.1307,,0.0290,148
931644,800红利,2024-03-15,-0.0042,2586.6800,0.0135,8.8737,0.7234,6.4729,7.2193,8.0733,9.0299,9.4757,0.8994,0.7483,0.7001,0.7626,0.8505,0.9079,0.9431,1.3041,0.9410,0.8423,0.9152,1.0954,1.2547,1.3255,0.0724,,,0.0459,24
399373,大盘价值,2010-01-04,-0.0119,8625.0300,0.0060,8.9920,0.7640,5.4746,6.8624,8.3073,9.0892,11.9914,0.9545,0.4963,0.6410,0.8034,0.9552,1.1410,1.5001,1.1561,0.8509,0.5920,0.7822,0.9285,1.1250,1.4541,0.0742,0.0969,0.0767,0.0443,319
930740,300红利LV,2018-12-04,-0.0027,7146.6900,-0.0031,9.0299,0.8972,5.4153,6.7911,7.4535,8.4113,9.6903,0.9418,0.7856,0.6159,0.7653,0.8500,0.9453,1.0604,1.3760,0.7345,0.6725,0.8505,1.0715,1.5175,1.9253,0.0724,0.1016,0.0768,0.0444,532
399995,基建工程,2015-03-12,0.0124,4065.5800,0.0407,9.0791,0.6417,5.8673,7.3449,8.2814,13.0688,18.8590,0.7212,0.1549,0.5815,0.7503,0.9190,1.5468,2.1834,0.1944,0.3764,0.1368,0.1788,0.2091,0.3678,0.5478,0.0443,0.0702,0.0519,0.0286,2655
000825,央企红利,2012-07-20,0.0014,3461.1100,0.0022,9.1345,0.9613,4.7369,6.0989,7.3069,8.2429,10.5687,0.9091,0.6005,0.5507,0.6916,0.8603,1.0054,1.3929,1.2134,0.8180,0.6009,0.8549,1.0419,1.2049,1.7357,0.0699,0.0980,0.0727,0.0446,237
000919,300价值,2008-01-21,-0.0120,5372.7400,0.0102,9.1447,0.7685,5.9577,7.3294,8.4222,9.2259,12.2376,0.9537,0.5194,0.6917,0.8498,0.9480,1.1533,1.5388,1.1308,0.8744,0.6314,0.7862,0.9061,1.0883,1.3421,0.0754,0.0956,0.0764,0.0406,4264
HSCCI,恒生香港中资企业指数,1997-06-16,-0.0050,4094.5800,0.0197,9.1847,0.5512,4.8859,6.8728,8.8780,12.1601,16.1208,0.8563,0.4687,0.5567,0.7305,0.8695,1.1842,1.3660,0.9612,0.4464,0.5555,0.7802,0.9928,1.3645,1.5178,,0.0943,,0.0580,25
000063,上证周期,2010-02-03,-0.0168,4121.8100,0.0159,9.1992,0.7418,5.4761,7.1368,8.5038,9.4369,12.4946,0.9818,0.5231,0.6668,0.8369,0.9705,1.1101,1.4831,1.6442,0.9901,0.8113,1.0639,1.2461,1.4024,1.7571,0.0802,0.1040,0.0825,0.0379,204
932305,智选高股息,2024-09-30,-0.0011,11405.1900,0.0220,9.3143,0.9448,7.0143,7.4402,8.2312,8.5021,9.6067,1.0705,0.7760,0.8750,0.9176,1.0365,1.0747,1.1156,0.7704,0.4740,0.7106,0.7278,0.7842,1.2823,1.3342,0.0585,,,0.0703,159
931848,800红利低波,2024-05-21,-0.0021,3173.5160,0.0026,9.3168,0.7018,7.4155,8.0944,8.8597,9.4336,9.7854,0.9659,0.7794,0.7315,0.8541,0.9111,0.9679,1.0001,1.3587,0.6341,1.1714,1.2244,1.3185,1.3781,1.5428,0.0743,,,0.0439,98
980081,价值100,2012-12-28,,,0.0186,9.3768,0.8643,7.7317,8.2766,8.4873,9.1900,9.8012,1.0472,0.8217,0.8413,0.8793,0.9025,1.0391,1.1153,0.9488,0.7209,0.7580,0.8000,0.8420,1.0236,1.0480,0.0810,,,0.0488,133
931722,国新港股通央企红利,2023-09-13,-0.0013,1322.5300,0.0036,9.4179,0.9264,5.5040,6.6040,7.4231,8.6376,10.0834,0.9070,0.9142,0.6213,0.7147,0.7984,0.8721,0.9570,0.6094,0.9299,0.3100,0.3722,0.4493,0.5650,0.6473,,0.1085,,0.0617,241
930955,红利低波100,2017-05-26,-0.0043,11793.7284,0.0002,9.4586,0.8820,5.0805,6.0415,7.3440,8.4533,11.5013,0.9960,0.8128,0.5792,0.6643,0.8191,0.9857,1.3722,1.2084,0.7364,0.5888,0.7734,0.9829,1.2912,1.7525,0.0696,0.1071,0.0823,0.0470,1557
H30356,800价值,2014-06-09,-0.0111,6745.1100,0.0148,9.8470,0.7806,6.4024,7.6720,9.0083,9.9465,13.4784,1.0161,0.5766,0.7030,0.8593,0.9842,1.1866,1.6287,1.1037,0.8476,0.5868,0.7355,0.8769,1.0479,1.3738,0.0743,0.0930,0.0741,0.0389,19
931069,中金300,2018-02-14,-0.0103,5080.8200,0.0153,9.8889,0.6594,5.9518,7.4724,9.2202,10.5391,13.6164,1.0377,0.4159,0.7377,0.9176,1.1162,1.3628,1.8328,1.4421,0.9065,0.6656,0.8519,1.1069,1.2861,1.7542,0.0705,0.1122,0.0821,0.0389,70
000968,300周期,2010-05-28,-0.0152,4621.0100,0.0158,9.9043,0.7327,6.1174,7.8172,9.1232,10.2878,13.3562,1.0156,0.4909,0.7021,0.8488,1.0205,1.1880,1.5550,1.6473,0.9881,0.8459,1.0847,1.2614,1.4381,1.8297,0.0768,0.0960,0.0775,0.0357,95
932422,A500红利低波,2025-04-09,-0.0038,3105.5100,0.0008,9.9857,0.2554,9.5190,9.9466,10.1212,10.2735,10.5846,1.0579,0.8804,0.9943,1.0266,1.0402,1.0538,1.0761,1.2956,0.0109,1.2911,1.4158,1.4497,1.4825,1.5336,,,,0.0436,121
930608,中证基建,2015-03-31,0.0048,8731.1700,0.0288,10.0048,0.3987,6.6667,8.6242,10.6594,17.8094,25.2863,0.8307,0.2043,0.6550,0.8279,1.1327,1.6797,2.2134,0.2386,0.2702,0.1701,0.2221,0.3461,0.5113,0.7101,0.0482,0.0717,0.0544,0.0295,630
000042,上证央企,2009-03-30,-0.0026,1830.6200,0.0106,10.0633,0.8167,6.3284,7.8865,9.0877,10.0047,12.9577,1.0309,0.6157,0.7230,0.8874,0.9896,1.1199,1.4812,1.3201,0.9934,0.6569,0.8569,0.9728,1.1109,1.3891,0.0743,0.0973,0.0775,0.0377,378
399550,央视50,2012-06-06,-0.0025,8371.0400,0.0345,10.1124,0.7895,6.8960,8.2108,9.1797,10.1350,13.0561,1.0564,0.3110,0.8649,1.0190,1.2415,1.4259,1.8564,2.1128,0.8909,1.3448,1.6354,1.7838,2.0252,2.5217,0.0768,0.1002,0.0803,0.0416,2230
000859,国企一带一路,2019-05-16,0.0052,1892.4200,0.0389,10.1148,0.0650,9.4709,11.1434,12.6383,14.5891,21.0714,1.0190,0.0285,0.9854,1.2410,1.4635,1.7891,2.1877,1.1027,0.9975,0.4715,0.5569,0.7308,0.8096,1.1169,0.0831,0.1174,0.0935,0.0369,230
930723,沪港深F100,2015-08-05,-0.0074,5089.6000,-0.0005,10.1195,0.8006,5.4557,7.5603,8.8693,10.1174,13.1279,1.0300,0.5732,0.6469,0.8477,1.0045,1.1158,1.4626,1.3244,0.8813,0.6039,0.8635,1.0641,1.2638,1.6654,,0.0984,,0.0395,149
399371,国证价值,2010-01-04,-0.0081,7329.0900,0.0175,10.1437,0.7640,6.4728,7.8374,9.0979,10.3123,13.0475,1.0351,0.5552,0.7249,0.8967,1.0117,1.2443,1.5675,1.0719,0.7768,0.5764,0.7536,0.8693,1.0942,1.3812,0.0722,0.0912,0.0751,0.0406,104
000925,基本面50,2009-02-26,-0.0081,4646.1100,0.0060,10.1497,0.8229,6.2635,7.9688,9.0033,10.0461,12.7955,1.0532,0.4559,0.7306,0.9013,1.0723,1.1921,1.5728,1.1149,0.8167,0.6037,0.7873,0.9636,1.1014,1.4866,0.0750,0.0942,0.0767,0.0383,4497
HSML25,恒生中国(香港上市)30指数,2003-01-20,-0.0112,9541.4500,0.0083,10.2125,0.7949,5.7712,7.7909,8.8820,10.2283,13.0207,1.1012,0.5959,0.7256,0.9335,1.0679,1.2097,1.5098,1.5932,0.6958,0.9123,1.1320,1.3761,1.7093,2.4187,,0.1200,,0.0352,258
950090,50AH优选,2015-12-10,-0.0052,6411.0900,0.0367,10.3545,0.9223,6.3188,7.8931,8.5792,9.6897,13.5010,1.0987,0.7316,0.7914,0.9465,1.0231,1.1247,1.5403,1.3967,0.9971,0.6574,0.8435,0.9438,1.0460,1.4194,,0.1094,,0.0381,1970
931052,国信价值,2017-12-08,-0.0015,3524.0400,0.0210,10.3682,0.9765,5.3831,6.5588,7.3512,8.6096,10.7705,1.3876,0.9867,0.7343,0.9096,1.0232,1.1351,1.5208,1.7465,0.9709,0.6105,0.9338,1.2081,1.4250,2.0196,0.0941,0.1244,0.0834,0.0441,466
930846,300SNLV,2016-06-24,-0.0015,6783,0.0255,10.4921,0.6790,7.7900,9.1898,10.0324,10.7671,12.6275,1.0830,0.4232,0.8340,1.0370,1.1014,1.2320,1.5027,1.4928,0.9301,0.7711,0.9481,1.1463,1.3126,1.6864,0.0686,0.1035,0.0757,0.0409,147
000056,上证国企,2010-01-04,-0.0087,1281.1600,0.0271,10.4948,0.7508,7.2538,8.8734,9.6287,10.7944,13.3187,1.2169,0.7982,0.8518,1.0315,1.1223,1.2177,1.5455,1.7360,0.9988,0.7909,0.9970,1.0947,1.2131,1.7604,0.0856,0.1002,0.0788,0.0374,196
HSCESI,恒生中国企业精明指数,2015-06-08,-0.0107,13034.2600,0.0148,10.5845,0.8810,5.5897,7.7911,8.5559,9.7994,15.8114,1.1425,0.7830,0.6924,0.8815,0.9911,1.1530,1.7191,1.5295,0.8964,0.6938,0.9850,1.0707,1.3966,2.0876,,0.1080,,0.0337,91
930839,港股通高息精选,2016-06-08,-0.0051,3521.7400,0.0212,10.5903,0.6294,4.9918,7.0790,9.2579,13.3771,31.7979,1.5355,0.8050,0.7294,0.9244,1.0626,1.5048,4.8768,1.2682,0.5300,0.3418,0.5548,1.2317,1.9226,6.3245,,0.1218,,0.0547,316
HSCEI,恒生中国企业指数,1994-08-08,-0.0109,9039.3400,0.0141,10.6416,0.8820,5.5897,7.7868,8.5706,9.8115,15.8114,1.1464,0.7860,0.6924,0.8812,0.9925,1.1538,1.7191,1.5351,0.8999,0.6938,0.9858,1.0714,1.3981,2.0876,,0.1080,,0.0336,4696
000021,180治理,2008-09-10,-0.0099,1108.9100,0.0190,10.6533,0.8418,6.3364,8.4310,9.6347,10.4755,13.6109,1.1731,0.7039,0.7542,0.9755,1.0988,1.2216,1.5847,1.4656,0.9988,0.6625,0.8520,0.9526,1.1320,1.4859,0.0797,0.1012,0.0804,0.0385,160
931373,股息龙头,2019-11-15,-0.0093,2779.4100,-0.0017,10.7523,0.9537,5.4295,6.8313,8.1714,9.4131,11.4004,1.1935,0.9363,0.6697,0.8412,0.9902,1.1103,1.2586,1.5912,0.9920,0.5706,0.8061,0.9632,1.3448,1.6262,0.0792,0.1085,0.0840,0.0409,316
931375,300质量低波,2019-11-25,-0.0126,17461.0700,0.0297,10.8379,0.4411,6.4946,8.1015,11.5835,13.5935,22.0532,1.4236,0.4249,0.8054,1.0700,1.5859,2.0932,3.3245,1.9308,0.6707,1.0044,1.3091,1.6266,2.0985,2.5370,0.1077,0.1378,0.0968,0.0279,97
H30035,300非银,2012-12-21,-0.0313,11502.9000,0.0314,10.9191,0.0210,9.6261,13.1238,15.1662,19.3481,26.3489,1.5920,0.4279,1.0544,1.3281,1.6668,2.0515,2.4387,2.0174,0.8612,1.0410,1.4193,1.7227,1.9695,2.3917,0.1224,0.1114,0.0952,0.0206,1094
000048,责任指数,2009-08-05,-0.0115,1500.7100,0.0170,11.0233,0.6532,7.8628,9.5558,10.5184,11.7730,14.1982,1.2867,0.4312,0.9056,1.1438,1.3145,1.4447,1.7866,1.0057,0.9872,0.5718,0.6943,0.7958,0.9036,1.0691,0.0853,0.1000,0.0831,0.0403,123
000806,消费服务,2012-02-10,-0.0009,8687.2200,0.0313,11.0363,0.5976,8.2712,9.9128,10.8036,11.8703,17.0971,1.2367,0.2619,1.0009,1.2108,1.3629,1.5457,2.0145,2.4039,0.8353,1.6526,1.9417,2.0957,2.3771,3.0032,0.0835,0.1029,0.0827,0.0337,400
000901,小康指数,2010-04-02,-0.0029,6478.2100,0.0212,11.0367,0.5054,8.5492,9.9921,11.0003,12.5378,15.5671,1.0872,0.1779,0.9844,1.0932,1.2675,1.4477,1.7818,1.0646,0.8633,0.7500,0.8872,0.9533,1.0479,1.2662,0.0727,0.0951,0.0740,0.0339,243
930949,价值回报,2017-02-24,,,0.0222,11.0495,0.7185,5.5354,7.9684,9.9278,11.8937,17.5400,1.3895,0.0733,1.2865,1.4734,1.7528,2.1947,3.1701,0.6795,0.1327,0.5488,0.7098,0.8796,1.2610,1.7276,0.1004,0.1420,0.1126,0.0445,21
399805,互联金融,2015-02-10,0.0045,3964.5900,0.0301,11.2042,0.4127,7.5943,9.8199,11.6127,13.2045,16.5816,1.2073,0.3670,0.7644,1.0567,1.4880,1.7481,2.0317,2.0669,0.9889,1.1667,1.4082,1.6148,1.7722,2.2175,0.0834,0.0941,0.0808,0.0305,325
HSAHP,恒生沪深港通AH股溢价指数,2007-07-09,0.0005,122.6000,-0.0070,11.2300,0.9858,5.5550,7.1430,8.2216,9.4471,12.3156,1.1694,0.9431,0.6208,0.7734,0.9207,1.0468,1.3863,1.3560,0.9976,0.5653,0.7668,0.8964,1.0393,1.3750,,0.0945,,0.0327,334
930957,港股通中国100,2017-06-23,-0.0093,3857.2852,0.0189,11.2860,0.9176,5.4625,7.5784,8.8022,10.6731,13.3106,1.2178,0.8479,0.6571,0.8558,1.0631,1.1960,1.5222,1.5719,0.9882,0.6789,0.9587,1.1144,1.3370,1.6479,,0.1088,,0.0325,9
930931,港股通50,2017-01-16,-0.0132,3926.4700,0.0124,11.3427,0.7977,6.5385,8.6781,9.7224,11.3510,15.8907,1.1596,0.7629,0.7428,0.9427,1.0920,1.1818,1.6058,2.0305,0.9128,1.1204,1.4634,1.6925,1.8792,2.6369,,0.1111,,0.0337,279
399966,800证保,2012-12-21,-0.0287,6807.3400,0.0294,11.3866,0.0210,10.1861,13.7103,15.9946,19.7371,27.1945,1.5872,0.4362,1.0619,1.3311,1.6465,2.0443,2.4366,2.1586,0.9040,1.1634,1.5249,1.7694,2.0337,2.5211,0.1174,0.1065,0.0901,0.0200,151
H30588,中证证保,2015-02-02,-0.0287,1155.9300,0.0294,11.3948,0.0235,10.1753,13.6588,16.0866,19.5888,27.6808,1.5854,0.4283,1.0752,1.3326,1.6572,2.0384,2.4238,2.1613,0.9296,1.1673,1.5178,1.7461,2.0037,2.5500,0.1178,0.1067,0.0903,0.0200,433
932255,A500红利增长,2025-04-09,-0.0051,3058.9800,0.0071,11.5916,0.9783,9.2509,9.6605,10.5544,11.0479,11.7704,1.3533,0.9783,1.0684,1.1201,1.2679,1.3049,1.3742,1.9404,0.9783,1.3292,1.3819,1.7067,1.8033,1.9703,,,,0.0358,16
HSLI,恒生综合大型股指数,2001-10-03,-0.0120,2456.4300,0.0202,11.6891,0.8022,6.9327,8.9651,10.2652,11.6738,17.6478,1.1869,0.7035,0.7133,0.9318,1.1028,1.2410,1.6032,1.6895,0.8842,0.8297,1.1776,1.4014,1.6125,2.0023,,0.1010,,0.0337,98
931476,ESG 120策略,2020-04-30,-0.0101,1422.3700,0.0202,11.8069,0.8312,7.8289,9.5894,10.5126,11.6491,13.2171,1.3630,0.7906,1.0061,1.1726,1.2408,1.3696,1.7130,1.5795,0.9899,0.7906,1.0561,1.1338,1.3134,1.6034,0.0805,0.1038,0.0822,0.0327,42
