指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="H11140",香港红利,2009-07-23,=-0.0211,=3831.4732,=0.0493,=7.4886,=0.7643,=3.0693,=4.4561,=5.9854,=8.4143,=13.9623,=0.7186,=0.6086,=0.3833,=0.5105,=0.6311,=0.8658,=1.1652,=1.2074,=0.6862,=0.5431,=0.7466,=0.9730,=1.6107,=2.1349,,=0.0987,,=0.0566,=7
="H30106",H300金融服务,2013-05-21,=-0.0223,=1577.0900,=0.0422,=7.4947,=0.7132,=4.0175,=5.3653,=6.8529,=7.7687,=11.1922,=0.7853,=0.5574,=0.4470,=0.5779,=0.7492,=0.9081,=1.2489,=2.0942,=0.9466,=0.8557,=1.1817,=1.4492,=1.8177,=2.3593,,=0.1022,,=0.0435,=15
="H30270",红利价值,2013-12-19,=-0.0100,=9606.0900,=0.0077,=7.6039,=0.7164,=4.4543,=5.4153,=6.7184,=8.7999,=13.0955,=0.7924,=0.5906,=0.5256,=0.6474,=0.7560,=1.2630,=1.7317,=1.5338,=0.9833,=0.5854,=0.8064,=0.9916,=1.2439,=1.6166,=0.0710,=0.0973,=0.0746,=0.0450,=140
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=-0.0141,=2993.4100,=0.0757,=7.6648,=0.9900,=3.7550,=5.0325,=5.7552,=6.6094,=7.8706,=0.7809,=0.9699,=0.4590,=0.5765,=0.6360,=0.7193,=0.8175,=1.1783,=0.9900,=0.5101,=0.6868,=0.7885,=0.8909,=1.2099,,=0.1022,,=0.0522,=252
="000914",300金融,2007-07-02,=-0.0094,=6380.5000,=-0.0502,=7.7698,=0.4856,=5.2769,=6.6085,=7.8057,=8.5938,=11.3863,=0.7946,=0.3065,=0.5962,=0.7051,=0.9397,=1.1421,=1.4919,=2.1374,=0.8513,=1.1210,=1.4313,=1.8131,=2.0594,=2.7052,=0.0748,=0.0912,=0.0734,=0.0385,=334
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0137,=4847.0600,=0.0848,=7.7792,=0.8841,=3.5572,=4.6235,=5.9198,=7.0691,=9.5068,=0.6896,=0.6791,=0.3828,=0.4839,=0.5728,=0.8204,=1.1073,=1.0339,=0.6348,=0.4386,=0.6466,=0.8373,=1.4312,=2.0623,,=0.0837,,=0.0557,=1316
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0133,=1393.3700,=0.0924,=7.9358,=0.8483,=3.6777,=4.8617,=6.5883,=7.6803,=10.6953,=0.7408,=0.6111,=0.4041,=0.5047,=0.6489,=0.9071,=1.1746,=1.1663,=0.6285,=0.5013,=0.7009,=1.0634,=1.4996,=1.9871,,=0.0866,,=0.0555,=888
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0139,=2729.8600,=0.1018,=8.0111,=0.9910,=3.8979,=4.9362,=5.7937,=7.0726,=8.2018,=0.7245,=0.9317,=0.4277,=0.5148,=0.5715,=0.6640,=0.8197,=1.2340,=0.9458,=0.5333,=0.6936,=0.8635,=1.0998,=1.3442,,=0.0922,,=0.0532,=453
="H30269",红利低波,2013-12-19,=-0.0106,=11144.7700,=-0.0085,=8.0327,=0.7371,=4.5638,=5.5493,=6.7661,=9.4451,=14.4342,=0.8430,=0.5493,=0.5386,=0.6571,=0.8020,=1.3827,=1.9670,=1.5538,=0.9717,=0.6111,=0.8856,=1.0993,=1.4126,=1.6442,=0.0719,=0.1026,=0.0729,=0.0458,=3450
="000151",上国红利,2012-07-20,=-0.0123,=1571.9600,=0.0290,=8.0355,=0.8689,=4.5075,=5.3695,=6.8714,=7.5509,=10.0345,=0.7611,=0.5103,=0.5268,=0.6198,=0.7564,=0.9686,=1.3272,=1.0252,=0.3858,=0.6026,=0.8956,=1.1179,=1.3113,=1.6854,=0.0643,=0.0941,=0.0692,=0.0526,=171
="H50040",上红低波,2014-03-21,=-0.0115,=11078.2600,=0.0046,=8.0514,=0.7354,=4.6938,=5.9515,=6.9723,=9.6139,=14.3118,=0.8335,=0.4852,=0.5647,=0.6911,=0.8382,=1.3538,=1.8756,=1.5677,=0.9721,=0.6380,=0.8694,=1.2021,=1.3897,=1.6603,=0.0726,=0.1018,=0.0748,=0.0454,=322
="930914",港股通高股息,2016-11-25,=-0.0119,=5275.2200,=0.0727,=8.0888,=0.8505,=3.4280,=4.4006,=5.8345,=7.6637,=11.1979,=0.7653,=0.7304,=0.3979,=0.4999,=0.6074,=0.8570,=1.1764,=1.2610,=0.8201,=0.5144,=0.6935,=0.9153,=1.2222,=2.2126,,=0.1031,,=0.0549,=609
="931157",SHS红利成长LV,2019-04-25,=-0.0116,=7611.7900,=0.0211,=8.1122,=0.7352,=4.1261,=5.5590,=6.8403,=8.3575,=11.5318,=0.8281,=0.5904,=0.5154,=0.6218,=0.8047,=0.9337,=1.5888,=1.6016,=0.9930,=0.5018,=0.7017,=1.0080,=1.3526,=1.6333,,=0.1050,,=0.0488,=245
="000029",180价值,2009-01-09,=-0.0136,=4277.2900,=-0.0395,=8.1144,=0.6442,=5.6894,=6.9094,=7.8754,=8.4772,=10.8138,=0.8210,=0.2523,=0.6666,=0.8074,=0.8686,=1.0682,=1.4433,=1.0559,=0.7909,=0.6198,=0.7827,=0.9448,=1.0593,=1.4032,=0.0717,=0.0955,=0.0778,=0.0441,=550
="000934",中证金融,2009-07-03,=-0.0096,=5990.0100,=-0.0445,=8.1241,=0.5234,=5.7083,=6.8956,=8.0513,=8.8697,=11.5527,=0.8101,=0.3180,=0.6117,=0.7183,=0.9454,=1.1588,=1.5017,=2.1417,=0.8554,=1.1467,=1.4511,=1.8034,=2.0496,=2.6696,=0.0730,=0.0882,=0.0717,=0.0372,=1137
="931130",红利成长低波,2018-12-04,=-0.0092,=23705.3000,=-0.0004,=8.1833,=0.6428,=4.4465,=5.5587,=7.6572,=8.7469,=11.5512,=0.8367,=0.3480,=0.5279,=0.6225,=0.9061,=1.0354,=1.5803,=1.8244,=0.7687,=0.3109,=0.8100,=1.3107,=1.9124,=2.5957,=0.0726,=0.1158,=0.0589,=0.0456,=118
="000922",中证红利,2008-05-26,=-0.0145,=5668.2200,=0.0298,=8.2085,=0.7021,=5.1762,=6.0271,=7.6592,=8.5285,=11.2156,=0.8337,=0.4552,=0.5911,=0.7121,=0.8614,=1.1106,=1.4999,=1.2251,=0.8250,=0.6332,=0.7731,=1.0420,=1.2063,=1.7101,=0.0685,=0.0960,=0.0701,=0.0471,=19461
="932596",港股通红利低波,2016-02-04,=-0.0138,=4189.1500,=0.0800,=8.2148,=0.7129,=7.4451,=7.6856,=7.9590,=8.3001,=8.5745,=0.7478,=0.9109,=0.6528,=0.6817,=0.7076,=0.7226,=0.7630,=1.3424,=0.6733,=1.2161,=1.2554,=1.3004,=1.3602,=1.4099,,,,=0.0530,=50
="931446",东证红利低波,2020-04-21,=-0.0106,=3457.1600,=0.0042,=8.2165,=0.7466,=5.1478,=6.1508,=7.0339,=8.5433,=11.0216,=0.8140,=0.6783,=0.5884,=0.6922,=0.7567,=0.8778,=1.2481,=1.4907,=0.9702,=0.5909,=0.7492,=0.8746,=1.2673,=1.5979,=0.0726,=0.0935,=0.0745,=0.0456,=661
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0189,=3812.0600,=0.0604,=8.2233,=0.9844,=4.9972,=5.5188,=5.9947,=7.3707,=8.5137,=0.7954,=0.9844,=0.5264,=0.5880,=0.6248,=0.7265,=0.8235,=0.9850,=0.9870,=0.5404,=0.5917,=0.6554,=0.8233,=1.0198,,=0.0979,,=0.0496,=104
="000015",红利指数,2005-01-04,=-0.0146,=3125.7800,=0.0290,=8.2310,=0.8751,=4.6646,=5.5110,=7.0969,=7.9426,=10.4439,=0.8194,=0.5785,=0.5525,=0.6400,=0.7665,=1.0211,=1.3875,=1.4001,=0.9018,=0.7277,=0.8916,=1.1139,=1.3126,=1.6890,=0.0663,=0.0968,=0.0697,=0.0463,=14007
="000992",全指金融,2011-08-02,=-0.0096,=5737.8400,=-0.0418,=8.3212,=0.5320,=5.9310,=7.1036,=8.2190,=9.0279,=11.6339,=0.8128,=0.3184,=0.6188,=0.7237,=0.9543,=1.1750,=1.5107,=2.1197,=0.8418,=1.1568,=1.4435,=1.8073,=2.0537,=2.6668,=0.0720,=0.0849,=0.0695,=0.0366,=2678
="000821",300红利,2012-07-20,=-0.0131,=6616.3300,=-0.0084,=8.3514,=0.8016,=4.9998,=6.1952,=7.5585,=8.3464,=10.9286,=0.8515,=0.4388,=0.5725,=0.7150,=0.8796,=1.0812,=1.4919,=1.3598,=0.8882,=0.6098,=0.8002,=1.0590,=1.2938,=1.6963,=0.0718,=0.0978,=0.0729,=0.0472,=956
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0131,=5135.2500,=0.1057,=8.4290,=0.9836,=4.2457,=4.6956,=5.6913,=7.4339,=8.6093,=0.7728,=0.9836,=0.4429,=0.4953,=0.5725,=0.7203,=0.7893,=1.0861,=0.9806,=0.6036,=0.6693,=0.8643,=0.9840,=1.1099,,=0.0744,,=0.0576,=71
="000824",国企红利,2012-07-20,=-0.0128,=2171.0700,=0.0236,=8.4838,=0.8406,=4.8847,=5.9460,=7.3384,=8.2479,=10.7823,=0.8512,=0.5279,=0.5610,=0.6884,=0.8287,=1.0598,=1.4469,=1.2489,=0.8254,=0.5370,=0.7022,=0.9870,=1.2196,=1.6834,=0.0683,=0.0950,=0.0723,=0.0478,=893
="931644",800红利,2024-03-15,=-0.0158,=2611.0100,=0.0230,=8.6275,=0.6574,=6.4729,=7.2369,=8.1352,=9.0185,=9.4757,=0.8764,=0.6702,=0.7001,=0.7647,=0.8535,=0.9066,=0.9431,=1.2679,=0.8266,=0.8423,=0.9186,=1.0999,=1.2614,=1.3255,=0.0715,,,=0.0471,=24
="931024",港股通非银,2017-11-06,=-0.0237,=4518.3800,=0.0524,=8.6788,=0.1826,=6.7549,=8.8097,=11.4648,=13.4003,=22.4310,=1.2468,=0.8336,=0.6237,=0.8445,=1.0413,=1.2267,=1.7592,=1.4681,=0.9682,=0.5870,=0.8710,=1.0039,=1.1897,=2.2002,,=0.1307,,=0.0295,=157
="399373",大盘价值,2010-01-04,=-0.0124,=8324.1700,=-0.0291,=8.7181,=0.6343,=5.4746,=6.8682,=8.3251,=9.0889,=11.9914,=0.9275,=0.4441,=0.6410,=0.8040,=0.9524,=1.1406,=1.5001,=1.1209,=0.7851,=0.5920,=0.7822,=0.9288,=1.1277,=1.4541,=0.0758,=0.0969,=0.0767,=0.0456,=321
="930740",300红利LV,2018-12-04,=-0.0122,=7101.8500,=-0.0094,=8.8007,=0.8529,=5.4153,=6.8015,=7.4678,=8.4590,=9.6903,=0.9204,=0.7218,=0.6159,=0.7669,=0.8522,=0.9447,=1.0604,=1.3410,=0.7241,=0.6725,=0.8535,=1.0736,=1.5162,=1.9253,=0.0708,=0.1016,=0.0768,=0.0456,=554
="000825",央企红利,2012-07-20,=-0.0190,=3446.3100,=-0.0021,=8.8610,=0.9154,=4.7369,=6.1012,=7.3134,=8.2696,=10.5687,=0.8835,=0.5522,=0.5507,=0.6919,=0.8607,=1.0041,=1.3929,=1.1771,=0.7469,=0.6009,=0.8549,=1.0454,=1.2057,=1.7357,=0.0699,=0.0980,=0.0727,=0.0460,=252
="000919",300价值,2008-01-21,=-0.0133,=5222.3900,=-0.0181,=8.8865,=0.7099,=5.9577,=7.3300,=8.4311,=9.2259,=12.2376,=0.9289,=0.4449,=0.6917,=0.8498,=0.9461,=1.1523,=1.5388,=1.0989,=0.8048,=0.6314,=0.7863,=0.9067,=1.0968,=1.3421,=0.0752,=0.0956,=0.0764,=0.0417,=4280
="000063",上证周期,2010-02-03,=-0.0200,=3978.6900,=-0.0194,=8.9362,=0.6574,=5.4761,=7.1415,=8.5239,=9.4341,=12.4946,=0.9560,=0.4643,=0.6668,=0.8375,=0.9685,=1.1088,=1.4831,=1.5972,=0.9614,=0.8113,=1.0639,=1.2476,=1.4127,=1.7571,=0.0796,=0.1040,=0.0825,=0.0390,=204
="399995",基建工程,2015-03-12,=-0.0091,=4024.8900,=0.0303,=8.9503,=0.6228,=5.8673,=7.3476,=8.2868,=12.9228,=18.8590,=0.7104,=0.1224,=0.5815,=0.7386,=0.9155,=1.5078,=2.1834,=0.1916,=0.3492,=0.1368,=0.1789,=0.2076,=0.3638,=0.5478,=0.0443,=0.0702,=0.0519,=0.0291,=2672
="931848",800红利低波,2024-05-21,=-0.0121,=3201.8400,=0.0115,=9.1090,=0.6047,=7.4155,=8.1178,=8.9050,=9.4155,=9.7854,=0.9466,=0.6776,=0.7315,=0.8568,=0.9137,=0.9673,=1.0001,=1.3284,=0.5012,=1.1714,=1.2258,=1.3281,=1.3764,=1.5428,=0.0731,,,=0.0449,=106
="932305",智选高股息,2024-09-30,=-0.0120,=11900.5500,=0.0664,=9.2637,=0.8772,=7.0143,=7.4534,=8.2833,=9.0818,=9.6067,=1.0676,=0.7275,=0.8750,=0.9193,=1.0399,=1.0760,=1.1156,=0.7662,=0.4431,=0.7106,=0.7285,=0.7741,=1.2817,=1.3342,=0.0813,,,=0.0703,=196
="930955",红利低波100,2017-05-26,=-0.0108,=11893.5300,=0.0087,=9.3548,=0.8741,=5.0805,=6.0491,=7.3714,=8.4939,=11.5013,=0.9881,=0.7972,=0.5792,=0.6648,=0.8209,=0.9910,=1.3722,=1.1951,=0.7151,=0.5888,=0.7747,=0.9840,=1.2845,=1.7525,=0.0742,=0.1071,=0.0823,=0.0475,=1711
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0164,=4338.3400,=0.0804,=9.5858,=0.6277,=4.8859,=6.8732,=8.8827,=12.1555,=16.1208,=0.8943,=0.5495,=0.5567,=0.7305,=0.8681,=1.1838,=1.3660,=1.0032,=0.5243,=0.5555,=0.7807,=0.9904,=1.3643,=1.5178,,=0.0943,,=0.0555,=29
="931069",中金300,2018-02-14,=-0.0151,=5030.0900,=0.0051,=9.6100,=0.5825,=5.9518,=7.4761,=9.2436,=10.5286,=13.6164,=1.0111,=0.3680,=0.7377,=0.9188,=1.1130,=1.3603,=1.8328,=1.4015,=0.8706,=0.6656,=0.8551,=1.1097,=1.3004,=1.7542,=0.0823,=0.1122,=0.0821,=0.0400,=77
="H30356",800价值,2014-06-09,=-0.0157,=6639.1900,=-0.0011,=9.6439,=0.7074,=6.4024,=7.6818,=9.0139,=9.9394,=13.4784,=0.9971,=0.5275,=0.7030,=0.8600,=0.9869,=1.1818,=1.6287,=1.0809,=0.8161,=0.5868,=0.7366,=0.8785,=1.0562,=1.3738,=0.0738,=0.0930,=0.0741,=0.0397,=24
="000968",300周期,2010-05-28,=-0.0185,=4505.4200,=-0.0096,=9.6829,=0.6647,=6.1174,=7.8184,=9.1390,=10.2853,=13.3562,=0.9951,=0.4515,=0.7021,=0.8488,=1.0161,=1.1855,=1.5550,=1.6104,=0.9560,=0.8459,=1.0852,=1.2634,=1.4551,=1.8297,=0.0765,=0.0960,=0.0775,=0.0365,=97
="000042",上证央企,2009-03-30,=-0.0097,=1769.3200,=-0.0232,=9.7151,=0.7013,=6.3284,=7.8867,=9.1065,=10.0106,=12.9577,=0.9974,=0.5275,=0.7230,=0.8875,=0.9903,=1.1177,=1.4812,=1.2745,=0.9737,=0.6569,=0.8570,=0.9742,=1.1184,=1.3891,=0.0745,=0.0973,=0.0775,=0.0390,=380
="000925",基本面50,2009-02-26,=-0.0119,=4454.1400,=-0.0356,=9.7259,=0.7034,=6.2635,=7.9695,=9.0226,=10.0474,=12.7955,=1.0125,=0.3874,=0.7306,=0.9013,=1.0661,=1.1920,=1.5728,=1.0684,=0.7342,=0.6037,=0.7873,=0.9664,=1.1023,=1.4866,=0.0747,=0.0942,=0.0767,=0.0397,=4513
="932422",A500红利低波,2025-04-09,=-0.0137,=3090.8700,=-0.0039,=9.7480,=0.0905,=9.5190,=9.8695,=10.0730,=10.2482,=10.5846,=1.0358,=0.3714,=0.9943,=1.0273,=1.0403,=1.0545,=1.0761,=1.2648,=0.0333,=1.2431,=1.3178,=1.4447,=1.4790,=1.5336,=0.0713,,,=0.0447,=184
="399550",央视50,2012-06-06,=-0.0077,=8315.1400,=0.0276,=9.8031,=0.7091,=6.8960,=8.2353,=9.2128,=10.1352,=13.0561,=1.0268,=0.2227,=0.8649,=1.0185,=1.2403,=1.4254,=1.8564,=2.0481,=0.8221,=1.3448,=1.6428,=1.7913,=2.0329,=2.5217,=0.0768,=0.1002,=0.0803,=0.0429,=2252
="980081",价值100,2012-12-28,,,=0.0784,=9.8258,=0.9648,=7.7317,=8.2946,=8.5111,=9.3999,=10.0799,=1.1016,=0.9472,=0.8413,=0.8810,=0.9056,=1.0611,=1.1280,=0.9942,=0.7324,=0.7580,=0.8022,=0.8488,=1.0210,=1.0480,=0.0842,,,=0.0465,=181
="931722",国新港股通央企红利,2023-09-13,=-0.0243,=1401.4800,=0.0635,=9.8716,=0.9732,=5.5040,=6.6151,=7.4703,=8.8140,=10.1083,=0.9507,=0.9849,=0.6213,=0.7186,=0.8037,=0.8823,=0.9735,=0.6388,=0.9816,=0.3100,=0.3750,=0.4570,=0.5757,=0.6541,,=0.1085,,=0.0589,=276
="399371",国证价值,2010-01-04,=-0.0164,=7301.1900,=0.0136,=10.0211,=0.7301,=6.4728,=7.8382,=9.1007,=10.3091,=13.0475,=1.0246,=0.5316,=0.7249,=0.8970,=1.0120,=1.2426,=1.5675,=1.0590,=0.7531,=0.5764,=0.7537,=0.8698,=1.0907,=1.3812,=0.0733,=0.0912,=0.0751,=0.0410,=110
="930723",沪港深F100,2015-08-05,=-0.0166,=5055.4900,=-0.0072,=10.0305,=0.7654,=5.4557,=7.5699,=8.9152,=10.1363,=13.1279,=1.0226,=0.5446,=0.6469,=0.8477,=1.0077,=1.1158,=1.4626,=1.3109,=0.8558,=0.6039,=0.8635,=1.0673,=1.2725,=1.6654,,=0.0984,,=0.0398,=151
="930608",中证基建,2015-03-31,=-0.0163,=8774.8900,=0.0340,=10.0473,=0.4084,=6.6667,=8.6250,=10.5995,=17.5122,=25.2863,=0.8351,=0.2099,=0.6550,=0.8279,=1.1251,=1.6591,=2.2134,=0.2396,=0.2769,=0.1701,=0.2221,=0.3446,=0.5009,=0.7101,=0.0483,=0.0717,=0.0544,=0.0294,=633
="000859",国企一带一路,2019-05-16,=-0.0237,=1978.1600,=0.0860,=10.0595,=0.0640,=9.4709,=11.0231,=12.6158,=14.5790,=21.0714,=1.0143,=0.0262,=0.9854,=1.2279,=1.4594,=1.7878,=2.1877,=1.0967,=0.9848,=0.4715,=0.5579,=0.7326,=0.8154,=1.1273,=0.0719,=0.1174,=0.0935,=0.0371,=240
="931052",国信价值,2017-12-08,=-0.0171,=3691.0500,=0.0694,=10.2087,=0.9572,=5.3831,=6.5742,=7.3716,=8.6413,=10.7705,=1.3727,=0.9713,=0.7343,=0.9104,=1.0254,=1.1395,=1.5208,=1.7197,=0.9537,=0.6105,=0.9358,=1.2124,=1.4339,=2.0196,=0.0959,=0.1244,=0.0834,=0.0448,=500
="930846",300SNLV,2016-06-24,=-0.0136,=6941.5600,=0.0494,=10.2476,=0.5717,=7.7900,=9.1928,=10.0475,=10.7577,=12.6275,=1.0606,=0.3020,=0.8340,=1.0374,=1.0991,=1.2306,=1.5027,=1.4580,=0.9117,=0.7711,=0.9487,=1.1486,=1.3165,=1.6864,=0.0692,=0.1035,=0.0757,=0.0419,=147
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0141,=9567.2100,=0.0111,=10.2667,=0.7981,=5.7712,=7.8461,=8.9256,=10.2753,=13.0207,=1.1072,=0.5973,=0.7256,=0.9376,=1.0718,=1.2096,=1.5098,=1.6016,=0.6942,=0.9123,=1.1365,=1.3848,=1.7090,=2.4187,,=0.1105,,=0.0350,=262
="H30035",300非银,2012-12-21,=-0.0127,=10782.1380,=-0.0332,=10.2823,=0.0136,=9.6261,=13.0997,=15.1585,=19.3430,=26.3489,=1.5010,=0.3394,=1.0544,=1.3284,=1.6574,=2.0493,=2.4387,=1.8998,=0.7210,=1.0410,=1.4193,=1.7274,=1.9713,=2.3917,=0.1224,=0.1114,=0.0952,=0.0219,=1122
="000056",上证国企,2010-01-04,=-0.0166,=1275.2800,=0.0224,=10.2867,=0.6956,=7.2538,=8.8782,=9.6495,=10.7936,=13.3187,=1.1962,=0.7412,=0.8518,=1.0315,=1.1223,=1.2167,=1.5455,=1.7016,=0.9807,=0.7909,=0.9984,=1.0999,=1.2182,=1.7604,=0.0844,=0.1002,=0.0788,=0.0381,=196
="931373",股息龙头,2019-11-15,=-0.0147,=2727.9200,=-0.0202,=10.3651,=0.9143,=5.4295,=6.8435,=8.2031,=9.4519,=11.4004,=1.1547,=0.8682,=0.6697,=0.8429,=0.9956,=1.1161,=1.2586,=1.5339,=0.9486,=0.5706,=0.8081,=0.9720,=1.3516,=1.6262,=0.0791,=0.1085,=0.0840,=0.0424,=319
="000021",180治理,2008-09-10,=-0.0162,=1091.9500,=0.0034,=10.4362,=0.7798,=6.3364,=8.4335,=9.6517,=10.5029,=13.6109,=1.1510,=0.6553,=0.7542,=0.9757,=1.0994,=1.2204,=1.5847,=1.4357,=0.9856,=0.6625,=0.8521,=0.9542,=1.1354,=1.4859,=0.0796,=0.1012,=0.0804,=0.0393,=160
="000806",消费服务,2012-02-10,=-0.0075,=8489.9100,=0.0079,=10.4668,=0.3813,=8.3292,=9.9489,=10.8043,=11.8691,=17.0971,=1.1766,=0.1196,=1.0009,=1.2076,=1.3591,=1.5456,=2.0145,=2.2799,=0.7030,=1.6526,=1.9426,=2.1031,=2.3790,=3.0032,=0.0839,=0.1029,=0.0827,=0.0356,=404
="950090",50AH优选,2015-12-10,=-0.0168,=6402.9200,=0.0354,=10.5319,=0.9319,=6.3188,=7.8986,=8.5959,=9.7335,=13.5010,=1.1195,=0.7844,=0.7914,=0.9471,=1.0248,=1.1247,=1.5403,=1.4192,=0.9958,=0.6574,=0.8443,=0.9453,=1.0496,=1.4553,,=0.1094,,=0.0375,=1979
="399805",互联金融,2015-02-10,=-0.0081,=3787.9900,=-0.0158,=10.5380,=0.3016,=7.5943,=9.8251,=11.5797,=13.2012,=16.5816,=1.1394,=0.3094,=0.7644,=1.0571,=1.4639,=1.7426,=2.0317,=1.9435,=0.9302,=1.1667,=1.4084,=1.6149,=1.7821,=2.2175,=0.0834,=0.0941,=0.0808,=0.0324,=325
="931375",300质量低波,2019-11-25,=-0.0236,=17595.0900,=0.0376,=10.5681,=0.4143,=6.4946,=8.1249,=11.5491,=13.5875,=22.0532,=1.3896,=0.4143,=0.8054,=1.0746,=1.5771,=2.0890,=3.3245,=1.8827,=0.6519,=1.0044,=1.3148,=1.6342,=2.0971,=2.5370,=0.1555,=0.1378,=0.0968,=0.0283,=99
