指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="H11140",香港红利,2009-07-23,=-0.0092,=3922.0700,=0.0742,=7.6445,=0.7728,=3.0693,=4.4554,=5.9843,=8.4154,=13.9623,=0.7335,=0.6302,=0.3833,=0.5103,=0.6298,=0.8659,=1.1652,=1.2325,=0.7055,=0.5431,=0.7464,=0.9726,=1.6121,=2.1349,,=0.0987,,=0.0554,=9
="H30270",红利价值,2013-12-19,=0.0078,=9681.2000,=0.0156,=7.6848,=0.7346,=4.4543,=5.4153,=6.7185,=8.7999,=13.0955,=0.8008,=0.6070,=0.5256,=0.6474,=0.7560,=1.2630,=1.7317,=1.5502,=0.9860,=0.5854,=0.8064,=0.9916,=1.2440,=1.6166,=0.0710,=0.0973,=0.0746,=0.0445,=140
="000914",300金融,2007-07-02,=-0.0043,=6353.1500,=-0.0543,=7.7297,=0.4710,=5.2769,=6.6022,=7.8138,=8.6017,=11.3863,=0.7905,=0.2975,=0.5962,=0.7048,=0.9384,=1.1420,=1.4919,=2.1264,=0.8422,=1.1210,=1.4310,=1.8124,=2.0600,=2.7052,=0.0748,=0.0912,=0.0734,=0.0387,=335
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=-0.0085,=3041.2500,=0.0929,=7.7768,=0.9950,=3.7550,=5.0325,=5.7575,=6.6154,=7.8922,=0.7923,=0.9831,=0.4590,=0.5765,=0.6361,=0.7213,=0.8175,=1.1955,=0.9950,=0.5101,=0.6868,=0.7891,=0.8914,=1.2132,,=0.1006,,=0.0514,=254
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0004,=4923.2800,=0.1019,=7.9272,=0.8982,=3.5572,=4.6245,=5.9239,=7.0750,=9.5068,=0.7028,=0.7028,=0.3828,=0.4840,=0.5731,=0.8195,=1.1073,=1.0536,=0.6456,=0.4386,=0.6466,=0.8376,=1.4288,=2.0623,,=0.0839,,=0.0546,=1336
="000934",中证金融,2009-07-03,=-0.0036,=5968.5100,=-0.0480,=8.0860,=0.5101,=5.7083,=6.8944,=8.0596,=8.8714,=11.5527,=0.8063,=0.3057,=0.6117,=0.7181,=0.9438,=1.1584,=1.5017,=2.1317,=0.8521,=1.1467,=1.4503,=1.8025,=2.0501,=2.6696,=0.0730,=0.0882,=0.0717,=0.0374,=1140
="000151",上国红利,2012-07-20,=0.0159,=1597.0300,=0.0454,=8.0939,=0.8838,=4.5075,=5.3657,=6.8734,=7.5542,=10.0345,=0.7666,=0.5241,=0.5268,=0.6189,=0.7559,=0.9688,=1.3272,=1.0327,=0.4034,=0.6026,=0.8953,=1.1141,=1.3121,=1.6854,=0.0643,=0.0941,=0.0692,=0.0522,=176
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0004,=1432.7300,=0.1233,=8.0948,=0.8623,=3.6777,=4.8612,=6.5970,=7.6857,=10.6953,=0.7556,=0.6320,=0.4041,=0.5046,=0.6483,=0.9078,=1.1746,=1.1896,=0.6515,=0.5013,=0.7008,=1.0649,=1.5005,=1.9871,,=0.0866,,=0.0544,=889
="H30269",红利低波,2013-12-19,=0.0065,=11216.7100,=-0.0021,=8.1225,=0.7417,=4.5638,=5.5488,=6.7720,=9.4786,=14.4342,=0.8525,=0.5703,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.5711,=0.9819,=0.6111,=0.8850,=1.0980,=1.4126,=1.6442,=0.0719,=0.1026,=0.0729,=0.0453,=3517
="H50040",上红低波,2014-03-21,=0.0073,=11158.7500,=0.0119,=8.1427,=0.7520,=4.6938,=5.9512,=6.9781,=9.6645,=14.3118,=0.8430,=0.5155,=0.5647,=0.6911,=0.8380,=1.3609,=1.8756,=1.5855,=0.9794,=0.6380,=0.8684,=1.2018,=1.3903,=1.6603,=0.0726,=0.1018,=0.0748,=0.0449,=325
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0003,=2796.4900,=0.1287,=8.1541,=0.9961,=3.8979,=4.9377,=5.7974,=7.0806,=8.2464,=0.7374,=0.9408,=0.4277,=0.5149,=0.5725,=0.6648,=0.8197,=1.2560,=0.9627,=0.5333,=0.6940,=0.8636,=1.1013,=1.3442,,=0.0922,,=0.0523,=455
="931157",SHS红利成长LV,2019-04-25,=0.0046,=7676.1365,=0.0298,=8.2068,=0.7572,=4.1261,=5.5590,=6.8440,=8.3570,=11.5318,=0.8377,=0.6121,=0.5154,=0.6227,=0.8048,=0.9331,=1.5888,=1.6204,=0.9965,=0.5018,=0.7019,=1.0082,=1.3576,=1.6333,,=0.1050,,=0.0482,=257
="000029",180价值,2009-01-09,=0.0054,=4300.6000,=-0.0343,=8.2078,=0.6877,=5.6894,=6.9075,=7.8784,=8.4805,=10.8138,=0.8304,=0.3070,=0.6666,=0.8069,=0.8679,=1.0684,=1.4433,=1.0681,=0.8228,=0.6198,=0.7825,=0.9446,=1.0594,=1.4032,=0.0717,=0.0955,=0.0778,=0.0436,=550
="930914",港股通高股息,2016-11-25,=-0.0028,=5400.9005,=0.0983,=8.2277,=0.8626,=3.4280,=4.4072,=5.8371,=7.6821,=11.1979,=0.7784,=0.7362,=0.3979,=0.5001,=0.6075,=0.8568,=1.1764,=1.2826,=0.8266,=0.5144,=0.6936,=0.9157,=1.2245,=2.2126,,=0.1031,,=0.0540,=616
="931446",东证红利低波,2020-04-21,=0.0053,=3475.6300,=0.0095,=8.2366,=0.7496,=5.1478,=6.1516,=7.0450,=8.5414,=11.0216,=0.8160,=0.6923,=0.5884,=0.6927,=0.7567,=0.8771,=1.2481,=1.4943,=0.9710,=0.5909,=0.7492,=0.8748,=1.2673,=1.5979,=0.0726,=0.0935,=0.0745,=0.0455,=672
="931130",红利成长低波,2018-12-04,=0.0053,=23830.6800,=0.0049,=8.2411,=0.6608,=4.4465,=5.5604,=7.6583,=8.7469,=11.5512,=0.8426,=0.3507,=0.5279,=0.6228,=0.9060,=1.0352,=1.5803,=1.8373,=0.7769,=0.3109,=0.8103,=1.3109,=1.9112,=2.5957,=0.0726,=0.1158,=0.0589,=0.0452,=119
="000992",全指金融,2011-08-02,=-0.0034,=5718.3600,=-0.0451,=8.2831,=0.5171,=5.9310,=7.1022,=8.2279,=9.0288,=11.6339,=0.8091,=0.3115,=0.6188,=0.7234,=0.9537,=1.1734,=1.5107,=2.1100,=0.8368,=1.1568,=1.4432,=1.8067,=2.0549,=2.6668,=0.0720,=0.0849,=0.0695,=0.0368,=2683
="000922",中证红利,2008-05-26,=0.0152,=5754.4118,=0.0455,=8.3108,=0.7482,=5.1762,=6.0245,=7.6562,=8.5303,=11.2156,=0.8441,=0.4726,=0.5911,=0.7110,=0.8602,=1.1106,=1.4999,=1.2403,=0.8443,=0.6332,=0.7726,=1.0428,=1.2075,=1.7101,=0.0685,=0.0960,=0.0701,=0.0466,=19512
="932596",港股通红利低波,2016-02-04,=-0.0016,=4292.0600,=0.1065,=8.3542,=0.8857,=7.4451,=7.7164,=7.9737,=8.3006,=8.5745,=0.7605,=0.9524,=0.6528,=0.6818,=0.7078,=0.7258,=0.7672,=1.3652,=0.8476,=1.2161,=1.2604,=1.3029,=1.3627,=1.4099,,,,=0.0521,=53
="000015",红利指数,2005-01-04,=0.0186,=3183.8900,=0.0482,=8.3558,=0.8982,=4.6646,=5.5108,=7.0887,=7.9463,=10.4439,=0.8318,=0.5937,=0.5525,=0.6398,=0.7661,=1.0213,=1.3875,=1.4214,=0.9230,=0.7277,=0.8913,=1.1166,=1.3141,=1.6890,=0.0663,=0.0968,=0.0697,=0.0456,=14015
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0135,=3872.2800,=0.0772,=8.3653,=0.9922,=4.9972,=5.5188,=6.0045,=7.4341,=8.5137,=0.8091,=0.9922,=0.5264,=0.5880,=0.6255,=0.7276,=0.8235,=1.0020,=0.9922,=0.5404,=0.5917,=0.6560,=0.8291,=1.0198,,=0.0965,,=0.0487,=104
="000821",300红利,2012-07-20,=0.0119,=6695.2945,=0.0035,=8.4564,=0.8286,=4.9998,=6.1944,=7.5587,=8.3500,=10.9286,=0.8622,=0.4710,=0.5725,=0.7140,=0.8790,=1.0813,=1.4919,=1.3769,=0.9056,=0.6098,=0.7993,=1.0596,=1.2953,=1.6963,=0.0718,=0.0978,=0.0729,=0.0467,=960
="000824",国企红利,2012-07-20,=0.0143,=2202.1144,=0.0382,=8.6088,=0.8611,=4.8847,=5.9406,=7.3366,=8.2510,=10.7823,=0.8637,=0.5468,=0.5610,=0.6880,=0.8280,=1.0599,=1.4469,=1.2673,=0.8393,=0.5370,=0.7016,=0.9867,=1.2207,=1.6834,=0.0683,=0.0950,=0.0723,=0.0471,=895
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0050,=5308.0200,=0.1429,=8.6383,=0.9985,=4.2457,=4.6989,=5.6980,=7.4495,=8.6973,=0.7920,=0.9985,=0.4429,=0.4957,=0.5729,=0.7216,=0.7974,=1.1130,=0.9985,=0.6036,=0.6695,=0.8645,=0.9859,=1.1206,,=0.0744,,=0.0562,=72
="931024",港股通非银,2017-11-06,=-0.0332,=4538.6420,=0.0571,=8.6821,=0.1827,=6.7549,=8.8039,=11.4570,=13.4003,=22.4310,=1.2473,=0.8334,=0.6237,=0.8445,=1.0415,=1.2274,=1.7592,=1.4687,=0.9668,=0.5870,=0.8710,=1.0046,=1.1906,=2.2002,,=0.1307,,=0.0295,=162
="931644",800红利,2024-03-15,=0.0158,=2652.1800,=0.0392,=8.7392,=0.6987,=6.4729,=7.2426,=8.1355,=9.0157,=9.4757,=0.8878,=0.6987,=0.7001,=0.7650,=0.8538,=0.9065,=0.9431,=1.2844,=0.8739,=0.8423,=0.9188,=1.1000,=1.2614,=1.3255,=0.0715,,,=0.0465,=25
="399373",大盘价值,2010-01-04,=0.0063,=8376.5000,=-0.0230,=8.8249,=0.6794,=5.4746,=6.8623,=8.3336,=9.0894,=11.9914,=0.9388,=0.4668,=0.6410,=0.8033,=0.9519,=1.1408,=1.5001,=1.1346,=0.8109,=0.5920,=0.7817,=0.9285,=1.1289,=1.4541,=0.0758,=0.0969,=0.0767,=0.0451,=320
="930740",300红利LV,2018-12-04,=0.0143,=7203.5600,=0.0048,=8.8947,=0.8747,=5.4153,=6.8018,=7.4696,=8.4590,=9.6903,=0.9302,=0.7471,=0.6159,=0.7672,=0.8522,=0.9446,=1.0604,=1.3554,=0.7277,=0.6725,=0.8536,=1.0736,=1.5153,=1.9253,=0.0708,=0.1016,=0.0768,=0.0451,=559
="000919",300价值,2008-01-21,=0.0083,=5265.8780,=-0.0099,=8.9858,=0.7227,=5.9577,=7.3283,=8.4352,=9.2283,=12.2376,=0.9393,=0.4771,=0.6917,=0.8497,=0.9456,=1.1527,=1.5388,=1.1112,=0.8344,=0.6314,=0.7861,=0.9060,=1.0972,=1.3421,=0.0752,=0.0956,=0.0764,=0.0413,=4278
="000825",央企红利,2012-07-20,=0.0254,=3533.7350,=0.0233,=9.0057,=0.9320,=4.7369,=6.0940,=7.3072,=8.2726,=10.5687,=0.8979,=0.5838,=0.5507,=0.6915,=0.8602,=1.0044,=1.3929,=1.1963,=0.7816,=0.6009,=0.8548,=1.0468,=1.2058,=1.7357,=0.0699,=0.0980,=0.0727,=0.0452,=257
="000063",上证周期,2010-02-03,=0.0085,=4012.6900,=-0.0110,=9.0308,=0.6836,=5.4761,=7.1362,=8.5284,=9.4385,=12.4946,=0.9662,=0.4948,=0.6668,=0.8368,=0.9681,=1.1091,=1.4831,=1.6141,=0.9666,=0.8113,=1.0636,=1.2487,=1.4138,=1.7571,=0.0796,=0.1040,=0.0825,=0.0386,=204
="399995",基建工程,2015-03-12,=0.0260,=4129.6500,=0.0571,=9.1823,=0.6605,=5.8673,=7.3439,=8.2803,=12.8890,=18.8590,=0.7288,=0.1842,=0.5815,=0.7380,=0.9150,=1.5008,=2.1834,=0.1966,=0.3968,=0.1368,=0.1788,=0.2075,=0.3632,=0.5478,=0.0443,=0.0702,=0.0519,=0.0283,=2675
="931848",800红利低波,2024-05-21,=0.0109,=3236.8300,=0.0226,=9.2086,=0.6620,=7.4155,=8.1178,=8.9052,=9.4155,=9.7854,=0.9569,=0.7113,=0.7315,=0.8568,=0.9139,=0.9673,=1.0001,=1.3430,=0.5352,=1.1714,=1.2258,=1.3284,=1.3764,=1.5428,=0.0731,,,=0.0444,=109
="932305",智选高股息,2024-09-30,=0.0157,=12087.8600,=0.0832,=9.4202,=0.9552,=7.0143,=7.4534,=8.2844,=9.0829,=9.6067,=1.0856,=0.8806,=0.8750,=0.9193,=1.0399,=1.0763,=1.1156,=0.7791,=0.5224,=0.7106,=0.7285,=0.7744,=1.2817,=1.3342,=0.0813,,,=0.0692,=207
="930955",红利低波100,2017-05-26,=0.0105,=12018.4900,=0.0193,=9.4744,=0.8793,=5.0805,=6.0491,=7.3715,=8.5000,=11.5013,=1.0007,=0.8175,=0.5792,=0.6648,=0.8210,=0.9912,=1.3722,=1.2104,=0.7388,=0.5888,=0.7747,=0.9841,=1.2845,=1.7525,=0.0742,=0.1071,=0.0823,=0.0469,=1742
="931069",中金300,2018-02-14,=0.0096,=5078.4000,=0.0148,=9.6720,=0.5976,=5.9518,=7.4761,=9.2446,=10.5286,=13.6164,=1.0176,=0.3751,=0.7377,=0.9188,=1.1122,=1.3603,=1.8328,=1.4105,=0.8764,=0.6656,=0.8551,=1.1098,=1.3012,=1.7542,=0.0823,=0.1122,=0.0821,=0.0398,=77
="000925",基本面50,2009-02-26,=0.0066,=4483.6672,=-0.0292,=9.7595,=0.7136,=6.2635,=7.9661,=9.0299,=10.0524,=12.7955,=1.0160,=0.3935,=0.7306,=0.9013,=1.0656,=1.1921,=1.5728,=1.0721,=0.7412,=0.6037,=0.7864,=0.9664,=1.1028,=1.4866,=0.0747,=0.0942,=0.0767,=0.0396,=4515
="H30356",800价值,2014-06-09,=0.0115,=6715.3900,=0.0104,=9.7662,=0.7557,=6.4024,=7.6818,=9.0144,=9.9394,=13.4784,=1.0098,=0.5624,=0.7030,=0.8600,=0.9870,=1.1818,=1.6287,=1.0946,=0.8360,=0.5868,=0.7366,=0.8785,=1.0570,=1.3738,=0.0738,=0.0930,=0.0741,=0.0392,=24
="000968",300周期,2010-05-28,,,=-0.0096,=9.7876,=0.7013,=6.1174,=7.8172,=9.1462,=10.2896,=13.3562,=1.0059,=0.4792,=0.7021,=0.8484,=1.0158,=1.1863,=1.5550,=1.6278,=0.9753,=0.8459,=1.0834,=1.2633,=1.4559,=1.8297,=0.0765,=0.0960,=0.0775,=0.0361,=97
="399550",央视50,2012-06-06,=0.0013,=8325.6700,=0.0289,=9.7901,=0.7046,=6.8960,=8.2395,=9.2170,=10.1362,=13.0561,=1.0255,=0.2196,=0.8649,=1.0183,=1.2411,=1.4261,=1.8564,=2.0454,=0.8171,=1.3448,=1.6442,=1.7925,=2.0336,=2.5217,=0.0768,=0.1002,=0.0803,=0.0430,=2253
="000042",上证央企,2009-03-30,=0.0090,=1785.2700,=-0.0144,=9.8241,=0.7384,=6.3284,=7.8863,=9.1101,=10.0114,=12.9577,=1.0086,=0.5579,=0.7230,=0.8871,=0.9896,=1.1182,=1.4812,=1.2888,=0.9786,=0.6569,=0.8569,=0.9745,=1.1200,=1.3891,=0.0745,=0.0973,=0.0775,=0.0386,=381
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0046,=4445.9000,=0.1072,=9.8307,=0.6531,=4.8859,=6.8728,=8.8780,=12.1601,=16.1208,=0.9171,=0.5849,=0.5567,=0.7305,=0.8673,=1.1842,=1.3660,=1.0288,=0.5666,=0.5555,=0.7802,=0.9897,=1.3645,=1.5178,,=0.0950,,=0.0542,=29
="932422",A500红利低波,2025-04-09,=0.0135,=3132.6200,=0.0095,=9.8757,=0.2227,=9.5190,=9.8695,=10.0716,=10.2482,=10.5846,=1.0493,=0.7062,=0.9943,=1.0273,=1.0406,=1.0545,=1.0761,=1.2813,=0.0664,=1.2431,=1.3136,=1.4445,=1.4790,=1.5336,=0.0713,,,=0.0441,=200
="930723",沪港深F100,2015-08-05,=-0.0001,=5107.8180,=0.0031,=10.1001,=0.7852,=5.4557,=7.5706,=8.9204,=10.1363,=13.1279,=1.0297,=0.5653,=0.6469,=0.8477,=1.0093,=1.1158,=1.4626,=1.3202,=0.8687,=0.6039,=0.8635,=1.0682,=1.2734,=1.6654,,=0.0984,,=0.0395,=151
="980081",价值100,2012-12-28,,,=0.0570,=10.1283,=1,=7.7317,=8.2946,=8.5121,=9.4009,=10.1283,=1.1355,=1,=0.8413,=0.8810,=0.9056,=1.0626,=1.1355,=1.0248,=0.8175,=0.7580,=0.8022,=0.8489,=1.0211,=1.0480,=0.0842,,,=0.0451,=197
="399371",国证价值,2010-01-04,=0.0125,=7392.2500,=0.0262,=10.1673,=0.7680,=6.4728,=7.8356,=9.0971,=10.3127,=13.0475,=1.0396,=0.5760,=0.7249,=0.8967,=1.0117,=1.2428,=1.5675,=1.0744,=0.7779,=0.5764,=0.7536,=0.8693,=1.0932,=1.3812,=0.0733,=0.0912,=0.0751,=0.0404,=110
="H30035",300非银,2012-12-21,=-0.0062,=10715.4000,=-0.0392,=10.1903,=0.0128,=9.6261,=13.1238,=15.1675,=19.3628,=26.3489,=1.4876,=0.3329,=1.0544,=1.3279,=1.6546,=2.0510,=2.4387,=1.8828,=0.7029,=1.0410,=1.4185,=1.7288,=1.9729,=2.3917,=0.1224,=0.1114,=0.0952,=0.0221,=1131
="931722",国新港股通央企红利,2023-09-13,=0.0014,=1454.7400,=0.1039,=10.2193,=0.9983,=5.5040,=6.6170,=7.4848,=8.8181,=10.2325,=0.9842,=0.9983,=0.6213,=0.7190,=0.8047,=0.8843,=0.9855,=0.6613,=0.9983,=0.3100,=0.3752,=0.4599,=0.5782,=0.6621,,=0.1085,,=0.0569,=281
="000859",国企一带一路,2019-05-16,=0.0354,=2048.1274,=0.1244,=10.2607,=0.1005,=9.4709,=11.0149,=12.6157,=14.5790,=21.0714,=1.0345,=0.0664,=0.9854,=1.2279,=1.4593,=1.7878,=2.1877,=1.1186,=0.9976,=0.4715,=0.5579,=0.7327,=0.8162,=1.1273,=0.0719,=0.1174,=0.0935,=0.0363,=241
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0220,=9498.8900,=0.0038,=10.2655,=0.7965,=5.7712,=7.8610,=8.9319,=10.2828,=13.0207,=1.1070,=0.5942,=0.7256,=0.9388,=1.0729,=1.2097,=1.5098,=1.6014,=0.6921,=0.9123,=1.1383,=1.3876,=1.7093,=2.4187,,=0.1105,,=0.0350,=262
="931052",国信价值,2017-12-08,=0.0116,=3734.0500,=0.0819,=10.2976,=0.9658,=5.3831,=6.5787,=7.3723,=8.6413,=10.7705,=1.3847,=0.9804,=0.7343,=0.9105,=1.0255,=1.1395,=1.5208,=1.7346,=0.9608,=0.6105,=0.9364,=1.2127,=1.4339,=2.0196,=0.0959,=0.1244,=0.0834,=0.0443,=499
="930846",300SNLV,2016-06-24,=0.0171,=7060.4200,=0.0674,=10.3579,=0.6200,=7.7900,=9.1928,=10.0476,=10.7577,=12.6275,=1.0721,=0.3629,=0.8340,=1.0374,=1.0991,=1.2306,=1.5027,=1.4737,=0.9203,=0.7711,=0.9487,=1.1487,=1.3165,=1.6864,=0.0692,=0.1035,=0.0757,=0.0414,=148
="930608",中证基建,2015-03-31,=0.0328,=9062.6685,=0.0679,=10.3763,=0.4635,=6.6667,=8.6208,=10.5926,=17.4248,=25.2863,=0.8625,=0.2456,=0.6550,=0.8276,=1.1238,=1.6525,=2.2134,=0.2474,=0.3131,=0.1701,=0.2221,=0.3442,=0.4997,=0.7101,=0.0483,=0.0717,=0.0544,=0.0285,=633
="000806",消费服务,2012-02-10,=-0.0094,=8410.2501,=-0.0016,=10.4127,=0.3622,=8.3292,=9.9585,=10.8055,=11.8704,=17.0971,=1.1706,=0.1154,=1.0009,=1.2072,=1.3595,=1.5460,=2.0145,=2.2681,=0.6910,=1.6526,=1.9432,=2.1049,=2.3803,=3.0032,=0.0839,=0.1029,=0.0827,=0.0357,=404
="000056",上证国企,2010-01-04,=0.0128,=1291.5400,=0.0354,=10.4168,=0.7293,=7.2538,=8.8779,=9.6546,=10.7955,=13.3187,=1.2113,=0.7866,=0.8518,=1.0314,=1.1221,=1.2172,=1.5455,=1.7231,=0.9913,=0.7909,=0.9978,=1.1006,=1.2192,=1.7604,=0.0844,=0.1002,=0.0788,=0.0377,=196
="931373",股息龙头,2019-11-15,=0.0117,=2759.8900,=-0.0087,=10.4434,=0.9209,=5.4295,=6.8494,=8.2067,=9.4519,=11.4004,=1.1634,=0.8880,=0.6697,=0.8430,=0.9959,=1.1161,=1.2586,=1.5454,=0.9559,=0.5706,=0.8086,=0.9728,=1.3516,=1.6262,=0.0791,=0.1085,=0.0840,=0.0421,=319
="399805",互联金融,2015-02-10,=-0.0065,=3763.5500,=-0.0222,=10.4692,=0.2913,=7.5943,=9.8174,=11.5696,=13.2085,=16.5816,=1.1320,=0.3041,=0.7644,=1.0567,=1.4607,=1.7419,=2.0317,=1.9308,=0.9254,=1.1667,=1.4082,=1.6147,=1.7788,=2.2175,=0.0834,=0.0941,=0.0808,=0.0326,=325
="000021",180治理,2008-09-10,=0.0089,=1101.6900,=0.0124,=10.5569,=0.8129,=6.3364,=8.4334,=9.6546,=10.5067,=13.6109,=1.1643,=0.6930,=0.7542,=0.9755,=1.0988,=1.2205,=1.5847,=1.4523,=0.9909,=0.6625,=0.8519,=0.9538,=1.1356,=1.4859,=0.0796,=0.1012,=0.0804,=0.0388,=160
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0203,=12982.6900,=0.0108,=10.5913,=0.8711,=5.8665,=7.8288,=8.5780,=9.8706,=15.8114,=1.1446,=0.7735,=0.6924,=0.8871,=0.9956,=1.1579,=1.7191,=1.5313,=0.8877,=0.7282,=0.9897,=1.0759,=1.4190,=2.0876,,=0.1073,,=0.0339,=90
="931375",300质量低波,2019-11-25,=0.0146,=17852.0600,=0.0527,=10.5953,=0.4180,=6.4946,=8.1249,=11.5490,=13.5875,=22.0532,=1.3932,=0.4180,=0.8054,=1.0746,=1.5769,=2.0890,=3.3245,=1.8876,=0.6548,=1.0044,=1.3148,=1.6345,=2.0971,=2.5370,=0.1555,=0.1378,=0.0968,=0.0282,=99
