指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="000922",中证红利,2008-05-26,=0.0076,=5563.8000,=0.0109,=8.1567,=0.6796,=5.1762,=6.0261,=7.6560,=8.5296,=11.2156,=0.8278,=0.4415,=0.5911,=0.7113,=0.8635,=1.1106,=1.4999,=1.2173,=0.8188,=0.6332,=0.7731,=1.0401,=1.2047,=1.7101,=0.0685,=0.0960,=0.0701,=0.0474,=19408
="931130",红利成长低波,2018-12-04,=-0.0006,=23353.4400,=-0.0152,=8.1592,=0.6377,=4.4465,=5.5586,=7.6386,=8.7475,=11.5512,=0.8342,=0.3491,=0.5279,=0.6225,=0.9075,=1.0363,=1.5803,=1.8190,=0.7706,=0.3109,=0.8099,=1.3082,=1.9140,=2.5957,=0.0669,=0.1158,=0.0589,=0.0457,=116
="000015",红利指数,2005-01-04,=0.0023,=3047.2700,=0.0032,=8.1689,=0.8637,=4.6646,=5.5109,=7.0898,=7.9360,=10.4439,=0.8125,=0.5750,=0.5525,=0.6399,=0.7661,=1.0213,=1.3875,=1.3896,=0.8933,=0.7277,=0.8915,=1.1125,=1.3104,=1.6890,=0.0663,=0.0968,=0.0697,=0.0466,=13992
="931446",东证红利低波,2020-04-21,=0.0005,=3422.9600,=-0.0058,=8.1955,=0.7465,=5.1478,=6.1502,=7.0021,=8.5449,=11.0216,=0.8112,=0.6706,=0.5884,=0.6919,=0.7559,=0.8785,=1.2481,=1.4868,=0.9752,=0.5909,=0.7488,=0.8709,=1.2061,=1.5979,=0.0722,=0.0935,=0.0745,=0.0457,=646
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0142,=4953.7300,=0.0666,=8.2599,=0.9713,=4.2457,=4.6882,=5.6747,=7.3826,=8.5904,=0.7575,=0.9713,=0.4429,=0.4944,=0.5717,=0.7148,=0.7878,=1.0637,=0.9592,=0.6036,=0.6686,=0.8628,=0.9817,=1.1099,,=0.0975,,=0.0589,=67
="000821",300红利,2012-07-20,=0.0010,=6466.7900,=-0.0308,=8.2947,=0.7862,=4.9998,=6.1945,=7.5533,=8.3394,=10.9286,=0.8452,=0.4147,=0.5725,=0.7149,=0.8802,=1.0813,=1.4919,=1.3505,=0.8789,=0.6098,=0.7997,=1.0582,=1.2868,=1.6963,=0.0718,=0.0978,=0.0729,=0.0476,=955
="000992",全指金融,2011-08-02,=-0.0021,=5733.6700,=-0.0425,=8.3443,=0.5437,=5.9310,=7.1035,=8.2087,=9.0286,=11.6339,=0.8144,=0.3213,=0.6188,=0.7236,=0.9562,=1.1755,=1.5107,=2.1255,=0.8472,=1.1568,=1.4434,=1.8068,=2.0500,=2.6668,=0.0717,=0.0849,=0.0695,=0.0365,=2677
="000824",国企红利,2012-07-20,=0.0058,=2131.3600,=0.0048,=8.4130,=0.8315,=4.8847,=5.9432,=7.3292,=8.2349,=10.7823,=0.8436,=0.5189,=0.5610,=0.6881,=0.8282,=1.0599,=1.4469,=1.2385,=0.8200,=0.5370,=0.7018,=0.9868,=1.2185,=1.6834,=0.0703,=0.0950,=0.0723,=0.0482,=886
="931644",800红利,2024-03-15,=0.0075,=2561.7800,=0.0037,=8.5691,=0.6580,=6.4729,=7.2341,=8.1133,=9.0195,=9.4757,=0.8700,=0.6580,=0.7001,=0.7641,=0.8526,=0.9069,=0.9431,=1.2593,=0.7996,=0.8423,=0.9185,=1.0991,=1.2593,=1.3255,=0.0724,,,=0.0475,=24
="399373",大盘价值,2010-01-04,=-0.0007,=8271.8800,=-0.0352,=8.6669,=0.6186,=5.4746,=6.8624,=8.3202,=9.0892,=11.9914,=0.9217,=0.4403,=0.6410,=0.8034,=0.9534,=1.1408,=1.5001,=1.1143,=0.7821,=0.5920,=0.7822,=0.9285,=1.1262,=1.4541,=0.0742,=0.0969,=0.0767,=0.0459,=321
="930740",300红利LV,2018-12-04,=-0.0011,=7018.6600,=-0.0210,=8.7612,=0.8470,=5.4153,=6.7943,=7.4650,=8.4439,=9.6903,=0.9156,=0.7171,=0.6159,=0.7662,=0.8512,=0.9447,=1.0604,=1.3350,=0.7246,=0.6725,=0.8535,=1.0729,=1.5162,=1.9253,=0.0724,=0.1016,=0.0768,=0.0458,=545
="000825",央企红利,2012-07-20,=0.0048,=3443.9600,=-0.0027,=8.8256,=0.9168,=4.7369,=6.0989,=7.3069,=8.2644,=10.5687,=0.8797,=0.5461,=0.5507,=0.6916,=0.8603,=1.0042,=1.3929,=1.1724,=0.7418,=0.6009,=0.8549,=1.0447,=1.2057,=1.7357,=0.0699,=0.0980,=0.0727,=0.0462,=249
="000919",300价值,2008-01-21,=0.0020,=5199.9900,=-0.0223,=8.8510,=0.7030,=5.9577,=7.3294,=8.4285,=9.2279,=12.2376,=0.9246,=0.4362,=0.6917,=0.8498,=0.9462,=1.1524,=1.5388,=1.0945,=0.8011,=0.6314,=0.7862,=0.9061,=1.0939,=1.3421,=0.0754,=0.0956,=0.0764,=0.0419,=4273
="931024",港股通非银,2017-11-06,=0.0052,=4660.3260,=0.0854,=8.8730,=0.2079,=6.7549,=8.8097,=11.4825,=13.4032,=22.4310,=1.2747,=0.8663,=0.6237,=0.8441,=1.0397,=1.2246,=1.7592,=1.5010,=0.9848,=0.5870,=0.8708,=1.0033,=1.1880,=2.2002,,=0.1307,,=0.0288,=154
="000063",上证周期,2010-02-03,=0.0056,=3996.3500,=-0.0151,=8.9560,=0.6656,=5.4761,=7.1368,=8.5183,=9.4369,=12.4946,=0.9574,=0.4691,=0.6668,=0.8369,=0.9685,=1.1091,=1.4831,=1.6007,=0.9666,=0.8113,=1.0639,=1.2469,=1.4117,=1.7571,=0.0802,=0.1040,=0.0825,=0.0389,=204
="399995",基建工程,2015-03-12,=0.0192,=4069.2900,=0.0417,=9.0446,=0.6376,=5.8673,=7.3449,=8.2814,=12.9647,=18.8590,=0.7178,=0.1474,=0.5815,=0.7418,=0.9161,=1.5101,=2.1834,=0.1936,=0.3703,=0.1368,=0.1788,=0.2077,=0.3648,=0.5478,=0.0443,=0.0702,=0.0519,=0.0288,=2668
="932305",智选高股息,2024-09-30,=0.0115,=11678.8600,=0.0465,=9.0480,=0.8037,=7.0143,=7.4446,=8.2587,=9.0416,=9.6067,=1.0390,=0.5000,=0.8750,=0.9187,=1.0390,=1.0747,=1.1156,=0.7484,=0.3252,=0.7106,=0.7282,=0.7730,=1.2819,=1.3342,=0.0585,,,=0.0720,=181
="931848",800红利低波,2024-05-21,=0.0024,=3156.9800,=-0.0027,=9.0575,=0.5683,=7.4155,=8.1104,=8.8947,=9.4221,=9.7854,=0.9406,=0.6571,=0.7315,=0.8557,=0.9129,=0.9678,=1.0001,=1.3209,=0.4916,=1.1714,=1.2255,=1.3247,=1.3776,=1.5428,=0.0743,,,=0.0452,=104
="930955",红利低波100,2017-05-26,=0.0030,=11832.8700,=0.0035,=9.2939,=0.8755,=5.0805,=6.0445,=7.3610,=8.4853,=11.5013,=0.9808,=0.7940,=0.5792,=0.6646,=0.8202,=0.9887,=1.3722,=1.1874,=0.7017,=0.5888,=0.7738,=0.9837,=1.2888,=1.7525,=0.0696,=0.1071,=0.0823,=0.0478,=1671
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0106,=4290.3000,=0.0684,=9.4625,=0.6117,=4.8859,=6.8728,=8.8780,=12.1601,=16.1208,=0.8828,=0.5301,=0.5567,=0.7305,=0.8673,=1.1842,=1.3660,=0.9903,=0.5008,=0.5555,=0.7802,=0.9897,=1.3645,=1.5178,,=0.0943,,=0.0563,=27
="931069",中金300,2018-02-14,=0.0083,=5004.2200,=-0.0000,=9.5789,=0.5782,=5.9518,=7.4745,=9.2349,=10.5357,=13.6164,=1.0072,=0.3670,=0.7377,=0.9185,=1.1142,=1.3625,=1.8328,=1.3969,=0.8711,=0.6656,=0.8550,=1.1092,=1.2940,=1.7542,=0.0705,=0.1122,=0.0821,=0.0402,=76
="H30356",800价值,2014-06-09,=0.0069,=6611.6600,=-0.0052,=9.6035,=0.6991,=6.4024,=7.6794,=9.0117,=9.9415,=13.4784,=0.9924,=0.5122,=0.7030,=0.8596,=0.9861,=1.1828,=1.6287,=1.0764,=0.8118,=0.5868,=0.7364,=0.8781,=1.0532,=1.3738,=0.0743,=0.0930,=0.0741,=0.0398,=23
="000968",300周期,2010-05-28,=0.0067,=4510.1700,=-0.0085,=9.6775,=0.6652,=6.1174,=7.8172,=9.1321,=10.2878,=13.3562,=0.9938,=0.4485,=0.7021,=0.8488,=1.0169,=1.1859,=1.5550,=1.6095,=0.9568,=0.8459,=1.0847,=1.2626,=1.4519,=1.8297,=0.0768,=0.0960,=0.0775,=0.0365,=97
="931722",国新港股通央企红利,2023-09-13,=0.0058,=1372.3400,=0.0414,=9.6791,=0.9576,=5.5040,=6.6130,=7.4540,=8.7488,=10.0958,=0.9322,=0.9762,=0.6213,=0.7181,=0.8030,=0.8787,=0.9723,=0.6263,=0.9677,=0.3100,=0.3737,=0.4516,=0.5727,=0.6533,,=0.1085,,=0.0601,=264
="000925",基本面50,2009-02-26,=0.0010,=4438.2600,=-0.0390,=9.6972,=0.7006,=6.2635,=7.9688,=9.0178,=10.0491,=12.7955,=1.0085,=0.3830,=0.7306,=0.9013,=1.0680,=1.1921,=1.5728,=1.0652,=0.7265,=0.6037,=0.7873,=0.9650,=1.1027,=1.4866,=0.0750,=0.0942,=0.0767,=0.0401,=4507
="000042",上证央企,2009-03-30,=0.0002,=1765.7800,=-0.0252,=9.7064,=0.7022,=6.3284,=7.8865,=9.1023,=10.0107,=12.9577,=0.9959,=0.5235,=0.7230,=0.8874,=0.9896,=1.1180,=1.4812,=1.2733,=0.9765,=0.6569,=0.8569,=0.9735,=1.1156,=1.3891,=0.0743,=0.0973,=0.0775,=0.0390,=379
="980081",价值100,2012-12-28,,,=0.0236,=9.7089,=0.9746,=7.7317,=8.2853,=8.5074,=9.3052,=10.0799,=1.0863,=0.9167,=0.8413,=0.8802,=0.9042,=1.0544,=1.1275,=0.9824,=0.7464,=0.7580,=0.8005,=0.8457,=1.0218,=1.0480,=0.0810,,,=0.0471,=163
="932422",A500红利低波,2025-04-09,=0.0022,=3068.8300,=-0.0110,=9.7231,=0.0693,=9.5190,=9.8369,=10.0792,=10.2682,=10.5846,=1.0323,=0.3168,=0.9943,=1.0272,=1.0402,=1.0538,=1.0761,=1.2615,=0.0248,=1.2431,=1.4015,=1.4467,=1.4799,=1.5336,,,,=0.0448,=167
="399550",央视50,2012-06-06,=0.0134,=8320.6700,=0.0283,=9.7659,=0.7043,=6.8960,=8.2311,=9.2015,=10.1360,=13.0561,=1.0222,=0.2088,=0.8649,=1.0184,=1.2410,=1.4259,=1.8564,=2.0404,=0.8122,=1.3448,=1.6426,=1.7896,=2.0300,=2.5217,=0.0768,=0.1002,=0.0803,=0.0431,=2245
="399371",国证价值,2010-01-04,=0.0093,=7248.4100,=0.0063,=9.9550,=0.7183,=6.4728,=7.8374,=9.0979,=10.3123,=13.0475,=1.0175,=0.5115,=0.7249,=0.8967,=1.0117,=1.2427,=1.5675,=1.0520,=0.7451,=0.5764,=0.7536,=0.8693,=1.0930,=1.3812,=0.0722,=0.0912,=0.0751,=0.0413,=106
="000859",国企一带一路,2019-05-16,=0.0196,=1971.7500,=0.0825,=10.0261,=0.0551,=9.4709,=11.0736,=12.6245,=14.5794,=21.0714,=1.0105,=0.0171,=0.9854,=1.2322,=1.4604,=1.7882,=2.1877,=1.0930,=0.9847,=0.4715,=0.5579,=0.7323,=0.8131,=1.1273,=0.0831,=0.1174,=0.0935,=0.0372,=234
="930723",沪港深F100,2015-08-05,=-0.0022,=5045.7800,=-0.0091,=10.0538,=0.7753,=5.4557,=7.5646,=8.9042,=10.1279,=13.1279,=1.0245,=0.5534,=0.6469,=0.8477,=1.0064,=1.1158,=1.4626,=1.3147,=0.8647,=0.6039,=0.8635,=1.0667,=1.2698,=1.6654,,=0.0984,,=0.0398,=150
="930608",中证基建,2015-03-31,=0.0303,=8796,=0.0365,=10.0613,=0.4123,=6.6667,=8.6242,=10.6171,=17.5393,=25.2863,=0.8362,=0.2142,=0.6550,=0.8278,=1.1268,=1.6621,=2.2134,=0.2399,=0.2797,=0.1701,=0.2221,=0.3449,=0.5034,=0.7101,=0.0482,=0.0717,=0.0544,=0.0293,=633
="931052",国信价值,2017-12-08,=0.0165,=3682.2800,=0.0669,=10.1274,=0.9565,=5.3831,=6.5730,=7.3684,=8.6270,=10.7705,=1.3614,=0.9656,=0.7343,=0.9103,=1.0242,=1.1387,=1.5208,=1.7060,=0.9520,=0.6105,=0.9356,=1.2110,=1.4312,=2.0196,=0.0941,=0.1244,=0.0834,=0.0452,=486
="930846",300SNLV,2016-06-24,=0.0147,=6939.1100,=0.0491,=10.1979,=0.5518,=7.7900,=9.1924,=10.0398,=10.7598,=12.6275,=1.0546,=0.2705,=0.8340,=1.0373,=1.0996,=1.2310,=1.5027,=1.4510,=0.9097,=0.7711,=0.9484,=1.1480,=1.3150,=1.6864,=0.0686,=0.1035,=0.0757,=0.0421,=147
="000056",上证国企,2010-01-04,=0.0120,=1270.4400,=0.0185,=10.2568,=0.6952,=7.2538,=8.8761,=9.6433,=10.7944,=13.3187,=1.1915,=0.7327,=0.8518,=1.0315,=1.1223,=1.2167,=1.5455,=1.6966,=0.9806,=0.7909,=0.9978,=1.0990,=1.2165,=1.7604,=0.0856,=0.1002,=0.0788,=0.0382,=197
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0077,=9654.1900,=0.0202,=10.3485,=0.8258,=5.7712,=7.8315,=8.9154,=10.2640,=13.0207,=1.1158,=0.6259,=0.7256,=0.9373,=1.0712,=1.2097,=1.5098,=1.6144,=0.7145,=0.9123,=1.1357,=1.3824,=1.7093,=2.4187,,=0.1200,,=0.0347,=260
="931373",股息龙头,2019-11-15,=0.0036,=2726.0400,=-0.0209,=10.3923,=0.9211,=5.4295,=6.8422,=8.1967,=9.4449,=11.4004,=1.1570,=0.8767,=0.6697,=0.8421,=0.9930,=1.1143,=1.2586,=1.5379,=0.9569,=0.5706,=0.8078,=0.9692,=1.3487,=1.6262,=0.0792,=0.1085,=0.0840,=0.0423,=319
="H30035",300非银,2012-12-21,=-0.0005,=10893.0700,=-0.0233,=10.4083,=0.0148,=9.6261,=13.1238,=15.1662,=19.3481,=26.3489,=1.5175,=0.3558,=1.0544,=1.3281,=1.6589,=2.0504,=2.4387,=1.9231,=0.7430,=1.0410,=1.4193,=1.7246,=1.9724,=2.3917,=0.1224,=0.1114,=0.0952,=0.0216,=1117
="000021",180治理,2008-09-10,=0.0123,=1095.3400,=0.0066,=10.4270,=0.7792,=6.3364,=8.4334,=9.6486,=10.4927,=13.6109,=1.1492,=0.6499,=0.7542,=0.9755,=1.0988,=1.2204,=1.5847,=1.4344,=0.9876,=0.6625,=0.8520,=0.9536,=1.1345,=1.4859,=0.0797,=0.1012,=0.0804,=0.0393,=160
="950090",50AH优选,2015-12-10,=0.0108,=6377.4400,=0.0313,=10.4543,=0.9271,=6.3188,=7.8958,=8.5887,=9.7228,=13.5010,=1.1101,=0.7566,=0.7914,=0.9469,=1.0241,=1.1247,=1.5403,=1.4094,=0.9958,=0.6574,=0.8442,=0.9451,=1.0486,=1.4553,,=0.1094,,=0.0378,=1979
="000806",消费服务,2012-02-10,=0.0069,=8451.9800,=0.0034,=10.4936,=0.3933,=8.3292,=9.9471,=10.8052,=11.8703,=17.0971,=1.1784,=0.1219,=1.0009,=1.2084,=1.3598,=1.5457,=2.0145,=2.2857,=0.7113,=1.6526,=1.9425,=2.1016,=2.3796,=3.0032,=0.0835,=0.1029,=0.0827,=0.0355,=404
="932153",港股通价值策略,2025-04-30,=0.0128,=1120.9600,=0.0668,=10.4951,=0.9632,=8.1696,=9.4734,=10.0473,=10.2599,=10.8246,=0.9009,=0.9053,=0.7012,=0.8172,=0.8710,=0.8910,=0.9322,=1.0701,=0.9158,=0.8168,=0.9458,=1.0190,=1.0573,=1.1110,,,,=0.0421,=2
="931375",300质量低波,2019-11-25,=0.0214,=17638.5800,=0.0401,=10.5895,=0.4178,=6.4946,=8.1248,=11.5570,=13.5899,=22.0532,=1.3918,=0.4185,=0.8054,=1.0746,=1.5804,=2.0912,=3.3245,=1.8866,=0.6567,=1.0044,=1.3139,=1.6307,=2.0972,=2.5370,=0.1077,=0.1378,=0.0968,=0.0286,=99
