指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="H30106",H300金融服务,2013-05-21,=-0.0071,=1613,=0.0659,=7.6387,=0.7657,=4.0175,=5.3653,=6.8513,=7.7687,=11.1922,=0.8004,=0.5848,=0.4470,=0.5779,=0.7492,=0.9081,=1.2489,=2.1344,=0.9603,=0.8557,=1.1817,=1.4490,=1.8169,=2.3593,,=0.1022,,=0.0427,=15
="H11140",香港红利,2009-07-23,=0.0003,=3914.2300,=0.0720,=7.6446,=0.7739,=3.0693,=4.4554,=5.9848,=8.4154,=13.9623,=0.7335,=0.6282,=0.3833,=0.5103,=0.6308,=0.8659,=1.1652,=1.2327,=0.7035,=0.5431,=0.7464,=0.9729,=1.6121,=2.1349,,=0.0987,,=0.0556,=7
="H30270",红利价值,2013-12-19,=-0.0065,=9703.3500,=0.0179,=7.7290,=0.7411,=4.4543,=5.4146,=6.7182,=8.8002,=13.0955,=0.8055,=0.6202,=0.5256,=0.6473,=0.7559,=1.2636,=1.7317,=1.5591,=0.9883,=0.5854,=0.8061,=0.9915,=1.2439,=1.6166,=0.0710,=0.0973,=0.0746,=0.0443,=140
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=-0.0014,=3036.2900,=0.0911,=7.8140,=0.9969,=3.7550,=5.0313,=5.7552,=6.6094,=7.8706,=0.7961,=0.9868,=0.4590,=0.5764,=0.6359,=0.7193,=0.8175,=1.2012,=0.9969,=0.5101,=0.6867,=0.7884,=0.8909,=1.2099,,=0.1010,,=0.0512,=251
="000914",300金融,2007-07-02,=-0.0119,=6440.9300,=-0.0412,=7.8500,=0.5121,=5.2769,=6.6085,=7.8069,=8.5938,=11.3863,=0.8028,=0.3251,=0.5962,=0.7051,=0.9399,=1.1421,=1.4919,=2.1595,=0.8582,=1.1210,=1.4313,=1.8129,=2.0593,=2.7052,=0.0748,=0.0912,=0.0734,=0.0381,=334
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0007,=4914.4900,=0.0999,=7.9179,=0.8979,=3.5572,=4.6235,=5.9177,=7.0664,=9.5068,=0.7019,=0.7012,=0.3828,=0.4839,=0.5725,=0.8204,=1.1073,=1.0523,=0.6443,=0.4386,=0.6466,=0.8368,=1.4312,=2.0623,,=0.0837,,=0.0547,=1314
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0010,=1412.1100,=0.1071,=8.0976,=0.8633,=3.6777,=4.8617,=6.5880,=7.6760,=10.6953,=0.7558,=0.6300,=0.4041,=0.5047,=0.6489,=0.9071,=1.1746,=1.1901,=0.6531,=0.5013,=0.7009,=1.0632,=1.4996,=1.9871,,=0.0866,,=0.0545,=887
="000151",上国红利,2012-07-20,=-0.0009,=1591.5400,=0.0418,=8.1536,=0.9018,=4.5075,=5.3695,=6.8695,=7.5506,=10.0345,=0.7723,=0.5314,=0.5268,=0.6198,=0.7563,=0.9686,=1.3272,=1.0403,=0.4176,=0.6026,=0.8956,=1.1179,=1.3113,=1.6854,=0.0643,=0.0941,=0.0692,=0.0518,=171
="H30269",红利低波,2013-12-19,=-0.0093,=11264.2000,=0.0022,=8.1558,=0.7435,=4.5638,=5.5493,=6.7661,=9.4451,=14.4342,=0.8559,=0.5734,=0.5386,=0.6571,=0.8020,=1.3827,=1.9670,=1.5775,=0.9836,=0.6111,=0.8856,=1.0992,=1.4123,=1.6442,=0.0719,=0.1026,=0.0729,=0.0451,=3445
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0011,=2768.2500,=0.1173,=8.1591,=0.9981,=3.8979,=4.9362,=5.7937,=7.0682,=8.2018,=0.7379,=0.9426,=0.4277,=0.5148,=0.5715,=0.6630,=0.8197,=1.2569,=0.9645,=0.5333,=0.6936,=0.8634,=1.0983,=1.3442,,=0.0944,,=0.0523,=452
="H50040",上红低波,2014-03-21,=-0.0074,=11207.0600,=0.0163,=8.1775,=0.7563,=4.6938,=5.9515,=6.9717,=9.6139,=14.3118,=0.8466,=0.5228,=0.5647,=0.6911,=0.8382,=1.3538,=1.8756,=1.5923,=0.9815,=0.6380,=0.8694,=1.2020,=1.3896,=1.6603,=0.0726,=0.1018,=0.0748,=0.0447,=322
="000934",中证金融,2009-07-03,=-0.0114,=6048.1000,=-0.0353,=8.2090,=0.5524,=5.7083,=6.8956,=8.0513,=8.8697,=11.5527,=0.8185,=0.3350,=0.6117,=0.7183,=0.9456,=1.1588,=1.5017,=2.1641,=0.8631,=1.1467,=1.4511,=1.8031,=2.0492,=2.6696,=0.0730,=0.0882,=0.0717,=0.0368,=1137
="931157",SHS红利成长LV,2019-04-25,=-0.0056,=7701.3500,=0.0331,=8.2279,=0.7612,=4.1261,=5.5590,=6.8398,=8.3575,=11.5318,=0.8398,=0.6168,=0.5154,=0.6218,=0.8045,=0.9337,=1.5888,=1.6246,=0.9977,=0.5018,=0.7017,=1.0079,=1.3518,=1.6333,,=0.1050,,=0.0481,=243
="930914",港股通高股息,2016-11-25,=0.0019,=5338.5800,=0.0856,=8.2535,=0.8658,=3.4280,=4.4006,=5.8344,=7.6613,=11.1979,=0.7808,=0.7391,=0.3979,=0.4999,=0.6073,=0.8570,=1.1764,=1.2867,=0.8280,=0.5144,=0.6935,=0.9152,=1.2221,=2.2126,,=0.1031,,=0.0538,=609
="000029",180价值,2009-01-09,=-0.0079,=4336.0700,=-0.0263,=8.2539,=0.7119,=5.6894,=6.9094,=7.8742,=8.4772,=10.8138,=0.8351,=0.3280,=0.6666,=0.8074,=0.8687,=1.0682,=1.4433,=1.0741,=0.8397,=0.6198,=0.7827,=0.9448,=1.0593,=1.4032,=0.0717,=0.0955,=0.0778,=0.0434,=550
="931130",红利成长低波,2018-12-04,=-0.0084,=23926.3900,=0.0089,=8.2925,=0.6753,=4.4465,=5.5587,=7.6562,=8.7469,=11.5512,=0.8479,=0.3528,=0.5279,=0.6225,=0.9062,=1.0354,=1.5803,=1.8488,=0.7829,=0.3109,=0.8100,=1.3105,=1.9124,=2.5957,=0.0726,=0.1158,=0.0589,=0.0450,=119
="931446",东证红利低波,2020-04-21,=-0.0095,=3494.0700,=0.0149,=8.3101,=0.7624,=5.1478,=6.1508,=7.0229,=8.5433,=11.0216,=0.8233,=0.7122,=0.5884,=0.6922,=0.7567,=0.8778,=1.2481,=1.5077,=0.9753,=0.5909,=0.7492,=0.8743,=1.2665,=1.5979,=0.0726,=0.0935,=0.0745,=0.0451,=660
="000922",中证红利,2008-05-26,=-0.0032,=5751.6400,=0.0450,=8.3517,=0.7682,=5.1762,=6.0271,=7.6580,=8.5285,=11.2156,=0.8482,=0.4772,=0.5911,=0.7121,=0.8615,=1.1106,=1.4999,=1.2464,=0.8537,=0.6332,=0.7731,=1.0417,=1.2061,=1.7101,=0.0685,=0.0960,=0.0701,=0.0463,=19459
="932596",港股通红利低波,2016-02-04,=0,=4247.9600,=0.0952,=8.3719,=0.9200,=7.4451,=7.6856,=7.9559,=8.3001,=8.5745,=0.7621,=0.9800,=0.6528,=0.6817,=0.7075,=0.7219,=0.7630,=1.3681,=0.9000,=1.2161,=1.2554,=1.3002,=1.3602,=1.4099,,,,=0.0520,=50
="000015",红利指数,2005-01-04,=-0.0019,=3172.2400,=0.0443,=8.3839,=0.9022,=4.6646,=5.5110,=7.0948,=7.9401,=10.4439,=0.8346,=0.5947,=0.5525,=0.6400,=0.7664,=1.0211,=1.3875,=1.4262,=0.9260,=0.7277,=0.8916,=1.1137,=1.3125,=1.6890,=0.0663,=0.0968,=0.0697,=0.0454,=14006
="HSCSOE",恒生中国央企指数,2023-01-01,=0,=3885.6300,=0.0809,=8.3876,=0.9948,=4.9972,=5.5179,=5.9944,=7.3707,=8.5137,=0.8113,=0.9948,=0.5264,=0.5878,=0.6248,=0.7265,=0.8235,=1.0047,=0.9948,=0.5404,=0.5907,=0.6553,=0.8233,=1.0198,,=0.0979,,=0.0486,=103
="000992",全指金融,2011-08-02,=-0.0112,=5793.4200,=-0.0325,=8.4080,=0.5619,=5.9310,=7.1036,=8.2189,=9.0279,=11.6339,=0.8213,=0.3329,=0.6188,=0.7237,=0.9544,=1.1750,=1.5107,=2.1418,=0.8516,=1.1568,=1.4435,=1.8071,=2.0533,=2.6668,=0.0720,=0.0849,=0.0695,=0.0362,=2678
="000821",300红利,2012-07-20,=-0.0047,=6704.2500,=0.0048,=8.4875,=0.8364,=4.9998,=6.1952,=7.5580,=8.3461,=10.9286,=0.8653,=0.4743,=0.5725,=0.7150,=0.8797,=1.0812,=1.4919,=1.3819,=0.9116,=0.6098,=0.8002,=1.0590,=1.2934,=1.6963,=0.0718,=0.0978,=0.0729,=0.0465,=956
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0031,=5203.5900,=0.1204,=8.6020,=0.9985,=4.2457,=4.6956,=5.6854,=7.4285,=8.6093,=0.7887,=0.9985,=0.4429,=0.4953,=0.5723,=0.7186,=0.7893,=1.1084,=0.9970,=0.6036,=0.6693,=0.8642,=0.9838,=1.1099,,=0.0744,,=0.0565,=70
="000824",国企红利,2012-07-20,=-0.0052,=2199.3100,=0.0369,=8.6244,=0.8644,=4.8847,=5.9460,=7.3384,=8.2472,=10.7823,=0.8653,=0.5487,=0.5610,=0.6884,=0.8286,=1.0598,=1.4469,=1.2696,=0.8434,=0.5370,=0.7022,=0.9870,=1.2196,=1.6834,=0.0683,=0.0950,=0.0723,=0.0470,=893
="931644",800红利,2024-03-15,=-0.0029,=2652.9300,=0.0395,=8.7680,=0.7060,=6.4729,=7.2369,=8.1350,=9.0185,=9.4757,=0.8907,=0.7189,=0.7001,=0.7647,=0.8533,=0.9066,=0.9431,=1.2886,=0.8884,=0.8423,=0.9186,=1.0998,=1.2609,=1.3255,=0.0715,,,=0.0464,=24
="399373",大盘价值,2010-01-04,=-0.0069,=8429,=-0.0169,=8.8545,=0.6983,=5.4746,=6.8682,=8.3250,=9.0889,=11.9914,=0.9420,=0.4706,=0.6410,=0.8040,=0.9524,=1.1406,=1.5001,=1.1384,=0.8155,=0.5920,=0.7822,=0.9287,=1.1277,=1.4541,=0.0758,=0.0969,=0.0767,=0.0449,=322
="931024",港股通非银,2017-11-06,=-0.0069,=4628.0100,=0.0779,=8.8715,=0.2076,=6.7549,=8.8097,=11.4669,=13.4022,=22.4310,=1.2745,=0.8639,=0.6237,=0.8445,=1.0413,=1.2267,=1.7592,=1.5007,=0.9819,=0.5870,=0.8710,=1.0038,=1.1897,=2.2002,,=0.1307,,=0.0288,=157
="930740",300红利LV,2018-12-04,=-0.0052,=7189.9200,=0.0029,=8.9288,=0.8832,=5.4153,=6.8015,=7.4660,=8.4570,=9.6903,=0.9338,=0.7572,=0.6159,=0.7669,=0.8522,=0.9447,=1.0604,=1.3606,=0.7291,=0.6725,=0.8535,=1.0735,=1.5162,=1.9253,=0.0708,=0.1016,=0.0768,=0.0449,=553
="000825",央企红利,2012-07-20,=-0.0028,=3512.9600,=0.0172,=9.0138,=0.9342,=4.7369,=6.1012,=7.3125,=8.2682,=10.5687,=0.8988,=0.5828,=0.5507,=0.6919,=0.8606,=1.0041,=1.3929,=1.1974,=0.7842,=0.6009,=0.8549,=1.0454,=1.2057,=1.7357,=0.0699,=0.0980,=0.0727,=0.0452,=252
="000919",300价值,2008-01-21,=-0.0056,=5292.6200,=-0.0049,=9.0267,=0.7304,=5.9577,=7.3300,=8.4306,=9.2259,=12.2376,=0.9436,=0.4899,=0.6917,=0.8498,=0.9461,=1.1523,=1.5388,=1.1162,=0.8455,=0.6314,=0.7863,=0.9065,=1.0955,=1.3421,=0.0752,=0.0956,=0.0764,=0.0411,=4279
="399995",基建工程,2015-03-12,=0.0025,=4062.0400,=0.0398,=9.0346,=0.6363,=5.8673,=7.3476,=8.2867,=12.9228,=18.8590,=0.7171,=0.1459,=0.5815,=0.7392,=0.9155,=1.5078,=2.1834,=0.1934,=0.3683,=0.1368,=0.1789,=0.2076,=0.3638,=0.5478,=0.0443,=0.0702,=0.0519,=0.0288,=2672
="000063",上证周期,2010-02-03,=-0.0069,=4059.9500,=0.0006,=9.1124,=0.7127,=5.4761,=7.1415,=8.5235,=9.4341,=12.4946,=0.9749,=0.5129,=0.6668,=0.8375,=0.9685,=1.1088,=1.4831,=1.6287,=0.9811,=0.8113,=1.0639,=1.2476,=1.4124,=1.7571,=0.0796,=0.1040,=0.0825,=0.0382,=204
="931848",800红利低波,2024-05-21,=-0.0044,=3241.1500,=0.0239,=9.2388,=0.6769,=7.4155,=8.1178,=8.9048,=9.4155,=9.7854,=0.9601,=0.7288,=0.7315,=0.8568,=0.9136,=0.9673,=1.0001,=1.3474,=0.5495,=1.1714,=1.2258,=1.3277,=1.3764,=1.5428,=0.0731,,,=0.0443,=106
="932305",智选高股息,2024-09-30,=-0.0018,=12045.6500,=0.0794,=9.4229,=0.9580,=7.0143,=7.4534,=8.2794,=9.0747,=9.6067,=1.0859,=0.8889,=0.8750,=0.9193,=1.0398,=1.0760,=1.1156,=0.7794,=0.5225,=0.7106,=0.7285,=0.7744,=1.2817,=1.3342,=0.0813,,,=0.0691,=196
="930955",红利低波100,2017-05-26,=-0.0058,=12022.8600,=0.0196,=9.4847,=0.8806,=5.0805,=6.0491,=7.3704,=8.4927,=11.5013,=1.0018,=0.8211,=0.5792,=0.6648,=0.8208,=0.9910,=1.3722,=1.2117,=0.7400,=0.5888,=0.7747,=0.9840,=1.2845,=1.7525,=0.0742,=0.1071,=0.0823,=0.0469,=1707
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0049,=4410.7600,=0.0984,=9.7269,=0.6434,=4.8859,=6.8732,=8.8811,=12.1555,=16.1208,=0.9075,=0.5732,=0.5567,=0.7305,=0.8678,=1.1838,=1.3660,=1.0180,=0.5542,=0.5555,=0.7807,=0.9900,=1.3643,=1.5178,,=0.0950,,=0.0547,=28
="931069",中金300,2018-02-14,=-0.0032,=5107,=0.0205,=9.7447,=0.6178,=5.9518,=7.4761,=9.2432,=10.5286,=13.6164,=1.0253,=0.3920,=0.7377,=0.9188,=1.1132,=1.3603,=1.8328,=1.4211,=0.8855,=0.6656,=0.8551,=1.1097,=1.2989,=1.7542,=0.0823,=0.1122,=0.0821,=0.0395,=77
="H30356",800价值,2014-06-09,=-0.0043,=6744.7900,=0.0148,=9.8074,=0.7691,=6.4024,=7.6801,=9.0135,=9.9398,=13.4784,=1.0140,=0.5733,=0.7030,=0.8597,=0.9868,=1.1820,=1.6287,=1.0992,=0.8412,=0.5868,=0.7365,=0.8784,=1.0562,=1.3738,=0.0738,=0.0930,=0.0741,=0.0390,=24
="000042",上证央企,2009-03-30,=-0.0040,=1786.6600,=-0.0136,=9.8546,=0.7489,=6.3284,=7.8867,=9.1060,=10.0106,=12.9577,=1.0117,=0.5635,=0.7230,=0.8875,=0.9902,=1.1177,=1.4812,=1.2928,=0.9823,=0.6569,=0.8570,=0.9741,=1.1172,=1.3891,=0.0745,=0.0973,=0.0775,=0.0385,=380
="000925",基本面50,2009-02-26,=-0.0068,=4507.6300,=-0.0240,=9.8654,=0.7406,=6.2635,=7.9695,=9.0223,=10.0474,=12.7955,=1.0270,=0.4155,=0.7306,=0.9013,=1.0662,=1.1920,=1.5728,=1.0837,=0.7702,=0.6037,=0.7873,=0.9662,=1.1023,=1.4866,=0.0747,=0.0942,=0.0767,=0.0392,=4513
="000968",300周期,2010-05-28,=-0.0059,=4590.5200,=0.0091,=9.8664,=0.7209,=6.1174,=7.8184,=9.1384,=10.2853,=13.3562,=1.0140,=0.4949,=0.7021,=0.8488,=1.0163,=1.1855,=1.5550,=1.6409,=0.9819,=0.8459,=1.0852,=1.2633,=1.4550,=1.8297,=0.0765,=0.0960,=0.0775,=0.0358,=97
="399550",央视50,2012-06-06,=-0.0037,=8379.8600,=0.0356,=9.8926,=0.7337,=6.8960,=8.2353,=9.2124,=10.1352,=13.0561,=1.0362,=0.2528,=0.8649,=1.0185,=1.2406,=1.4254,=1.8564,=2.0669,=0.8360,=1.3448,=1.6428,=1.7912,=2.0323,=2.5217,=0.0768,=0.1002,=0.0803,=0.0425,=2252
="932422",A500红利低波,2025-04-09,=-0.0042,=3133.7100,=0.0099,=9.8987,=0.2297,=9.5190,=9.8705,=10.0752,=10.2482,=10.5846,=1.0518,=0.7464,=0.9943,=1.0273,=1.0406,=1.0545,=1.0761,=1.2843,=0.0670,=1.2431,=1.3778,=1.4449,=1.4790,=1.5336,=0.0713,,,=0.0440,=181
="980081",价值100,2012-12-28,,,=0.0719,=10.0607,=0.9965,=7.7317,=8.2946,=8.5108,=9.3960,=10.0799,=1.1280,=1,=0.8413,=0.8810,=0.9055,=1.0598,=1.1280,=1.0180,=0.7774,=0.7580,=0.8022,=0.8486,=1.0210,=1.0480,=0.0842,,,=0.0454,=181
="931722",国新港股通央企红利,2023-09-13,=0.0068,=1436.4500,=0.0900,=10.1083,=1,=5.5040,=6.6151,=7.4690,=8.8074,=10.1083,=0.9735,=1,=0.6213,=0.7186,=0.8036,=0.8822,=0.9735,=0.6541,=1,=0.3100,=0.3750,=0.4563,=0.5757,=0.6541,,=0.1085,,=0.0575,=276
="399371",国证价值,2010-01-04,=-0.0025,=7422.6900,=0.0305,=10.1931,=0.7739,=6.4728,=7.8382,=9.1004,=10.3091,=13.0475,=1.0422,=0.5820,=0.7249,=0.8970,=1.0120,=1.2426,=1.5675,=1.0771,=0.7826,=0.5764,=0.7537,=0.8697,=1.0907,=1.3812,=0.0733,=0.0912,=0.0751,=0.0403,=110
="930723",沪港深F100,2015-08-05,=-0.0051,=5140.9800,=0.0096,=10.2012,=0.8167,=5.4557,=7.5699,=8.9151,=10.1363,=13.1279,=1.0400,=0.6002,=0.6469,=0.8477,=1.0077,=1.1158,=1.4626,=1.3334,=0.8842,=0.6039,=0.8635,=1.0673,=1.2724,=1.6654,,=0.0984,,=0.0391,=151
="930608",中证基建,2015-03-31,=0.0043,=8919.8500,=0.0511,=10.2202,=0.4386,=6.6667,=8.6250,=10.6007,=17.5122,=25.2863,=0.8495,=0.2326,=0.6550,=0.8279,=1.1252,=1.6591,=2.2134,=0.2437,=0.3009,=0.1701,=0.2221,=0.3446,=0.5009,=0.7101,=0.0483,=0.0717,=0.0544,=0.0289,=633
="000859",国企一带一路,2019-05-16,=0.0080,=2026.1700,=0.1124,=10.2672,=0.1006,=9.4709,=11.0296,=12.6160,=14.5790,=21.0714,=1.0352,=0.0665,=0.9854,=1.2288,=1.4595,=1.7878,=2.1877,=1.1193,=0.9982,=0.4715,=0.5579,=0.7326,=0.8146,=1.1273,=0.0719,=0.1174,=0.0935,=0.0363,=240
="931052",国信价值,2017-12-08,=0.0007,=3755.1100,=0.0880,=10.3623,=0.9728,=5.3831,=6.5742,=7.3709,=8.6409,=10.7705,=1.3934,=0.9874,=0.7343,=0.9104,=1.0253,=1.1393,=1.5208,=1.7455,=0.9673,=0.6105,=0.9358,=1.2121,=1.4339,=2.0196,=0.0959,=0.1244,=0.0834,=0.0441,=500
="930846",300SNLV,2016-06-24,=0.0021,=7037.0800,=0.0639,=10.3668,=0.6231,=7.7900,=9.1928,=10.0463,=10.7577,=12.6275,=1.0730,=0.3692,=0.8340,=1.0374,=1.0992,=1.2306,=1.5027,=1.4750,=0.9210,=0.7711,=0.9487,=1.1485,=1.3161,=1.6864,=0.0692,=0.1035,=0.0757,=0.0414,=147
="H30035",300非银,2012-12-21,=-0.0102,=10921.3500,=-0.0207,=10.4121,=0.0152,=9.6261,=13.1044,=15.1605,=19.3430,=26.3489,=1.5200,=0.3576,=1.0544,=1.3284,=1.6574,=2.0493,=2.4387,=1.9238,=0.7419,=1.0410,=1.4193,=1.7268,=1.9713,=2.3917,=0.1224,=0.1114,=0.0952,=0.0216,=1123
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0108,=9703.9700,=0.0255,=10.4407,=0.8479,=5.7712,=7.8461,=8.9256,=10.2753,=13.0207,=1.1259,=0.6572,=0.7256,=0.9376,=1.0718,=1.2096,=1.5098,=1.6287,=0.7294,=0.9123,=1.1365,=1.3846,=1.7090,=2.4187,,=0.1251,,=0.0344,=261
="000056",上证国企,2010-01-04,=-0.0030,=1296.8700,=0.0397,=10.4533,=0.7361,=7.2538,=8.8782,=9.6493,=10.7936,=13.3187,=1.2155,=0.7978,=0.8518,=1.0315,=1.1223,=1.2167,=1.5455,=1.7291,=0.9942,=0.7909,=0.9984,=1.0999,=1.2179,=1.7604,=0.0844,=0.1002,=0.0788,=0.0375,=196
="931373",股息龙头,2019-11-15,=-0.0043,=2768.6900,=-0.0055,=10.5342,=0.9327,=5.4295,=6.8435,=8.1995,=9.4485,=11.4004,=1.1735,=0.9070,=0.6697,=0.8429,=0.9954,=1.1158,=1.2586,=1.5589,=0.9677,=0.5706,=0.8081,=0.9712,=1.3511,=1.6262,=0.0791,=0.1085,=0.0840,=0.0417,=319
="000806",消费服务,2012-02-10,=-0.0017,=8554.1200,=0.0155,=10.5571,=0.4155,=8.3292,=9.9489,=10.8045,=11.8691,=17.0971,=1.1868,=0.1426,=1.0009,=1.2076,=1.3593,=1.5456,=2.0145,=2.2996,=0.7259,=1.6526,=1.9426,=2.1030,=2.3790,=3.0032,=0.0839,=0.1029,=0.0827,=0.0353,=404
="000021",180治理,2008-09-10,=-0.0057,=1109.9600,=0.0200,=10.6139,=0.8307,=6.3364,=8.4335,=9.6513,=10.5029,=13.6109,=1.1706,=0.7032,=0.7542,=0.9757,=1.0993,=1.2204,=1.5847,=1.4601,=0.9947,=0.6625,=0.8521,=0.9541,=1.1353,=1.4859,=0.0796,=0.1012,=0.0804,=0.0386,=160
="399805",互联金融,2015-02-10,=0.0005,=3819.1000,=-0.0077,=10.6721,=0.3206,=7.5943,=9.8251,=11.5801,=13.2012,=16.5816,=1.1539,=0.3226,=0.7644,=1.0571,=1.4649,=1.7426,=2.0317,=1.9682,=0.9408,=1.1667,=1.4084,=1.6149,=1.7818,=2.2175,=0.0834,=0.0941,=0.0808,=0.0320,=325
="950090",50AH优选,2015-12-10,=0.0001,=6512.2100,=0.0531,=10.7286,=0.9485,=6.3188,=7.8986,=8.5951,=9.7323,=13.5010,=1.1403,=0.8396,=0.7914,=0.9471,=1.0248,=1.1247,=1.5403,=1.4458,=0.9988,=0.6574,=0.8443,=0.9453,=1.0495,=1.4553,,=0.1094,,=0.0368,=1979
="931375",300质量低波,2019-11-25,=0.0023,=18020.5700,=0.0627,=10.7643,=0.4384,=6.4946,=8.1249,=11.5493,=13.5875,=22.0532,=1.4154,=0.4278,=0.8054,=1.0746,=1.5773,=2.0890,=3.3245,=1.9177,=0.6682,=1.0044,=1.3148,=1.6338,=2.0971,=2.5370,=0.1555,=0.1378,=0.0968,=0.0278,=99
