指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="000818",细分金融,2012-04-11,=-0.0091,=7053.1400,=-0.0448,=7.5908,=0.4776,=5.2356,=6.4985,=7.6824,=8.4792,=10.9951,=0.8080,=0.3475,=0.5930,=0.7010,=0.9216,=1.1017,=1.4303,=2.3177,=0.8543,=1.2689,=1.6360,=1.9665,=2.2229,=2.9111,=0.0780,=0.0967,=0.0768,=0.0384,=4
="H30106",H300金融服务,2013-05-21,=-0.0158,=1620.4000,=0.0708,=7.5995,=0.7582,=4.0175,=5.3627,=6.8298,=7.7687,=11.1922,=0.7963,=0.5755,=0.4470,=0.5779,=0.7487,=0.9081,=1.2489,=2.1216,=0.9571,=0.8557,=1.1817,=1.4462,=1.8030,=2.3593,,=0.1022,,=0.0429,=15
="H30270",红利价值,2013-12-19,=-0.0015,=9600.6500,=0.0072,=7.7105,=0.7396,=4.4543,=5.4130,=6.7152,=8.8120,=13.0955,=0.8036,=0.6146,=0.5256,=0.6472,=0.7552,=1.2640,=1.7317,=1.5553,=0.9896,=0.5854,=0.8052,=0.9890,=1.2402,=1.6166,=0.0710,=0.0973,=0.0746,=0.0444,=132
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=-0.0197,=2940.9300,=0.0568,=7.7166,=0.9962,=3.7550,=5.0312,=5.7505,=6.5952,=7.8706,=0.7861,=0.9810,=0.4590,=0.5764,=0.6348,=0.7170,=0.8175,=1.1862,=0.9962,=0.5101,=0.6865,=0.7879,=0.8875,=1.2099,,=0.1015,,=0.0518,=250
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0124,=4746.5300,=0.0623,=7.7986,=0.8901,=3.5572,=4.6217,=5.9112,=7.0499,=9.5068,=0.6914,=0.6846,=0.3828,=0.4838,=0.5718,=0.8206,=1.1073,=1.0360,=0.6373,=0.4386,=0.6435,=0.8349,=1.4362,=2.0623,,=0.0870,,=0.0555,=1287
="000914",300金融,2007-07-02,=-0.0098,=6435.5900,=-0.0420,=7.8801,=0.5253,=5.2769,=6.6035,=7.7966,=8.5959,=11.3863,=0.8051,=0.3306,=0.5962,=0.7048,=0.9438,=1.1423,=1.4919,=2.1678,=0.8629,=1.1210,=1.4313,=1.8124,=2.0540,=2.7052,=0.0752,=0.0912,=0.0734,=0.0380,=334
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0161,=1362.0500,=0.0679,=7.9521,=0.8514,=3.6777,=4.8617,=6.5765,=7.6423,=10.6953,=0.7424,=0.6127,=0.4041,=0.5047,=0.6486,=0.9071,=1.1746,=1.1682,=0.6317,=0.5013,=0.7009,=1.0605,=1.4996,=1.9871,,=0.0974,,=0.0554,=879
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0172,=2673.1700,=0.0789,=8.0438,=0.9961,=3.8979,=4.9357,=5.7821,=7.0561,=8.2018,=0.7275,=0.9384,=0.4277,=0.5146,=0.5712,=0.6614,=0.8197,=1.2388,=0.9526,=0.5333,=0.6931,=0.8626,=1.0946,=1.3442,,=0.0939,,=0.0530,=447
="000151",上国红利,2012-07-20,=-0.0058,=1572.7100,=0.0295,=8.0796,=0.8823,=4.5075,=5.3671,=6.8474,=7.5420,=10.0345,=0.7642,=0.5167,=0.5268,=0.6196,=0.7562,=0.9686,=1.3272,=1.0309,=0.3960,=0.6026,=0.8954,=1.1228,=1.3114,=1.6854,=0.0643,=0.0941,=0.0692,=0.0523,=167
="931157",SHS红利成长LV,2019-04-25,=-0.0070,=7586.1700,=0.0177,=8.1336,=0.7430,=4.1261,=5.5570,=6.8343,=8.3623,=11.5318,=0.8296,=0.5962,=0.5154,=0.6214,=0.8033,=0.9345,=1.5888,=1.6054,=0.9977,=0.5018,=0.7010,=1.0062,=1.3464,=1.6290,,=0.1050,,=0.0486,=232
="930914",港股通高股息,2016-11-25,=-0.0134,=5177.3700,=0.0528,=8.1340,=0.8556,=3.4280,=4.3969,=5.8254,=7.6461,=11.1979,=0.7695,=0.7341,=0.3979,=0.4997,=0.6062,=0.8575,=1.1764,=1.2674,=0.8238,=0.5144,=0.6908,=0.9138,=1.2186,=2.2126,,=0.1031,,=0.0546,=590
="H30269",红利低波,2013-12-19,=-0.0007,=11168.2000,=-0.0064,=8.1626,=0.7460,=4.5638,=5.5488,=6.7590,=9.4763,=14.4342,=0.8567,=0.5735,=0.5386,=0.6570,=0.8018,=1.3862,=1.9670,=1.5789,=0.9860,=0.6111,=0.8850,=1.0985,=1.4106,=1.6442,=0.0719,=0.1026,=0.0729,=0.0451,=3357
="H50040",上红低波,2014-03-21,=-0.0005,=11067.4300,=0.0037,=8.1878,=0.7596,=4.6938,=5.9513,=6.9614,=9.6317,=14.3118,=0.8477,=0.5249,=0.5647,=0.6911,=0.8382,=1.3563,=1.8756,=1.5943,=0.9848,=0.6380,=0.8693,=1.2019,=1.3887,=1.6603,=0.0726,=0.1018,=0.0748,=0.0446,=312
="932596",港股通红利低波,2016-02-04,=-0.0159,=4140.2600,=0.0674,=8.2329,=0.7802,=7.4451,=7.6578,=7.9276,=8.2721,=8.5745,=0.7494,=0.9780,=0.6528,=0.6739,=0.7057,=0.7180,=0.7622,=1.3448,=0.7143,=1.2161,=1.2509,=1.2947,=1.3601,=1.4099,,,,=0.0529,=44
="000029",180价值,2009-01-09,=-0.0086,=4322.6200,=-0.0293,=8.2420,=0.7081,=5.6894,=6.9094,=7.8699,=8.4788,=10.8138,=0.8333,=0.3149,=0.6666,=0.8069,=0.8693,=1.0683,=1.4433,=1.0725,=0.8357,=0.6198,=0.7826,=0.9444,=1.0587,=1.4032,=0.0706,=0.0955,=0.0778,=0.0434,=549
="000934",中证金融,2009-07-03,=-0.0108,=6051.8400,=-0.0347,=8.2438,=0.5681,=5.7083,=6.8952,=8.0411,=8.8699,=11.5527,=0.8213,=0.3405,=0.6117,=0.7182,=0.9501,=1.1593,=1.5017,=2.1733,=0.8691,=1.1467,=1.4503,=1.8026,=2.0472,=2.6696,=0.0733,=0.0882,=0.0717,=0.0367,=1135
="931130",红利成长低波,2018-12-04,=-0.0034,=23550.6700,=-0.0069,=8.3045,=0.6805,=4.4465,=5.5569,=7.6313,=8.7526,=11.5512,=0.8491,=0.3529,=0.5279,=0.6222,=0.9078,=1.0365,=1.5803,=1.8515,=0.7853,=0.3109,=0.8095,=1.3079,=1.9180,=2.5957,=0.0669,=0.1158,=0.0589,=0.0449,=115
="931446",东证红利低波,2020-04-21,=-0.0047,=3468.3800,=0.0074,=8.3130,=0.7659,=5.1478,=6.1481,=6.9959,=8.5460,=11.0216,=0.8228,=0.7147,=0.5884,=0.6915,=0.7553,=0.8786,=1.2481,=1.5082,=0.9802,=0.5909,=0.7487,=0.8703,=1.2058,=1.5979,=0.0722,=0.0935,=0.0745,=0.0451,=641
="000922",中证红利,2008-05-26,=-0.0100,=5700.0100,=0.0356,=8.3177,=0.7538,=5.1762,=6.0261,=7.6545,=8.5296,=11.2156,=0.8442,=0.4697,=0.5911,=0.7113,=0.8647,=1.1106,=1.4999,=1.2414,=0.8473,=0.6332,=0.7731,=1.0395,=1.2034,=1.7101,=0.0685,=0.0960,=0.0701,=0.0465,=19380
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0211,=3875.5700,=0.0781,=8.3441,=0.9974,=4.9972,=5.5158,=5.9778,=7.2963,=8.5137,=0.8071,=0.9974,=0.5264,=0.5877,=0.6243,=0.7226,=0.8235,=0.9995,=0.9974,=0.5404,=0.5907,=0.6536,=0.8153,=1.0198,,=0.0979,,=0.0489,=101
="000015",红利指数,2005-01-04,=-0.0083,=3138.4200,=0.0332,=8.3538,=0.8991,=4.6646,=5.5109,=7.0911,=7.9352,=10.4439,=0.8309,=0.5891,=0.5525,=0.6399,=0.7661,=1.0213,=1.3875,=1.4210,=0.9238,=0.7277,=0.8915,=1.1115,=1.3098,=1.6890,=0.0663,=0.0968,=0.0697,=0.0456,=13985
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0163,=4972.8200,=0.0707,=8.4168,=0.9894,=4.2457,=4.6882,=5.6727,=7.3783,=8.5904,=0.7718,=0.9894,=0.4429,=0.4944,=0.5715,=0.7138,=0.7878,=1.0840,=0.9879,=0.6036,=0.6686,=0.8623,=0.9815,=1.1099,,=0.0975,,=0.0577,=67
="000992",全指金融,2011-08-02,=-0.0112,=5796.7800,=-0.0320,=8.4428,=0.5739,=5.9310,=7.1035,=8.2076,=9.0286,=11.6339,=0.8240,=0.3380,=0.6188,=0.7236,=0.9587,=1.1755,=1.5107,=2.1506,=0.8596,=1.1568,=1.4434,=1.8068,=2.0494,=2.6668,=0.0717,=0.0849,=0.0695,=0.0361,=2677
="000821",300红利,2012-07-20,=-0.0049,=6581.9400,=-0.0135,=8.4656,=0.8329,=4.9998,=6.1945,=7.5513,=8.3392,=10.9286,=0.8626,=0.4693,=0.5725,=0.7149,=0.8809,=1.0813,=1.4919,=1.3783,=0.9090,=0.6098,=0.7997,=1.0582,=1.2816,=1.6963,=0.0718,=0.0978,=0.0729,=0.0466,=955
="000824",国企红利,2012-07-20,=-0.0050,=2180.8400,=0.0282,=8.6103,=0.8633,=4.8847,=5.9432,=7.3274,=8.2325,=10.7823,=0.8634,=0.5430,=0.5610,=0.6881,=0.8282,=1.0599,=1.4469,=1.2675,=0.8415,=0.5370,=0.7018,=0.9868,=1.2176,=1.6834,=0.0703,=0.0950,=0.0723,=0.0471,=885
="931644",800红利,2024-03-15,=-0.0091,=2625.9100,=0.0289,=8.7566,=0.7068,=6.4729,=7.2269,=8.1094,=9.0212,=9.4757,=0.8891,=0.7090,=0.7001,=0.7640,=0.8525,=0.9070,=0.9431,=1.2869,=0.8906,=0.8423,=0.9182,=1.0987,=1.2589,=1.3255,=0.0724,,,=0.0465,=24
="399373",大盘价值,2010-01-04,=-0.0086,=8388.4800,=-0.0216,=8.8599,=0.7028,=5.4746,=6.8624,=8.3180,=9.0892,=11.9914,=0.9422,=0.4693,=0.6410,=0.8034,=0.9536,=1.1408,=1.5001,=1.1391,=0.8176,=0.5920,=0.7822,=0.9285,=1.1262,=1.4541,=0.0742,=0.0969,=0.0767,=0.0449,=320
="930740",300红利LV,2018-12-04,=-0.0064,=7096.4500,=-0.0101,=8.8868,=0.8756,=5.4153,=6.7934,=7.4629,=8.4434,=9.6903,=0.9287,=0.7461,=0.6159,=0.7658,=0.8512,=0.9447,=1.0604,=1.3541,=0.7300,=0.6725,=0.8520,=1.0728,=1.5170,=1.9253,=0.0724,=0.1016,=0.0768,=0.0452,=543
="000919",300价值,2008-01-21,=-0.0104,=5272.7400,=-0.0086,=9.0430,=0.7345,=5.9577,=7.3294,=8.4272,=9.2279,=12.2376,=0.9447,=0.4924,=0.6917,=0.8498,=0.9464,=1.1524,=1.5388,=1.1182,=0.8534,=0.6314,=0.7862,=0.9061,=1.0936,=1.3421,=0.0754,=0.0956,=0.0764,=0.0410,=4272
="931024",港股通非银,2017-11-06,=-0.0148,=4756.5700,=0.1078,=9.0431,=0.2455,=6.7549,=8.8097,=11.4864,=13.4032,=22.4310,=1.2991,=0.8874,=0.6237,=0.8441,=1.0396,=1.2241,=1.7592,=1.5298,=0.9887,=0.5870,=0.8708,=1.0030,=1.1878,=2.2002,,=0.1307,,=0.0283,=153
="000825",央企红利,2012-07-20,=-0.0002,=3539.7400,=0.0250,=9.0465,=0.9415,=4.7369,=6.0989,=7.3072,=8.2620,=10.5687,=0.9017,=0.5871,=0.5507,=0.6916,=0.8603,=1.0042,=1.3929,=1.2018,=0.7917,=0.6009,=0.8549,=1.0440,=1.2057,=1.7357,=0.0699,=0.0980,=0.0727,=0.0450,=248
="000063",上证周期,2010-02-03,=-0.0258,=4081.0900,=0.0058,=9.1607,=0.7270,=5.4761,=7.1368,=8.5170,=9.4369,=12.4946,=0.9793,=0.5196,=0.6668,=0.8369,=0.9687,=1.1091,=1.4831,=1.6373,=0.9860,=0.8113,=1.0639,=1.2465,=1.4113,=1.7571,=0.0802,=0.1040,=0.0825,=0.0380,=204
="931848",800红利低波,2024-05-21,=-0.0067,=3194.7700,=0.0093,=9.1924,=0.6699,=7.4155,=8.1104,=8.8931,=9.4221,=9.7854,=0.9546,=0.7133,=0.7315,=0.8557,=0.9128,=0.9678,=1.0001,=1.3406,=0.5373,=1.1714,=1.2255,=1.3247,=1.3776,=1.5428,=0.0743,,,=0.0445,=104
="399995",基建工程,2015-03-12,=-0.0084,=4145.6900,=0.0612,=9.1955,=0.6583,=5.8673,=7.3449,=8.2832,=12.9928,=18.8590,=0.7298,=0.1820,=0.5815,=0.7422,=0.9166,=1.5150,=2.1834,=0.1969,=0.3948,=0.1368,=0.1788,=0.2078,=0.3654,=0.5478,=0.0443,=0.0702,=0.0519,=0.0283,=2665
="932305",智选高股息,2024-09-30,=-0.0033,=11967.1200,=0.0723,=9.3340,=0.9414,=7.0143,=7.4446,=8.2577,=8.8691,=9.6067,=1.0718,=0.7809,=0.8750,=0.9187,=1.0393,=1.0747,=1.1156,=0.7720,=0.4938,=0.7106,=0.7282,=0.7731,=1.2819,=1.3342,=0.0585,,,=0.0698,=177
="930955",红利低波100,2017-05-26,=-0.0073,=11972.7600,=0.0154,=9.4301,=0.8806,=5.0805,=6.0445,=7.3574,=8.4803,=11.5013,=0.9952,=0.8109,=0.5792,=0.6646,=0.8201,=0.9887,=1.3722,=1.2048,=0.7346,=0.5888,=0.7738,=0.9836,=1.2888,=1.7525,=0.0696,=0.1071,=0.0823,=0.0471,=1660
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0227,=4368.4500,=0.0879,=9.6961,=0.6387,=4.8859,=6.8732,=8.8788,=12.1555,=16.1208,=0.9046,=0.5692,=0.5567,=0.7305,=0.8674,=1.1838,=1.3660,=1.0148,=0.5481,=0.5555,=0.7807,=0.9900,=1.3643,=1.5178,,=0.0943,,=0.0549,=27
="931069",中金300,2018-02-14,=-0.0085,=5054.5100,=0.0100,=9.7334,=0.6166,=5.9518,=7.4745,=9.2348,=10.5357,=13.6164,=1.0234,=0.3876,=0.7377,=0.9185,=1.1143,=1.3625,=1.8328,=1.4195,=0.8860,=0.6656,=0.8550,=1.1087,=1.2938,=1.7542,=0.0705,=0.1122,=0.0821,=0.0395,=74
="399550",央视50,2012-06-06,=-0.0090,=8309.7100,=0.0269,=9.8003,=0.7102,=6.8960,=8.2286,=9.1986,=10.1360,=13.0561,=1.0258,=0.2194,=0.8649,=1.0184,=1.2409,=1.4259,=1.8564,=2.0476,=0.8238,=1.3448,=1.6411,=1.7892,=2.0295,=2.5217,=0.0768,=0.1002,=0.0803,=0.0429,=2244
="H30356",800价值,2014-06-09,=-0.0146,=6717.4300,=0.0107,=9.8108,=0.7699,=6.4024,=7.6794,=9.0116,=9.9415,=13.4784,=1.0138,=0.5729,=0.7030,=0.8596,=0.9861,=1.1828,=1.6287,=1.0996,=0.8424,=0.5868,=0.7364,=0.8781,=1.0529,=1.3738,=0.0743,=0.0930,=0.0741,=0.0390,=21
="000925",基本面50,2009-02-26,=-0.0087,=4487.3800,=-0.0284,=9.8337,=0.7336,=6.2635,=7.9688,=9.0157,=10.0491,=12.7955,=1.0227,=0.4039,=0.7306,=0.9013,=1.0682,=1.1921,=1.5728,=1.0802,=0.7670,=0.6037,=0.7873,=0.9648,=1.1027,=1.4866,=0.0750,=0.0942,=0.0767,=0.0395,=4507
="932422",A500红利低波,2025-04-09,=-0.0068,=3106.7900,=0.0012,=9.8730,=0.2150,=9.5190,=9.8705,=10.0814,=10.2682,=10.5846,=1.0482,=0.7050,=0.9943,=1.0272,=1.0402,=1.0538,=1.0761,=1.2810,=0.0500,=1.2431,=1.4017,=1.4468,=1.4799,=1.5336,,,,=0.0441,=161
="000968",300周期,2010-05-28,=-0.0258,=4598.6000,=0.0109,=9.8869,=0.7279,=6.1174,=7.8172,=9.1282,=10.2878,=13.3562,=1.0154,=0.4949,=0.7021,=0.8488,=1.0170,=1.1859,=1.5550,=1.6444,=0.9848,=0.8459,=1.0847,=1.2621,=1.4505,=1.8297,=0.0768,=0.0960,=0.0775,=0.0357,=96
="000042",上证央企,2009-03-30,=-0.0089,=1798.1200,=-0.0073,=9.9356,=0.7727,=6.3284,=7.8865,=9.1003,=10.0107,=12.9577,=1.0194,=0.5825,=0.7230,=0.8874,=0.9898,=1.1180,=1.4812,=1.3034,=0.9860,=0.6569,=0.8569,=0.9734,=1.1147,=1.3891,=0.0743,=0.0973,=0.0775,=0.0381,=379
="931722",国新港股通央企红利,2023-09-13,=-0.0164,=1410.4000,=0.0703,=9.9484,=0.9915,=5.5040,=6.6123,=7.4495,=8.7458,=10.0958,=0.9581,=0.9966,=0.6213,=0.7173,=0.8021,=0.8781,=0.9723,=0.6438,=0.9949,=0.3100,=0.3737,=0.4511,=0.5719,=0.6533,,=0.1085,,=0.0584,=262
="980081",价值100,2012-12-28,=-0.0143,=4686.0801,=0.0594,=9.9794,=0.9964,=7.7317,=8.2853,=8.5064,=9.2892,=10.0799,=1.1166,=0.9964,=0.8413,=0.8802,=0.9039,=1.0539,=1.1275,=1.0097,=0.7591,=0.7580,=0.8005,=0.8456,=1.0218,=1.0480,=0.0810,,,=0.0458,=159
="930608",中证基建,2015-03-31,=-0.0105,=8831.6900,=0.0407,=10.0566,=0.4109,=6.6667,=8.6242,=10.6218,=17.6274,=25.2863,=0.8358,=0.2124,=0.6550,=0.8279,=1.1274,=1.6668,=2.2134,=0.2398,=0.2787,=0.1701,=0.2221,=0.3452,=0.5046,=0.7101,=0.0482,=0.0717,=0.0544,=0.0294,=633
="399371",国证价值,2010-01-04,=-0.0146,=7374.4800,=0.0238,=10.1770,=0.7723,=6.4728,=7.8374,=9.0982,=10.3123,=13.0475,=1.0402,=0.5755,=0.7249,=0.8967,=1.0118,=1.2427,=1.5675,=1.0754,=0.7822,=0.5764,=0.7536,=0.8694,=1.0930,=1.3812,=0.0722,=0.0912,=0.0751,=0.0404,=105
="000859",国企一带一路,2019-05-16,=-0.0174,=1993.3000,=0.0943,=10.2285,=0.0901,=9.4709,=11.0740,=12.6275,=14.5819,=21.0714,=1.0309,=0.0546,=0.9854,=1.2327,=1.4607,=1.7883,=2.1877,=1.1151,=0.9975,=0.4715,=0.5578,=0.7322,=0.8130,=1.1273,=0.0831,=0.1174,=0.0935,=0.0364,=233
="930723",沪港深F100,2015-08-05,=-0.0120,=5153.3600,=0.0121,=10.2621,=0.8339,=5.4557,=7.5626,=8.8984,=10.1279,=13.1279,=1.0457,=0.6196,=0.6469,=0.8477,=1.0063,=1.1158,=1.4626,=1.3420,=0.8936,=0.6039,=0.8635,=1.0664,=1.2685,=1.6654,,=0.0984,,=0.0390,=150
="931052",国信价值,2017-12-08,=-0.0067,=3741.3500,=0.0840,=10.3044,=0.9691,=5.3831,=6.5699,=7.3675,=8.6259,=10.7705,=1.3852,=0.9838,=0.7343,=0.9101,=1.0241,=1.1386,=1.5208,=1.7358,=0.9651,=0.6105,=0.9351,=1.2108,=1.4308,=2.0196,=0.0941,=0.1244,=0.0834,=0.0444,=483
="930846",300SNLV,2016-06-24,=-0.0185,=7008.5500,=0.0596,=10.3250,=0.6067,=7.7900,=9.1924,=10.0396,=10.7598,=12.6275,=1.0677,=0.3350,=0.8340,=1.0373,=1.1002,=1.2310,=1.5027,=1.4690,=0.9216,=0.7711,=0.9484,=1.1479,=1.3146,=1.6864,=0.0686,=0.1035,=0.0757,=0.0416,=147
="000056",上证国企,2010-01-04,=-0.0220,=1291.1600,=0.0351,=10.4733,=0.7415,=7.2538,=8.8742,=9.6394,=10.7944,=13.3187,=1.2166,=0.7995,=0.8518,=1.0315,=1.1223,=1.2167,=1.5455,=1.7324,=0.9963,=0.7909,=0.9973,=1.0982,=1.2163,=1.7604,=0.0856,=0.1002,=0.0788,=0.0375,=197
="931373",股息龙头,2019-11-15,=-0.0145,=2773.8200,=-0.0037,=10.5412,=0.9363,=5.4295,=6.8380,=8.1948,=9.4401,=11.4004,=1.1736,=0.9098,=0.6697,=0.8421,=0.9928,=1.1140,=1.2586,=1.5599,=0.9728,=0.5706,=0.8077,=0.9689,=1.3482,=1.6262,=0.0792,=0.1085,=0.0840,=0.0417,=319
="000806",消费服务,2012-02-10,=-0.0145,=8490,=0.0079,=10.5833,=0.4236,=8.3292,=9.9398,=10.8052,=11.8703,=17.0971,=1.1884,=0.1445,=1.0009,=1.2089,=1.3597,=1.5457,=2.0145,=2.3053,=0.7308,=1.6526,=1.9420,=2.1006,=2.3796,=3.0032,=0.0835,=0.1029,=0.0827,=0.0352,=403
="H30035",300非银,2012-12-21,=-0.0148,=11033.4900,=-0.0107,=10.5859,=0.0206,=9.6261,=13.1136,=15.1659,=19.3481,=26.3489,=1.5434,=0.3845,=1.0544,=1.3281,=1.6619,=2.0504,=2.4387,=1.9559,=0.7806,=1.0410,=1.4193,=1.7240,=1.9724,=2.3917,=0.1224,=0.1114,=0.0952,=0.0213,=1112
="950090",50AH优选,2015-12-10,=-0.0190,=6435.8600,=0.0407,=10.5912,=0.9383,=6.3188,=7.8957,=8.5870,=9.7218,=13.5010,=1.1246,=0.7993,=0.7914,=0.9468,=1.0240,=1.1247,=1.5403,=1.4280,=0.9992,=0.6574,=0.8441,=0.9450,=1.0485,=1.4553,,=0.1094,,=0.0373,=1978
="000021",180治理,2008-09-10,=-0.0153,=1104.6100,=0.0151,=10.6102,=0.8304,=6.3364,=8.4315,=9.6471,=10.4927,=13.6109,=1.1694,=0.7028,=0.7542,=0.9755,=1.0990,=1.2204,=1.5847,=1.4596,=0.9959,=0.6625,=0.8520,=0.9532,=1.1344,=1.4859,=0.0797,=0.1012,=0.0804,=0.0386,=160
="932153",港股通价值策略,2025-04-30,=-0.0173,=1131.1000,=0.0764,=10.6272,=0.9840,=8.1696,=9.4734,=10.0463,=10.2505,=10.8247,=0.9123,=0.9521,=0.7012,=0.8172,=0.8709,=0.8908,=0.9322,=1.0836,=0.9574,=0.8168,=0.9458,=1.0175,=1.0569,=1.1110,,,,=0.0416,=2
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0232,=9967.7600,=0.0534,=10.6580,=0.8961,=5.7712,=7.8251,=8.9066,=10.2608,=13.0207,=1.1492,=0.7146,=0.7256,=0.9368,=1.0707,=1.2096,=1.5098,=1.6627,=0.7686,=0.9123,=1.1350,=1.3820,=1.7090,=2.4187,,=0.1200,,=0.0337,=259
="399805",互联金融,2015-02-10,=-0.0233,=3791.6600,=-0.0149,=10.6627,=0.3182,=7.5943,=9.8199,=11.5935,=13.2045,=16.5816,=1.1491,=0.3186,=0.7644,=1.0567,=1.4735,=1.7449,=2.0317,=1.9670,=0.9432,=1.1667,=1.4082,=1.6148,=1.7771,=2.2175,=0.0834,=0.0941,=0.0808,=0.0320,=324
