指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0065,=1296,=0.0161,=7.6397,=0.8035,=3.6777,=4.8617,=6.5437,=7.6184,=10.6953,=0.7132,=0.5619,=0.4041,=0.5047,=0.6486,=0.9071,=1.1746,=1.1273,=0.5765,=0.5013,=0.7009,=1.0571,=1.4996,=1.9871,,=0.0974,,=0.0580,=870
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0054,=2532.0500,=0.0219,=7.6498,=0.9659,=3.8979,=4.9341,=5.7593,=7.0239,=8.1550,=0.6919,=0.8735,=0.4277,=0.5145,=0.5707,=0.6592,=0.8197,=1.1781,=0.9233,=0.5333,=0.6929,=0.8608,=1.0907,=1.3442,,=0.0939,,=0.0557,=440
="930914",港股通高股息,2016-11-25,=0.0036,=4928.9000,=0.0023,=7.7018,=0.8119,=3.4280,=4.3932,=5.8128,=7.6043,=11.1979,=0.7285,=0.6714,=0.3979,=0.4989,=0.6050,=0.8583,=1.1764,=1.1995,=0.7892,=0.5144,=0.6892,=0.9127,=1.2171,=2.2126,,=0.1031,,=0.0577,=569
="399809",保险主题,2015-02-13,=-0.0102,=2814.4600,=0.0549,=7.7723,=0.3133,=5.4537,=6.8119,=10.6422,=15.0228,=22.8725,=0.8737,=0.3294,=0.6352,=0.7669,=1.2326,=1.4853,=1.9794,=2.2844,=0.9658,=0.5239,=0.8689,=1.0929,=1.3280,=2.3772,=0.0826,=0.0985,=0.0781,=0.0374,=1412
="H30270",红利价值,2013-12-19,=0.0010,=9514.6000,=-0.0019,=7.8071,=0.7565,=4.4543,=5.4057,=6.7094,=8.8476,=13.0955,=0.8118,=0.6288,=0.5256,=0.6470,=0.7540,=1.2660,=1.7317,=1.5748,=0.9936,=0.5854,=0.8035,=0.9872,=1.2299,=1.6166,=0.0710,=0.0973,=0.0746,=0.0438,=126
="932596",港股通红利低波,2016-02-04,=0.0009,=3896.7600,=0.0046,=7.8127,=0.3816,=7.4451,=7.6050,=7.9292,=8.2874,=8.5745,=0.7112,=0.7895,=0.6528,=0.6669,=0.6990,=0.7123,=0.7309,=1.2757,=0.3816,=1.2161,=1.2423,=1.2947,=1.3627,=1.4099,,,,=0.0557,=34
="000018",180金融,2007-12-10,=-0.0063,=5928.7700,=-0.0020,=7.8184,=0.6241,=5.2016,=6.4226,=7.4812,=8.3000,=10.8609,=0.8311,=0.3895,=0.5902,=0.6966,=0.9141,=1.0776,=1.4199,=2.3701,=0.8925,=1.2355,=1.5826,=1.9106,=2.1595,=2.8772,=0.0787,=0.0991,=0.0776,=0.0375,=758
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0023,=3664.7500,=0.0194,=7.9023,=0.9583,=4.9972,=5.5133,=5.9570,=7.0780,=8.3212,=0.7644,=0.9287,=0.5264,=0.5853,=0.6238,=0.7101,=0.8025,=0.9465,=0.9919,=0.5404,=0.5905,=0.6524,=0.7882,=0.9572,,=0.0979,,=0.0516,=97
="000818",细分金融,2012-04-11,=-0.0054,=7391.6500,=0.0011,=7.9565,=0.5998,=5.2356,=6.4985,=7.6738,=8.4792,=10.9951,=0.8453,=0.3866,=0.5930,=0.7010,=0.9283,=1.1040,=1.4303,=2.4293,=0.8925,=1.2689,=1.6360,=1.9651,=2.2154,=2.9111,=0.0780,=0.0967,=0.0768,=0.0366,=4
="931157",SHS红利成长LV,2019-04-25,=0.0038,=7499.3400,=0.0060,=8.0072,=0.7137,=4.1261,=5.5498,=6.8246,=8.3746,=11.5318,=0.8151,=0.5403,=0.5154,=0.6210,=0.8012,=0.9383,=1.5888,=1.5809,=0.9912,=0.5018,=0.6992,=0.9840,=1.3358,=1.6109,,=0.1050,,=0.0494,=217
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0060,=4718.5500,=0.0160,=8.0152,=0.9488,=4.2457,=4.6751,=5.6363,=7.3510,=8.5630,=0.7352,=0.9022,=0.4429,=0.4938,=0.5699,=0.7063,=0.7859,=1.0387,=0.9270,=0.6036,=0.6672,=0.8600,=0.9766,=1.1099,,=0.0975,,=0.0610,=63
="000914",300金融,2007-07-02,=-0.0051,=6731.8300,=0.0021,=8.2508,=0.6546,=5.2769,=6.6035,=7.7824,=8.5959,=11.3863,=0.8414,=0.3808,=0.5962,=0.7048,=0.9519,=1.1447,=1.4919,=2.2697,=0.9045,=1.1210,=1.4313,=1.8124,=2.0450,=2.7052,=0.0752,=0.0912,=0.0734,=0.0363,=334
="H30269",红利低波,2013-12-19,=0.0005,=11125.0100,=-0.0102,=8.2928,=0.7637,=4.5638,=5.5488,=6.7471,=9.4763,=14.4342,=0.8685,=0.5850,=0.5386,=0.6570,=0.8018,=1.3862,=1.9670,=1.6040,=0.9934,=0.6111,=0.8850,=1.0985,=1.4088,=1.6442,=0.0719,=0.1026,=0.0729,=0.0444,=3204
="H50040",上红低波,2014-03-21,=0.0007,=10923.9600,=-0.0093,=8.3052,=0.7773,=4.6938,=5.9513,=6.9471,=9.6317,=14.3118,=0.8582,=0.5447,=0.5647,=0.6911,=0.8389,=1.3563,=1.8756,=1.6171,=0.9926,=0.6380,=0.8693,=1.2019,=1.3868,=1.6603,=0.0726,=0.1018,=0.0748,=0.0440,=309
="000151",上国红利,2012-07-20,=0.0034,=1561.1300,=0.0219,=8.3476,=0.9506,=4.5075,=5.3671,=6.8302,=7.5185,=10.0345,=0.7887,=0.5447,=0.5268,=0.6196,=0.7569,=0.9698,=1.3272,=1.0650,=0.4463,=0.6026,=0.8954,=1.1278,=1.3114,=1.6854,=0.0643,=0.0941,=0.0692,=0.0507,=161
="000029",180价值,2009-01-09,=-0.0030,=4466.2600,=0.0029,=8.3713,=0.7674,=5.6894,=6.9094,=7.8633,=8.4788,=10.8138,=0.8449,=0.3755,=0.6666,=0.8069,=0.8716,=1.0696,=1.4433,=1.0894,=0.8769,=0.6198,=0.7826,=0.9443,=1.0564,=1.4032,=0.0706,=0.0955,=0.0778,=0.0428,=548
="000015",红利指数,2005-01-04,=0.0034,=3090.0300,=0.0173,=8.3903,=0.9057,=4.6646,=5.5109,=7.0911,=7.9151,=10.4439,=0.8342,=0.5875,=0.5525,=0.6399,=0.7661,=1.0221,=1.3875,=1.4272,=0.9284,=0.7277,=0.8915,=1.1068,=1.3061,=1.6890,=0.0663,=0.0968,=0.0697,=0.0454,=13954
="000922",中证红利,2008-05-26,=0.0032,=5592.6800,=0.0161,=8.3956,=0.7793,=5.1762,=6.0261,=7.6528,=8.5296,=11.2156,=0.8504,=0.4734,=0.5911,=0.7113,=0.8692,=1.1116,=1.4999,=1.2530,=0.8625,=0.6332,=0.7731,=1.0381,=1.1991,=1.7101,=0.0685,=0.0960,=0.0701,=0.0461,=19245
="931130",红利成长低波,2018-12-04,=0.0005,=23617.4000,=-0.0041,=8.5708,=0.7555,=4.4465,=5.5476,=7.6006,=8.7652,=11.5512,=0.8744,=0.3815,=0.5279,=0.6220,=0.9086,=1.0371,=1.5803,=1.9108,=0.7973,=0.3109,=0.8091,=1.3028,=1.9208,=2.5957,=0.0669,=0.1158,=0.0589,=0.0435,=111
="000934",中证金融,2009-07-03,=-0.0034,=6298.4500,=0.0047,=8.5795,=0.6941,=5.7083,=6.8952,=8.0185,=8.8699,=11.5527,=0.8544,=0.3825,=0.6117,=0.7182,=0.9573,=1.1620,=1.5017,=2.2617,=0.9144,=1.1467,=1.4503,=1.8026,=2.0433,=2.6696,=0.0733,=0.0882,=0.0717,=0.0352,=1131
="000821",300红利,2012-07-20,=-0.0007,=6674.4100,=0.0003,=8.6087,=0.8584,=4.9998,=6.1945,=7.5485,=8.3206,=10.9286,=0.8755,=0.4850,=0.5725,=0.7149,=0.8836,=1.0820,=1.4919,=1.4017,=0.9259,=0.6098,=0.7997,=1.0571,=1.2738,=1.6963,=0.0718,=0.0978,=0.0729,=0.0458,=954
="931446",东证红利低波,2020-04-21,=0.0016,=3451.3300,=0.0025,=8.6750,=0.8425,=5.1478,=6.1460,=6.9193,=8.5460,=11.0216,=0.8570,=0.7478,=0.5884,=0.6904,=0.7531,=0.8803,=1.2481,=1.5738,=0.9896,=0.5909,=0.7482,=0.8643,=1.1971,=1.5979,=0.0722,=0.0935,=0.0745,=0.0432,=607
="000824",国企红利,2012-07-20,=0.0029,=2147.6100,=0.0125,=8.7031,=0.8843,=4.8847,=5.9432,=7.3221,=8.2114,=10.7823,=0.8711,=0.5521,=0.5610,=0.6881,=0.8282,=1.0603,=1.4469,=1.2812,=0.8588,=0.5370,=0.7018,=0.9868,=1.2135,=1.6834,=0.0703,=0.0950,=0.0723,=0.0466,=882
="000992",全指金融,2011-08-02,=-0.0028,=6026.2600,=0.0064,=8.7886,=0.7143,=5.9310,=7.1035,=8.1855,=9.0286,=11.6339,=0.8571,=0.3849,=0.6188,=0.7236,=0.9668,=1.1790,=1.5107,=2.2367,=0.8942,=1.1568,=1.4434,=1.8068,=2.0469,=2.6668,=0.0717,=0.0849,=0.0695,=0.0347,=2669
="931024",港股通非银,2017-11-06,=0.0028,=4617.7300,=0.0755,=8.8352,=0.2007,=6.7549,=8.8345,=11.5082,=13.4091,=22.4310,=1.2693,=0.8598,=0.6237,=0.8434,=1.0376,=1.2206,=1.7592,=1.4946,=0.9841,=0.5870,=0.8702,=1.0013,=1.1837,=2.2002,,=0.1307,,=0.0290,=151
="931644",800红利,2024-03-15,=0.0026,=2593.4000,=0.0161,=8.8794,=0.7285,=6.4729,=7.2193,=8.0735,=9.0299,=9.4757,=0.9000,=0.7511,=0.7001,=0.7626,=0.8507,=0.9079,=0.9431,=1.3050,=0.9434,=0.8423,=0.9152,=1.0961,=1.2552,=1.3255,=0.0724,,,=0.0458,=24
="399373",大盘价值,2010-01-04,=-0.0013,=8614.1200,=0.0047,=8.9959,=0.7670,=5.4746,=6.8624,=8.3080,=9.0892,=11.9914,=0.9549,=0.4990,=0.6410,=0.8034,=0.9552,=1.1410,=1.5001,=1.1566,=0.8514,=0.5920,=0.7822,=0.9285,=1.1253,=1.4541,=0.0742,=0.0969,=0.0767,=0.0442,=319
="930740",300红利LV,2018-12-04,=0.0009,=7153.1200,=-0.0022,=9.0322,=0.8984,=5.4153,=6.7911,=7.4537,=8.4130,=9.6903,=0.9421,=0.7863,=0.6159,=0.7653,=0.8501,=0.9453,=1.0604,=1.3763,=0.7352,=0.6725,=0.8505,=1.0716,=1.5175,=1.9253,=0.0724,=0.1016,=0.0768,=0.0444,=532
="399995",基建工程,2015-03-12,=0.0062,=4090.6700,=0.0472,=9.1221,=0.6447,=5.8673,=7.3449,=8.2832,=13.0688,=18.8590,=0.7252,=0.1717,=0.5815,=0.7495,=0.9189,=1.5468,=2.1834,=0.1953,=0.3845,=0.1368,=0.1788,=0.2091,=0.3678,=0.5478,=0.0443,=0.0702,=0.0519,=0.0284,=2658
="000825",央企红利,2012-07-20,=0.0036,=3473.5400,=0.0058,=9.1486,=0.9642,=4.7369,=6.0989,=7.3072,=8.2431,=10.5687,=0.9105,=0.6040,=0.5507,=0.6916,=0.8603,=1.0054,=1.3929,=1.2153,=0.8217,=0.6009,=0.8549,=1.0419,=1.2052,=1.7357,=0.0699,=0.0980,=0.0727,=0.0445,=239
="000919",300价值,2008-01-21,=-0.0003,=5370.9000,=0.0099,=9.1494,=0.7707,=5.9577,=7.3294,=8.4223,=9.2259,=12.2376,=0.9543,=0.5216,=0.6917,=0.8498,=0.9481,=1.1533,=1.5388,=1.1314,=0.8744,=0.6314,=0.7862,=0.9061,=1.0883,=1.3421,=0.0754,=0.0956,=0.0764,=0.0405,=4266
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0016,=4101.0700,=0.0213,=9.2147,=0.5558,=4.8859,=6.8732,=8.8788,=12.1555,=16.1208,=0.8591,=0.4754,=0.5567,=0.7305,=0.8694,=1.1838,=1.3660,=0.9644,=0.4535,=0.5555,=0.7807,=0.9927,=1.3643,=1.5178,,=0.0943,,=0.0578,=26
="000063",上证周期,2010-02-03,=0.0026,=4132.5400,=0.0185,=9.2203,=0.7464,=5.4761,=7.1368,=8.5044,=9.4369,=12.4946,=0.9840,=0.5278,=0.6668,=0.8369,=0.9706,=1.1101,=1.4831,=1.6480,=0.9914,=0.8113,=1.0639,=1.2461,=1.4024,=1.7571,=0.0802,=0.1040,=0.0825,=0.0378,=204
="931848",800红利低波,2024-05-21,=0.0024,=3181.2300,=0.0050,=9.3216,=0.7075,=7.4155,=8.0944,=8.8636,=9.4336,=9.7854,=0.9664,=0.7875,=0.7315,=0.8541,=0.9112,=0.9679,=1.0001,=1.3594,=0.6375,=1.1714,=1.2244,=1.3185,=1.3781,=1.5428,=0.0743,,,=0.0439,=98
="932305",智选高股息,2024-09-30,=0.0062,=11475.4100,=0.0283,=9.3997,=0.9612,=7.0143,=7.4402,=8.2356,=8.5356,=9.6067,=1.0805,=0.8350,=0.8750,=0.9176,=1.0366,=1.0750,=1.1156,=0.7774,=0.4919,=0.7106,=0.7278,=0.7832,=1.2823,=1.3342,=0.0585,,,=0.0693,=162
="980081",价值100,2012-12-28,=0.0067,=4503.9772,=0.0182,=9.4290,=0.8803,=7.7317,=8.2766,=8.4891,=9.1955,=9.8012,=1.0531,=0.8263,=0.8413,=0.8793,=0.9025,=1.0392,=1.1153,=0.9540,=0.7259,=0.7580,=0.8000,=0.8422,=1.0236,=1.0480,=0.0810,,,=0.0484,=137
="931722",国新港股通央企红利,2023-09-13,=0.0060,=1330.4000,=0.0096,=9.4695,=0.9406,=5.5040,=6.6040,=7.4249,=8.6379,=10.0834,=0.9120,=0.9406,=0.6213,=0.7147,=0.7984,=0.8726,=0.9570,=0.6128,=0.9458,=0.3100,=0.3722,=0.4495,=0.5656,=0.6473,,=0.1085,,=0.0614,=243
="930955",红利低波100,2017-05-26,=0.0031,=11829.7800,=0.0033,=9.4742,=0.8821,=5.0805,=6.0415,=7.3449,=8.4541,=11.5013,=0.9976,=0.8148,=0.5792,=0.6643,=0.8191,=0.9866,=1.3722,=1.2104,=0.7399,=0.5888,=0.7734,=0.9829,=1.2912,=1.7525,=0.0696,=0.1071,=0.0823,=0.0469,=1577
="H30356",800价值,2014-06-09,=0.0027,=6763.1600,=0.0176,=9.8682,=0.7839,=6.4024,=7.6741,=9.0086,=9.9462,=13.4784,=1.0184,=0.5828,=0.7030,=0.8595,=0.9842,=1.1838,=1.6287,=1.1060,=0.8495,=0.5868,=0.7357,=0.8769,=1.0479,=1.3738,=0.0743,=0.0930,=0.0741,=0.0388,=19
="931069",中金300,2018-02-14,=0.0044,=5103.0500,=0.0197,=9.9131,=0.6627,=5.9518,=7.4724,=9.2203,=10.5391,=13.6164,=1.0403,=0.4230,=0.7377,=0.9176,=1.1162,=1.3628,=1.8328,=1.4457,=0.9076,=0.6656,=0.8519,=1.1072,=1.2875,=1.7542,=0.0705,=0.1122,=0.0821,=0.0388,=70
="000968",300周期,2010-05-28,=0.0024,=4631.9900,=0.0183,=9.9271,=0.7365,=6.1174,=7.8172,=9.1233,=10.2878,=13.3562,=1.0179,=0.4961,=0.7021,=0.8488,=1.0204,=1.1880,=1.5550,=1.6511,=0.9893,=0.8459,=1.0847,=1.2615,=1.4390,=1.8297,=0.0768,=0.0960,=0.0775,=0.0356,=95
="932422",A500红利低波,2025-04-09,=0.0021,=3111.9500,=0.0029,=9.9966,=0.2973,=9.5190,=9.9466,=10.1166,=10.2735,=10.5846,=1.0591,=0.8811,=0.9943,=1.0266,=1.0402,=1.0540,=1.0761,=1.2970,=0.0216,=1.2911,=1.4124,=1.4493,=1.4825,=1.5336,,,,=0.0436,=127
="000042",上证央企,2009-03-30,=0.0033,=1836.5700,=0.0139,=10.0850,=0.8217,=6.3284,=7.8865,=9.0883,=10.0056,=12.9577,=1.0332,=0.6229,=0.7230,=0.8874,=0.9898,=1.1199,=1.4812,=1.3230,=0.9942,=0.6569,=0.8569,=0.9728,=1.1109,=1.3891,=0.0743,=0.0973,=0.0775,=0.0376,=378
="930608",中证基建,2015-03-31,=0.0099,=8817.4800,=0.0390,=10.1144,=0.4162,=6.6667,=8.6242,=10.6590,=17.8094,=25.2863,=0.8410,=0.2149,=0.6550,=0.8279,=1.1321,=1.6797,=2.2134,=0.2412,=0.2808,=0.1701,=0.2221,=0.3461,=0.5113,=0.7101,=0.0482,=0.0717,=0.0544,=0.0291,=630
="399550",央视50,2012-06-06,=0.0022,=8389.3700,=0.0368,=10.1144,=0.7909,=6.8960,=8.2108,=9.1799,=10.1350,=13.0561,=1.0566,=0.3121,=0.8649,=1.0190,=1.2415,=1.4259,=1.8564,=2.1132,=0.8913,=1.3448,=1.6354,=1.7842,=2.0253,=2.5217,=0.0768,=0.1002,=0.0803,=0.0416,=2231
="930723",沪港深F100,2015-08-05,=0.0020,=5099.5500,=0.0015,=10.1400,=0.8059,=5.4557,=7.5603,=8.8695,=10.1186,=13.1279,=1.0322,=0.5757,=0.6469,=0.8477,=1.0046,=1.1158,=1.4626,=1.3267,=0.8841,=0.6039,=0.8635,=1.0644,=1.2645,=1.6654,,=0.0984,,=0.0395,=149
="000925",基本面50,2009-02-26,=-0.0010,=4641.3000,=0.0050,=10.1538,=0.8246,=6.2635,=7.9688,=9.0039,=10.0467,=12.7955,=1.0537,=0.4599,=0.7306,=0.9013,=1.0723,=1.1921,=1.5728,=1.1154,=0.8176,=0.6037,=0.7873,=0.9637,=1.1016,=1.4866,=0.0750,=0.0942,=0.0767,=0.0383,=4499
="000859",国企一带一路,2019-05-16,=0.0138,=1918.6100,=0.0533,=10.1695,=0.0730,=9.4709,=11.1411,=12.6380,=14.5891,=21.0714,=1.0246,=0.0365,=0.9854,=1.2389,=1.4633,=1.7891,=2.1877,=1.1086,=0.9988,=0.4715,=0.5569,=0.7308,=0.8098,=1.1169,=0.0831,=0.1174,=0.0935,=0.0367,=230
="399371",国证价值,2010-01-04,=0.0035,=7354.7800,=0.0210,=10.1737,=0.7719,=6.4728,=7.8374,=9.0982,=10.3123,=13.0475,=1.0383,=0.5632,=0.7249,=0.8967,=1.0118,=1.2443,=1.5675,=1.0751,=0.7806,=0.5764,=0.7536,=0.8694,=1.0942,=1.3812,=0.0722,=0.0912,=0.0751,=0.0404,=104
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0012,=9552.9600,=0.0095,=10.2244,=0.7990,=5.7712,=7.7968,=8.8821,=10.2257,=13.0207,=1.1024,=0.5981,=0.7256,=0.9335,=1.0682,=1.2096,=1.5098,=1.5950,=0.6983,=0.9123,=1.1322,=1.3762,=1.7090,=2.4187,,=0.1200,,=0.0352,=258
="931052",国信价值,2017-12-08,=0.0108,=3562.2700,=0.0321,=10.4024,=0.9796,=5.3831,=6.5588,=7.3533,=8.6097,=10.7705,=1.3921,=0.9883,=0.7343,=0.9096,=1.0233,=1.1352,=1.5208,=1.7523,=0.9715,=0.6105,=0.9338,=1.2085,=1.4252,=2.0196,=0.0941,=0.1244,=0.0834,=0.0440,=468
="950090",50AH优选,2015-12-10,=0.0054,=6445.3900,=0.0423,=10.4146,=0.9274,=6.3188,=7.8931,=8.5806,=9.6911,=13.5010,=1.1051,=0.7469,=0.7914,=0.9465,=1.0231,=1.1247,=1.5403,=1.4046,=0.9987,=0.6574,=0.8435,=0.9438,=1.0465,=1.4194,,=0.1094,,=0.0379,=1974
="930846",300SNLV,2016-06-24,=0.0061,=6824.5800,=0.0317,=10.5091,=0.6856,=7.7900,=9.1898,=10.0331,=10.7671,=12.6275,=1.0848,=0.4338,=0.8340,=1.0370,=1.1014,=1.2320,=1.5027,=1.4952,=0.9323,=0.7711,=0.9481,=1.1464,=1.3127,=1.6864,=0.0686,=0.1035,=0.0757,=0.0409,=147
="000056",上证国企,2010-01-04,=0.0049,=1287.4400,=0.0321,=10.5263,=0.7587,=7.2538,=8.8734,=9.6289,=10.7944,=13.3187,=1.2205,=0.8053,=0.8518,=1.0315,=1.1223,=1.2177,=1.5455,=1.7412,=0.9992,=0.7909,=0.9970,=1.0947,=1.2135,=1.7604,=0.0856,=0.1002,=0.0788,=0.0373,=196
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0010,=13047.2100,=0.0158,=10.6046,=0.8831,=5.5897,=7.7911,=8.5559,=9.8005,=15.8114,=1.1447,=0.7843,=0.6924,=0.8815,=0.9911,=1.1530,=1.7191,=1.5326,=0.8992,=0.6938,=0.9850,=1.0708,=1.3970,=2.0876,,=0.1080,,=0.0337,=91
="HSCEI",恒生中国企业指数,1994-08-08,=0.0010,=9048.5300,=0.0151,=10.6627,=0.8841,=5.5897,=7.7868,=8.5707,=9.8169,=15.8114,=1.1487,=0.7893,=0.6924,=0.8812,=0.9926,=1.1538,=1.7191,=1.5382,=0.9024,=0.6938,=0.9858,=1.0716,=1.3984,=2.0876,,=0.1080,,=0.0335,=4697
="930839",港股通高息精选,2016-06-08,=0.0064,=3544.1900,=0.0278,=10.6671,=0.6410,=4.9918,=7.0790,=9.2595,=13.3771,=31.7979,=1.5466,=0.8055,=0.7294,=0.9244,=1.0627,=1.5050,=4.8768,=1.2773,=0.5400,=0.3418,=0.5548,=1.2319,=1.9226,=6.3245,,=0.1218,,=0.0543,=316
="000021",180治理,2008-09-10,=0.0054,=1114.8500,=0.0245,=10.6941,=0.8522,=6.3364,=8.4310,=9.6347,=10.4774,=13.6109,=1.1776,=0.7089,=0.7542,=0.9755,=1.0990,=1.2216,=1.5847,=1.4712,=0.9992,=0.6625,=0.8520,=0.9528,=1.1321,=1.4859,=0.0797,=0.1012,=0.0804,=0.0383,=160
="931373",股息龙头,2019-11-15,=0.0038,=2789.9100,=0.0021,=10.7779,=0.9558,=5.4295,=6.8313,=8.1717,=9.4138,=11.4004,=1.1964,=0.9403,=0.6697,=0.8412,=0.9902,=1.1105,=1.2586,=1.5950,=0.9926,=0.5706,=0.8061,=0.9633,=1.3448,=1.6262,=0.0792,=0.1085,=0.0840,=0.0408,=316
="H30035",300非银,2012-12-21,=-0.0061,=11432.7400,=0.0251,=10.8697,=0.0202,=9.6261,=13.1136,=15.1659,=19.3481,=26.3489,=1.5848,=0.4203,=1.0544,=1.3281,=1.6666,=2.0515,=2.4387,=2.0083,=0.8469,=1.0410,=1.4193,=1.7228,=1.9698,=2.3917,=0.1224,=0.1114,=0.0952,=0.0207,=1096
="931375",300质量低波,2019-11-25,=0.0088,=17615.1900,=0.0388,=10.8717,=0.4435,=6.4946,=8.1015,=11.5802,=13.5935,=22.0532,=1.4280,=0.4260,=0.8054,=1.0700,=1.5856,=2.0932,=3.3245,=1.9368,=0.6716,=1.0044,=1.3091,=1.6270,=2.0985,=2.5370,=0.1077,=0.1378,=0.0968,=0.0278,=97
