指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="000048",责任指数,2009-08-05,=-0.0113,=1446.5800,=-0.0197,=10.6105,=0.5206,=7.8628,=9.5548,=10.5489,=11.7735,=14.1982,=1.2435,=0.3611,=0.9056,=1.1438,=1.3083,=1.4440,=1.7866,=0.9680,=0.8858,=0.5718,=0.6942,=0.7971,=0.9120,=1.0691,=0.0859,=0.1029,=0.0839,=0.0418,=124
="000056",上证国企,2010-01-04,=-0.0127,=1295.4100,=0.0385,=10.6415,=0.7811,=7.2538,=8.8792,=9.6618,=10.7955,=13.3187,=1.2374,=0.8454,=0.8518,=1.0314,=1.1219,=1.2177,=1.5455,=1.7603,=0.9992,=0.7909,=0.9986,=1.1021,=1.2212,=1.7804,=0.0844,=0.1072,=0.0850,=0.0368,=195
="931373",股息龙头,2019-11-15,=-0.0182,=2778.1000,=-0.0022,=10.6568,=0.9449,=5.4295,=6.8540,=8.2197,=9.4585,=11.4004,=1.1871,=0.9285,=0.6697,=0.8431,=0.9981,=1.1168,=1.2586,=1.5770,=0.9829,=0.5706,=0.8091,=0.9742,=1.3531,=1.6262,=0.0791,=0.1076,=0.0843,=0.0412,=320
="000859",国企一带一路,2019-05-16,=-0.0014,=2151.4400,=0.1811,=10.7142,=0.1826,=9.4709,=10.9809,=12.6089,=14.5635,=21.0714,=1.0803,=0.1056,=0.9854,=1.2254,=1.4581,=1.7861,=2.1877,=1.1680,=0.9994,=0.4715,=0.5580,=0.7332,=0.8167,=1.1782,=0.0720,=0.1196,=0.0798,=0.0348,=243
="000021",180治理,2008-09-10,=-0.0113,=1092.1900,=0.0037,=10.7699,=0.8619,=6.3364,=8.4357,=9.6585,=10.5179,=13.6109,=1.1878,=0.7325,=0.7542,=0.9755,=1.0988,=1.2205,=1.5847,=1.4816,=0.9988,=0.6625,=0.8519,=0.9540,=1.1362,=1.4979,=0.0797,=0.1021,=0.0819,=0.0381,=161
="980081",价值100,2012-12-28,,,=0.1148,=10.7769,=0.9966,=7.7317,=8.3013,=8.5203,=9.4364,=10.8572,=1.2083,=0.9966,=0.8413,=0.8811,=0.9069,=1.0700,=1.2173,=1.0904,=0.9966,=0.7580,=0.8022,=0.8506,=1.0228,=1.0986,=0.0640,=0.1184,,=0.0423,=219
="930957",港股通中国100,2017-06-23,=-0.0159,=3637.4000,=-0.0392,=10.8545,=0.8221,=5.4625,=7.5826,=8.8466,=10.7536,=13.3106,=1.1718,=0.7368,=0.6571,=0.8579,=1.0652,=1.1999,=1.5222,=1.5108,=0.9297,=0.6789,=0.9621,=1.1187,=1.3456,=1.6609,,=0.1081,,=0.0338,=9
="930931",港股通50,2017-01-16,=-0.0203,=3791.9200,=-0.0223,=10.9071,=0.6916,=6.5385,=8.6883,=9.7400,=11.4136,=15.8907,=1.1305,=0.6484,=0.7428,=0.9433,=1.0944,=1.1863,=1.6058,=1.9624,=0.8533,=1.1204,=1.4654,=1.6965,=1.8947,=2.6369,,=0.1102,,=0.0349,=282
="HSAHP",恒生沪深港通AH股溢价指数,2007-07-09,=0.0044,=121.9900,=-0.0119,=11.0384,=0.9601,=5.5550,=7.1430,=8.2650,=9.4937,=12.3156,=1.1516,=0.9158,=0.6208,=0.7734,=0.9214,=1.0571,=1.3863,=1.3333,=0.9759,=0.5653,=0.7668,=0.8999,=1.0535,=1.3750,,=0.0946,,=0.0331,=343
="HSLI",恒生综合大型股指数,2001-10-03,=-0.0207,=2344.5600,=-0.0263,=11.2457,=0.6973,=6.9327,=9.0401,=10.3426,=11.7587,=17.6478,=1.1535,=0.6103,=0.7133,=0.9405,=1.1088,=1.2416,=1.6032,=1.6309,=0.8013,=0.8297,=1.1852,=1.4100,=1.6299,=2.0023,,=0.1013,,=0.0349,=98
="000901",小康指数,2010-04-02,=-0.0132,=6541.8500,=0.0312,=11.2563,=0.5783,=8.5492,=9.9918,=11.0100,=12.5401,=15.5671,=1.1103,=0.2688,=0.9844,=1.0913,=1.2612,=1.4444,=1.7818,=1.0857,=0.9340,=0.7500,=0.8885,=0.9579,=1.0509,=1.2662,=0.0722,=0.0944,=0.0718,=0.0330,=246
="930709",香港证券,2015-07-13,=-0.0255,=1301.7200,=-0.0784,=11.5846,=0.3569,=6.3679,=10.1476,=12.8139,=14.8886,=24.4010,=1.0143,=0.5911,=0.5308,=0.7588,=0.9695,=1.2877,=1.6136,=4.4098,=0.8912,=1.7834,=2.5970,=3.1588,=4.1278,=5.9903,,=0.0616,,=0.0297,=490
="930839",港股通高息精选,2016-06-08,=-0.0072,=3819.0800,=0.1075,=11.6009,=0.7083,=4.9918,=7.0870,=9.2980,=13.3165,=31.7979,=1.6755,=0.8508,=0.7294,=0.9262,=1.0664,=1.5701,=4.8768,=1.3849,=0.6142,=0.3418,=0.5562,=1.2404,=1.9192,=6.3245,,=0.0999,,=0.0499,=341
="HSISC",恒指港股通指数,2024-03-01,=-0.0203,=3459.1800,=-0.0108,=11.6129,=0.7617,=7.5992,=8.5172,=9.7572,=11.7813,=12.8475,=1.2210,=0.7128,=0.8411,=0.9088,=1.0878,=1.2439,=1.3343,=1.5779,=0.7495,=0.9830,=1.1233,=1.3294,=1.5964,=1.7320,,=0.1067,,=0.0360,=43
="000016",上证50,2004-01-02,=-0.0133,=2974.2100,=-0.0188,=11.6162,=0.8223,=8.3126,=9.5801,=10.3428,=11.5103,=15.1108,=1.2809,=0.6719,=1.0245,=1.1612,=1.2367,=1.3330,=1.6482,=1.5705,=0.9646,=0.8665,=1.0133,=1.1141,=1.2569,=1.6440,=0.0824,=0.1003,=0.0825,=0.0334,=23225
="000052",50基本,2012-01-09,=-0.0159,=2930.2200,=-0.0309,=11.6162,=0.8223,=8.3126,=9.5817,=10.3455,=11.5103,=15.1108,=1.2809,=0.6735,=1.0245,=1.1612,=1.2362,=1.3328,=1.6471,=1.5705,=0.9646,=0.8665,=1.0137,=1.1141,=1.2569,=1.6440,=0.0824,=0.1003,=0.0825,=0.0334,=26
="HSI",恒生指数,1989-03-09,=-0.0201,=25249.4800,=-0.0149,=11.7042,=0.7261,=6.9462,=9.1728,=10.2068,=12.1146,=16.9606,=1.2286,=0.7403,=0.7519,=0.9688,=1.1145,=1.2586,=1.5570,=1.5342,=0.6414,=0.8141,=1.1480,=1.4145,=1.6537,=2.0895,,=0.1066,,=0.0354,=13272
="931476",ESG 120策略,2020-04-30,=-0.0133,=1381.3700,=-0.0092,=11.7767,=0.8209,=7.8289,=9.6055,=10.5456,=11.6909,=13.2171,=1.3623,=0.7841,=1.0061,=1.1737,=1.2443,=1.3681,=1.7130,=1.5753,=0.9795,=0.7906,=1.0576,=1.1381,=1.3196,=1.6034,=0.0792,=0.1080,=0.0841,=0.0326,=44
="399812",养老产业,2014-06-06,=-0.0150,=6068.1000,=-0.0416,=11.9024,=0,=11.9024,=18.4095,=20.6327,=25.3954,=31.4367,=1.9681,=0.1224,=1.7125,=2.1025,=2.8217,=3.2414,=4.2954,=1.5522,=0.3075,=1.2170,=1.4673,=1.6759,=1.8719,=2.5548,=0.1432,=0.1399,=0.1267,=0.0245,=6156
="931397",A股通50,2020-02-20,=-0.0125,=2185.5900,=-0.0356,=11.9042,=0.4090,=8.9450,=10.5341,=12.8008,=21.8437,=29.8209,=1.4076,=0.3372,=1.1048,=1.2709,=1.7666,=3.6105,=4.6955,=1.9439,=0.5581,=1.0496,=1.2736,=1.8634,=3.0512,=3.9597,=0.0812,=0.1047,=0.0867,=0.0319,=5
="399313",巨潮100,2005-02-03,=-0.0144,=5179.7700,=-0.0491,=11.9203,=0.7102,=8.9278,=10.2534,=11.0212,=12.3239,=16.6101,=1.3184,=0.4357,=1.0718,=1.2372,=1.3353,=1.4929,=1.8501,=1.5589,=0.9439,=0.9844,=1.1456,=1.2553,=1.4162,=1.6915,=0.0813,=0.1083,=0.0813,=0.0315,=204
="932457",港股通现金流,2025-02-28,=-0.0102,=2135.1200,=0.0853,=11.9437,=0.9919,=7.5325,=8.6341,=9.8665,=10.5872,=12.0986,=1.2210,=0.5040,=1.0440,=1.1484,=1.2177,=1.3548,=1.5343,=0.9665,=0.4637,=0.7966,=0.8969,=1.0230,=1.2451,=1.4545,,,,=0.0439,=18
="000043",超大盘,2009-04-23,=-0.0100,=2574.7300,=-0.0160,=11.9660,=0.6599,=7.5271,=9.4626,=10.9298,=13.3760,=17.2195,=1.3899,=0.6212,=0.9803,=1.2132,=1.3536,=1.5050,=1.9858,=2.2322,=0.9880,=0.6740,=0.8398,=1.1835,=1.5004,=2.3305,=0.0835,=0.1075,=0.0887,=0.0352,=158
="HSLMI",恒生综合大中型股指数,2015-06-08,=-0.0198,=4046.6900,=-0.0189,=12.0687,=0.7668,=7.0073,=9.2385,=10.4191,=12.3253,=17.7261,=1.1729,=0.6766,=0.6929,=0.9060,=1.0862,=1.2279,=1.5417,=1.4069,=0.8590,=0.6858,=0.9753,=1.1587,=1.3550,=1.6465,,=0.0920,,=0.0333,=86
="932255",A500红利增长,2025-04-09,=-0.0076,=3243.5900,=0.0678,=12.1791,=0.9954,=9.2509,=9.8136,=10.7101,=11.4697,=12.2754,=1.4257,=0.9954,=1.0684,=1.1275,=1.2759,=1.3391,=1.4369,=2.0387,=0.9954,=1.3292,=1.4034,=1.7362,=1.9200,=2.0549,=0.0860,,,=0.0341,=22
="000010",上证180,2002-07-01,=-0.0108,=10166.5800,=0.0150,=12.2119,=0.8326,=8.4900,=9.9378,=10.9122,=12.0676,=14.6942,=1.2795,=0.5280,=0.9930,=1.1498,=1.2694,=1.3646,=1.6698,=1.4588,=0.9847,=0.8990,=1.0652,=1.1675,=1.2918,=1.4916,=0.0772,=0.0991,=0.0771,=0.0317,=2475
="931395",沪港深300,2020-01-14,=-0.0143,=1682.8000,=-0.0240,=12.3391,=0.7473,=8.3275,=10.0063,=10.7853,=12.5340,=16.6490,=1.3077,=0.6738,=0.9663,=1.1005,=1.2063,=1.3762,=1.7241,=1.6091,=0.8607,=0.9881,=1.1651,=1.3060,=1.5534,=1.8801,,=0.1017,,=0.0318,=483
="HSCAIT",恒生A股行业龙头指数,2009-09-21,=-0.0122,=5616.2100,=-0.0253,=12.3812,=0.9074,=8.2192,=9.7104,=10.4033,=11.6161,=14.1027,=1.3738,=0.8633,=1.0288,=1.1780,=1.2565,=1.3533,=1.6997,=1.3611,=0.9761,=0.8424,=0.9708,=1.0415,=1.1975,=1.4109,=0.0815,=0.1029,=0.0837,=0.0347,=491
="399807",高铁产业,2015-01-20,=-0.0100,=1252.2300,=0.0080,=12.5082,=0.4122,=9.4881,=11.2215,=12.8616,=17.3323,=24.3532,=0.8725,=0.0544,=0.8157,=0.9287,=1.0521,=1.7131,=2.3973,=0.4309,=0.5309,=0.3063,=0.3761,=0.4272,=0.4924,=0.6435,=0.0426,=0.0638,=0.0473,=0.0329,=585
="931586",300价值稳健,2020-11-09,=-0.0117,=7663.5600,=0.0040,=12.8664,=0.8586,=8.1741,=9.6084,=11.0600,=12.6293,=15.0111,=1.5553,=0.8594,=0.9699,=1.1897,=1.3193,=1.5069,=1.6570,=1.4677,=0.9153,=0.7359,=0.8608,=0.9768,=1.0744,=1.5639,=0.0904,=0.0975,=0.0831,=0.0371,=34
="931155",300质量,2019-04-22,=-0.0162,=9877.5400,=-0.0232,=12.9928,=0.4149,=7.3805,=10.7619,=13.6440,=15.4471,=31.0699,=1.9891,=0.3536,=1.1055,=1.6567,=2.2915,=2.8493,=5.3844,=2.4168,=0.6867,=1.3218,=1.7663,=2.1426,=2.6153,=3.8395,=0.1611,=0.1503,=0.1164,=0.0214,=75
="930949",价值回报,2017-02-24,=-0.0153,=14345.0500,=0.0515,=13.0197,=0.8675,=5.5354,=8.0178,=9.9493,=11.9064,=17.5400,=1.6401,=0.3901,=1.2865,=1.4714,=1.7451,=2.1861,=3.1701,=0.8006,=0.3773,=0.5488,=0.7089,=0.8741,=1.2554,=1.7276,=0.1068,=0.1407,=0.1146,=0.0377,=28
="000044",上证中盘,2009-07-03,=-0.0096,=4719.2900,=0.0342,=13.0976,=0.5660,=8.6509,=10.4793,=12.5324,=14.6389,=18.7575,=1.2777,=0.4666,=0.9210,=1.0900,=1.3094,=1.6584,=1.9734,=1.3338,=0.6509,=0.9382,=1.1499,=1.2499,=1.4328,=1.7773,=0.0696,=0.0976,=0.0683,=0.0294,=87
="930629",CSSW健康,2015-05-08,=-0.0133,=5705.5900,=-0.0036,=13.2969,=0,=13.2969,=18.9116,=22.2732,=39.0518,=49.9253,=2.0921,=0.1253,=1.7767,=2.2158,=3.1702,=4.6850,=6.2998,=1.7380,=0.3421,=1.2755,=1.5585,=1.9956,=4.7309,=7.2978,=0.1372,=0.1315,=0.1233,=0.0202,=262
="H30455",沪港深500,2014-11-28,=-0.0144,=2612.9300,=-0.0167,=13.2996,=0.8392,=8.5690,=10.3306,=11.2754,=13.1114,=16.8903,=1.3841,=0.7507,=0.9675,=1.1577,=1.2770,=1.4047,=1.7307,=1.6182,=0.9494,=0.9518,=1.1776,=1.2986,=1.4779,=1.7787,,=0.1002,,=0.0301,=521
="399314",巨潮大盘,2005-02-03,=-0.0123,=5001.3800,=-0.0229,=13.3674,=0.7935,=9.6620,=11.0603,=11.9701,=13.4106,=17.5384,=1.4235,=0.5132,=1.0976,=1.2830,=1.4177,=1.5848,=1.9279,=1.5352,=0.9035,=0.9932,=1.1663,=1.2950,=1.4450,=1.8124,=0.0778,=0.0986,=0.0762,=0.0297,=16
="000971",等权90,2010-12-02,=-0.0105,=3313.8300,=-0.0135,=13.4142,=0.7742,=8.9747,=10.7810,=11.7571,=13.6324,=19.4330,=1.5485,=0.6774,=1.1544,=1.3166,=1.4213,=1.6219,=2.2329,=1.7207,=0.9501,=1.0052,=1.1386,=1.2466,=1.4978,=1.8600,=0.0836,=0.1030,=0.0828,=0.0293,=6
="932039",央企股东回报,2022-11-16,=-0.0209,=1774.5800,=0.1183,=13.6425,=0.9987,=8.0198,=9.5516,=10.8070,=11.8224,=13.8003,=1.3937,=0.9987,=0.8847,=0.9966,=1.0942,=1.1620,=1.4098,=0.8720,=0.9987,=0.3642,=0.4229,=0.5193,=0.6592,=0.8821,=0.0663,=0.1044,=0.0641,=0.0425,=113
="980028",龙头家电,2015-02-16,=-0.0072,=12074.5100,=-0.0408,=13.7103,=0.1972,=11.8600,=13.7237,=14.6565,=19.0088,=31.1013,=2.6392,=0.1402,=2.3382,=2.6865,=2.9464,=3.7348,=5.1202,=1.3127,=0.4621,=0.9787,=1.1993,=1.3285,=1.5124,=2.2318,=0.1486,=0.1980,=0.1545,=0.0417,=167
="931168",绿色价值100,2019-06-27,=-0.0123,=1490.2700,=0.0020,=13.8448,=0.9778,=8.4906,=9.9564,=11.2800,=12.6531,=14.6050,=1.5872,=0.9988,=1.0223,=1.1866,=1.2738,=1.3882,=1.6052,=1.6298,=0.9981,=0.9649,=1.1265,=1.2425,=1.3378,=1.6482,=0.0745,=0.1024,=0.0742,=0.0307,=9
="000822",500红利,2012-07-20,=-0.0156,=11139.0900,=0.0948,=13.9305,=0.7288,=7.4138,=9.6102,=11.2701,=19.5657,=26.4578,=1.3150,=0.6154,=0.8670,=1.0202,=1.2427,=1.8661,=2.3219,=0.7015,=0.5730,=0.2906,=0.3999,=0.5823,=1.3135,=1.8159,=0.0544,=0.0898,=0.0632,=0.0380,=33
="931802",中证龙头,2010-02-09,=-0.0133,=1811.3900,=-0.0177,=14.0041,=0.8228,=9.1945,=11.1839,=12.3109,=13.8705,=18.2393,=2.0391,=0.9571,=1.2711,=1.4472,=1.6354,=1.8555,=2.6625,=2.0599,=0.8755,=0.9048,=1.0631,=1.3012,=1.9269,=2.7195,=0.1040,=0.1529,=0.1113,=0.0306,=90
="000028",180成长,2009-01-09,=-0.0149,=4017.8700,=0.0268,=14.0070,=0.4580,=9.5268,=11.7249,=14.4788,=18.2344,=25.1474,=2.0075,=0.3009,=1.5063,=1.8030,=2.6889,=3.1694,=5.1089,=2.0397,=0.9353,=1.1581,=1.4530,=1.6038,=1.8199,=2.3971,=0.1167,=0.1801,=0.0983,=0.0230,=190
="931468",红利质量,2020-05-21,=-0.0107,=33005.6300,=0.0475,=14.0592,=0.0278,=13.0933,=16.3414,=19.1364,=22.3045,=36.4689,=2.4785,=0.0885,=2.3034,=2.9630,=3.8539,=4.7744,=8.5636,=2.3179,=0.1642,=1.9811,=2.3959,=2.9960,=3.9923,=5.8829,=0.1336,=0.1224,=0.0809,=0.0284,=998
="000300",沪深300,2005-04-08,=-0.0114,=4602.6200,=-0.0059,=14.1376,=0.8285,=10.0799,=11.6700,=12.5213,=14.0459,=17.6279,=1.4915,=0.5783,=1.1457,=1.3350,=1.4683,=1.6202,=1.9228,=1.5635,=0.9522,=1.0330,=1.1718,=1.2926,=1.4431,=1.7482,=0.0774,=0.0984,=0.0781,=0.0282,=47638
="931381",中证长三角,2019-11-25,=-0.0092,=2049.0200,=0.0123,=14.1576,=0.8564,=9.1117,=10.6317,=11.9207,=13.7054,=16.1441,=1.4214,=0.6528,=0.9630,=1.1457,=1.2891,=1.5569,=1.8124,=1.8698,=0.9816,=0.8724,=1.0665,=1.2237,=1.4506,=1.9239,=0.0730,=0.0964,=0.0699,=0.0263,=5
="000150",380红利,2012-07-20,=-0.0165,=12730.1000,=0.1014,=14.2314,=0.7049,=5.2545,=8.5513,=12.0927,=16.6176,=19.8070,=1.2750,=0.4106,=0.6172,=0.8678,=1.3993,=1.7687,=2.2934,=0.5541,=0.4922,=0.2775,=0.3623,=0.5612,=1.7677,=2.3204,=0.0394,=0.0731,=0.0644,=0.0433,=38
="950096",上海国企,2016-05-11,=-0.0151,=1456.9100,=-0.0371,=14.3993,=0.6942,=8.9055,=11.0021,=12.5198,=15.2093,=16.5992,=1.1037,=0.4456,=0.7269,=0.8686,=1.1487,=1.5526,=2.0186,=1.1497,=0.8425,=0.5842,=0.6822,=0.8465,=1.1197,=1.2890,=0.0609,=0.0668,=0.0506,=0.0204,=163
="1000015",港股全指,2000-01-01,=-0.0201,=25249.4800,=-0.0149,=14.4475,=0.8895,=7.5917,=10.2148,=11.1941,=13.4343,=19.1348,=1.1615,=0.7452,=0.6574,=0.8625,=1.0523,=1.1846,=1.5123,=1.2744,=0.8119,=0.6196,=0.8644,=1.0794,=1.2669,=1.5791,,=0.0763,,=0.0313,=297
="930716",CS物流,2015-07-31,=-0.0361,=1298.8700,=0.1062,=15.0342,=0.3631,=6.6312,=13.0083,=19.9723,=35.2183,=505.8138,=1.3496,=0.2457,=1.1511,=1.3112,=2.0128,=2.8689,=3.8580,=0.4902,=0.6224,=0.2137,=0.3289,=0.4571,=0.7943,=1.1349,=0.0585,=0.0921,=0.0730,=0.0348,=240
="931132",诚通央企红利,2023-05-04,=-0.0170,=1872.4300,=0.1539,=15.0818,=0.9985,=9.0905,=10.5265,=11.7428,=12.6054,=15.2310,=1.5187,=0.9985,=0.9482,=1.0811,=1.1775,=1.2111,=1.5337,=0.8749,=0.9985,=0.3626,=0.4227,=0.4677,=0.6037,=0.8835,=0.0652,=0.1042,=0.0626,=0.0390,=17
="399437",证券龙头,2014-12-30,=-0.0237,=6196.9600,=-0.0903,=15.1286,=0.0816,=10.8290,=17.3586,=19.9982,=25.0411,=43.0253,=1.3756,=0.2740,=1.0547,=1.3108,=1.5661,=1.8654,=2.3633,=5.8846,=0.4339,=3.9970,=5.2296,=6.2007,=7.2524,=9.5068,=0.0679,=0.0644,=0.0451,=0.0179,=671
="931645",1000红利,2024-03-15,=-0.0177,=2647.7200,=0.0668,=15.2524,=0.9578,=11.2896,=12.3326,=13.3093,=14.5241,=15.7600,=1.3032,=0.9620,=0.9871,=1.1259,=1.1889,=1.2405,=1.3466,=0.8583,=0.9599,=0.5734,=0.6455,=0.7491,=0.8069,=0.8869,=0.0614,=0.0858,=0.0614,=0.0330,=20
="932368",800现金流,2024-12-11,=-0.0070,=5672.9800,=0.1093,=15.2857,=0.9966,=9.9108,=10.6921,=11.3837,=12.7007,=15.3984,=1.9254,=0.9286,=1.4048,=1.5225,=1.7186,=1.8829,=2.0110,=1.4725,=0.9490,=1.0036,=1.0936,=1.3068,=1.4040,=1.5226,=0.1224,=0.1021,,=0.0319,=183
="000955",中证国企,2010-02-09,=-0.0075,=1670.2300,=0.0468,=15.3551,=0.8887,=10.0979,=11.7062,=12.7334,=14.7896,=16.8119,=1.3498,=0.6542,=1.0210,=1.1826,=1.2970,=1.4754,=1.7591,=1.3476,=0.9258,=0.7969,=0.9757,=1.0900,=1.2580,=1.4527,=0.0663,=0.0824,=0.0677,=0.0271,=36
="932365",中证现金流,2024-12-11,=-0.0091,=5842.7200,=0.1091,=15.4469,=0.9966,=10.1873,=10.8386,=11.4772,=12.9836,=15.5832,=1.9026,=0.8265,=1.5559,=1.7180,=1.8117,=1.8954,=2.0150,=1.3386,=0.1871,=1.0912,=1.3446,=1.4407,=1.5234,=1.6205,=0.1234,=0.1341,,=0.0312,=506
="930758",凤凰50,2018-11-21,=-0.0068,=8692.6800,=0.0912,=15.5310,=0.7589,=8.6050,=10.7844,=13.2896,=15.7704,=22.7753,=1.8179,=0.6489,=1.0496,=1.4142,=1.6324,=2.0971,=3.0708,=2.1235,=0.9183,=0.3622,=0.7482,=1.2930,=1.8581,=3.4064,=0.1044,=0.1228,=0.0855,=0.0306,=56
="HSMI",恒生综合中型股指数,2001-10-03,=-0.0152,=5091.7700,=0.0220,=15.7211,=0.9358,=7.1837,=9.6369,=11.1881,=14.4660,=19.0737,=1.2391,=0.8501,=0.6229,=0.7817,=1.0097,=1.2015,=1.5312,=0.9798,=0.9638,=0.4186,=0.5568,=0.6707,=0.7966,=1.0686,,=0.0638,,=0.0283,=156
="HSSCHKC",恒生港股通香港公司指数,2017-11-20,=-0.0276,=3402.3100,=0.0948,=15.7542,=0.6701,=9.9660,=12.1985,=14.1850,=18.2050,=45.2058,=1.2246,=0.7868,=0.8018,=0.9491,=1.0928,=1.2329,=1.4001,=2.7205,=0.7990,=1.7566,=2.0660,=2.3791,=2.7211,=3.2431,,=0.0815,,=0.0385,=13
="HSHK35",恒生香港35,2003-01-20,=-0.0276,=3149.0100,=0.1032,=15.7722,=0.6652,=9.0322,=11.9480,=14.0630,=17.3934,=47.6465,=1.2386,=0.8379,=0.7649,=0.9571,=1.0875,=1.2183,=1.3547,=3.3652,=0.9248,=2.1814,=2.5694,=2.8597,=3.1538,=3.7366,,=0.0763,,=0.0395,=115
="931268",持续发展,2019-11-15,=-0.0111,=2161.8400,=-0.0230,=15.7726,=0.7360,=14.1354,=14.6440,=15.2749,=16.0601,=16.6692,=2.2303,=0.7563,=1.7338,=1.8156,=1.8746,=2.2652,=2.3440,=1.7447,=0.3452,=1.5998,=1.7099,=1.7891,=1.8177,=1.8565,=0.0870,=0.1232,,=0.0310,=13
="399324",深证红利,2006-01-24,=-0.0073,=9347.1300,=0.0214,=15.7871,=0.5194,=11.7065,=14.2387,=15.6990,=17.7088,=23.4132,=2.4987,=0.7939,=1.2884,=1.9036,=2.1569,=2.5046,=3.7254,=2.0257,=0.8669,=1.1033,=1.3622,=1.7288,=1.9500,=2.8578,=0.1197,=0.1387,=0.0842,=0.0392,=5169
="930697",家用电器,2015-07-07,=-0.0055,=12288.3100,=-0.0392,=15.8163,=0.2811,=12.0193,=15.3710,=17.0284,=19.8234,=32.1495,=2.6086,=0.1055,=2.2889,=2.6957,=3.2787,=3.9701,=5.2226,=1.2569,=0.3792,=0.9879,=1.1831,=1.3028,=1.6199,=2.3694,=0.1290,=0.1662,=0.1302,=0.0358,=1708
="931402",证券先锋,2020-01-14,=-0.0244,=1916.1100,=-0.0811,=15.8228,=0.0479,=13.6795,=18.5122,=20.9641,=26.1099,=41.4692,=1.3790,=0.3621,=1.0487,=1.2960,=1.4808,=1.7591,=2.4715,=5.9845,=0.5206,=4.0917,=5.2975,=5.9283,=7.1080,=10.0278,=0.0653,=0.0618,=0.0425,=0.0172,=89
="H30089",红利潜力,2013-07-02,=-0.0150,=9591.5000,=-0.0357,=15.8903,=0.2494,=12.7702,=15.7291,=17.0402,=20.7352,=29.7267,=2.9587,=0.8397,=1.4410,=1.9484,=2.4472,=2.8931,=4.3960,=2.2061,=0.8500,=0.7546,=0.9341,=1.6918,=2.0467,=2.8465,=0.1356,=0.1861,=0.1243,=0.0375,=541
="399975",证券公司,2013-07-15,=-0.0235,=783.4500,=-0.0811,=15.9626,=0.0775,=10.9927,=18.6982,=21.4864,=26.4841,=46.0250,=1.3767,=0.2828,=1.0494,=1.3149,=1.5833,=1.9159,=2.4199,=6,=0.4200,=4.0997,=5.3561,=6.3246,=7.4089,=10.0865,=0.0650,=0.0611,=0.0421,=0.0170,=9594
="931139",CS消费50,2019-03-20,=-0.0099,=15158.1200,=-0.0499,=15.9875,=0.0065,=15.4419,=18.5645,=24.3037,=30.3642,=47.8630,=3.5676,=0.0012,=3.5238,=4.1307,=5.4151,=7.1228,=12.5456,=2.3342,=0.0119,=2.2079,=2.6613,=3.2430,=4.4930,=9.1270,=0.1655,=0.2321,=0.1674,=0.0410,=2130
="000918",300成长,2008-01-21,=-0.0137,=5048.2000,=-0.0078,=16.0413,=0.4320,=11.1222,=13.9975,=16.5854,=20.6304,=29.9826,=2.5049,=0.3854,=1.8709,=2.2614,=2.7879,=4.3091,=6.1771,=2.5537,=0.8124,=1.1680,=1.5324,=1.7714,=2.4951,=3.9548,=0.1341,=0.1655,=0.1034,=0.0204,=777
="932315",中证红利质量,2024-07-08,=-0.0074,=4830.4200,=0.0701,=16.1030,=0.5865,=12.3916,=13.4188,=15.5575,=16.7047,=18.7206,=3.0613,=0.4160,=2.1812,=2.3468,=3.6547,=4.0509,=4.4900,=3.0703,=0.5940,=2.0136,=2.1551,=2.9545,=3.1954,=3.5388,=0.1825,=0.1793,=0.0996,=0.0386,=360
="980092",自由现金流,2012-12-28,=-0.0083,=6068.0600,=0.1263,=16.1337,=0.9971,=11.1075,=12.0512,=12.6725,=13.8572,=16.2588,=1.7647,=0.9484,=1.4157,=1.5049,=1.5863,=1.6669,=1.8134,=1.0606,=0.9971,=0.7577,=0.8627,=0.9425,=0.9714,=1.0688,=0.0984,=0.1355,=0.1060,=0.0300,=994
="932366",300现金流,2024-11-12,=-0.0072,=3693.1000,=0.1051,=16.1549,=0.9968,=12.5879,=13.3612,=13.9069,=14.5581,=16.2670,=1.9748,=0.9937,=1.6606,=1.7758,=1.8522,=1.9034,=1.9885,=1.2894,=0.1524,=1.0861,=1.3719,=1.4145,=1.4477,=1.5124,=0.0995,=0.1149,,=0.0327,=126
="000860",结构调整,2018-03-26,=-0.0019,=1325.9000,=0.0830,=16.2839,=0.7905,=9.5233,=12.3954,=13.8409,=16.4420,=20.6443,=1.5668,=0.9823,=1.1018,=1.2838,=1.3686,=1.4513,=1.6430,=0.9551,=0.9995,=0.4658,=0.5837,=0.6714,=0.7382,=0.9608,=0.0683,=0.0933,=0.0760,=0.0337,=139
