指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="000048",责任指数,2009-08-05,=-0.0010,=1503.4200,=0.0189,=11.0574,=0.6614,=7.8628,=9.5558,=10.5184,=11.7730,=14.1982,=1.2909,=0.4382,=0.9056,=1.1438,=1.3139,=1.4446,=1.7866,=1.0088,=0.9881,=0.5718,=0.6943,=0.7958,=0.9039,=1.0691,=0.0853,=0.1000,=0.0831,=0.0402,=123
="000901",小康指数,2010-04-02,=0.0021,=6521.5000,=0.0280,=11.1002,=0.5272,=8.5492,=9.9921,=11.0003,=12.5378,=15.5671,=1.0935,=0.2022,=0.9844,=1.0932,=1.2671,=1.4475,=1.7818,=1.0707,=0.8892,=0.7500,=0.8872,=0.9533,=1.0482,=1.2662,=0.0727,=0.0951,=0.0740,=0.0336,=243
="930949",价值回报,2017-02-24,=0.0144,=14353.6200,=0.0522,=11.1677,=0.7354,=5.5354,=7.9814,=9.9297,=11.8911,=17.5400,=1.4045,=0.0918,=1.2865,=1.4733,=1.7526,=2.1942,=3.1701,=0.6867,=0.1460,=0.5488,=0.7094,=0.8790,=1.2607,=1.7276,=0.1004,=0.1420,=0.1126,=0.0441,=21
="000806",消费服务,2012-02-10,=0.0175,=8954.7900,=0.0631,=11.1720,=0.6454,=8.2712,=9.9142,=10.8038,=11.8703,=17.0971,=1.2527,=0.2912,=1.0009,=1.2108,=1.3627,=1.5457,=2.0145,=2.4335,=0.8624,=1.6526,=1.9417,=2.0964,=2.3780,=3.0032,=0.0835,=0.1029,=0.0827,=0.0333,=400
="HSAHP",恒生沪深港通AH股溢价指数,2007-07-09,=-0.0006,=122.6600,=-0.0065,=11.2810,=0.9874,=5.5550,=7.1430,=8.2220,=9.4488,=12.3156,=1.1754,=0.9486,=0.6208,=0.7734,=0.9207,=1.0471,=1.3863,=1.3623,=0.9988,=0.5653,=0.7668,=0.8964,=1.0403,=1.3750,,=0.0945,,=0.0325,=335
="399966",800证保,2012-12-21,=0.0062,=6833.1700,=0.0333,=11.3954,=0.0218,=10.1861,=13.7103,=15.9946,=19.7371,=27.1945,=1.5884,=0.4378,=1.0619,=1.3311,=1.6448,=2.0440,=2.4366,=2.1602,=0.9049,=1.1634,=1.5249,=1.7694,=2.0347,=2.5211,=0.1174,=0.1065,=0.0901,=0.0200,=151
="H30588",中证证保,2015-02-02,=0.0062,=1160.4000,=0.0334,=11.4045,=0.0243,=10.1753,=13.6588,=16.0866,=19.5888,=27.6808,=1.5867,=0.4308,=1.0752,=1.3326,=1.6560,=2.0378,=2.4238,=2.1631,=0.9312,=1.1673,=1.5178,=1.7461,=2.0046,=2.5500,=0.1178,=0.1067,=0.0903,=0.0200,=435
="399805",互联金融,2015-02-10,=0.0605,=4272.4000,=0.1100,=11.4385,=0.4592,=7.5943,=9.8199,=11.6121,=13.2045,=16.5816,=1.2326,=0.3785,=0.7644,=1.0567,=1.4876,=1.7476,=2.0317,=2.1101,=0.9942,=1.1667,=1.4082,=1.6148,=1.7722,=2.2175,=0.0834,=0.0941,=0.0808,=0.0299,=326
="930957",港股通中国100,2017-06-23,=0.0176,=3935.8500,=0.0397,=11.4405,=0.9404,=5.4625,=7.5791,=8.8041,=10.6743,=13.3106,=1.2344,=0.8689,=0.6571,=0.8563,=1.0632,=1.1960,=1.5222,=1.5934,=0.9938,=0.6789,=0.9597,=1.1145,=1.3370,=1.6479,,=0.1088,,=0.0321,=9
="930931",港股通50,2017-01-16,=0.0136,=3990.8100,=0.0290,=11.5210,=0.8231,=6.5385,=8.6781,=9.7224,=11.3612,=15.8907,=1.1778,=0.7951,=0.7428,=0.9427,=1.0922,=1.1818,=1.6058,=2.0624,=0.9251,=1.1204,=1.4634,=1.6937,=1.8798,=2.6369,,=0.1111,,=0.0332,=280
="932255",A500红利增长,2025-04-09,=0.0042,=3095.4800,=0.0191,=11.7188,=0.9946,=9.2509,=9.6605,=10.5570,=11.0629,=11.7704,=1.3681,=0.9946,=1.0684,=1.1201,=1.2685,=1.3076,=1.3742,=1.9617,=0.9946,=1.3292,=1.3819,=1.7075,=1.8047,=1.9703,,,,=0.0354,=15
="931476",ESG 120策略,2020-04-30,=0.0023,=1428.9100,=0.0249,=11.8579,=0.8365,=7.8289,=9.5894,=10.5177,=11.6539,=13.2171,=1.3695,=0.7996,=1.0061,=1.1726,=1.2409,=1.3696,=1.7130,=1.5863,=0.9949,=0.7906,=1.0561,=1.1341,=1.3141,=1.6034,=0.0805,=0.1038,=0.0822,=0.0326,=42
="HSLI",恒生综合大型股指数,2001-10-03,=0.0161,=2505.2700,=0.0405,=11.8792,=0.8209,=6.9327,=8.9653,=10.2656,=11.6775,=17.6478,=1.2062,=0.7380,=0.7133,=0.9318,=1.1030,=1.2410,=1.6032,=1.7170,=0.9180,=0.8297,=1.1776,=1.4014,=1.6142,=2.0023,,=0.1010,,=0.0332,=98
="000016",上证50,2004-01-02,=0.0030,=3143.7400,=0.0372,=12.0429,=0.9197,=8.3126,=9.5441,=10.2883,=11.4712,=15.1108,=1.3250,=0.7912,=1.0245,=1.1585,=1.2339,=1.3329,=1.6482,=1.6282,=0.9963,=0.8665,=1.0102,=1.1064,=1.2468,=1.6440,=0.0818,=0.1094,=0.0875,=0.0323,=23085
="000052",50基本,2012-01-09,=-0.0017,=3047.0400,=0.0077,=12.0429,=0.9197,=8.3126,=9.5442,=10.2926,=11.4712,=15.1108,=1.3250,=0.7912,=1.0245,=1.1585,=1.2337,=1.3324,=1.6471,=1.6282,=0.9963,=0.8665,=1.0102,=1.1065,=1.2468,=1.6440,=0.0818,=0.1094,=0.0875,=0.0323,=25
="932039",央企股东回报,2022-11-16,=0.0007,=1609.4037,=0.0142,=12.1370,=0.9492,=8.0198,=9.5151,=10.7264,=11.7344,=12.6612,=1.2364,=0.9947,=0.8847,=0.9946,=1.0892,=1.1586,=1.2499,=0.7758,=0.9947,=0.3642,=0.4220,=0.5158,=0.6530,=0.7842,=0.0663,=0.0972,=0.0686,=0.0477,=97
="HSISC",恒指港股通指数,2024-03-01,=0.0141,=3625.0100,=0.0366,=12.1813,=0.9934,=7.5992,=8.4785,=9.4442,=11.5389,=12.3087,=1.2647,=0.9540,=0.8411,=0.9048,=1.0281,=1.2308,=1.2997,=1.6465,=0.9825,=0.9830,=1.1184,=1.2520,=1.5750,=1.6922,,,,=0.0345,=38
="000043",超大盘,2009-04-23,=-0.0003,=2698.4600,=0.0313,=12.3447,=0.7006,=7.5271,=9.4628,=10.9300,=13.3742,=17.2195,=1.4287,=0.7142,=0.9803,=1.2138,=1.3508,=1.5047,=1.9858,=2.3028,=0.9988,=0.6689,=0.8301,=1.1602,=1.4918,=2.3305,=0.0838,=0.1102,=0.0884,=0.0341,=154
="HSI",恒生指数,1989-03-09,=0.0144,=26608.4800,=0.0382,=12.3820,=0.8401,=6.9462,=9.1043,=10.1576,=12.0477,=16.9606,=1.2846,=0.8775,=0.7519,=0.9647,=1.1071,=1.2536,=1.5570,=1.6159,=0.7710,=0.8141,=1.1472,=1.4004,=1.6518,=2.0895,,=0.1064,,=0.0337,=13105
="000010",上证180,2002-07-01,=0.0055,=10472.7600,=0.0456,=12.4300,=0.8727,=8.4900,=9.9061,=10.8704,=12.0176,=14.6942,=1.3000,=0.5836,=0.9930,=1.1498,=1.2682,=1.3646,=1.6698,=1.4850,=0.9992,=0.8990,=1.0631,=1.1611,=1.2833,=1.4916,=0.0777,=0.1004,=0.0788,=0.0312,=2458
="931397",A股通50,2020-02-20,=-0.0011,=2307.1500,=0.0180,=12.4646,=0.4549,=8.9450,=10.5267,=12.8858,=21.9059,=29.8209,=1.4690,=0.3857,=1.1048,=1.2696,=1.7816,=3.6165,=4.6955,=2.0354,=0.6233,=1.0496,=1.2700,=1.8514,=3.0689,=3.9597,=0.0792,=0.1154,=0.0919,=0.0307,=4
="HSCAIT",恒生A股行业龙头指数,2009-09-21,=-0.0014,=5873.8300,=0.0195,=12.4797,=0.9288,=8.2192,=9.6685,=10.3733,=11.5296,=14.1027,=1.3838,=0.8832,=1.0288,=1.1757,=1.2531,=1.3508,=1.6997,=1.3719,=0.9864,=0.8424,=0.9680,=1.0376,=1.1882,=1.4109,=0.0818,=0.1040,=0.0845,=0.0347,=485
="399313",巨潮100,2005-02-03,=0.0022,=5552.4800,=0.0194,=12.5306,=0.8340,=8.8574,=10.1935,=10.9866,=12.3147,=16.6101,=1.3827,=0.6273,=1.0718,=1.2359,=1.3337,=1.4928,=1.8501,=1.6387,=0.9959,=0.9844,=1.1423,=1.2504,=1.4093,=1.6915,=0.0812,=0.1029,=0.0811,=0.0301,=202
="HSLMI",恒生综合大中型股指数,2015-06-08,=0.0148,=4307.7200,=0.0444,=12.6891,=0.8704,=7.0073,=9.1912,=10.3404,=12.2403,=17.7261,=1.2223,=0.7961,=0.6929,=0.9054,=1.0815,=1.2239,=1.5417,=1.4731,=0.9464,=0.6858,=0.9716,=1.1519,=1.3432,=1.6465,,=0.0920,,=0.0319,=86
="000908",300能源,2007-07-02,=-0.0097,=2373.3500,=0.0040,=12.7227,=0.4753,=6.9395,=9.4591,=13.3229,=24.4528,=62.7889,=1.3569,=0.9143,=0.7125,=0.8868,=1.1110,=1.2643,=1.5982,=0.7735,=0.9860,=0.3053,=0.3857,=0.5127,=0.6794,=0.8015,=0.0820,=0.1225,=0.1006,=0.0494,=267
="931395",沪港深300,2020-01-14,=0.0078,=1781.0300,=0.0330,=12.7799,=0.8444,=8.3275,=9.9968,=10.7350,=12.4665,=16.6490,=1.3459,=0.7403,=0.9663,=1.0994,=1.2003,=1.3794,=1.7241,=1.6639,=0.9367,=0.9881,=1.1628,=1.3002,=1.5312,=1.8801,,=0.1051,,=0.0309,=475
="399807",高铁产业,2015-01-20,=0.0117,=1286.2300,=0.0354,=12.8704,=0.4893,=9.4881,=11.2217,=12.9157,=18.3231,=24.3532,=0.8978,=0.0923,=0.8157,=0.9335,=1.0577,=1.8257,=2.3973,=0.4434,=0.6211,=0.3063,=0.3762,=0.4273,=0.4990,=0.6435,=0.0427,=0.0637,=0.0473,=0.0320,=582
="000044",上证中盘,2009-07-03,=0.0069,=4736.0200,=0.0378,=13.0055,=0.5498,=8.6509,=10.4831,=12.5291,=14.6372,=18.7575,=1.2671,=0.4432,=0.9210,=1.0902,=1.3225,=1.6594,=1.9734,=1.3246,=0.6318,=0.9382,=1.1500,=1.2500,=1.4343,=1.7773,=0.0715,=0.0875,=0.0657,=0.0296,=82
="932368",800现金流,2024-12-11,=0.0006,=5206.1580,=0.0181,=13.1050,=0.9810,=9.9108,=10.6372,=11.0823,=11.9643,=13.3304,=1.6465,=0.4753,=1.4048,=1.5114,=1.6590,=1.8879,=2.0110,=1.2624,=0.5171,=1.0036,=1.0885,=1.2434,=1.4083,=1.5226,=0.0922,,,=0.0374,=137
="000822",500红利,2012-07-20,=0.0008,=10562.8300,=0.0381,=13.1603,=0.6565,=7.4138,=9.6114,=11.2727,=19.9944,=26.4578,=1.2430,=0.4984,=0.8670,=1.0204,=1.2446,=1.9004,=2.3283,=0.6627,=0.5556,=0.2906,=0.4081,=0.5825,=1.3250,=1.8159,=0.0532,=0.0692,=0.0595,=0.0401,=27
="931586",300价值稳健,2020-11-09,=0.0023,=7765.1200,=0.0173,=13.1748,=0.9068,=8.1741,=9.5990,=11.0320,=12.4064,=15.0111,=1.5868,=0.9291,=0.9699,=1.1861,=1.3155,=1.4888,=1.6570,=1.5029,=0.9634,=0.7359,=0.8598,=0.9738,=1.0699,=1.5639,=0.0796,=0.1033,=0.0808,=0.0365,=33
="000928",中证能源,2009-07-03,=-0.0084,=2998.3500,=0.0175,=13.2190,=0.5058,=6.9612,=9.7917,=13.1650,=24.7359,=68.9647,=1.3506,=0.9131,=0.7281,=0.9364,=1.1303,=1.2793,=1.5753,=0.7788,=0.9699,=0.3162,=0.4107,=0.5311,=0.6884,=0.8261,=0.0784,=0.1185,=0.0974,=0.0480,=1229
="931132",诚通央企红利,2023-05-04,=0.0038,=1670.3500,=0.0293,=13.2218,=0.9526,=9.0905,=10.4831,=11.6623,=12.5427,=13.6839,=1.3307,=0.9954,=0.9482,=1.0787,=1.1738,=1.2064,=1.3407,=0.7670,=0.9954,=0.3626,=0.4221,=0.4649,=0.6014,=0.7727,=0.0652,=0.0983,=0.0694,=0.0444,=7
="930709",香港证券,2015-07-13,=0.0019,=1510.8300,=0.0696,=13.2932,=0.5726,=6.3679,=10.0382,=12.7453,=14.8886,=24.4010,=1.1626,=0.7192,=0.5308,=0.7588,=0.9695,=1.2985,=1.6136,=5.0545,=0.9659,=1.7834,=2.5970,=3.1433,=4.0602,=5.9903,,=0.0576,,=0.0251,=477
="399439",国证油气,2014-12-30,=0.0053,=1975.1100,=0.0256,=13.3801,=0.4600,=7.2448,=10.6853,=15.9572,=30.7921,=98.7831,=1.3099,=0.9135,=0.6716,=0.7851,=1.1340,=1.2497,=1.5153,=0.6937,=0.9843,=0.2370,=0.3183,=0.5011,=0.5854,=0.7244,=0.0749,=0.1026,=0.0862,=0.0405,=62
="932365",中证现金流,2024-12-11,=0.0021,=5373.8700,=0.0201,=13.4103,=0.9886,=10.1873,=10.8213,=11.2963,=12.3024,=13.5755,=1.6441,=0.0684,=1.5559,=1.7202,=1.8213,=1.8990,=2.0150,=1.1522,=0.0646,=1.0912,=1.3710,=1.4595,=1.5284,=1.6205,=0.1159,,,=0.0361,=410
="000150",380红利,2012-07-20,=0.0025,=12060.4300,=0.0434,=13.4108,=0.6680,=5.2545,=8.5569,=12.0943,=16.6712,=19.8070,=1.2004,=0.3567,=0.6172,=0.8684,=1.4106,=1.8017,=2.2934,=0.5221,=0.4580,=0.2775,=0.3624,=0.5880,=1.7971,=2.3204,=0.0358,=0.0535,=0.0540,=0.0466,=33
="399812",养老产业,2014-06-06,=0.0112,=6675.6300,=0.0544,=13.4989,=0.0342,=12.1721,=18.5596,=20.6916,=25.3815,=31.4367,=2.2237,=0.2829,=1.7125,=2.1062,=2.8282,=3.2411,=4.2954,=1.7544,=0.6561,=1.2170,=1.4674,=1.6697,=1.8710,=2.5548,=0.1432,=0.1359,=0.1238,=0.0217,=6070
="931468",红利质量,2020-05-21,=0.0116,=33564.3600,=0.0652,=13.6112,=0.0095,=13.0933,=16.3889,=19.1920,=22.3660,=36.4689,=2.3951,=0.0175,=2.3034,=2.9941,=3.8965,=4.7995,=8.5636,=2.2440,=0.1343,=1.9811,=2.4461,=3.0336,=4.0067,=5.8829,=0.1017,=0.2351,=0.1668,=0.0300,=874
="931155",300质量,2019-04-22,=-0.0010,=10291.1400,=0.0177,=13.6186,=0.4896,=7.3805,=10.7525,=13.7097,=15.5371,=31.0699,=2.0830,=0.3768,=1.1055,=1.6553,=2.2973,=2.8626,=5.3844,=2.5332,=0.7531,=1.3218,=1.7623,=2.1368,=2.6189,=3.8395,=0.1346,=0.1757,=0.1182,=0.0207,=70
="931168",绿色价值100,2019-06-27,=0.0074,=1538.1200,=0.0342,=13.6916,=0.9736,=8.4906,=9.9539,=11.2620,=12.5695,=14.6050,=1.5646,=0.9981,=1.0223,=1.1864,=1.2709,=1.3833,=1.5773,=1.6120,=0.9987,=0.9649,=1.1252,=1.2399,=1.3331,=1.6251,=0.0666,=0.0979,=0.0750,=0.0312,=7
="H30455",沪港深500,2014-11-28,=0.0103,=2757.7600,=0.0379,=13.7002,=0.9092,=8.5690,=10.2848,=11.2145,=12.9865,=16.8903,=1.4181,=0.8337,=0.9675,=1.1547,=1.2684,=1.4005,=1.7307,=1.6655,=0.9826,=0.9518,=1.1733,=1.2884,=1.4584,=1.7787,,=0.1002,,=0.0294,=520
="000986",全指能源,2011-08-02,=-0.0069,=2390.2100,=0.0240,=13.7222,=0.5292,=6.8032,=10.0017,=13.3762,=24.6416,=75.0146,=1.3474,=0.9102,=0.7554,=0.9700,=1.1561,=1.2942,=1.5589,=0.7888,=0.9481,=0.3323,=0.4460,=0.5659,=0.7056,=0.8705,=0.0749,=0.1143,=0.0941,=0.0471,=586
="399314",巨潮大盘,2005-02-03,=0.0046,=5275.0100,=0.0306,=13.7973,=0.8818,=9.6620,=11.0237,=11.9381,=13.3525,=17.5384,=1.4665,=0.6322,=1.0976,=1.2830,=1.4152,=1.5837,=1.9279,=1.5846,=0.9592,=0.9932,=1.1648,=1.2855,=1.4404,=1.8124,=0.0778,=0.0993,=0.0769,=0.0290,=16
="980092",自由现金流,2012-12-28,=0.0047,=5548.5100,=0.0299,=13.9000,=0.8899,=11.1075,=12.0191,=12.5941,=13.3399,=14.6927,=1.5186,=0.2830,=1.4157,=1.5031,=1.5804,=1.6626,=1.8134,=0.9138,=0.3522,=0.7577,=0.8356,=0.9363,=0.9695,=1.0469,=0.1059,,,=0.0349,=776
="931802",中证龙头,2010-02-09,=0.0028,=1891.7600,=0.0259,=13.9349,=0.8143,=9.1945,=11.1268,=12.2704,=13.8102,=18.2393,=2.0222,=0.9539,=1.2711,=1.4390,=1.6281,=1.8406,=2.6625,=2.0497,=0.8748,=0.9048,=1.0567,=1.2871,=1.8774,=2.7195,=0.1104,=0.1430,=0.1119,=0.0311,=87
="000971",等权90,2010-12-02,=0.0147,=3540.8300,=0.0541,=14.0513,=0.8592,=8.9747,=10.7279,=11.7046,=13.5632,=19.4330,=1.6185,=0.7958,=1.1544,=1.3131,=1.4133,=1.6216,=2.2329,=1.8024,=0.9967,=1.0052,=1.1332,=1.2405,=1.4717,=1.8600,=0.0830,=0.1088,=0.0874,=0.0281,=4
="000028",180成长,2009-01-09,=0.0050,=4179.7800,=0.0681,=14.1321,=0.4724,=9.0408,=11.5833,=14.4762,=18.2319,=25.1474,=2.0256,=0.3167,=1.5063,=1.7752,=2.6889,=3.1691,=5.1089,=2.0583,=0.9530,=1.1581,=1.4509,=1.5938,=1.8044,=2.3971,=0.1286,=0.1436,=0.1050,=0.0229,=186
="930716",CS物流,2015-07-31,=0.0146,=1207.2400,=0.0281,=14.1634,=0.3188,=6.6312,=13.0309,=20.6545,=35.5200,=505.8138,=1.2640,=0.0848,=1.1511,=1.3205,=2.0251,=2.8979,=3.8580,=0.4568,=0.4918,=0.2137,=0.3289,=0.4581,=0.8207,=1.1488,=0.0583,=0.0929,=0.0732,=0.0374,=236
="931381",中证长三角,2019-11-25,=0.0081,=2079.0900,=0.0271,=14.2688,=0.8857,=9.1117,=10.6020,=11.8860,=13.5967,=16.1441,=1.4316,=0.6745,=0.9630,=1.1430,=1.2826,=1.5604,=1.8124,=1.8853,=1,=0.8724,=1.0633,=1.2151,=1.4315,=1.8853,=0.0721,=0.0896,=0.0685,=0.0265,=4
="932366",300现金流,2024-11-12,=0.0014,=3391.9400,=0.0150,=14.3720,=0.8134,=12.5879,=13.3198,=13.8218,=14.3587,=15.5990,=1.7548,=0.1162,=1.6606,=1.7760,=1.8529,=1.9046,=1.9867,=1.1471,=0.0599,=1.0861,=1.3849,=1.4184,=1.4532,=1.5124,=0.1008,,,=0.0368,=104
="H30198",油气产业,2013-07-15,=0.0058,=2185.2200,=0.0374,=14.4264,=0.5296,=7.8064,=10.7544,=13.6512,=25.7147,=104.2111,=1.3406,=0.9412,=0.6580,=0.8135,=1.1298,=1.2389,=1.4929,=0.6912,=0.9836,=0.2505,=0.3171,=0.4670,=0.5787,=0.7235,=0.0735,=0.1021,=0.0851,=0.0376,=48
="980028",龙头家电,2015-02-16,=0.0032,=12884.6800,=0.0236,=14.4548,=0.4325,=11.8600,=13.7051,=14.6851,=19.0871,=31.1013,=2.7566,=0.3183,=2.3382,=2.6863,=2.9584,=3.7437,=5.1202,=1.3840,=0.6713,=0.9787,=1.1966,=1.3255,=1.5237,=2.2318,=0.1484,=0.2204,=0.1720,=0.0395,=150
="000300",沪深300,2005-04-08,=0.0065,=4789.9200,=0.0346,=14.4821,=0.9024,=10.0799,=11.6389,=12.4729,=13.9785,=17.6279,=1.5252,=0.6820,=1.1457,=1.3357,=1.4651,=1.6202,=1.9228,=1.6018,=0.9815,=1.0330,=1.1713,=1.2865,=1.4381,=1.7482,=0.0776,=0.0973,=0.0780,=0.0277,=47080
="931082",A500现金流,2025-07-16,=0.0020,=4645.4400,=0.0246,=14.5668,=0.9917,=11.3087,=11.8008,=12.5062,=13.5838,=14.6139,=1.7849,=0.1417,=1.6736,=1.8427,=1.9287,=1.9801,=2.0613,=1.3585,=0.1417,=1.2740,=1.4759,=1.5483,=1.5860,=1.6378,,,,=0.0352,=49
="932315",中证红利质量,2024-07-08,=0.0053,=4737.4000,=0.0495,=14.6004,=0.3859,=12.3916,=13.3805,=15.8707,=16.7274,=18.7206,=2.7749,=0.3614,=2.1812,=2.3424,=3.6989,=4.0637,=4.4900,=2.7838,=0.3859,=2.0136,=2.1490,=2.9837,=3.2048,=3.5388,=0.1094,,,=0.0425,=265
="931645",1000红利,2024-03-15,=0.0102,=2571.8600,=0.0362,=14.8259,=0.9458,=11.2896,=12.2860,=13.1766,=14.2960,=15.2861,=1.2676,=0.9594,=0.9871,=1.1231,=1.1823,=1.2272,=1.2977,=0.8343,=0.9616,=0.5734,=0.6351,=0.7426,=0.7949,=0.8586,=0.0612,,,=0.0344,=16
="932037",央企现代能源,2022-11-16,=0.0022,=1525.9860,=0.0459,=14.9079,=0.9974,=10.8583,=11.9074,=12.7126,=13.5626,=15.0038,=1.5437,=0.8431,=1.1507,=1.3183,=1.4052,=1.5275,=1.7223,=0.8845,=0.9974,=0.4850,=0.6133,=0.7366,=0.7867,=0.8902,=0.0801,=0.1088,=0.0909,=0.0373,=13
="930758",凤凰50,2018-11-21,=0.0171,=8345.4400,=0.0476,=15.0093,=0.7130,=8.6050,=10.7677,=13.2101,=15.7450,=22.7753,=1.7566,=0.6022,=1.0496,=1.4088,=1.6194,=2.1006,=3.0708,=2.0522,=0.9296,=0.3622,=0.7468,=1.2807,=1.8364,=3.4064,=0.1096,=0.1008,=0.0844,=0.0316,=42
="000860",结构调整,2018-03-26,=0.0112,=1296.2200,=0.0588,=15.0654,=0.6508,=9.5233,=12.3747,=13.8068,=16.4886,=20.6443,=1.4516,=0.8082,=1.1018,=1.2825,=1.3674,=1.4471,=1.6430,=0.8836,=1,=0.4658,=0.5829,=0.6691,=0.7330,=0.8836,=0.0682,=0.0972,=0.0785,=0.0363,=135
="1000015",港股全指,2000-01-01,=0.0144,=26608.4800,=0.0382,=15.1413,=0.9500,=7.5917,=10.1639,=11.1349,=13.3483,=19.1348,=1.2037,=0.8452,=0.6574,=0.8625,=1.0466,=1.1785,=1.5123,=1.3247,=0.9005,=0.6196,=0.8644,=1.0714,=1.2589,=1.5791,,=0.0753,,=0.0300,=289
="930629",CSSW健康,2015-05-08,=0.0203,=6447.1100,=0.1259,=15.2404,=0.0585,=13.5250,=19.2157,=22.4817,=39.1932,=49.9253,=2.3897,=0.3163,=1.7767,=2.2196,=3.3053,=4.7405,=6.2998,=1.9853,=0.4835,=1.2755,=1.5586,=2.0468,=4.7506,=7.2978,=0.1375,=0.1320,=0.1213,=0.0176,=255
="H11057",石化产业,2009-07-22,=-0.0081,=1394.5100,=0.0209,=15.3052,=0.6645,=9.0713,=11.9584,=13.7159,=20.0154,=46.6548,=1.5248,=0.9549,=0.9085,=1.1825,=1.3365,=1.4222,=1.7410,=0.7846,=0.9211,=0.4002,=0.4774,=0.6045,=0.7355,=0.9084,=0.0781,=0.1060,=0.0887,=0.0335,=25
="000955",中证国企,2010-02-09,=0.0140,=1686.9200,=0.0573,=15.3295,=0.8880,=10.0979,=11.7075,=12.7296,=14.7328,=16.8119,=1.3473,=0.6376,=1.0210,=1.1826,=1.2970,=1.4851,=1.7591,=1.3446,=0.9246,=0.7969,=0.9758,=1.0884,=1.2467,=1.4527,=0.0664,=0.0820,=0.0679,=0.0272,=34
="000861",央企创新,2019-05-16,=0.0152,=2733,=0.0650,=15.4307,=0.8769,=10.3360,=11.9493,=13.2873,=14.7211,=18.8086,=1.4557,=0.9907,=1.0351,=1.1824,=1.2896,=1.3711,=1.4926,=0.8225,=1,=0.4544,=0.5178,=0.5786,=0.6987,=0.8225,=0.0678,=0.0939,=0.0741,=0.0333,=256
="399375",中盘价值,2010-01-04,=0.0064,=6289.8600,=0.0600,=15.7494,=0.7607,=9.0528,=10.9381,=12.3153,=17.5100,=33.1718,=1.4837,=0.7529,=1.0236,=1.1933,=1.3323,=1.6740,=1.9880,=0.9953,=0.8184,=0.5167,=0.6434,=0.7495,=0.9811,=1.2778,=0.0713,=0.0738,=0.0823,=0.0300,=180
="000068",上证资源,2010-05-28,=0.0061,=4347.3500,=0.0797,=15.9898,=0.5478,=7.8012,=11.1520,=15.2178,=29.5077,=73.1997,=1.8128,=0.9996,=0.8674,=1.1437,=1.2904,=1.4469,=1.8167,=0.9839,=0.9996,=0.3742,=0.5014,=0.6060,=0.7477,=0.9861,=0.0885,=0.1237,=0.0999,=0.0357,=284
="931587",500价值稳健,2020-11-09,=0.0054,=22718.0700,=0.0352,=16.0785,=0.9545,=9.7530,=12.1192,=13.7429,=15.3237,=19.8926,=1.4329,=0.9878,=0.8925,=1.0480,=1.1433,=1.2635,=1.4693,=0.6640,=1,=0.3384,=0.4517,=0.5074,=0.5657,=0.6640,=0.0699,=0.0699,=0.0533,=0.0326,=68
="399324",深证红利,2006-01-24,=0.0086,=9506.0800,=0.0388,=16.0806,=0.6005,=11.7065,=14.1170,=15.6485,=17.7028,=23.4132,=2.5332,=0.8365,=1.2884,=1.9021,=2.1468,=2.4929,=3.7254,=2.0634,=0.8966,=1.1033,=1.3625,=1.7181,=1.9389,=2.8578,=0.1048,=0.1031,=0.0662,=0.0392,=5147
="000066",上证商品,2010-04-30,=0.0074,=3815.7300,=0.0818,=16.1204,=0.5923,=7.9120,=11.1682,=15.0830,=24.6235,=53.3084,=1.8144,=0.9992,=0.9403,=1.2007,=1.3208,=1.4622,=1.8192,=0.9899,=0.9992,=0.4082,=0.5256,=0.6434,=0.7560,=0.9925,=0.0881,=0.1221,=0.0982,=0.0348,=49
="950096",上海国企,2016-05-11,=0.0103,=1614.1600,=0.0669,=16.1429,=0.9872,=8.9055,=10.9912,=12.4676,=15.1799,=16.5992,=1.2370,=0.5974,=0.7269,=0.8677,=1.1441,=1.5671,=2.0186,=1.2889,=1,=0.5842,=0.6816,=0.8442,=1.1081,=1.2889,=0.0602,=0.0579,=0.0511,=0.0182,=161
="931167",先进制造100,2019-04-25,=0.0023,=8006.9200,=0.0343,=16.1443,=0.7968,=10.3762,=12.9217,=14.0824,=16.1680,=20.9116,=2.6008,=0.8631,=1.6383,=2.0137,=2.2361,=2.5152,=3.3727,=1.6700,=0.8656,=0.9031,=1.2170,=1.4247,=1.6105,=2.1656,=0.1329,=0.1140,=0.0738,=0.0295,=332
="399974",国企改革,2014-08-07,=0.0131,=2018.2600,=0.0630,=16.1614,=0.7203,=8.5408,=11.0146,=13.4104,=17.3851,=23.5243,=1.5190,=0.5136,=1.0768,=1.3338,=1.5055,=1.8370,=2.8970,=1.1430,=0.7228,=0.6803,=0.8821,=0.9835,=1.2475,=2.2060,=0.0698,=0.0896,=0.0739,=0.0307,=364
