指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="000029",180价值,2009-01-09,=-0.0029,=4453.3800,=0.0601,=8.4297,=0.7843,=5.6894,=6.9094,=7.8633,=8.4818,=10.8138,=0.8508,=0.4133,=0.6666,=0.8069,=0.8723,=1.0703,=1.4433,=1.0970,=0.8901,=0.6198,=0.7826,=0.9443,=1.0563,=1.4032,=0.0706,=0.0955,=0.0778,=0.0426,=547
="H30269",红利低波,2013-12-19,=-0.0012,=11238.4800,=0.0043,=8.4505,=0.7876,=4.5638,=5.5488,=6.7471,=9.4763,=14.4342,=0.8850,=0.5928,=0.5386,=0.6570,=0.8018,=1.3862,=1.9670,=1.6346,=0.9996,=0.6111,=0.8850,=1.0985,=1.4088,=1.6434,=0.0719,=0.1026,=0.0729,=0.0436,=3136
="H50040",上红低波,2014-03-21,=-0.0023,=11030.3300,=0.0309,=8.4725,=0.7942,=4.6938,=5.9513,=6.9471,=9.6317,=14.3118,=0.8755,=0.5739,=0.5647,=0.6911,=0.8389,=1.3563,=1.8756,=1.6497,=1,=0.6380,=0.8693,=1.2019,=1.3864,=1.6497,=0.0726,=0.1018,=0.0748,=0.0432,=304
="000922",中证红利,2008-05-26,=-0.0005,=5499.2100,=-0.0147,=8.5069,=0.7958,=5.1762,=6.0261,=7.6528,=8.5331,=11.2156,=0.8615,=0.4899,=0.5911,=0.7113,=0.8717,=1.1130,=1.4999,=1.2696,=0.8893,=0.6332,=0.7731,=1.0381,=1.1960,=1.7101,=0.0685,=0.0960,=0.0701,=0.0457,=19173
="000015",红利指数,2005-01-04,=-0.0007,=3043.1500,=-0.0497,=8.5313,=0.9300,=4.6646,=5.5109,=7.0911,=7.9151,=10.4439,=0.8482,=0.5916,=0.5525,=0.6399,=0.7661,=1.0236,=1.3875,=1.4512,=0.9420,=0.7277,=0.8915,=1.1060,=1.3049,=1.6890,=0.0663,=0.0968,=0.0697,=0.0449,=13929
="000934",中证金融,2009-07-03,=-0.0044,=6277.7700,=0.0727,=8.5879,=0.6982,=5.7083,=6.8952,=8.0185,=8.8699,=11.5527,=0.8552,=0.3837,=0.6117,=0.7182,=0.9610,=1.1631,=1.5017,=2.2640,=0.9193,=1.1467,=1.4503,=1.8026,=2.0433,=2.6696,=0.0733,=0.0882,=0.0717,=0.0353,=1131
="931130",红利成长低波,2018-12-04,=-0.0017,=23695.8200,=0.0100,=8.7154,=0.7914,=4.4465,=5.5469,=7.5940,=8.7652,=11.5512,=0.8891,=0.4312,=0.5279,=0.6220,=0.9094,=1.0375,=1.5803,=1.9430,=0.8059,=0.3109,=0.8090,=1.3012,=1.9112,=2.5957,=0.0669,=0.1158,=0.0589,=0.0429,=109
="399995",基建工程,2015-03-12,=-0.0102,=3896.6000,=0.0300,=8.7270,=0.5974,=5.8673,=7.3449,=8.2832,=13.1123,=18.8590,=0.6932,=0.0815,=0.5815,=0.7513,=0.9198,=1.5530,=2.1834,=0.1868,=0.3001,=0.1368,=0.1788,=0.2095,=0.3703,=0.5478,=0.0443,=0.0702,=0.0519,=0.0297,=2654
="000821",300红利,2012-07-20,=0.0004,=6669.3700,=0.0153,=8.7294,=0.8769,=4.9998,=6.1945,=7.5485,=8.3174,=10.9286,=0.8877,=0.5076,=0.5725,=0.7149,=0.8840,=1.0837,=1.4919,=1.4213,=0.9440,=0.6098,=0.7997,=1.0571,=1.2718,=1.6963,=0.0718,=0.0978,=0.0729,=0.0453,=949
="931446",东证红利低波,2020-04-21,=-0.0034,=3442.2000,=-0.0091,=8.7474,=0.8715,=5.1478,=6.1455,=6.9062,=8.5375,=11.0216,=0.8641,=0.7637,=0.5884,=0.6899,=0.7528,=0.8811,=1.2481,=1.5870,=0.9963,=0.5909,=0.7479,=0.8634,=1.1931,=1.5952,=0.0722,=0.0935,=0.0745,=0.0429,=586
="000992",全指金融,2011-08-02,=-0.0044,=5993.4400,=0.0720,=8.7868,=0.7147,=5.9310,=7.1035,=8.1855,=9.0288,=11.6339,=0.8568,=0.3845,=0.6188,=0.7236,=0.9695,=1.1805,=1.5107,=2.2362,=0.8954,=1.1568,=1.4434,=1.8068,=2.0469,=2.6668,=0.0717,=0.0849,=0.0695,=0.0348,=2666
="000824",国企红利,2012-07-20,=-0.0030,=2121.4200,=-0.0043,=8.8189,=0.9247,=4.8847,=5.9432,=7.3221,=8.2075,=10.7823,=0.8827,=0.5747,=0.5610,=0.6881,=0.8282,=1.0609,=1.4469,=1.2982,=0.8757,=0.5370,=0.7018,=0.9868,=1.2118,=1.6834,=0.0703,=0.0950,=0.0723,=0.0461,=878
="931644",800红利,2024-03-15,=0.0003,=2554.9800,=0.0260,=8.9785,=0.7683,=6.4729,=7.2172,=8.0719,=9.0305,=9.4757,=0.9100,=0.8211,=0.7001,=0.7602,=0.8495,=0.9074,=0.9431,=1.3195,=0.9931,=0.8423,=0.9149,=1.0918,=1.2530,=1.3248,=0.0724,,,=0.0454,=22
="399373",大盘价值,2010-01-04,=-0.0013,=8585.0100,=0.0633,=9.0420,=0.7843,=5.4746,=6.8624,=8.3080,=9.0894,=11.9914,=0.9598,=0.5121,=0.6410,=0.8034,=0.9553,=1.1427,=1.5001,=1.1625,=0.8629,=0.5920,=0.7822,=0.9285,=1.1240,=1.4541,=0.0742,=0.0969,=0.0767,=0.0441,=316
="930740",300红利LV,2018-12-04,=-0.0013,=7166.7000,=-0.0549,=9.1371,=0.9114,=5.4153,=6.7896,=7.4516,=8.4040,=9.6903,=0.9530,=0.8339,=0.6159,=0.7650,=0.8495,=0.9447,=1.0604,=1.3923,=0.7483,=0.6725,=0.8504,=1.0713,=1.5179,=1.9253,=0.0724,=0.1016,=0.0768,=0.0440,=525
="000919",300价值,2008-01-21,=-0.0007,=5318.1900,=0.0641,=9.1430,=0.7678,=5.9577,=7.3294,=8.4223,=9.2283,=12.2376,=0.9535,=0.5183,=0.6917,=0.8498,=0.9481,=1.1547,=1.5388,=1.1306,=0.8753,=0.6314,=0.7862,=0.9061,=1.0883,=1.3421,=0.0754,=0.0956,=0.0764,=0.0407,=4261
="932305",智选高股息,2024-09-30,=0.0003,=11103.2900,=0.0475,=9.1589,=0.8878,=7.0143,=7.4344,=8.2221,=8.4598,=9.6067,=1.0527,=0.6370,=0.8750,=0.9176,=1.0342,=1.0750,=1.1156,=0.7575,=0.3828,=0.7106,=0.7277,=0.7872,=1.2824,=1.3342,=0.0585,,,=0.0715,=145
="000063",上证周期,2010-02-03,=0.0015,=4041.5700,=0.1743,=9.1810,=0.7378,=5.4761,=7.1368,=8.5044,=9.4385,=12.4946,=0.9798,=0.5175,=0.6668,=0.8369,=0.9706,=1.1111,=1.4831,=1.6409,=0.9918,=0.8113,=1.0639,=1.2461,=1.4012,=1.7571,=0.0802,=0.1040,=0.0825,=0.0380,=204
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0063,=4046.0200,=0.0701,=9.2441,=0.5642,=4.8859,=6.8728,=8.8780,=12.1601,=16.1208,=0.8618,=0.4805,=0.5567,=0.7305,=0.8710,=1.1848,=1.3660,=0.9675,=0.4582,=0.5555,=0.7802,=0.9937,=1.3645,=1.5178,,=0.0943,,=0.0576,=25
="000825",央企红利,2012-07-20,=-0.0007,=3445.6900,=0.0545,=9.2628,=0.9765,=4.7369,=6.0989,=7.3072,=8.2429,=10.5687,=0.9219,=0.6385,=0.5507,=0.6916,=0.8603,=1.0074,=1.3929,=1.2305,=0.8514,=0.6009,=0.8549,=1.0418,=1.2031,=1.7357,=0.0699,=0.0980,=0.0727,=0.0440,=231
="931848",800红利低波,2024-05-21,=-0.0024,=3165.2400,=-0.0219,=9.4017,=0.7563,=7.4155,=8.0942,=8.8523,=9.4270,=9.7854,=0.9747,=0.8629,=0.7315,=0.8538,=0.9109,=0.9671,=1.0001,=1.3711,=0.7411,=1.1714,=1.2240,=1.3170,=1.3781,=1.5428,=0.0743,,,=0.0436,=93
="980081",价值100,2012-12-28,,,=0.1191,=9.4419,=0.8933,=7.7317,=8.2707,=8.4777,=9.0218,=9.8012,=1.0545,=0.8458,=0.8413,=0.8786,=0.9004,=1.0346,=1.1153,=0.9553,=0.7352,=0.7580,=0.8000,=0.8400,=1.0253,=1.0480,=0.0810,,,=0.0487,=131
="931722",国新港股通央企红利,2023-09-13,=0.0091,=1324.8400,=0.1192,=9.5278,=0.9504,=5.5040,=6.5844,=7.4099,=8.5969,=10.0834,=0.9176,=0.9593,=0.6213,=0.7143,=0.7979,=0.8675,=0.9570,=0.6165,=0.9593,=0.3100,=0.3703,=0.4483,=0.5636,=0.6473,,=0.1085,,=0.0583,=235
="930955",红利低波100,2017-05-26,=-0.0039,=11808.2600,=-0.0056,=9.5639,=0.8923,=5.0805,=6.0413,=7.3385,=8.4378,=11.5013,=1.0071,=0.8353,=0.5792,=0.6639,=0.8186,=0.9820,=1.3722,=1.2219,=0.7530,=0.5888,=0.7734,=0.9828,=1.2917,=1.7525,=0.0696,=0.1071,=0.0823,=0.0466,=1518
="930608",中证基建,2015-03-31,=-0.0038,=8481.7700,=0.0597,=9.7329,=0.3582,=6.6667,=8.6242,=10.6775,=17.8568,=28.6642,=0.8080,=0.1593,=0.6550,=0.8288,=1.1340,=1.6855,=2.4042,=0.2321,=0.2417,=0.1701,=0.2221,=0.3464,=0.5134,=0.7195,=0.0482,=0.0717,=0.0544,=0.0303,=628
="H30356",800价值,2014-06-09,=0.0006,=6645.2000,=0.0800,=9.7986,=0.7700,=6.4024,=7.6718,=9.0063,=9.9465,=13.4784,=1.0110,=0.5684,=0.7030,=0.8592,=0.9837,=1.1873,=1.6287,=1.0982,=0.8450,=0.5868,=0.7352,=0.8766,=1.0474,=1.3738,=0.0743,=0.0930,=0.0741,=0.0391,=20
="931069",中金300,2018-02-14,=-0.0007,=5008.4500,=0.1645,=9.8153,=0.6406,=5.9518,=7.4694,=9.2184,=10.5408,=13.6164,=1.0299,=0.4028,=0.7377,=0.9174,=1.1178,=1.3634,=1.8328,=1.4314,=0.9010,=0.6656,=0.8510,=1.1068,=1.2838,=1.7542,=0.0705,=0.1122,=0.0821,=0.0393,=67
="000968",300周期,2010-05-28,=0.0014,=4532.3200,=0.1508,=9.8537,=0.7221,=6.1174,=7.8172,=9.1233,=10.2934,=13.3562,=1.0103,=0.4800,=0.7021,=0.8488,=1.0209,=1.1893,=1.5550,=1.6389,=0.9876,=0.8459,=1.0847,=1.2615,=1.4373,=1.8297,=0.0768,=0.0960,=0.0775,=0.0360,=95
="000042",上证央企,2009-03-30,=0.0001,=1809.3400,=0.0169,=10.0690,=0.8189,=6.3284,=7.8865,=9.0883,=9.9978,=12.9577,=1.0315,=0.6171,=0.7230,=0.8874,=0.9898,=1.1209,=1.4812,=1.3209,=0.9955,=0.6569,=0.8569,=0.9728,=1.1106,=1.3891,=0.0743,=0.0973,=0.0775,=0.0376,=378
="399550",央视50,2012-06-06,=-0.0024,=8075.0100,=0.0999,=10.0762,=0.7839,=6.8960,=8.2108,=9.1704,=10.1323,=13.0561,=1.0526,=0.2997,=0.8649,=1.0190,=1.2422,=1.4259,=1.8564,=2.1052,=0.8781,=1.3448,=1.6354,=1.7830,=2.0234,=2.5217,=0.0768,=0.1002,=0.0803,=0.0418,=2228
="932422",A500红利低波,2025-04-09,=-0.0006,=3099.9100,,=10.0869,=0.4693,=9.5190,=9.9364,=10.1236,=10.2814,=10.5846,=1.0686,=0.9944,=0.9943,=1.0264,=1.0401,=1.0530,=1.0710,=1.3087,=0.0559,=1.2911,=1.4217,=1.4514,=1.4828,=1.5336,,,,=0.0432,=117
="399371",国证价值,2010-01-04,=0.0013,=7203.8900,=0.1048,=10.1025,=0.7579,=6.4728,=7.8374,=9.0982,=10.3284,=13.0475,=1.0309,=0.5459,=0.7249,=0.8967,=1.0118,=1.2453,=1.5675,=1.0676,=0.7719,=0.5764,=0.7536,=0.8694,=1.0967,=1.3812,=0.0722,=0.0912,=0.0751,=0.0408,=101
="000859",国企一带一路,2019-05-16,=-0.0014,=1808.5700,=0.1114,=10.1033,=0.0646,=9.4709,=11.1620,=12.6511,=14.6031,=21.0714,=1.0179,=0.0267,=0.9854,=1.2431,=1.4642,=1.7894,=2.1877,=1.1014,=1,=0.4715,=0.5567,=0.7303,=0.8085,=1.1014,=0.0831,=0.1174,=0.0935,=0.0369,=226
="930723",沪港深F100,2015-08-05,=0.0018,=5101.6100,=0.0963,=10.1460,=0.8093,=5.4557,=7.5603,=8.8601,=10.1125,=13.1279,=1.0327,=0.5759,=0.6469,=0.8477,=1.0045,=1.1160,=1.4626,=1.3282,=0.8873,=0.6039,=0.8635,=1.0637,=1.2604,=1.6654,,=0.0984,,=0.0391,=149
="000925",基本面50,2009-02-26,=-0.0049,=4629,=0.0172,=10.1951,=0.8366,=6.2635,=7.9688,=9.0032,=10.0396,=12.7955,=1.0579,=0.4722,=0.7306,=0.9013,=1.0739,=1.1929,=1.5728,=1.1199,=0.8259,=0.6037,=0.7873,=0.9637,=1.1011,=1.4866,=0.0750,=0.0942,=0.0767,=0.0382,=4495
="950090",50AH优选,2015-12-10,=0.0027,=6214.3800,=0.2180,=10.1955,=0.9112,=6.3188,=7.8909,=8.5716,=9.6797,=13.5010,=1.0817,=0.6893,=0.7914,=0.9464,=1.0225,=1.1247,=1.5403,=1.3756,=0.9945,=0.6574,=0.8435,=0.9435,=1.0454,=1.4194,,=0.1094,,=0.0387,=1969
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0090,=9534.6200,=0.2552,=10.2441,=0.8054,=5.7712,=7.7881,=8.8689,=10.2234,=13.0207,=1.1044,=0.6032,=0.7256,=0.9335,=1.0675,=1.2097,=1.5098,=1.6025,=0.7059,=0.9123,=1.1308,=1.3738,=1.7093,=2.4187,,=0.1200,,=0.0342,=257
="931052",国信价值,2017-12-08,=0.0035,=3450.3000,=0.1288,=10.3173,=0.9765,=5.3831,=6.5576,=7.3450,=8.6060,=10.7705,=1.3807,=0.9872,=0.7343,=0.9096,=1.0231,=1.1343,=1.5208,=1.7380,=0.9719,=0.6105,=0.9333,=1.2069,=1.4238,=2.0196,=0.0941,=0.1244,=0.0834,=0.0443,=463
="930839",港股通高息精选,2016-06-08,=0.0091,=3466.1500,=0.1970,=10.3798,=0.6039,=4.9918,=7.0772,=9.2546,=13.3795,=31.7979,=1.5050,=0.8020,=0.7294,=0.9243,=1.0622,=1.4988,=4.8768,=1.2430,=0.5110,=0.3418,=0.5547,=1.2308,=1.9236,=6.3245,,=0.1218,,=0.0558,=312
="000056",上证国企,2010-01-04,=-0.0004,=1244.1500,=0.1012,=10.4065,=0.7353,=7.2538,=8.8734,=9.6289,=10.7955,=13.3187,=1.2066,=0.7699,=0.8518,=1.0315,=1.1223,=1.2181,=1.5455,=1.7214,=0.9992,=0.7909,=0.9970,=1.0947,=1.2126,=1.7275,=0.0856,=0.1002,=0.0788,=0.0377,=195
="H30035",300非银,2012-12-21,=-0.0074,=11198.8100,=0.1155,=10.4925,=0.0136,=9.6261,=13.1312,=15.1675,=19.3481,=26.3489,=1.5291,=0.3660,=1.0544,=1.3281,=1.6702,=2.0541,=2.4881,=1.9386,=0.7600,=1.0410,=1.4193,=1.7228,=1.9695,=2.3917,=0.1224,=0.1114,=0.0952,=0.0215,=1088
="930846",300SNLV,2016-06-24,=0.0005,=6620.4900,=0.0340,=10.5072,=0.6861,=7.7900,=9.1883,=10.0320,=10.7672,=12.6275,=1.0846,=0.4328,=0.8340,=1.0369,=1.1016,=1.2322,=1.5027,=1.4950,=0.9339,=0.7711,=0.9481,=1.1457,=1.3114,=1.6864,=0.0686,=0.1035,=0.0757,=0.0409,=147
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0111,=12956,=0.2373,=10.5307,=0.8783,=5.5897,=7.7791,=8.5513,=9.7869,=15.8114,=1.1327,=0.7731,=0.6924,=0.8810,=0.9904,=1.1525,=1.7191,=1.5167,=0.8909,=0.6938,=0.9837,=1.0701,=1.3925,=2.0876,,=0.1080,,=0.0340,=91
="000021",180治理,2008-09-10,=-0.0020,=1085.5700,=0.0909,=10.5890,=0.8259,=6.3364,=8.4310,=9.6344,=10.4692,=13.6109,=1.1661,=0.6941,=0.7542,=0.9755,=1.0990,=1.2220,=1.5847,=1.4567,=0.9996,=0.6625,=0.8520,=0.9528,=1.1315,=1.4569,=0.0797,=0.1012,=0.0804,=0.0387,=160
="931375",300质量低波,2019-11-25,=0.0054,=16895.9400,=0.2042,=10.5933,=0.4230,=6.4946,=8.0984,=11.5920,=13.5946,=22.0532,=1.3914,=0.4223,=0.8054,=1.0699,=1.5875,=2.0951,=3.3245,=1.8872,=0.6655,=1.0044,=1.3089,=1.6244,=2.0985,=2.5370,=0.1077,=0.1378,=0.0968,=0.0285,=96
="HSCEI",恒生中国企业指数,1994-08-08,=0.0112,=8991.0200,=0.2334,=10.6008,=0.8812,=5.5897,=7.7801,=8.5614,=9.7976,=15.8114,=1.1381,=0.7771,=0.6924,=0.8808,=0.9918,=1.1531,=1.7191,=1.5243,=0.8950,=0.6938,=0.9847,=1.0707,=1.3926,=2.0876,,=0.1080,,=0.0331,=4690
="000048",责任指数,2009-08-05,=-0.0030,=1478.3200,=0.0489,=10.8150,=0.6011,=7.8628,=9.5558,=10.5212,=11.7800,=14.1982,=1.2624,=0.3841,=0.9056,=1.1438,=1.3155,=1.4453,=1.7866,=0.9867,=0.9494,=0.5718,=0.6943,=0.7958,=0.9029,=1.0691,=0.0853,=0.1000,=0.0831,=0.0411,=121
