指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="000029",180价值,2009-01-09,=-0.0002,=4299.6900,=-0.0345,=8.1830,=0.6782,=5.6894,=6.9075,=7.8789,=8.4805,=10.8138,=0.8279,=0.2934,=0.6666,=0.8069,=0.8679,=1.0684,=1.4433,=1.0649,=0.8121,=0.6198,=0.7825,=0.9447,=1.0595,=1.4032,=0.0717,=0.0955,=0.0778,=0.0438,=550
="931157",SHS红利成长LV,2019-04-25,=-0.0004,=7673.3873,=0.0294,=8.2021,=0.7562,=4.1261,=5.5590,=6.8448,=8.3570,=11.5318,=0.8375,=0.6112,=0.5154,=0.6227,=0.8048,=0.9331,=1.5888,=1.6192,=0.9948,=0.5018,=0.7019,=1.0082,=1.3580,=1.6333,,=0.1050,,=0.0482,=258
="931130",红利成长低波,2018-12-04,=-0.0018,=23788.9000,=0.0031,=8.2178,=0.6547,=4.4465,=5.5604,=7.6583,=8.7469,=11.5512,=0.8402,=0.3482,=0.5279,=0.6228,=0.9058,=1.0352,=1.5803,=1.8321,=0.7719,=0.3109,=0.8103,=1.3110,=1.9112,=2.5957,=0.0726,=0.1158,=0.0589,=0.0454,=120
="931446",东证红利低波,2020-04-21,=-0.0004,=3474.3600,=0.0092,=8.2182,=0.7469,=5.1478,=6.1516,=7.0453,=8.5414,=11.0216,=0.8141,=0.6802,=0.5884,=0.6927,=0.7569,=0.8771,=1.2481,=1.4910,=0.9695,=0.5909,=0.7492,=0.8751,=1.2675,=1.5979,=0.0726,=0.0935,=0.0745,=0.0456,=674
="000992",全指金融,2011-08-02,=0.0020,=5729.6600,=-0.0432,=8.2449,=0.5060,=5.9310,=7.1022,=8.2283,=9.0288,=11.6339,=0.8068,=0.3070,=0.6188,=0.7234,=0.9530,=1.1734,=1.5107,=2.1006,=0.8344,=1.1568,=1.4432,=1.8067,=2.0553,=2.6668,=0.0720,=0.0849,=0.0695,=0.0369,=2685
="930914",港股通高股息,2016-11-25,=0.0019,=5411.1100,=0.1003,=8.2765,=0.8679,=3.4280,=4.4072,=5.8372,=7.6852,=11.1979,=0.7830,=0.7398,=0.3979,=0.5001,=0.6076,=0.8568,=1.1764,=1.2903,=0.8293,=0.5144,=0.6936,=0.9157,=1.2247,=2.2126,,=0.1031,,=0.0537,=616
="000922",中证红利,2008-05-26,=0.0054,=5785.5700,=0.0512,=8.2860,=0.7371,=5.1762,=6.0245,=7.6566,=8.5303,=11.2156,=0.8416,=0.4685,=0.5911,=0.7110,=0.8600,=1.1106,=1.4999,=1.2366,=0.8385,=0.6332,=0.7726,=1.0429,=1.2077,=1.7101,=0.0685,=0.0960,=0.0701,=0.0467,=19515
="000015",红利指数,2005-01-04,=0.0025,=3191.9600,=0.0508,=8.3166,=0.8920,=4.6646,=5.5108,=7.0887,=7.9468,=10.4439,=0.8279,=0.5896,=0.5525,=0.6398,=0.7661,=1.0213,=1.3875,=1.4147,=0.9168,=0.7277,=0.8913,=1.1172,=1.3143,=1.6890,=0.0663,=0.0968,=0.0697,=0.0458,=14016
="932596",港股通红利低波,2016-02-04,,,=0.1065,=8.3791,=0.9245,=7.4451,=7.7164,=7.9741,=8.3012,=8.5745,=0.7628,=0.9811,=0.6528,=0.6818,=0.7078,=0.7283,=0.7672,=1.3693,=0.9057,=1.2161,=1.2604,=1.3030,=1.3647,=1.4099,,,,=0.0519,=52
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0051,=3891.9700,=0.0826,=8.3999,=0.9961,=4.9972,=5.5202,=6.0064,=7.4341,=8.5137,=0.8126,=0.9961,=0.5264,=0.5880,=0.6255,=0.7276,=0.8235,=1.0062,=0.9961,=0.5404,=0.5917,=0.6560,=0.8291,=1.0198,,=0.0965,,=0.0485,=104
="000821",300红利,2012-07-20,=-0.0030,=6675.1700,=0.0004,=8.4217,=0.8212,=4.9998,=6.1944,=7.5593,=8.3514,=10.9286,=0.8586,=0.4615,=0.5725,=0.7140,=0.8788,=1.0813,=1.4919,=1.3712,=0.9011,=0.6098,=0.7993,=1.0597,=1.2971,=1.6963,=0.0718,=0.0978,=0.0729,=0.0469,=960
="000824",国企红利,2012-07-20,=0.0022,=2206.8700,=0.0404,=8.5736,=0.8546,=4.8847,=5.9406,=7.3380,=8.2565,=10.7823,=0.8602,=0.5426,=0.5610,=0.6880,=0.8280,=1.0599,=1.4469,=1.2621,=0.8364,=0.5370,=0.7016,=0.9867,=1.2216,=1.6834,=0.0683,=0.0950,=0.0723,=0.0473,=896
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0017,=5317.1400,=0.1449,=8.6566,=0.9985,=4.2457,=4.6989,=5.6984,=7.4574,=8.6973,=0.7937,=0.9985,=0.4429,=0.4957,=0.5731,=0.7216,=0.7974,=1.1154,=0.9985,=0.6036,=0.6695,=0.8645,=0.9880,=1.1206,,=0.0744,,=0.0561,=73
="931644",800红利,2024-03-15,=0.0051,=2665.6200,=0.0444,=8.7148,=0.6887,=6.4729,=7.2426,=8.1367,=9.0157,=9.4757,=0.8853,=0.6908,=0.7001,=0.7650,=0.8538,=0.9065,=0.9431,=1.2808,=0.8678,=0.8423,=0.9188,=1.1003,=1.2614,=1.3255,=0.0715,,,=0.0467,=25
="931024",港股通非银,2017-11-06,=0.0041,=4557.3400,=0.0614,=8.7899,=0.1978,=6.7549,=8.8053,=11.4547,=13.3982,=22.4310,=1.2510,=0.8369,=0.6237,=0.8446,=1.0416,=1.2274,=1.7592,=1.4846,=0.9736,=0.5870,=0.8710,=1.0046,=1.1906,=2.2002,,=0.1307,,=0.0291,=161
="399373",大盘价值,2010-01-04,=-0.0010,=8368.4700,=-0.0240,=8.7963,=0.6654,=5.4746,=6.8623,=8.3347,=9.0894,=11.9914,=0.9358,=0.4623,=0.6410,=0.8033,=0.9518,=1.1408,=1.5001,=1.1309,=0.8039,=0.5920,=0.7817,=0.9285,=1.1291,=1.4541,=0.0758,=0.0969,=0.0767,=0.0452,=320
="930740",300红利LV,2018-12-04,=-0.0025,=7185.3200,=0.0023,=8.8724,=0.8679,=5.4153,=6.8018,=7.4699,=8.4716,=9.6903,=0.9279,=0.7404,=0.6159,=0.7672,=0.8524,=0.9446,=1.0604,=1.3520,=0.7250,=0.6725,=0.8536,=1.0736,=1.5153,=1.9253,=0.0708,=0.1016,=0.0768,=0.0452,=560
="000919",300价值,2008-01-21,=0.0009,=5270.7700,=-0.0090,=8.9638,=0.7198,=5.9577,=7.3283,=8.4367,=9.2283,=12.2376,=0.9370,=0.4689,=0.6917,=0.8497,=0.9455,=1.1527,=1.5388,=1.1084,=0.8269,=0.6314,=0.7861,=0.9060,=1.0972,=1.3421,=0.0752,=0.0956,=0.0764,=0.0414,=4278
="000825",央企红利,2012-07-20,=0.0038,=3547.3300,=0.0272,=8.9727,=0.9283,=4.7369,=6.0940,=7.3096,=8.2762,=10.5687,=0.8947,=0.5752,=0.5507,=0.6915,=0.8602,=1.0044,=1.3929,=1.1920,=0.7721,=0.6009,=0.8548,=1.0473,=1.2058,=1.7357,=0.0699,=0.0980,=0.0727,=0.0454,=258
="000063",上证周期,2010-02-03,=0.0057,=4035.6300,=-0.0054,=9.0232,=0.6811,=5.4761,=7.1362,=8.5292,=9.4385,=12.4946,=0.9653,=0.4916,=0.6668,=0.8368,=0.9680,=1.1091,=1.4831,=1.6127,=0.9662,=0.8113,=1.0636,=1.2489,=1.4140,=1.7571,=0.0796,=0.1040,=0.0825,=0.0386,=204
="931848",800红利低波,2024-05-21,=-0.0006,=3234.8100,=0.0219,=9.1869,=0.6581,=7.4155,=8.1178,=8.9082,=9.4155,=9.7854,=0.9547,=0.7026,=0.7315,=0.8568,=0.9140,=0.9673,=1.0001,=1.3398,=0.5246,=1.1714,=1.2258,=1.3287,=1.3764,=1.5428,=0.0731,,,=0.0445,=109
="399995",基建工程,2015-03-12,=0.0068,=4157.5400,=0.0643,=9.2380,=0.6700,=5.8673,=7.3439,=8.2803,=12.8849,=18.8590,=0.7332,=0.1920,=0.5815,=0.7380,=0.9149,=1.5006,=2.1834,=0.1978,=0.4042,=0.1368,=0.1788,=0.2075,=0.3630,=0.5478,=0.0443,=0.0702,=0.0519,=0.0282,=2676
="932305",智选高股息,2024-09-30,=0.0054,=12153.1253,=0.0890,=9.4086,=0.9494,=7.0143,=7.4534,=8.2854,=9.1224,=9.6067,=1.0843,=0.8720,=0.8750,=0.9193,=1.0400,=1.0764,=1.1156,=0.7782,=0.5179,=0.7106,=0.7285,=0.7747,=1.2817,=1.3342,=0.0813,,,=0.0692,=209
="930955",红利低波100,2017-05-26,=0.0003,=12021.9500,=0.0196,=9.4468,=0.8775,=5.0805,=6.0491,=7.3716,=8.5007,=11.5013,=0.9978,=0.8124,=0.5792,=0.6648,=0.8212,=0.9912,=1.3722,=1.2069,=0.7333,=0.5888,=0.7747,=0.9843,=1.2845,=1.7525,=0.0742,=0.1071,=0.0823,=0.0470,=1749
="931069",中金300,2018-02-14,=0.0038,=5097.8400,=0.0187,=9.6758,=0.5984,=5.9518,=7.4761,=9.2456,=10.5286,=13.6164,=1.0180,=0.3764,=0.7377,=0.9188,=1.1113,=1.3603,=1.8328,=1.4111,=0.8764,=0.6656,=0.8551,=1.1098,=1.3032,=1.7542,=0.0823,=0.1122,=0.0821,=0.0397,=77
="H30356",800价值,2014-06-09,=0.0045,=6745.5000,=0.0149,=9.7688,=0.7559,=6.4024,=7.6818,=9.0150,=9.9394,=13.4784,=1.0100,=0.5635,=0.7030,=0.8600,=0.9871,=1.1818,=1.6287,=1.0949,=0.8360,=0.5868,=0.7366,=0.8786,=1.0594,=1.3738,=0.0738,=0.0930,=0.0741,=0.0391,=24
="000925",基本面50,2009-02-26,=0.0026,=4495.1200,=-0.0267,=9.7695,=0.7165,=6.2635,=7.9688,=9.0306,=10.0524,=12.7955,=1.0170,=0.3960,=0.7306,=0.9013,=1.0656,=1.1921,=1.5728,=1.0732,=0.7458,=0.6037,=0.7864,=0.9665,=1.1028,=1.4866,=0.0747,=0.0942,=0.0767,=0.0396,=4515
="000968",300周期,2010-05-28,=0.0061,=4573.6900,=0.0054,=9.7911,=0.7021,=6.1174,=7.8172,=9.1478,=10.2896,=13.3562,=1.0062,=0.4808,=0.7021,=0.8484,=1.0157,=1.1863,=1.5550,=1.6284,=0.9757,=0.8459,=1.0834,=1.2636,=1.4559,=1.8297,=0.0765,=0.0960,=0.0775,=0.0361,=97
="000042",上证央企,2009-03-30,=-0.0001,=1785.1500,=-0.0145,=9.7918,=0.7260,=6.3284,=7.8863,=9.1113,=10.0114,=12.9577,=1.0052,=0.5525,=0.7230,=0.8871,=0.9896,=1.1182,=1.4812,=1.2845,=0.9765,=0.6569,=0.8569,=0.9745,=1.1201,=1.3891,=0.0745,=0.0973,=0.0775,=0.0387,=381
="399550",央视50,2012-06-06,=0,=8325.5300,=0.0289,=9.7999,=0.7058,=6.8960,=8.2395,=9.2178,=10.1362,=13.0561,=1.0265,=0.2229,=0.8649,=1.0183,=1.2411,=1.4261,=1.8564,=2.0475,=0.8191,=1.3448,=1.6443,=1.7929,=2.0337,=2.5217,=0.0768,=0.1002,=0.0803,=0.0430,=2253
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0046,=4466.3700,=0.1123,=9.8525,=0.6556,=4.8859,=6.8728,=8.8780,=12.1601,=16.1208,=0.9192,=0.5881,=0.5567,=0.7305,=0.8673,=1.1842,=1.3660,=1.0311,=0.5686,=0.5555,=0.7802,=0.9897,=1.3645,=1.5178,,=0.0950,,=0.0540,=29
="932422",A500红利低波,2025-04-09,=-0.0006,=3130.8300,=0.0090,=9.8572,=0.1981,=9.5190,=9.8572,=10.0701,=10.2482,=10.5846,=1.0474,=0.6651,=0.9943,=1.0273,=1.0408,=1.0545,=1.0761,=1.2789,=0.0566,=1.2431,=1.3106,=1.4443,=1.4790,=1.5336,=0.0713,,,=0.0442,=206
="980081",价值100,2012-12-28,,,=0.0854,=10.1078,=0.9965,=7.7317,=8.2946,=8.5132,=9.4100,=10.1283,=1.1332,=0.9965,=0.8413,=0.8810,=0.9057,=1.0637,=1.1355,=1.0227,=0.8042,=0.7580,=0.8022,=0.8489,=1.0218,=1.0480,=0.0842,,,=0.0452,=198
="930723",沪港深F100,2015-08-05,=0.0012,=5113.9100,=0.0043,=10.1193,=0.7939,=5.4557,=7.5729,=8.9205,=10.1363,=13.1279,=1.0315,=0.5684,=0.6469,=0.8477,=1.0095,=1.1158,=1.4626,=1.3213,=0.8699,=0.6039,=0.8635,=1.0682,=1.2739,=1.6654,,=0.0984,,=0.0394,=151
="399371",国证价值,2010-01-04,=0.0068,=7442.5700,=0.0332,=10.1864,=0.7721,=6.4728,=7.8356,=9.0971,=10.3127,=13.0475,=1.0415,=0.5830,=0.7249,=0.8967,=1.0117,=1.2428,=1.5675,=1.0764,=0.7812,=0.5764,=0.7536,=0.8693,=1.0932,=1.3812,=0.0733,=0.0912,=0.0751,=0.0403,=110
="H30035",300非银,2012-12-21,=0.0033,=10751.2900,=-0.0360,=10.1941,=0.0132,=9.6261,=13.1238,=15.1675,=19.3628,=26.3489,=1.4882,=0.3333,=1.0544,=1.3279,=1.6538,=2.0510,=2.4387,=1.8835,=0.7042,=1.0410,=1.4185,=1.7293,=1.9729,=2.3917,=0.1224,=0.1114,=0.0952,=0.0221,=1131
="931722",国新港股通央企红利,2023-09-13,=0.0040,=1460.5300,=0.1083,=10.2415,=1,=5.5040,=6.6170,=7.4957,=8.8214,=10.2415,=0.9863,=1,=0.6213,=0.7190,=0.8047,=0.8846,=0.9863,=0.6627,=1,=0.3100,=0.3752,=0.4605,=0.5783,=0.6627,,=0.1085,,=0.0568,=281
="000859",国企一带一路,2019-05-16,=0.0096,=2067.8900,=0.1353,=10.2610,=0.1010,=9.4709,=11.0149,=12.6140,=14.5685,=21.0714,=1.0346,=0.0670,=0.9854,=1.2279,=1.4591,=1.7871,=2.1877,=1.1186,=0.9976,=0.4715,=0.5579,=0.7328,=0.8162,=1.1273,=0.0719,=0.1174,=0.0935,=0.0363,=241
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0027,=9524.2800,=0.0065,=10.2814,=0.7994,=5.7712,=7.8653,=8.9325,=10.2828,=13.0207,=1.1084,=0.6003,=0.7256,=0.9389,=1.0733,=1.2097,=1.5098,=1.6012,=0.6925,=0.9123,=1.1384,=1.3882,=1.7093,=2.4187,,=0.1105,,=0.0350,=262
="931052",国信价值,2017-12-08,=0.0082,=3764.8400,=0.0908,=10.3467,=0.9723,=5.3831,=6.5787,=7.3727,=8.6435,=10.7705,=1.3913,=0.9854,=0.7343,=0.9105,=1.0255,=1.1401,=1.5208,=1.7429,=0.9668,=0.6105,=0.9364,=1.2127,=1.4339,=2.0196,=0.0959,=0.1244,=0.0834,=0.0441,=499
="930846",300SNLV,2016-06-24,=0.0047,=7093.4200,=0.0724,=10.3537,=0.6185,=7.7900,=9.1928,=10.0477,=10.7577,=12.6275,=1.0716,=0.3593,=0.8340,=1.0374,=1.0991,=1.2306,=1.5027,=1.4731,=0.9199,=0.7711,=0.9487,=1.1488,=1.3167,=1.6864,=0.0692,=0.1035,=0.0757,=0.0415,=148
="000806",消费服务,2012-02-10,=-0.0007,=8404.0500,=-0.0023,=10.4077,=0.3605,=8.3292,=9.9590,=10.8055,=11.8704,=17.0971,=1.1700,=0.1150,=1.0009,=1.2071,=1.3595,=1.5460,=2.0145,=2.2670,=0.6902,=1.6526,=1.9433,=2.1050,=2.3803,=3.0032,=0.0839,=0.1029,=0.0827,=0.0356,=405
="000056",上证国企,2010-01-04,=0.0078,=1301.6000,=0.0435,=10.4203,=0.7293,=7.2538,=8.8782,=9.6556,=10.7955,=13.3187,=1.2117,=0.7870,=0.8518,=1.0314,=1.1221,=1.2172,=1.5455,=1.7237,=0.9913,=0.7909,=0.9984,=1.1010,=1.2193,=1.7604,=0.0844,=0.1002,=0.0788,=0.0376,=196
="930608",中证基建,2015-03-31,=0.0070,=9126.3100,=0.0754,=10.4402,=0.4734,=6.6667,=8.6208,=10.5888,=17.4194,=25.2863,=0.8678,=0.2476,=0.6550,=0.8276,=1.1236,=1.6517,=2.2134,=0.2490,=0.3152,=0.1701,=0.2221,=0.3441,=0.4996,=0.7101,=0.0483,=0.0717,=0.0544,=0.0283,=634
="931373",股息龙头,2019-11-15,=0.0028,=2767.6200,=-0.0059,=10.4734,=0.9230,=5.4295,=6.8494,=8.2106,=9.4533,=11.4004,=1.1667,=0.8966,=0.6697,=0.8430,=0.9966,=1.1163,=1.2586,=1.5499,=0.9598,=0.5706,=0.8086,=0.9734,=1.3519,=1.6262,=0.0791,=0.1085,=0.0840,=0.0420,=319
="000021",180治理,2008-09-10,=0.0034,=1105.4900,=0.0159,=10.5476,=0.8092,=6.3364,=8.4335,=9.6547,=10.5153,=13.6109,=1.1633,=0.6897,=0.7542,=0.9755,=1.0988,=1.2205,=1.5847,=1.4510,=0.9897,=0.6625,=0.8519,=0.9540,=1.1358,=1.4859,=0.0796,=0.1012,=0.0804,=0.0389,=160
="399805",互联金融,2015-02-10,=0.0153,=3820.9700,=-0.0073,=10.5547,=0.3049,=7.5943,=9.8174,=11.5684,=13.2085,=16.5816,=1.1412,=0.3115,=0.7644,=1.0567,=1.4599,=1.7419,=2.0317,=1.9466,=0.9308,=1.1667,=1.4082,=1.6147,=1.7788,=2.2175,=0.0834,=0.0941,=0.0808,=0.0324,=325
="931375",300质量低波,2019-11-25,=0.0045,=17931.7000,=0.0574,=10.6100,=0.4217,=6.4946,=8.1257,=11.5484,=13.5873,=22.0532,=1.3951,=0.4197,=0.8054,=1.0749,=1.5769,=2.0888,=3.3245,=1.8902,=0.6563,=1.0044,=1.3149,=1.6350,=2.0971,=2.5370,=0.1555,=0.1378,=0.0968,=0.0282,=100
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0032,=13023.9600,=0.0140,=10.6196,=0.8731,=5.8969,=7.8321,=8.5791,=9.8715,=15.8114,=1.1468,=0.7779,=0.6924,=0.8871,=0.9956,=1.1579,=1.7191,=1.5326,=0.8885,=0.7320,=0.9898,=1.0766,=1.4195,=2.0876,,=0.1073,,=0.0336,=90
