指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=-0.0063,=2847.9400,=0.0234,=7.3752,=0.9594,=3.7550,=5.0309,=5.7475,=6.5925,=7.8564,=0.7514,=0.8821,=0.4590,=0.5762,=0.6345,=0.7159,=0.8175,=1.1338,=0.9715,=0.5101,=0.6864,=0.7877,=0.8854,=1.2090,,=0.1015,,=0.0542,=250
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0069,=4618.9800,=0.0338,=7.4575,=0.8577,=3.5572,=4.6210,=5.9081,=7.0339,=9.5068,=0.6610,=0.6267,=0.3828,=0.4838,=0.5713,=0.8209,=1.1073,=0.9907,=0.6123,=0.4386,=0.6424,=0.8345,=1.4383,=2.0623,,=0.0870,,=0.0581,=1278
="H30270",红利价值,2013-12-19,=-0.0049,=9437.2300,=-0.0100,=7.4815,=0.7090,=4.4543,=5.4101,=6.7123,=8.8354,=13.0955,=0.7797,=0.5633,=0.5256,=0.6471,=0.7545,=1.2647,=1.7317,=1.5091,=0.9868,=0.5854,=0.8052,=0.9888,=1.2373,=1.6166,=0.0710,=0.0973,=0.0746,=0.0457,=133
="000818",细分金融,2012-04-11,=-0.0094,=6964.9300,=-0.0567,=7.4880,=0.4500,=5.2356,=6.4985,=7.6824,=8.4792,=10.9951,=0.7971,=0.3170,=0.5930,=0.7010,=0.9229,=1.1017,=1.4303,=2.2863,=0.8374,=1.2689,=1.6360,=1.9651,=2.2202,=2.9111,=0.0780,=0.0967,=0.0768,=0.0389,=4
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0048,=1315.0400,=0.0310,=7.5886,=0.7893,=3.6777,=4.8617,=6.5611,=7.6282,=10.6953,=0.7083,=0.5526,=0.4041,=0.5047,=0.6486,=0.9071,=1.1746,=1.1148,=0.5587,=0.5013,=0.7009,=1.0592,=1.4996,=1.9871,,=0.0974,,=0.0580,=876
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0048,=2571.0600,=0.0377,=7.6834,=0.9622,=3.8979,=4.9352,=5.7760,=7.0468,=8.1550,=0.6949,=0.8737,=0.4277,=0.5146,=0.5711,=0.6608,=0.8197,=1.1833,=0.9193,=0.5333,=0.6930,=0.8619,=1.0930,=1.3442,,=0.0939,,=0.0555,=445
="930914",港股通高股息,2016-11-25,=-0.0054,=4958.8500,=0.0084,=7.7672,=0.8220,=3.4280,=4.3964,=5.8208,=7.6405,=11.1979,=0.7347,=0.6875,=0.3979,=0.4995,=0.6059,=0.8579,=1.1764,=1.2102,=0.7937,=0.5144,=0.6906,=0.9134,=1.2174,=2.2126,,=0.1031,,=0.0572,=585
="000914",300金融,2007-07-02,=-0.0089,=6356.5900,=-0.0538,=7.7742,=0.4928,=5.2769,=6.6035,=7.7905,=8.5959,=11.3863,=0.7943,=0.3063,=0.5962,=0.7048,=0.9468,=1.1428,=1.4919,=2.1386,=0.8580,=1.1210,=1.4313,=1.8124,=2.0522,=2.7052,=0.0752,=0.0912,=0.0734,=0.0385,=334
="932596",港股通红利低波,2016-02-04,=-0.0040,=3968.3200,=0.0231,=7.8735,=0.4419,=7.4451,=7.6473,=7.9013,=8.2718,=8.5745,=0.7167,=0.8023,=0.6528,=0.6715,=0.7024,=0.7167,=0.7309,=1.2861,=0.4419,=1.2161,=1.2491,=1.2905,=1.3601,=1.4099,,,,=0.0553,=42
="931157",SHS红利成长LV,2019-04-25,=0.0004,=7492.6300,=0.0051,=7.8979,=0.6943,=4.1261,=5.5544,=6.8324,=8.3654,=11.5318,=0.8053,=0.5085,=0.5154,=0.6213,=0.8023,=0.9362,=1.5888,=1.5592,=0.9801,=0.5018,=0.7007,=0.9971,=1.3447,=1.6109,,=0.1050,,=0.0501,=225
="000151",上国红利,2012-07-20,=-0.0041,=1530.0800,=0.0016,=7.9322,=0.8571,=4.5075,=5.3671,=6.8443,=7.5326,=10.0345,=0.7503,=0.4813,=0.5268,=0.6196,=0.7564,=0.9686,=1.3272,=1.0120,=0.3561,=0.6026,=0.8954,=1.1245,=1.3114,=1.6854,=0.0643,=0.0941,=0.0692,=0.0533,=164
="H30269",红利低波,2013-12-19,=-0.0041,=10994.3200,=-0.0219,=7.9410,=0.7398,=4.5638,=5.5488,=6.7516,=9.4763,=14.4342,=0.8335,=0.5397,=0.5386,=0.6570,=0.8018,=1.3862,=1.9670,=1.5360,=0.9662,=0.6111,=0.8850,=1.0985,=1.4088,=1.6442,=0.0719,=0.1026,=0.0729,=0.0463,=3320
="H50040",上红低波,2014-03-21,=-0.0042,=10841.3900,=-0.0168,=7.9548,=0.7353,=4.6938,=5.9513,=6.9572,=9.6317,=14.3118,=0.8236,=0.4590,=0.5647,=0.6911,=0.8384,=1.3563,=1.8756,=1.5489,=0.9716,=0.6380,=0.8693,=1.2019,=1.3883,=1.6603,=0.0726,=0.1018,=0.0748,=0.0459,=312
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0027,=3721.4400,=0.0352,=7.9765,=0.9602,=4.9972,=5.5151,=5.9680,=7.2404,=8.3212,=0.7715,=0.9416,=0.5264,=0.5872,=0.6241,=0.7214,=0.8025,=0.9554,=0.9867,=0.5404,=0.5906,=0.6534,=0.8091,=0.9621,,=0.0979,,=0.0511,=99
="000029",180价值,2009-01-09,=-0.0102,=4240.5800,=-0.0477,=8.0095,=0.5846,=5.6894,=6.9094,=7.8672,=8.4788,=10.8138,=0.8097,=0.2087,=0.6666,=0.8069,=0.8699,=1.0683,=1.4433,=1.0423,=0.7637,=0.6198,=0.7826,=0.9443,=1.0582,=1.4032,=0.0706,=0.0955,=0.0778,=0.0447,=548
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0045,=4809.2500,=0.0355,=8.0318,=0.9404,=4.2457,=4.6778,=5.6571,=7.3642,=8.5630,=0.7364,=0.8976,=0.4429,=0.4943,=0.5708,=0.7120,=0.7859,=1.0344,=0.9052,=0.6036,=0.6683,=0.8619,=0.9808,=1.1099,,=0.0975,,=0.0605,=67
="000922",中证红利,2008-05-26,=-0.0012,=5611.4800,=0.0195,=8.0831,=0.6591,=5.1762,=6.0261,=7.6528,=8.5296,=11.2156,=0.8204,=0.4265,=0.5911,=0.7113,=0.8658,=1.1106,=1.4999,=1.2063,=0.8057,=0.6332,=0.7731,=1.0383,=1.2016,=1.7101,=0.0685,=0.0960,=0.0701,=0.0479,=19345
="000015",红利指数,2005-01-04,=-0.0042,=3060.6800,=0.0076,=8.0910,=0.8477,=4.6646,=5.5109,=7.0911,=7.9269,=10.4439,=0.8048,=0.5694,=0.5525,=0.6399,=0.7661,=1.0213,=1.3875,=1.3763,=0.8802,=0.7277,=0.8915,=1.1092,=1.3088,=1.6890,=0.0663,=0.0968,=0.0697,=0.0471,=13979
="931130",红利成长低波,2018-12-04,=-0.0031,=23246.6000,=-0.0198,=8.1459,=0.6351,=4.4465,=5.5542,=7.6135,=8.7529,=11.5512,=0.8328,=0.3499,=0.5279,=0.6222,=0.9080,=1.0366,=1.5803,=1.8161,=0.7731,=0.3109,=0.8094,=1.3068,=1.9188,=2.5957,=0.0669,=0.1158,=0.0589,=0.0458,=114
="000934",中证金融,2009-07-03,=-0.0072,=5991.9200,=-0.0442,=8.1466,=0.5360,=5.7083,=6.8952,=8.0272,=8.8699,=11.5527,=0.8116,=0.3203,=0.6117,=0.7182,=0.9538,=1.1597,=1.5017,=2.1476,=0.8625,=1.1467,=1.4503,=1.8026,=2.0448,=2.6696,=0.0733,=0.0882,=0.0717,=0.0371,=1136
="931446",东证红利低波,2020-04-21,=-0.0036,=3416.0700,=-0.0078,=8.2252,=0.7555,=5.1478,=6.1469,=6.9621,=8.5514,=11.0216,=0.8142,=0.6872,=0.5884,=0.6909,=0.7546,=0.8787,=1.2481,=1.4923,=0.9802,=0.5909,=0.7486,=0.8672,=1.2037,=1.5979,=0.0722,=0.0935,=0.0745,=0.0456,=631
="000821",300红利,2012-07-20,=-0.0097,=6484.3600,=-0.0282,=8.2477,=0.7769,=4.9998,=6.1945,=7.5485,=8.3327,=10.9286,=0.8404,=0.3936,=0.5725,=0.7149,=0.8817,=1.0813,=1.4919,=1.3429,=0.8720,=0.6098,=0.7997,=1.0577,=1.2795,=1.6963,=0.0718,=0.0978,=0.0729,=0.0478,=955
="000992",全指金融,2011-08-02,=-0.0061,=5750.7000,=-0.0397,=8.3506,=0.5496,=5.9310,=7.1035,=8.2014,=9.0286,=11.6339,=0.8150,=0.3228,=0.6188,=0.7236,=0.9617,=1.1756,=1.5107,=2.1271,=0.8518,=1.1568,=1.4434,=1.8068,=2.0481,=2.6668,=0.0717,=0.0849,=0.0695,=0.0365,=2674
="000824",国企红利,2012-07-20,=-0.0021,=2141.2900,=0.0095,=8.3771,=0.8263,=4.8847,=5.9432,=7.3221,=8.2295,=10.7823,=0.8400,=0.5146,=0.5610,=0.6881,=0.8282,=1.0599,=1.4469,=1.2332,=0.8172,=0.5370,=0.7018,=0.9868,=1.2167,=1.6834,=0.0703,=0.0950,=0.0723,=0.0484,=885
="931644",800红利,2024-03-15,=-0.0017,=2586.4100,=0.0134,=8.5373,=0.6659,=6.4729,=7.2226,=8.0960,=9.0221,=9.4757,=0.8668,=0.6549,=0.7001,=0.7638,=0.8515,=0.9074,=0.9431,=1.2547,=0.7832,=0.8423,=0.9166,=1.0982,=1.2568,=1.3255,=0.0724,,,=0.0477,=24
="931024",港股通非银,2017-11-06,=-0.0028,=4489.0900,=0.0455,=8.5547,=0.1657,=6.7549,=8.8097,=11.4918,=13.4037,=22.4310,=1.2290,=0.8126,=0.6237,=0.8440,=1.0384,=1.2221,=1.7592,=1.4472,=0.9625,=0.5870,=0.8708,=1.0024,=1.1856,=2.2002,,=0.1307,,=0.0299,=151
="399373",大盘价值,2010-01-04,=-0.0097,=8234.7400,=-0.0396,=8.6281,=0.6147,=5.4746,=6.8624,=8.3127,=9.0892,=11.9914,=0.9175,=0.4352,=0.6410,=0.8034,=0.9546,=1.1408,=1.5001,=1.1093,=0.7769,=0.5920,=0.7822,=0.9285,=1.1260,=1.4541,=0.0742,=0.0969,=0.0767,=0.0461,=320
="930740",300红利LV,2018-12-04,=-0.0102,=6981.2300,=-0.0262,=8.6461,=0.8372,=5.4153,=6.7933,=7.4581,=8.4369,=9.6903,=0.9035,=0.6824,=0.6159,=0.7655,=0.8508,=0.9451,=1.0604,=1.3175,=0.7223,=0.6725,=0.8512,=1.0723,=1.5171,=1.9253,=0.0724,=0.1016,=0.0768,=0.0464,=538
="000825",央企红利,2012-07-20,=-0.0041,=3442.2700,=-0.0032,=8.7854,=0.9140,=4.7369,=6.0989,=7.3072,=8.2530,=10.5687,=0.8757,=0.5381,=0.5507,=0.6916,=0.8603,=1.0044,=1.3929,=1.1671,=0.7390,=0.6009,=0.8549,=1.0430,=1.2057,=1.7357,=0.0699,=0.0980,=0.0727,=0.0464,=243
="000919",300价值,2008-01-21,=-0.0077,=5197.0900,=-0.0228,=8.8094,=0.6933,=5.9577,=7.3294,=8.4247,=9.2279,=12.2376,=0.9203,=0.4224,=0.6917,=0.8498,=0.9476,=1.1524,=1.5388,=1.0893,=0.7966,=0.6314,=0.7862,=0.9061,=1.0928,=1.3421,=0.0754,=0.0956,=0.0764,=0.0421,=4270
="000063",上证周期,2010-02-03,=-0.0062,=3968.3400,=-0.0220,=8.8516,=0.6295,=5.4761,=7.1368,=8.5141,=9.4369,=12.4946,=0.9462,=0.4446,=0.6668,=0.8369,=0.9690,=1.1091,=1.4831,=1.5821,=0.9617,=0.8113,=1.0639,=1.2461,=1.4095,=1.7571,=0.0802,=0.1040,=0.0825,=0.0394,=204
="931848",800红利低波,2024-05-21,=-0.0032,=3158.9900,=-0.0020,=8.9582,=0.5463,=7.4155,=8.1029,=8.8824,=9.4224,=9.7854,=0.9303,=0.6463,=0.7315,=0.8548,=0.9121,=0.9679,=1.0001,=1.3064,=0.4659,=1.1714,=1.2252,=1.3212,=1.3780,=1.5428,=0.0743,,,=0.0457,=103
="930955",红利低波100,2017-05-26,=-0.0003,=11805.7800,=0.0012,=9.1396,=0.8717,=5.0805,=6.0443,=7.3532,=8.4715,=11.5013,=0.9645,=0.7720,=0.5792,=0.6644,=0.8198,=0.9870,=1.3722,=1.1677,=0.6846,=0.5888,=0.7735,=0.9836,=1.2893,=1.7525,=0.0696,=0.1071,=0.0823,=0.0486,=1632
="932305",智选高股息,2024-09-30,=0.0017,=11772.3000,=0.0549,=9.1445,=0.8401,=7.0143,=7.4433,=8.2543,=8.7727,=9.6067,=1.0501,=0.5925,=0.8750,=0.9186,=1.0385,=1.0750,=1.1156,=0.7563,=0.3574,=0.7106,=0.7281,=0.7751,=1.2820,=1.3342,=0.0585,,,=0.0712,=171
="399995",基建工程,2015-03-12,=-0.0007,=4157.3400,=0.0642,=9.2272,=0.6624,=5.8673,=7.3449,=8.2832,=13.0195,=18.8590,=0.7331,=0.1861,=0.5815,=0.7440,=0.9178,=1.5194,=2.1834,=0.1976,=0.3977,=0.1368,=0.1788,=0.2079,=0.3660,=0.5478,=0.0443,=0.0702,=0.0519,=0.0281,=2661
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0016,=4217.2500,=0.0502,=9.3559,=0.5928,=4.8859,=6.8732,=8.8788,=12.1555,=16.1208,=0.8722,=0.5083,=0.5567,=0.7305,=0.8674,=1.1838,=1.3660,=0.9792,=0.4807,=0.5555,=0.7807,=0.9904,=1.3643,=1.5178,,=0.0943,,=0.0569,=26
="931722",国新港股通央企红利,2023-09-13,=-0.0069,=1345.9000,=0.0213,=9.5000,=0.9416,=5.5040,=6.6083,=7.4384,=8.7010,=10.0834,=0.9149,=0.9433,=0.6213,=0.7159,=0.8005,=0.8763,=0.9570,=0.6147,=0.9485,=0.3100,=0.3734,=0.4509,=0.5702,=0.6473,,=0.1085,,=0.0612,=258
="980081",价值100,2012-12-28,=-0.0013,=4593.8374,=0.0385,=9.5244,=0.9219,=7.7317,=8.2778,=8.5011,=9.2641,=9.8012,=1.0653,=0.8550,=0.8413,=0.8795,=0.9034,=1.0501,=1.1153,=0.9637,=0.7435,=0.7580,=0.8002,=0.8446,=1.0228,=1.0480,=0.0810,,,=0.0480,=150
="932422",A500红利低波,2025-04-09,=-0.0055,=3059.9100,=-0.0139,=9.5811,=0.0205,=9.5190,=9.8710,=10.0880,=10.2683,=10.5846,=1.0172,=0.1282,=0.9943,=1.0267,=1.0402,=1.0540,=1.0761,=1.2431,=0,=1.2431,=1.4055,=1.4476,=1.4806,=1.5336,,,,=0.0455,=153
="000968",300周期,2010-05-28,=-0.0048,=4500.5100,=-0.0106,=9.5979,=0.6443,=6.1174,=7.8172,=9.1233,=10.2878,=13.3562,=0.9857,=0.4319,=0.7021,=0.8488,=1.0185,=1.1863,=1.5550,=1.5963,=0.9485,=0.8459,=1.0847,=1.2615,=1.4466,=1.8297,=0.0768,=0.0960,=0.0775,=0.0368,=95
="H30356",800价值,2014-06-09,=-0.0033,=6653,=0.0010,=9.6057,=0.7018,=6.4024,=7.6790,=9.0105,=9.9426,=13.4784,=0.9926,=0.5143,=0.7030,=0.8595,=0.9857,=1.1829,=1.6287,=1.0766,=0.8143,=0.5868,=0.7362,=0.8775,=1.0515,=1.3738,=0.0743,=0.0930,=0.0741,=0.0398,=20
="000925",基本面50,2009-02-26,=-0.0092,=4434.4200,=-0.0398,=9.6261,=0.6842,=6.2635,=7.9688,=9.0122,=10.0491,=12.7955,=1.0011,=0.3783,=0.7306,=0.9013,=1.0693,=1.1921,=1.5728,=1.0574,=0.7151,=0.6037,=0.7873,=0.9637,=1.1027,=1.4866,=0.0750,=0.0942,=0.0767,=0.0404,=4505
="931069",中金300,2018-02-14,=-0.0028,=5044.7700,=0.0081,=9.6285,=0.5912,=5.9518,=7.4738,=9.2284,=10.5375,=13.6164,=1.0124,=0.3714,=0.7377,=0.9179,=1.1149,=1.3627,=1.8328,=1.4042,=0.8769,=0.6656,=0.8540,=1.1083,=1.2924,=1.7542,=0.0705,=0.1122,=0.0821,=0.0399,=72
="399550",央视50,2012-06-06,=0.0043,=8331.9600,=0.0297,=9.6556,=0.6781,=6.8960,=8.2212,=9.1942,=10.1360,=13.0561,=1.0106,=0.1729,=0.8649,=1.0188,=1.2409,=1.4259,=1.8564,=2.0173,=0.7867,=1.3448,=1.6398,=1.7875,=2.0283,=2.5217,=0.0768,=0.1002,=0.0803,=0.0436,=2238
="000042",上证央企,2009-03-30,=-0.0076,=1776.0200,=-0.0195,=9.6897,=0.7015,=6.3284,=7.8865,=9.0947,=10.0107,=12.9577,=0.9941,=0.5171,=0.7230,=0.8874,=0.9898,=1.1182,=1.4812,=1.2711,=0.9782,=0.6569,=0.8569,=0.9730,=1.1136,=1.3891,=0.0743,=0.0973,=0.0775,=0.0391,=378
="930723",沪港深F100,2015-08-05,=-0.0067,=5009.9500,=-0.0161,=9.9454,=0.7469,=5.4557,=7.5603,=8.8877,=10.1236,=13.1279,=1.0133,=0.5192,=0.6469,=0.8477,=1.0057,=1.1158,=1.4626,=1.3012,=0.8490,=0.6039,=0.8635,=1.0660,=1.2674,=1.6654,,=0.0984,,=0.0402,=150
="399371",国证价值,2010-01-04,=-0.0004,=7300.9400,=0.0136,=9.9759,=0.7229,=6.4728,=7.8374,=9.0982,=10.3123,=13.0475,=1.0196,=0.5183,=0.7249,=0.8967,=1.0118,=1.2427,=1.5675,=1.0542,=0.7497,=0.5764,=0.7536,=0.8694,=1.0930,=1.3812,=0.0722,=0.0912,=0.0751,=0.0412,=104
="000859",国企一带一路,2019-05-16,=0.0045,=1987.4600,=0.0911,=9.9795,=0.0498,=9.4709,=11.0995,=12.6297,=14.5861,=21.0714,=1.0058,=0.0117,=0.9854,=1.2366,=1.4611,=1.7885,=2.1877,=1.0879,=0.9859,=0.4715,=0.5577,=0.7321,=0.8116,=1.1238,=0.0831,=0.1174,=0.0935,=0.0373,=234
="931052",国信价值,2017-12-08,=0.0077,=3682.8900,=0.0671,=10.1627,=0.9599,=5.3831,=6.5693,=7.3661,=8.6214,=10.7705,=1.3662,=0.9741,=0.7343,=0.9100,=1.0240,=1.1383,=1.5208,=1.7119,=0.9569,=0.6105,=0.9348,=1.2099,=1.4291,=2.0196,=0.0941,=0.1244,=0.0834,=0.0450,=476
="000056",上证国企,2010-01-04,=-0.0060,=1262.7000,=0.0123,=10.1727,=0.6793,=7.2538,=8.8734,=9.6329,=10.7944,=13.3187,=1.1816,=0.7098,=0.8518,=1.0315,=1.1223,=1.2167,=1.5455,=1.6827,=0.9769,=0.7909,=0.9970,=1.0955,=1.2154,=1.7604,=0.0856,=0.1002,=0.0788,=0.0386,=196
="930608",中证基建,2015-03-31,=0.0004,=8925.7800,=0.0518,=10.1888,=0.4306,=6.6667,=8.6242,=10.6333,=17.6784,=25.2863,=0.8472,=0.2248,=0.6550,=0.8279,=1.1288,=1.6688,=2.2134,=0.2430,=0.2935,=0.1701,=0.2221,=0.3455,=0.5068,=0.7101,=0.0482,=0.0717,=0.0544,=0.0289,=632
="930846",300SNLV,2016-06-24,=0.0055,=7001.4300,=0.0585,=10.1973,=0.5530,=7.7900,=9.1917,=10.0374,=10.7658,=12.6275,=1.0545,=0.2709,=0.8340,=1.0372,=1.1003,=1.2311,=1.5027,=1.4509,=0.9120,=0.7711,=0.9483,=1.1474,=1.3137,=1.6864,=0.0686,=0.1035,=0.0757,=0.0421,=147
="931373",股息龙头,2019-11-15,=-0.0067,=2704.2500,=-0.0287,=10.2482,=0.9141,=5.4295,=6.8350,=8.1821,=9.4319,=11.4004,=1.1410,=0.8529,=0.6697,=0.8416,=0.9927,=1.1129,=1.2586,=1.5166,=0.9561,=0.5706,=0.8075,=0.9677,=1.3467,=1.6262,=0.0792,=0.1085,=0.0840,=0.0429,=317
="H30035",300非银,2012-12-21,=-0.0085,=10834.7400,=-0.0285,=10.2697,=0.0128,=9.6261,=13.1136,=15.1659,=19.3481,=26.3489,=1.4973,=0.3376,=1.0544,=1.3281,=1.6626,=2.0504,=2.4387,=1.8975,=0.7233,=1.0410,=1.4193,=1.7228,=1.9713,=2.3917,=0.1224,=0.1114,=0.0952,=0.0219,=1108
="950090",50AH优选,2015-12-10,=-0.0025,=6345.5900,=0.0261,=10.2953,=0.9143,=6.3188,=7.8952,=8.5837,=9.7174,=13.5010,=1.0930,=0.7186,=0.7914,=0.9467,=1.0235,=1.1246,=1.5403,=1.3885,=0.9908,=0.6574,=0.8441,=0.9448,=1.0483,=1.4194,,=0.1094,,=0.0383,=1977
="000021",180治理,2008-09-10,=-0.0045,=1083.7300,=-0.0041,=10.3302,=0.7526,=6.3364,=8.4310,=9.6402,=10.4888,=13.6109,=1.1386,=0.6118,=0.7542,=0.9755,=1.0990,=1.2205,=1.5847,=1.4211,=0.9889,=0.6625,=0.8520,=0.9528,=1.1332,=1.4859,=0.0797,=0.1012,=0.0804,=0.0397,=160
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0061,=9762.4400,=0.0317,=10.3410,=0.8262,=5.7712,=7.8205,=8.8987,=10.2471,=13.0207,=1.1150,=0.6261,=0.7256,=0.9359,=1.0697,=1.2096,=1.5098,=1.6132,=0.7146,=0.9123,=1.1338,=1.3802,=1.7090,=2.4187,,=0.1200,,=0.0348,=259
="000806",消费服务,2012-02-10,=0.0004,=8552.8100,=0.0154,=10.4945,=0.3965,=8.2712,=9.9331,=10.8052,=11.8703,=17.0971,=1.1784,=0.1214,=1.0009,=1.2106,=1.3600,=1.5457,=2.0145,=2.2859,=0.7139,=1.6526,=1.9417,=2.0992,=2.3796,=3.0032,=0.0835,=0.1029,=0.0827,=0.0355,=403
="931375",300质量低波,2019-11-25,=-0.0011,=17530,=0.0337,=10.5120,=0.4151,=6.4946,=8.1096,=11.5667,=13.5930,=22.0532,=1.3814,=0.4151,=0.8054,=1.0728,=1.5843,=2.0925,=3.3245,=1.8727,=0.6557,=1.0044,=1.3104,=1.6291,=2.0979,=2.5370,=0.1077,=0.1378,=0.0968,=0.0288,=98
="000048",责任指数,2009-08-05,=-0.0042,=1460.0800,=-0.0105,=10.6694,=0.5492,=7.8628,=9.5558,=10.5240,=11.7730,=14.1982,=1.2482,=0.3664,=0.9056,=1.1438,=1.3128,=1.4440,=1.7866,=0.9734,=0.9049,=0.5718,=0.6943,=0.7958,=0.9067,=1.0691,=0.0853,=0.1000,=0.0831,=0.0416,=123
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0049,=13205.5900,=0.0281,=10.7013,=0.8878,=5.5897,=7.7975,=8.5619,=9.8246,=15.8114,=1.1561,=0.8001,=0.6924,=0.8828,=0.9921,=1.1561,=1.7191,=1.5467,=0.9111,=0.6938,=0.9866,=1.0730,=1.4052,=2.0876,,=0.1080,,=0.0334,=91
