指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="H30270",红利价值,2013-12-19,=0.0033,=9375.9600,=-0.0164,=7.6274,=0.7249,=4.4543,=5.4060,=6.7103,=8.8441,=13.0955,=0.7946,=0.5971,=0.5256,=0.6470,=0.7543,=1.2658,=1.7317,=1.5386,=0.9895,=0.5854,=0.8051,=0.9884,=1.2328,=1.6166,=0.0710,=0.0973,=0.0746,=0.0448,=130
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0030,=2540.8700,=0.0255,=7.7089,=0.9706,=3.8979,=4.9346,=5.7659,=7.0414,=8.1550,=0.6973,=0.8812,=0.4277,=0.5145,=0.5708,=0.6600,=0.8197,=1.1872,=0.9243,=0.5333,=0.6929,=0.8612,=1.0926,=1.3442,,=0.0939,,=0.0553,=444
="000818",细分金融,2012-04-11,=-0.0052,=7125.0500,=-0.0350,=7.7137,=0.5095,=5.2356,=6.4985,=7.6823,=8.4792,=10.9951,=0.8210,=0.3682,=0.5930,=0.7010,=0.9244,=1.1026,=1.4303,=2.3552,=0.8690,=1.2689,=1.6360,=1.9651,=2.2187,=2.9111,=0.0780,=0.0967,=0.0768,=0.0378,=4
="930914",港股通高股息,2016-11-25,=-0.0025,=4901.0400,=-0.0034,=7.7714,=0.8231,=3.4280,=4.3952,=5.8182,=7.6295,=11.1979,=0.7351,=0.6882,=0.3979,=0.4995,=0.6058,=0.8582,=1.1764,=1.2103,=0.7947,=0.5144,=0.6900,=0.9131,=1.2174,=2.2126,,=0.1031,,=0.0571,=574
="932596",港股通红利低波,2016-02-04,=-0.0041,=3937.8400,=0.0152,=7.8774,=0.4634,=7.4451,=7.6472,=7.9260,=8.2721,=8.5745,=0.7171,=0.8415,=0.6528,=0.6706,=0.7011,=0.7161,=0.7309,=1.2862,=0.4634,=1.2161,=1.2487,=1.2942,=1.3602,=1.4099,,,,=0.0553,=38
="931157",SHS红利成长LV,2019-04-25,=0.0026,=7423.7900,=-0.0041,=7.9657,=0.7036,=4.1261,=5.5544,=6.8292,=8.3730,=11.5318,=0.8121,=0.5296,=0.5154,=0.6212,=0.8020,=0.9373,=1.5888,=1.5726,=0.9859,=0.5018,=0.7005,=0.9915,=1.3379,=1.6109,,=0.1050,,=0.0497,=222
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0027,=3708.0100,=0.0315,=7.9794,=0.9653,=4.9972,=5.5141,=5.9603,=7.1913,=8.3212,=0.7718,=0.9466,=0.5264,=0.5854,=0.6240,=0.7183,=0.8025,=0.9558,=0.9920,=0.5404,=0.5905,=0.6530,=0.8036,=0.9621,,=0.0979,,=0.0511,=97
="000914",300金融,2007-07-02,=-0.0047,=6490.6600,=-0.0338,=7.9998,=0.5577,=5.2769,=6.6035,=7.7889,=8.5959,=11.3863,=0.8172,=0.3526,=0.5962,=0.7048,=0.9492,=1.1429,=1.4919,=2.2007,=0.8756,=1.1210,=1.4313,=1.8124,=2.0502,=2.7052,=0.0752,=0.0912,=0.0734,=0.0374,=334
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0012,=4743.2500,=0.0213,=8.0326,=0.9446,=4.2457,=4.6775,=5.6453,=7.3575,=8.5630,=0.7365,=0.9000,=0.4429,=0.4943,=0.5707,=0.7092,=0.7859,=1.0345,=0.9077,=0.6036,=0.6675,=0.8611,=0.9778,=1.1099,,=0.0975,,=0.0605,=66
="000151",上国红利,2012-07-20,=0.0025,=1519.3200,=-0.0055,=8.0901,=0.8871,=4.5075,=5.3671,=6.8419,=7.5271,=10.0345,=0.7649,=0.5152,=0.5268,=0.6196,=0.7569,=0.9688,=1.3272,=1.0322,=0.3970,=0.6026,=0.8954,=1.1258,=1.3114,=1.6854,=0.0643,=0.0941,=0.0692,=0.0523,=162
="H30269",红利低波,2013-12-19,=0.0017,=10949.2600,=-0.0259,=8.0909,=0.7446,=4.5638,=5.5488,=6.7496,=9.4763,=14.4342,=0.8489,=0.5577,=0.5386,=0.6570,=0.8017,=1.3862,=1.9670,=1.5650,=0.9819,=0.6111,=0.8850,=1.0984,=1.4087,=1.6442,=0.0719,=0.1026,=0.0729,=0.0455,=3277
="H50040",上红低波,2014-03-21,=0.0026,=10770.0400,=-0.0233,=8.1036,=0.7475,=4.6938,=5.9513,=6.9510,=9.6317,=14.3118,=0.8389,=0.5004,=0.5647,=0.6911,=0.8387,=1.3563,=1.8756,=1.5779,=0.9806,=0.6380,=0.8693,=1.2018,=1.3876,=1.6603,=0.0726,=0.1018,=0.0748,=0.0451,=312
="000029",180价值,2009-01-09,=-0.0021,=4315.6400,=-0.0309,=8.1542,=0.6701,=5.6894,=6.9094,=7.8641,=8.4788,=10.8138,=0.8243,=0.2665,=0.6666,=0.8069,=0.8704,=1.0684,=1.4433,=1.0611,=0.8105,=0.6198,=0.7826,=0.9442,=1.0576,=1.4032,=0.0706,=0.0955,=0.0778,=0.0439,=548
="000922",中证红利,2008-05-26,=0.0083,=5538.8900,=0.0063,=8.2047,=0.7063,=5.1762,=6.0261,=7.6522,=8.5296,=11.2156,=0.8324,=0.4502,=0.5911,=0.7113,=0.8671,=1.1106,=1.4999,=1.2245,=0.8303,=0.6332,=0.7731,=1.0380,=1.2004,=1.7101,=0.0685,=0.0960,=0.0701,=0.0472,=19309
="000015",红利指数,2005-01-04,=0.0053,=3034.7600,=-0.0009,=8.2183,=0.8777,=4.6646,=5.5109,=7.0898,=7.9236,=10.4439,=0.8173,=0.5770,=0.5525,=0.6399,=0.7661,=1.0214,=1.3875,=1.3980,=0.9049,=0.7277,=0.8915,=1.1086,=1.3080,=1.6890,=0.0663,=0.0968,=0.0697,=0.0464,=13966
="931130",红利成长低波,2018-12-04,=0.0022,=23189.1100,=-0.0222,=8.3424,=0.6904,=4.4465,=5.5542,=7.6097,=8.7529,=11.5512,=0.8528,=0.3553,=0.5279,=0.6222,=0.9082,=1.0366,=1.5803,=1.8599,=0.7870,=0.3109,=0.8094,=1.3049,=1.9188,=2.5957,=0.0669,=0.1158,=0.0589,=0.0447,=112
="000934",中证金融,2009-07-03,=-0.0035,=6088.4700,=-0.0288,=8.3566,=0.6087,=5.7083,=6.8952,=8.0233,=8.8699,=11.5527,=0.8324,=0.3596,=0.6117,=0.7182,=0.9552,=1.1603,=1.5017,=2.2030,=0.8822,=1.1467,=1.4503,=1.8026,=2.0443,=2.6696,=0.0733,=0.0882,=0.0717,=0.0362,=1134
="000821",300红利,2012-07-20,=0.0009,=6510.6000,=-0.0242,=8.3862,=0.8143,=4.9998,=6.1945,=7.5480,=8.3292,=10.9286,=0.8542,=0.4481,=0.5725,=0.7149,=0.8825,=1.0813,=1.4919,=1.3654,=0.8999,=0.6098,=0.7997,=1.0574,=1.2774,=1.6963,=0.0718,=0.0978,=0.0729,=0.0470,=954
="931446",东证红利低波,2020-04-21,=0.0033,=3394.5500,=-0.0140,=8.4163,=0.7761,=5.1478,=6.1469,=6.9581,=8.5514,=11.0216,=0.8328,=0.7209,=0.5884,=0.6909,=0.7537,=0.8787,=1.2481,=1.5269,=0.9831,=0.5909,=0.7486,=0.8653,=1.2000,=1.5979,=0.0722,=0.0935,=0.0745,=0.0445,=623
="000824",国企红利,2012-07-20,=0.0055,=2121.4700,=0.0002,=8.4945,=0.8480,=4.8847,=5.9432,=7.3206,=8.2194,=10.7823,=0.8516,=0.5272,=0.5610,=0.6881,=0.8282,=1.0599,=1.4469,=1.2505,=0.8324,=0.5370,=0.7018,=0.9868,=1.2154,=1.6834,=0.0703,=0.0950,=0.0723,=0.0477,=883
="000992",全指金融,2011-08-02,=-0.0032,=5830.5300,=-0.0263,=8.5535,=0.6071,=5.9310,=7.1035,=8.1979,=9.0286,=11.6339,=0.8347,=0.3530,=0.6188,=0.7236,=0.9630,=1.1768,=1.5107,=2.1788,=0.8723,=1.1568,=1.4434,=1.8068,=2.0476,=2.6668,=0.0717,=0.0849,=0.0695,=0.0356,=2672
="931024",港股通非银,2017-11-06,=-0.0068,=4550.6300,=0.0599,=8.6490,=0.1774,=6.7549,=8.8284,=11.4935,=13.4038,=22.4310,=1.2425,=0.8360,=0.6237,=0.8436,=1.0379,=1.2217,=1.7592,=1.4631,=0.9723,=0.5870,=0.8704,=1.0022,=1.1846,=2.2002,,=0.1307,,=0.0296,=150
="931644",800红利,2024-03-15,,,=-0.0036,=8.6603,=0.6786,=6.4729,=7.2226,=8.0901,=9.0221,=9.4757,=0.8790,=0.6920,=0.7001,=0.7638,=0.8513,=0.9074,=0.9431,=1.2728,=0.8638,=0.8423,=0.9166,=1.0977,=1.2558,=1.3255,=0.0724,,,=0.0470,=24
="399373",大盘价值,2010-01-04,=-0.0001,=8371.4900,=-0.0236,=8.7718,=0.6602,=5.4746,=6.8624,=8.3101,=9.0892,=11.9914,=0.9326,=0.4539,=0.6410,=0.8034,=0.9548,=1.1408,=1.5001,=1.1278,=0.8044,=0.5920,=0.7822,=0.9285,=1.1259,=1.4541,=0.0742,=0.0969,=0.0767,=0.0454,=319
="930740",300红利LV,2018-12-04,=0.0016,=6995.5100,=-0.0242,=8.8006,=0.8576,=5.4153,=6.7933,=7.4555,=8.4175,=9.6903,=0.9194,=0.7240,=0.6159,=0.7655,=0.8502,=0.9451,=1.0604,=1.3410,=0.7274,=0.6725,=0.8512,=1.0721,=1.5171,=1.9253,=0.0724,=0.1016,=0.0768,=0.0456,=537
="000825",央企红利,2012-07-20,=0.0054,=3427.0600,=-0.0076,=8.9291,=0.9275,=4.7369,=6.0989,=7.3069,=8.2490,=10.5687,=0.8900,=0.5610,=0.5507,=0.6916,=0.8603,=1.0047,=1.3929,=1.1862,=0.7685,=0.6009,=0.8549,=1.0428,=1.2057,=1.7357,=0.0699,=0.0980,=0.0727,=0.0456,=240
="000919",300价值,2008-01-21,=0.0029,=5267.2000,=-0.0096,=8.9490,=0.7220,=5.9577,=7.3294,=8.4232,=9.2279,=12.2376,=0.9346,=0.4600,=0.6917,=0.8498,=0.9477,=1.1527,=1.5388,=1.1066,=0.8283,=0.6314,=0.7862,=0.9061,=1.0916,=1.3421,=0.0754,=0.0956,=0.0764,=0.0415,=4267
="000063",上证周期,2010-02-03,=-0.0038,=4017.6200,=-0.0098,=8.9993,=0.6833,=5.4761,=7.1368,=8.5132,=9.4369,=12.4946,=0.9620,=0.4782,=0.6668,=0.8369,=0.9701,=1.1091,=1.4831,=1.6085,=0.9720,=0.8113,=1.0639,=1.2461,=1.4063,=1.7571,=0.0802,=0.1040,=0.0825,=0.0387,=204
="931848",800红利低波,2024-05-21,=0.0040,=3138.4100,=-0.0085,=9.0998,=0.6108,=7.4155,=8.0949,=8.8770,=9.4270,=9.7854,=0.9448,=0.6773,=0.7315,=0.8544,=0.9120,=0.9679,=1.0001,=1.3271,=0.5025,=1.1714,=1.2250,=1.3263,=1.3780,=1.5428,=0.0743,,,=0.0450,=101
="399995",基建工程,2015-03-12,=-0.0033,=4089.8800,=0.0470,=9.1110,=0.6450,=5.8673,=7.3449,=8.2814,=13.0382,=18.8590,=0.7238,=0.1672,=0.5815,=0.7463,=0.9185,=1.5280,=2.1834,=0.1951,=0.3826,=0.1368,=0.1788,=0.2080,=0.3666,=0.5478,=0.0443,=0.0702,=0.0519,=0.0285,=2658
="932305",智选高股息,2024-09-30,=0.0118,=11543.1000,=0.0343,=9.1960,=0.8762,=7.0143,=7.4426,=8.2525,=8.7307,=9.6067,=1.0560,=0.6476,=0.8750,=0.9183,=1.0382,=1.0756,=1.1156,=0.7606,=0.4000,=0.7106,=0.7280,=0.7778,=1.2823,=1.3342,=0.0585,,,=0.0708,=168
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0008,=4142.5200,=0.0316,=9.2402,=0.5650,=4.8859,=6.8728,=8.8780,=12.1601,=16.1208,=0.8614,=0.4821,=0.5567,=0.7305,=0.8675,=1.1842,=1.3660,=0.9670,=0.4598,=0.5555,=0.7802,=0.9907,=1.3645,=1.5178,,=0.0943,,=0.0576,=26
="930955",红利低波100,2017-05-26,=0.0048,=11688.7800,=-0.0087,=9.2454,=0.8748,=5.0805,=6.0442,=7.3497,=8.4634,=11.5013,=0.9754,=0.7882,=0.5792,=0.6643,=0.8196,=0.9887,=1.3722,=1.1812,=0.6940,=0.5888,=0.7734,=0.9832,=1.2897,=1.7525,=0.0696,=0.1071,=0.0823,=0.0481,=1617
="980081",价值100,2012-12-28,,,=0.0123,=9.3960,=0.8528,=7.7317,=8.2775,=8.4989,=9.2344,=9.8012,=1.0501,=0.8113,=0.8413,=0.8794,=0.9031,=1.0460,=1.1153,=0.9507,=0.7094,=0.7580,=0.8000,=0.8426,=1.0233,=1.0480,=0.0810,,,=0.0486,=146
="931722",国新港股通央企红利,2023-09-13,=0.0016,=1330.7935,=0.0099,=9.4071,=0.9152,=5.5040,=6.6083,=7.4310,=8.6602,=10.0834,=0.9060,=0.8979,=0.6213,=0.7159,=0.8005,=0.8742,=0.9570,=0.6087,=0.9187,=0.3100,=0.3734,=0.4505,=0.5686,=0.6473,,=0.1085,,=0.0618,=254
="H30356",800价值,2014-06-09,=0.0041,=6679.4300,=0.0050,=9.7007,=0.7331,=6.4024,=7.6744,=9.0095,=9.9434,=13.4784,=1.0022,=0.5412,=0.7030,=0.8595,=0.9851,=1.1837,=1.6287,=1.0873,=0.8304,=0.5868,=0.7362,=0.8770,=1.0511,=1.3738,=0.0743,=0.0930,=0.0741,=0.0394,=19
="000968",300周期,2010-05-28,=-0.0031,=4529.7200,=-0.0042,=9.7205,=0.6800,=6.1174,=7.8172,=9.1232,=10.2878,=13.3562,=0.9982,=0.4600,=0.7021,=0.8488,=1.0192,=1.1871,=1.5550,=1.6167,=0.9675,=0.8459,=1.0847,=1.2614,=1.4429,=1.8297,=0.0768,=0.0960,=0.0775,=0.0364,=95
="932422",A500红利低波,2025-04-09,=0.0032,=3052.6800,=-0.0162,=9.7369,=0.0524,=9.5190,=9.9132,=10.0975,=10.2718,=10.5846,=1.0335,=0.3194,=0.9943,=1.0267,=1.0403,=1.0545,=1.0761,=1.2633,=0,=1.2633,=1.4085,=1.4479,=1.4817,=1.5336,,,,=0.0448,=141
="931069",中金300,2018-02-14,=0.0080,=5057.1100,=0.0105,=9.7384,=0.6163,=5.9518,=7.4729,=9.2253,=10.5390,=13.6164,=1.0236,=0.3868,=0.7377,=0.9178,=1.1157,=1.3628,=1.8328,=1.4202,=0.8870,=0.6656,=0.8524,=1.1081,=1.2918,=1.7542,=0.0705,=0.1122,=0.0821,=0.0395,=71
="000042",上证央企,2009-03-30,=0.0031,=1794.7600,=-0.0092,=9.8384,=0.7475,=6.3284,=7.8865,=9.0910,=10.0107,=12.9577,=1.0094,=0.5544,=0.7230,=0.8874,=0.9896,=1.1183,=1.4812,=1.2906,=0.9848,=0.6569,=0.8569,=0.9728,=1.1125,=1.3891,=0.0743,=0.0973,=0.0775,=0.0385,=378
="000925",基本面50,2009-02-26,=-0.0021,=4498.4200,=-0.0260,=9.8464,=0.7372,=6.2635,=7.9688,=9.0097,=10.0491,=12.7955,=1.0237,=0.4032,=0.7306,=0.9013,=1.0709,=1.1921,=1.5728,=1.0816,=0.7706,=0.6037,=0.7873,=0.9636,=1.1027,=1.4866,=0.0750,=0.0942,=0.0767,=0.0395,=4499
="399550",央视50,2012-06-06,=-0.0019,=8351.8700,=0.0321,=9.8889,=0.7356,=6.8960,=8.2162,=9.1897,=10.1360,=13.0561,=1.0347,=0.2434,=0.8649,=1.0190,=1.2410,=1.4259,=1.8564,=2.0661,=0.8381,=1.3448,=1.6390,=1.7859,=2.0275,=2.5217,=0.0768,=0.1002,=0.0803,=0.0426,=2237
="399371",国证价值,2010-01-04,=0.0047,=7273.3000,=0.0097,=10.0248,=0.7368,=6.4728,=7.8374,=9.0979,=10.3123,=13.0475,=1.0243,=0.5305,=0.7249,=0.8967,=1.0117,=1.2428,=1.5675,=1.0593,=0.7582,=0.5764,=0.7536,=0.8693,=1.0930,=1.3812,=0.0722,=0.0912,=0.0751,=0.0410,=104
="930608",中证基建,2015-03-31,=0.0002,=8768.6500,=0.0333,=10.0351,=0.4065,=6.6667,=8.6242,=10.6486,=17.7060,=25.2863,=0.8344,=0.2092,=0.6550,=0.8279,=1.1302,=1.6707,=2.2134,=0.2393,=0.2743,=0.1701,=0.2221,=0.3459,=0.5077,=0.7101,=0.0482,=0.0717,=0.0544,=0.0293,=631
="930723",沪港深F100,2015-08-05,=-0.0034,=5046.7701,=-0.0089,=10.0456,=0.7737,=5.4557,=7.5603,=8.8809,=10.1236,=13.1279,=1.0234,=0.5522,=0.6469,=0.8477,=1.0049,=1.1158,=1.4626,=1.3141,=0.8659,=0.6039,=0.8635,=1.0657,=1.2664,=1.6654,,=0.0984,,=0.0398,=150
="000859",国企一带一路,2019-05-16,=0.0154,=1948.7000,=0.0698,=10.0565,=0.0598,=9.4709,=11.1213,=12.6313,=14.5888,=21.0714,=1.0135,=0.0228,=0.9854,=1.2379,=1.4628,=1.7889,=2.1877,=1.0963,=0.9926,=0.4715,=0.5573,=0.7320,=0.8110,=1.1238,=0.0831,=0.1174,=0.0935,=0.0371,=233
="931052",国信价值,2017-12-08,=0.0081,=3619.5700,=0.0487,=10.2541,=0.9670,=5.3831,=6.5693,=7.3641,=8.6157,=10.7705,=1.3785,=0.9812,=0.7343,=0.9100,=1.0239,=1.1357,=1.5208,=1.7273,=0.9624,=0.6105,=0.9348,=1.2091,=1.4266,=2.0196,=0.0941,=0.1244,=0.0834,=0.0446,=473
="000056",上证国企,2010-01-04,=0.0028,=1274.0100,=0.0214,=10.3225,=0.7068,=7.2538,=8.8734,=9.6296,=10.7944,=13.3187,=1.1989,=0.7504,=0.8518,=1.0315,=1.1223,=1.2172,=1.5455,=1.7075,=0.9889,=0.7909,=0.9970,=1.0952,=1.2147,=1.7604,=0.0856,=0.1002,=0.0788,=0.0380,=196
="930846",300SNLV,2016-06-24,=0.0132,=6950.3300,=0.0508,=10.3242,=0.6060,=7.7900,=9.1908,=10.0347,=10.7665,=12.6275,=1.0674,=0.3316,=0.8340,=1.0371,=1.1011,=1.2320,=1.5027,=1.4689,=0.9222,=0.7711,=0.9481,=1.1470,=1.3131,=1.6864,=0.0686,=0.1035,=0.0757,=0.0416,=147
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0123,=9719.3200,=0.0271,=10.3577,=0.8314,=5.7712,=7.8050,=8.8926,=10.2343,=13.0207,=1.1168,=0.6312,=0.7256,=0.9350,=1.0695,=1.2097,=1.5098,=1.6158,=0.7177,=0.9123,=1.1332,=1.3784,=1.7093,=2.4187,,=0.1200,,=0.0347,=259
="950090",50AH优选,2015-12-10,=-0.0024,=6386.7100,=0.0328,=10.3718,=0.9229,=6.3188,=7.8952,=8.5831,=9.7075,=13.5010,=1.1011,=0.7353,=0.7914,=0.9467,=1.0235,=1.1246,=1.5403,=1.3988,=0.9946,=0.6574,=0.8441,=0.9444,=1.0469,=1.4194,,=0.1094,,=0.0380,=1977
="000021",180治理,2008-09-10,=0.0013,=1092.8100,=0.0042,=10.4674,=0.7945,=6.3364,=8.4310,=9.6392,=10.4833,=13.6109,=1.1537,=0.6643,=0.7542,=0.9755,=1.0988,=1.2205,=1.5847,=1.4400,=0.9918,=0.6625,=0.8520,=0.9526,=1.1324,=1.4859,=0.0797,=0.1012,=0.0804,=0.0391,=160
="931373",股息龙头,2019-11-15,=-0.0016,=2727.4000,=-0.0204,=10.4726,=0.9286,=5.4295,=6.8350,=8.1783,=9.4249,=11.4004,=1.1656,=0.8992,=0.6697,=0.8416,=0.9925,=1.1115,=1.2586,=1.5498,=0.9646,=0.5706,=0.8075,=0.9662,=1.3454,=1.6262,=0.0792,=0.1085,=0.0840,=0.0420,=317
="H30035",300非银,2012-12-21,=-0.0041,=11051.8300,=-0.0090,=10.5242,=0.0161,=9.6261,=13.1238,=15.1662,=19.3481,=26.3489,=1.5344,=0.3731,=1.0544,=1.3281,=1.6640,=2.0504,=2.4387,=1.9445,=0.7648,=1.0410,=1.4193,=1.7227,=1.9713,=2.3917,=0.1224,=0.1114,=0.0952,=0.0214,=1107
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0091,=13172.1900,=0.0255,=10.7138,=0.8897,=5.5897,=7.7964,=8.5604,=9.8207,=15.8114,=1.1575,=0.8020,=0.6924,=0.8826,=0.9920,=1.1555,=1.7191,=1.5485,=0.9123,=0.6938,=0.9863,=1.0722,=1.4028,=2.0876,,=0.1080,,=0.0333,=91
="931375",300质量低波,2019-11-25,=0.0058,=17687.4200,=0.0430,=10.7261,=0.4316,=6.4946,=8.1095,=11.5784,=13.5934,=22.0532,=1.4089,=0.4229,=0.8054,=1.0700,=1.5847,=2.0927,=3.3245,=1.9109,=0.6662,=1.0044,=1.3094,=1.6281,=2.0981,=2.5370,=0.1077,=0.1378,=0.0968,=0.0282,=98
="930839",港股通高息精选,2016-06-08,=-0.0012,=3584.9100,=0.0396,=10.7320,=0.6478,=4.9918,=7.0802,=9.2705,=13.3768,=31.7979,=1.5560,=0.8051,=0.7294,=0.9248,=1.0633,=1.5166,=4.8768,=1.2851,=0.5474,=0.3418,=0.5548,=1.2345,=1.9221,=6.3245,,=0.1218,,=0.0540,=320
="000806",消费服务,2012-02-10,=-0.0031,=8677.5700,=0.0302,=10.7560,=0.4815,=8.2712,=9.9226,=10.8052,=11.8703,=17.0971,=1.2077,=0.1940,=1.0009,=1.2108,=1.3617,=1.5457,=2.0145,=2.3429,=0.7657,=1.6526,=1.9417,=2.0985,=2.3796,=3.0032,=0.0835,=0.1029,=0.0827,=0.0346,=402
