指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="000914",300金融,2007-07-02,=-0.0127,=6449.5500,=-0.0399,=7.9256,=0.5400,=5.2769,=6.6035,=7.7898,=8.5959,=11.3863,=0.8096,=0.3369,=0.5962,=0.7048,=0.9481,=1.1429,=1.4919,=2.1803,=0.8674,=1.1210,=1.4313,=1.8124,=2.0515,=2.7052,=0.0752,=0.0912,=0.0734,=0.0377,=334
="931157",SHS红利成长LV,2019-04-25,=-0.0035,=7468.7100,=0.0019,=7.9374,=0.6992,=4.1261,=5.5544,=6.8307,=8.3654,=11.5318,=0.8093,=0.5184,=0.5154,=0.6213,=0.8022,=0.9362,=1.5888,=1.5669,=0.9842,=0.5018,=0.7007,=0.9942,=1.3397,=1.6109,,=0.1050,,=0.0498,=222
="000151",上国红利,2012-07-20,=-0.0082,=1522.7700,=-0.0032,=7.9895,=0.8657,=4.5075,=5.3671,=6.8433,=7.5282,=10.0345,=0.7554,=0.4971,=0.5268,=0.6196,=0.7564,=0.9686,=1.3272,=1.0194,=0.3711,=0.6026,=0.8954,=1.1253,=1.3114,=1.6854,=0.0643,=0.0941,=0.0692,=0.0530,=162
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0030,=3725.7800,=0.0364,=7.9932,=0.9694,=4.9972,=5.5141,=5.9639,=7.2387,=8.3212,=0.7731,=0.9534,=0.5264,=0.5854,=0.6240,=0.7203,=0.8025,=0.9574,=0.9947,=0.5404,=0.5905,=0.6532,=0.8089,=0.9621,,=0.0979,,=0.0510,=97
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0061,=4786.5200,=0.0306,=8.0309,=0.9417,=4.2457,=4.6775,=5.6506,=7.3632,=8.5630,=0.7363,=0.8988,=0.4429,=0.4943,=0.5707,=0.7113,=0.7859,=1.0343,=0.9064,=0.6036,=0.6675,=0.8616,=0.9799,=1.1099,,=0.0975,,=0.0605,=66
="H30269",红利低波,2013-12-19,=-0.0082,=11019.9000,=-0.0196,=8.0576,=0.7430,=4.5638,=5.5488,=6.7509,=9.4763,=14.4342,=0.8454,=0.5540,=0.5386,=0.6570,=0.8017,=1.3862,=1.9670,=1.5586,=0.9782,=0.6111,=0.8850,=1.0984,=1.4087,=1.6442,=0.0719,=0.1026,=0.0729,=0.0457,=3297
="H50040",上红低波,2014-03-21,=-0.0055,=10864.8000,=-0.0147,=8.0699,=0.7414,=4.6938,=5.9513,=6.9563,=9.6317,=14.3118,=0.8354,=0.4885,=0.5647,=0.6911,=0.8387,=1.3563,=1.8756,=1.5713,=0.9790,=0.6380,=0.8693,=1.2018,=1.3880,=1.6603,=0.0726,=0.1018,=0.0748,=0.0452,=312
="000029",180价值,2009-01-09,=-0.0133,=4297.1300,=-0.0350,=8.1163,=0.6495,=5.6894,=6.9094,=7.8652,=8.4788,=10.8138,=0.8204,=0.2488,=0.6666,=0.8069,=0.8700,=1.0683,=1.4433,=1.0562,=0.7961,=0.6198,=0.7826,=0.9442,=1.0582,=1.4032,=0.0706,=0.0955,=0.0778,=0.0441,=548
="000922",中证红利,2008-05-26,=-0.0061,=5577.5400,=0.0134,=8.1738,=0.6915,=5.1762,=6.0261,=7.6522,=8.5296,=11.2156,=0.8293,=0.4444,=0.5911,=0.7113,=0.8663,=1.1106,=1.4999,=1.2199,=0.8254,=0.6332,=0.7731,=1.0382,=1.2006,=1.7101,=0.0685,=0.0960,=0.0701,=0.0474,=19325
="000015",红利指数,2005-01-04,=-0.0055,=3053.1800,=0.0051,=8.1826,=0.8715,=4.6646,=5.5109,=7.0898,=7.9247,=10.4439,=0.8137,=0.5758,=0.5525,=0.6399,=0.7661,=1.0213,=1.3875,=1.3919,=0.8970,=0.7277,=0.8915,=1.1091,=1.3084,=1.6890,=0.0663,=0.0968,=0.0697,=0.0466,=13974
="931130",红利成长低波,2018-12-04,=-0.0088,=23277.6400,=-0.0184,=8.2775,=0.6705,=4.4465,=5.5542,=7.6116,=8.7529,=11.5512,=0.8462,=0.3509,=0.5279,=0.6222,=0.9081,=1.0366,=1.5803,=1.8454,=0.7832,=0.3109,=0.8094,=1.3059,=1.9188,=2.5957,=0.0669,=0.1158,=0.0589,=0.0450,=113
="000934",中证金融,2009-07-03,=-0.0114,=6059.5800,=-0.0334,=8.2868,=0.5832,=5.7083,=6.8952,=8.0250,=8.8699,=11.5527,=0.8255,=0.3468,=0.6117,=0.7182,=0.9544,=1.1598,=1.5017,=2.1846,=0.8740,=1.1467,=1.4503,=1.8026,=2.0448,=2.6696,=0.0733,=0.0882,=0.0717,=0.0365,=1136
="931446",东证红利低波,2020-04-21,=-0.0084,=3414.4400,=-0.0082,=8.3413,=0.7684,=5.1478,=6.1469,=6.9593,=8.5514,=11.0216,=0.8254,=0.7176,=0.5884,=0.6909,=0.7546,=0.8787,=1.2481,=1.5133,=0.9816,=0.5909,=0.7486,=0.8656,=1.2031,=1.5979,=0.0722,=0.0935,=0.0745,=0.0449,=625
="000821",300红利,2012-07-20,=-0.0119,=6517.9100,=-0.0231,=8.3480,=0.8056,=4.9998,=6.1945,=7.5480,=8.3323,=10.9286,=0.8503,=0.4341,=0.5725,=0.7149,=0.8819,=1.0813,=1.4919,=1.3592,=0.8925,=0.6098,=0.7997,=1.0575,=1.2785,=1.6963,=0.0718,=0.0978,=0.0729,=0.0473,=954
="000824",国企红利,2012-07-20,=-0.0077,=2131.6500,=0.0050,=8.4618,=0.8431,=4.8847,=5.9432,=7.3206,=8.2238,=10.7823,=0.8483,=0.5251,=0.5610,=0.6881,=0.8282,=1.0599,=1.4469,=1.2456,=0.8287,=0.5370,=0.7018,=0.9868,=1.2160,=1.6834,=0.0703,=0.0950,=0.0723,=0.0479,=883
="000992",全指金融,2011-08-02,=-0.0107,=5806.8600,=-0.0303,=8.4866,=0.5844,=5.9310,=7.1035,=8.1987,=9.0286,=11.6339,=0.8281,=0.3410,=0.6188,=0.7236,=0.9624,=1.1758,=1.5107,=2.1618,=0.8637,=1.1568,=1.4434,=1.8068,=2.0478,=2.6668,=0.0717,=0.0849,=0.0695,=0.0359,=2673
="931644",800红利,2024-03-15,=-0.0058,=2575.4900,=0.0091,=8.6247,=0.6733,=6.4729,=7.2226,=8.0928,=9.0221,=9.4757,=0.8754,=0.6844,=0.7001,=0.7638,=0.8514,=0.9074,=0.9431,=1.2675,=0.8489,=0.8423,=0.9166,=1.0980,=1.2566,=1.3255,=0.0724,,,=0.0472,=24
="931024",港股通非银,2017-11-06,=-0.0045,=4578.7300,=0.0664,=8.7072,=0.1851,=6.7549,=8.8143,=11.4934,=13.4038,=22.4310,=1.2509,=0.8430,=0.6237,=0.8436,=1.0381,=1.2219,=1.7592,=1.4730,=0.9758,=0.5870,=0.8704,=1.0023,=1.1850,=2.2002,,=0.1307,,=0.0294,=150
="399373",大盘价值,2010-01-04,=-0.0123,=8343.9700,=-0.0268,=8.7366,=0.6437,=5.4746,=6.8624,=8.3104,=9.0892,=11.9914,=0.9288,=0.4465,=0.6410,=0.8034,=0.9546,=1.1408,=1.5001,=1.1232,=0.7932,=0.5920,=0.7822,=0.9285,=1.1260,=1.4541,=0.0742,=0.0969,=0.0767,=0.0455,=319
="930740",300红利LV,2018-12-04,=-0.0096,=7023.7600,=-0.0203,=8.7565,=0.8480,=5.4153,=6.7933,=7.4573,=8.4241,=9.6903,=0.9148,=0.7179,=0.6159,=0.7655,=0.8504,=0.9451,=1.0604,=1.3343,=0.7260,=0.6725,=0.8512,=1.0722,=1.5171,=1.9253,=0.0724,=0.1016,=0.0768,=0.0458,=537
="000825",央企红利,2012-07-20,=-0.0083,=3438.4600,=-0.0043,=8.8864,=0.9234,=4.7369,=6.0989,=7.3069,=8.2498,=10.5687,=0.8858,=0.5564,=0.5507,=0.6916,=0.8603,=1.0046,=1.3929,=1.1805,=0.7578,=0.6009,=0.8549,=1.0429,=1.2057,=1.7357,=0.0699,=0.0980,=0.0727,=0.0458,=239
="000919",300价值,2008-01-21,=-0.0115,=5255.7300,=-0.0118,=8.9235,=0.7187,=5.9577,=7.3294,=8.4235,=9.2279,=12.2376,=0.9319,=0.4522,=0.6917,=0.8498,=0.9477,=1.1524,=1.5388,=1.1034,=0.8200,=0.6314,=0.7862,=0.9061,=1.0928,=1.3421,=0.0754,=0.0956,=0.0764,=0.0416,=4267
="000063",上证周期,2010-02-03,=-0.0059,=4015.0800,=-0.0104,=8.9772,=0.6779,=5.4761,=7.1368,=8.5136,=9.4369,=12.4946,=0.9597,=0.4724,=0.6668,=0.8369,=0.9691,=1.1091,=1.4831,=1.6045,=0.9703,=0.8113,=1.0639,=1.2461,=1.4074,=1.7571,=0.0802,=0.1040,=0.0825,=0.0388,=204
="931848",800红利低波,2024-05-21,=-0.0070,=3157.3000,=-0.0026,=9.0592,=0.5760,=7.4155,=8.1029,=8.8801,=9.4224,=9.7854,=0.9406,=0.6618,=0.7315,=0.8548,=0.9120,=0.9679,=1.0001,=1.3212,=0.4975,=1.1714,=1.2252,=1.3263,=1.3780,=1.5428,=0.0743,,,=0.0452,=101
="932305",智选高股息,2024-09-30,=-0.0003,=11670.1100,=0.0457,=9.1603,=0.8580,=7.0143,=7.4426,=8.2533,=8.7435,=9.6067,=1.0519,=0.6057,=0.8750,=0.9183,=1.0384,=1.0756,=1.1156,=0.7576,=0.3754,=0.7106,=0.7280,=0.7762,=1.2823,=1.3342,=0.0585,,,=0.0711,=169
="930955",红利低波100,2017-05-26,=-0.0064,=11765.6000,=-0.0022,=9.2197,=0.8740,=5.0805,=6.0443,=7.3522,=8.4667,=11.5013,=0.9727,=0.7841,=0.5792,=0.6644,=0.8197,=0.9870,=1.3722,=1.1779,=0.6914,=0.5888,=0.7735,=0.9834,=1.2893,=1.7525,=0.0696,=0.1071,=0.0823,=0.0482,=1623
="399995",基建工程,2015-03-12,=-0.0038,=4155.0800,=0.0636,=9.2402,=0.6647,=5.8673,=7.3449,=8.2814,=13.0301,=18.8590,=0.7341,=0.1866,=0.5815,=0.7457,=0.9181,=1.5219,=2.1834,=0.1978,=0.3983,=0.1368,=0.1788,=0.2079,=0.3662,=0.5478,=0.0443,=0.0702,=0.0519,=0.0281,=2659
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0036,=4203.8600,=0.0469,=9.3092,=0.5796,=4.8859,=6.8728,=8.8780,=12.1601,=16.1208,=0.8679,=0.5008,=0.5567,=0.7305,=0.8673,=1.1842,=1.3660,=0.9743,=0.4748,=0.5555,=0.7802,=0.9905,=1.3645,=1.5178,,=0.0943,,=0.0572,=26
="931722",国新港股通央企红利,2023-09-13,=0.0037,=1338.9100,=0.0160,=9.4636,=0.9328,=5.5040,=6.6083,=7.4315,=8.6822,=10.0834,=0.9114,=0.9328,=0.6213,=0.7159,=0.8005,=0.8748,=0.9570,=0.6124,=0.9379,=0.3100,=0.3734,=0.4507,=0.5701,=0.6473,,=0.1085,,=0.0614,=255
="980081",价值100,2012-12-28,,,=0.0359,=9.5172,=0.9251,=7.7317,=8.2775,=8.5001,=9.2589,=9.8012,=1.0637,=0.8577,=0.8413,=0.8794,=0.9033,=1.0499,=1.1153,=0.9630,=0.7453,=0.7580,=0.8000,=0.8433,=1.0233,=1.0480,=0.0810,,,=0.0480,=144
="932422",A500红利低波,2025-04-09,=-0.0079,=3066.2000,=-0.0119,=9.6886,=0.0259,=9.5190,=9.9105,=10.0923,=10.2683,=10.5846,=1.0283,=0.2332,=0.9943,=1.0272,=1.0403,=1.0540,=1.0761,=1.2571,=0,=1.2571,=1.4082,=1.4479,=1.4806,=1.5336,,,,=0.0450,=144
="H30356",800价值,2014-06-09,=-0.0090,=6682.5100,=0.0054,=9.6904,=0.7306,=6.4024,=7.6744,=9.0097,=9.9434,=13.4784,=1.0011,=0.5370,=0.7030,=0.8595,=0.9853,=1.1837,=1.6287,=1.0861,=0.8269,=0.5868,=0.7362,=0.8772,=1.0512,=1.3738,=0.0743,=0.0930,=0.0741,=0.0395,=20
="931069",中金300,2018-02-14,=-0.0058,=5059.1100,=0.0109,=9.7081,=0.6084,=5.9518,=7.4738,=9.2263,=10.5375,=13.6164,=1.0204,=0.3801,=0.7377,=0.9179,=1.1151,=1.3627,=1.8328,=1.4158,=0.8835,=0.6656,=0.8540,=1.1082,=1.2919,=1.7542,=0.0705,=0.1122,=0.0821,=0.0396,=71
="000968",300周期,2010-05-28,=-0.0045,=4540.3200,=-0.0019,=9.7158,=0.6775,=6.1174,=7.8172,=9.1232,=10.2878,=13.3562,=0.9977,=0.4580,=0.7021,=0.8488,=1.0191,=1.1867,=1.5550,=1.6159,=0.9666,=0.8459,=1.0847,=1.2614,=1.4455,=1.8297,=0.0768,=0.0960,=0.0775,=0.0364,=95
="000925",基本面50,2009-02-26,=-0.0113,=4491,=-0.0276,=9.7806,=0.7220,=6.2635,=7.9688,=9.0115,=10.0491,=12.7955,=1.0169,=0.3917,=0.7306,=0.9013,=1.0700,=1.1921,=1.5728,=1.0744,=0.7533,=0.6037,=0.7873,=0.9636,=1.1027,=1.4866,=0.0750,=0.0942,=0.0767,=0.0397,=4500
="399550",央视50,2012-06-06,=-0.0081,=8315.2000,=0.0276,=9.8002,=0.7105,=6.8960,=8.2182,=9.1920,=10.1360,=13.0561,=1.0254,=0.2162,=0.8649,=1.0190,=1.2410,=1.4259,=1.8564,=2.0475,=0.8241,=1.3448,=1.6396,=1.7870,=2.0277,=2.5217,=0.0768,=0.1002,=0.0803,=0.0430,=2238
="000042",上证央企,2009-03-30,=-0.0069,=1793.8100,=-0.0097,=9.8070,=0.7376,=6.3284,=7.8865,=9.0929,=10.0107,=12.9577,=1.0062,=0.5515,=0.7230,=0.8874,=0.9896,=1.1182,=1.4812,=1.2865,=0.9823,=0.6569,=0.8569,=0.9730,=1.1132,=1.3891,=0.0743,=0.0973,=0.0775,=0.0386,=378
="930723",沪港深F100,2015-08-05,=-0.0065,=5043.2200,=-0.0096,=10.0205,=0.7670,=5.4557,=7.5603,=8.8875,=10.1236,=13.1279,=1.0209,=0.5447,=0.6469,=0.8477,=1.0054,=1.1158,=1.4626,=1.3108,=0.8616,=0.6039,=0.8635,=1.0658,=1.2671,=1.6654,,=0.0984,,=0.0399,=150
="399371",国证价值,2010-01-04,=-0.0061,=7294.7400,=0.0127,=10.0249,=0.7364,=6.4728,=7.8374,=9.0979,=10.3123,=13.0475,=1.0243,=0.5309,=0.7249,=0.8967,=1.0117,=1.2427,=1.5675,=1.0594,=0.7582,=0.5764,=0.7536,=0.8693,=1.0930,=1.3812,=0.0722,=0.0912,=0.0751,=0.0410,=104
="000859",国企一带一路,2019-05-16,=0.0006,=1963.9700,=0.0782,=10.0528,=0.0591,=9.4709,=11.1075,=12.6310,=14.5861,=21.0714,=1.0132,=0.0222,=0.9854,=1.2374,=1.4614,=1.7885,=2.1877,=1.0959,=0.9914,=0.4715,=0.5577,=0.7321,=0.8115,=1.1238,=0.0831,=0.1174,=0.0935,=0.0371,=233
="930608",中证基建,2015-03-31,=-0.0040,=8917.2600,=0.0508,=10.1884,=0.4300,=6.6667,=8.6242,=10.6402,=17.6907,=25.2863,=0.8472,=0.2241,=0.6550,=0.8279,=1.1294,=1.6691,=2.2134,=0.2430,=0.2928,=0.1701,=0.2221,=0.3457,=0.5071,=0.7101,=0.0482,=0.0717,=0.0544,=0.0289,=632
="931052",国信价值,2017-12-08,=0.0023,=3647.3400,=0.0568,=10.2617,=0.9670,=5.3831,=6.5693,=7.3644,=8.6204,=10.7705,=1.3795,=0.9807,=0.7343,=0.9100,=1.0239,=1.1375,=1.5208,=1.7286,=0.9619,=0.6105,=0.9348,=1.2092,=1.4270,=2.0196,=0.0941,=0.1244,=0.0834,=0.0446,=473
="930846",300SNLV,2016-06-24,=-0.0039,=6983.8800,=0.0558,=10.2789,=0.5883,=7.7900,=9.1908,=10.0357,=10.7665,=12.6275,=1.0627,=0.3111,=0.8340,=1.0371,=1.1006,=1.2320,=1.5027,=1.4625,=0.9192,=0.7711,=0.9481,=1.1472,=1.3135,=1.6864,=0.0686,=0.1035,=0.0757,=0.0418,=147
="000056",上证国企,2010-01-04,=-0.0044,=1273.1400,=0.0207,=10.2932,=0.7022,=7.2538,=8.8734,=9.6310,=10.7944,=13.3187,=1.1955,=0.7430,=0.8518,=1.0315,=1.1223,=1.2169,=1.5455,=1.7027,=0.9868,=0.7909,=0.9970,=1.0953,=1.2153,=1.7604,=0.0856,=0.1002,=0.0788,=0.0381,=196
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0047,=9701.0200,=0.0252,=10.3315,=0.8245,=5.7712,=7.8080,=8.8942,=10.2383,=13.0207,=1.1140,=0.6223,=0.7256,=0.9354,=1.0695,=1.2097,=1.5098,=1.6117,=0.7132,=0.9123,=1.1334,=1.3798,=1.7093,=2.4187,,=0.1200,,=0.0348,=259
="950090",50AH优选,2015-12-10,=0.0023,=6394.8700,=0.0341,=10.3753,=0.9226,=6.3188,=7.8952,=8.5834,=9.7107,=13.5010,=1.1016,=0.7356,=0.7914,=0.9467,=1.0235,=1.1246,=1.5403,=1.3991,=0.9941,=0.6574,=0.8441,=0.9445,=1.0471,=1.4194,,=0.1094,,=0.0380,=1977
="931373",股息龙头,2019-11-15,=-0.0079,=2721.5100,=-0.0225,=10.4023,=0.9253,=5.4295,=6.8350,=8.1793,=9.4274,=11.4004,=1.1578,=0.8820,=0.6697,=0.8416,=0.9925,=1.1121,=1.2586,=1.5394,=0.9613,=0.5706,=0.8075,=0.9670,=1.3459,=1.6262,=0.0792,=0.1085,=0.0840,=0.0422,=317
="000021",180治理,2008-09-10,=-0.0052,=1092.7000,=0.0041,=10.4388,=0.7854,=6.3364,=8.4310,=9.6398,=10.4888,=13.6109,=1.1505,=0.6565,=0.7542,=0.9755,=1.0988,=1.2205,=1.5847,=1.4361,=0.9909,=0.6625,=0.8520,=0.9526,=1.1327,=1.4859,=0.0797,=0.1012,=0.0804,=0.0393,=160
="H30035",300非银,2012-12-21,=-0.0093,=10998.7100,=-0.0138,=10.4909,=0.0140,=9.6261,=13.1238,=15.1662,=19.3481,=26.3489,=1.5295,=0.3674,=1.0544,=1.3281,=1.6631,=2.0504,=2.4387,=1.9383,=0.7566,=1.0410,=1.4193,=1.7227,=1.9713,=2.3917,=0.1224,=0.1114,=0.0952,=0.0215,=1108
="000806",消费服务,2012-02-10,=-0.0085,=8565.2300,=0.0168,=10.6242,=0.4353,=8.2712,=9.9317,=10.8052,=11.8703,=17.0971,=1.1929,=0.1544,=1.0009,=1.2107,=1.3615,=1.5457,=2.0145,=2.3142,=0.7389,=1.6526,=1.9417,=2.0990,=2.3796,=3.0032,=0.0835,=0.1029,=0.0827,=0.0350,=402
="931375",300质量低波,2019-11-25,=0.0008,=17737.4900,=0.0460,=10.6980,=0.4297,=6.4946,=8.1096,=11.5712,=13.5930,=22.0532,=1.4052,=0.4224,=0.8054,=1.0728,=1.5847,=2.0925,=3.3245,=1.9059,=0.6633,=1.0044,=1.3104,=1.6281,=2.0979,=2.5370,=0.1077,=0.1378,=0.0968,=0.0283,=98
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0029,=13153.1400,=0.0240,=10.7012,=0.8877,=5.5897,=7.7975,=8.5613,=9.8238,=15.8114,=1.1562,=0.8004,=0.6924,=0.8828,=0.9920,=1.1558,=1.7191,=1.5467,=0.9115,=0.6938,=0.9864,=1.0726,=1.4047,=2.0876,,=0.1080,,=0.0334,=91
="HSCEI",恒生中国企业指数,1994-08-08,=0.0031,=9122.9500,=0.0235,=10.7612,=0.8897,=5.5897,=7.7997,=8.5793,=9.8357,=15.8114,=1.1593,=0.8039,=0.6924,=0.8827,=0.9935,=1.1572,=1.7191,=1.5524,=0.9117,=0.6938,=0.9867,=1.0731,=1.4090,=2.0876,,=0.1080,,=0.0332,=4698
