指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=0.0070,=2885.9900,=0.0371,=7.5561,=0.9886,=3.7550,=5.0309,=5.7494,=6.5934,=7.8564,=0.7698,=0.9532,=0.4590,=0.5762,=0.6345,=0.7165,=0.8175,=1.1616,=0.9886,=0.5101,=0.6864,=0.7878,=0.8867,=1.2090,,=0.1015,,=0.0529,=250
="000818",细分金融,2012-04-11,=-0.0002,=7011.5900,=-0.0504,=7.5728,=0.4741,=5.2356,=6.4985,=7.6824,=8.4792,=10.9951,=0.8061,=0.3435,=0.5930,=0.7010,=0.9227,=1.1017,=1.4303,=2.3122,=0.8521,=1.2689,=1.6360,=1.9652,=2.2209,=2.9111,=0.0780,=0.0967,=0.0768,=0.0385,=4
="H30270",红利价值,2013-12-19,=-0.0061,=9423.8100,=-0.0114,=7.6111,=0.7215,=4.4543,=5.4101,=6.7134,=8.8354,=13.0955,=0.7932,=0.5950,=0.5256,=0.6471,=0.7547,=1.2647,=1.7317,=1.5353,=0.9887,=0.5854,=0.8052,=0.9889,=1.2393,=1.6166,=0.0710,=0.0973,=0.0746,=0.0449,=134
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0010,=4660.9600,=0.0432,=7.6160,=0.8755,=3.5572,=4.6217,=5.9095,=7.0344,=9.5068,=0.6752,=0.6512,=0.3828,=0.4838,=0.5717,=0.8206,=1.1073,=1.0118,=0.6303,=0.4386,=0.6435,=0.8347,=1.4362,=2.0623,,=0.0870,,=0.0569,=1281
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0060,=1336.4000,=0.0478,=7.7930,=0.8282,=3.6777,=4.8612,=6.5694,=7.6393,=10.6953,=0.7275,=0.5922,=0.4041,=0.5046,=0.6483,=0.9078,=1.1746,=1.1448,=0.5950,=0.5013,=0.7008,=1.0596,=1.5005,=1.9871,,=0.0974,,=0.0565,=879
="000914",300金融,2007-07-02,=-0.0004,=6393.3500,=-0.0483,=7.8579,=0.5206,=5.2769,=6.6035,=7.7944,=8.5959,=11.3863,=0.8028,=0.3250,=0.5962,=0.7048,=0.9456,=1.1423,=1.4919,=2.1617,=0.8624,=1.1210,=1.4313,=1.8124,=2.0534,=2.7052,=0.0752,=0.0912,=0.0734,=0.0381,=335
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0052,=2614.3600,=0.0551,=7.8686,=0.9863,=3.8979,=4.9357,=5.7796,=7.0522,=8.1550,=0.7117,=0.9122,=0.4277,=0.5146,=0.5711,=0.6610,=0.8197,=1.2118,=0.9376,=0.5333,=0.6931,=0.8620,=1.0934,=1.3442,,=0.0939,,=0.0542,=447
="930914",港股通高股息,2016-11-25,=0.0101,=5046.9400,=0.0263,=7.9585,=0.8448,=3.4280,=4.3964,=5.8230,=7.6434,=11.1979,=0.7529,=0.7214,=0.3979,=0.4995,=0.6060,=0.8579,=1.1764,=1.2400,=0.8147,=0.5144,=0.6906,=0.9135,=1.2179,=2.2126,,=0.1031,,=0.0558,=589
="000151",上国红利,2012-07-20,=-0.0121,=1527.7400,=0.0000,=7.9770,=0.8624,=4.5075,=5.3671,=6.8448,=7.5369,=10.0345,=0.7545,=0.4959,=0.5268,=0.6196,=0.7561,=0.9686,=1.3272,=1.0178,=0.3694,=0.6026,=0.8954,=1.1233,=1.3114,=1.6854,=0.0643,=0.0941,=0.0692,=0.0530,=166
="931157",SHS红利成长LV,2019-04-25,=-0.0027,=7507.8400,=0.0072,=8.0194,=0.7169,=4.1261,=5.5570,=6.8332,=8.3623,=11.5318,=0.8179,=0.5487,=0.5154,=0.6214,=0.8027,=0.9345,=1.5888,=1.5830,=0.9895,=0.5018,=0.7010,=0.9987,=1.3447,=1.6109,,=0.1050,,=0.0493,=229
="H30269",红利低波,2013-12-19,=-0.0055,=10991.5500,=-0.0221,=8.0512,=0.7418,=4.5638,=5.5488,=6.7530,=9.4763,=14.4342,=0.8450,=0.5548,=0.5386,=0.6570,=0.8017,=1.3862,=1.9670,=1.5573,=0.9778,=0.6111,=0.8850,=1.0984,=1.4099,=1.6442,=0.0719,=0.1026,=0.0729,=0.0457,=3336
="932596",港股通红利低波,2016-02-04,=0.0081,=4057.5100,=0.0461,=8.0672,=0.6932,=7.4451,=7.6578,=7.9182,=8.2280,=8.5745,=0.7344,=1,=0.6528,=0.6739,=0.7051,=0.7170,=0.7344,=1.3178,=0.6591,=1.2161,=1.2509,=1.2934,=1.3527,=1.4099,,,,=0.0540,=42
="H50040",上红低波,2014-03-21,=-0.0034,=10860.0200,=-0.0151,=8.0741,=0.7414,=4.6938,=5.9513,=6.9584,=9.6317,=14.3118,=0.8359,=0.4926,=0.5647,=0.6911,=0.8382,=1.3563,=1.8756,=1.5721,=0.9790,=0.6380,=0.8693,=1.2018,=1.3886,=1.6603,=0.0726,=0.1018,=0.0748,=0.0452,=312
="000029",180价值,2009-01-09,=-0.0034,=4271.6700,=-0.0408,=8.1348,=0.6586,=5.6894,=6.9094,=7.8680,=8.4788,=10.8138,=0.8224,=0.2599,=0.6666,=0.8069,=0.8695,=1.0683,=1.4433,=1.0586,=0.7998,=0.6198,=0.7826,=0.9442,=1.0586,=1.4032,=0.0706,=0.0955,=0.0778,=0.0440,=548
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0092,=3793.3900,=0.0552,=8.1454,=0.9921,=4.9972,=5.5151,=5.9712,=7.2599,=8.3212,=0.7879,=0.9921,=0.5264,=0.5872,=0.6242,=0.7218,=0.8025,=0.9756,=1,=0.5404,=0.5906,=0.6535,=0.8112,=0.9756,,=0.0979,,=0.0500,=99
="000922",中证红利,2008-05-26,=-0.0085,=5599.9200,=0.0174,=8.2088,=0.7072,=5.1762,=6.0261,=7.6522,=8.5296,=11.2156,=0.8331,=0.4535,=0.5911,=0.7113,=0.8656,=1.1106,=1.4999,=1.2251,=0.8295,=0.6332,=0.7731,=1.0386,=1.2026,=1.7101,=0.0685,=0.0960,=0.0701,=0.0471,=19350
="000934",中证金融,2009-07-03,=-0.0015,=6016.4200,=-0.0403,=8.2222,=0.5601,=5.7083,=6.8952,=8.0346,=8.8699,=11.5527,=0.8191,=0.3357,=0.6117,=0.7182,=0.9513,=1.1593,=1.5017,=2.1676,=0.8678,=1.1467,=1.4503,=1.8026,=2.0461,=2.6696,=0.0733,=0.0882,=0.0717,=0.0367,=1135
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0056,=4876.6700,=0.0500,=8.2277,=0.9695,=4.2457,=4.6778,=5.6649,=7.3720,=8.5630,=0.7545,=0.9695,=0.4429,=0.4943,=0.5713,=0.7123,=0.7859,=1.0596,=0.9604,=0.6036,=0.6683,=0.8619,=0.9811,=1.1099,,=0.0975,,=0.0590,=67
="931130",红利成长低波,2018-12-04,=-0.0055,=23286.5000,=-0.0181,=8.2301,=0.6626,=4.4465,=5.5569,=7.6201,=8.7526,=11.5512,=0.8414,=0.3512,=0.5279,=0.6222,=0.9079,=1.0365,=1.5803,=1.8348,=0.7797,=0.3109,=0.8095,=1.3077,=1.9180,=2.5957,=0.0669,=0.1158,=0.0589,=0.0453,=114
="000015",红利指数,2005-01-04,=-0.0089,=3071.4800,=0.0111,=8.2385,=0.8814,=4.6646,=5.5109,=7.0898,=7.9300,=10.4439,=0.8194,=0.5795,=0.5525,=0.6399,=0.7661,=1.0213,=1.3875,=1.4014,=0.9073,=0.7277,=0.8915,=1.1099,=1.3090,=1.6890,=0.0663,=0.0968,=0.0697,=0.0462,=13979
="931446",东证红利低波,2020-04-21,=-0.0050,=3412.3100,=-0.0088,=8.2666,=0.7595,=5.1478,=6.1481,=6.9912,=8.5460,=11.0216,=0.8182,=0.7001,=0.5884,=0.6915,=0.7547,=0.8786,=1.2481,=1.4998,=0.9795,=0.5909,=0.7487,=0.8689,=1.2037,=1.5979,=0.0722,=0.0935,=0.0745,=0.0453,=638
="000821",300红利,2012-07-20,=-0.0077,=6491.7700,=-0.0270,=8.3500,=0.8056,=4.9998,=6.1945,=7.5504,=8.3379,=10.9286,=0.8508,=0.4382,=0.5725,=0.7149,=0.8812,=1.0813,=1.4919,=1.3595,=0.8921,=0.6098,=0.7997,=1.0578,=1.2800,=1.6963,=0.0718,=0.0978,=0.0729,=0.0473,=956
="000992",全指金融,2011-08-02,=-0.0019,=5764.3900,=-0.0374,=8.4197,=0.5692,=5.9310,=7.1035,=8.2070,=9.0286,=11.6339,=0.8217,=0.3340,=0.6188,=0.7236,=0.9592,=1.1755,=1.5107,=2.1447,=0.8571,=1.1568,=1.4434,=1.8068,=2.0486,=2.6668,=0.0717,=0.0849,=0.0695,=0.0362,=2673
="000824",国企红利,2012-07-20,=-0.0100,=2134.7300,=0.0064,=8.4842,=0.8451,=4.8847,=5.9432,=7.3251,=8.2307,=10.7823,=0.8507,=0.5284,=0.5610,=0.6881,=0.8282,=1.0599,=1.4469,=1.2489,=0.8299,=0.5370,=0.7018,=0.9868,=1.2169,=1.6834,=0.0703,=0.0950,=0.0723,=0.0478,=886
="931644",800红利,2024-03-15,=-0.0080,=2584.7000,=0.0127,=8.6328,=0.6740,=6.4729,=7.2269,=8.1064,=9.0212,=9.4757,=0.8765,=0.6872,=0.7001,=0.7640,=0.8520,=0.9070,=0.9431,=1.2687,=0.8524,=0.8423,=0.9182,=1.0986,=1.2574,=1.3255,=0.0724,,,=0.0471,=24
="399373",大盘价值,2010-01-04,=-0.0031,=8279.5800,=-0.0343,=8.7323,=0.6417,=5.4746,=6.8624,=8.3145,=9.0892,=11.9914,=0.9286,=0.4473,=0.6410,=0.8034,=0.9544,=1.1408,=1.5001,=1.1227,=0.7912,=0.5920,=0.7822,=0.9285,=1.1260,=1.4541,=0.0742,=0.0969,=0.0767,=0.0456,=320
="930740",300红利LV,2018-12-04,=-0.0066,=7020.2100,=-0.0208,=8.7558,=0.8472,=5.4153,=6.7934,=7.4607,=8.4377,=9.6903,=0.9150,=0.7180,=0.6159,=0.7658,=0.8510,=0.9447,=1.0604,=1.3342,=0.7255,=0.6725,=0.8520,=1.0725,=1.5170,=1.9253,=0.0724,=0.1016,=0.0768,=0.0458,=540
="931024",港股通非银,2017-11-06,=0.0259,=4649.4400,=0.0829,=8.8435,=0.2049,=6.7549,=8.8090,=11.4887,=13.4037,=22.4310,=1.2705,=0.8601,=0.6237,=0.8440,=1.0387,=1.2233,=1.7592,=1.4960,=0.9837,=0.5870,=0.8708,=1.0025,=1.1875,=2.2002,,=0.1307,,=0.0289,=152
="000825",央企红利,2012-07-20,=-0.0075,=3457.4600,=0.0012,=8.9115,=0.9259,=4.7369,=6.0989,=7.3069,=8.2587,=10.5687,=0.8883,=0.5593,=0.5507,=0.6916,=0.8603,=1.0042,=1.3929,=1.1838,=0.7624,=0.6009,=0.8549,=1.0434,=1.2057,=1.7357,=0.0699,=0.0980,=0.0727,=0.0457,=245
="000919",300价值,2008-01-21,=-0.0042,=5226.0200,=-0.0174,=8.9234,=0.7179,=5.9577,=7.3294,=8.4259,=9.2279,=12.2376,=0.9322,=0.4539,=0.6917,=0.8498,=0.9466,=1.1524,=1.5388,=1.1034,=0.8192,=0.6314,=0.7862,=0.9061,=1.0932,=1.3421,=0.0754,=0.0956,=0.0764,=0.0416,=4270
="000063",上证周期,2010-02-03,=0.0018,=4050.4300,=-0.0017,=9.0566,=0.6956,=5.4761,=7.1368,=8.5163,=9.4369,=12.4946,=0.9681,=0.4979,=0.6668,=0.8369,=0.9687,=1.1091,=1.4831,=1.6187,=0.9757,=0.8113,=1.0639,=1.2462,=1.4105,=1.7571,=0.0802,=0.1040,=0.0825,=0.0385,=204
="931848",800红利低波,2024-05-21,=-0.0065,=3161.5700,=-0.0012,=9.0576,=0.5752,=7.4155,=8.1029,=8.8865,=9.4224,=9.7854,=0.9406,=0.6626,=0.7315,=0.8548,=0.9126,=0.9679,=1.0001,=1.3209,=0.4976,=1.1714,=1.2252,=1.3212,=1.3780,=1.5428,=0.0743,,,=0.0452,=103
="932305",智选高股息,2024-09-30,=-0.0105,=11750.0600,=0.0529,=9.1675,=0.8598,=7.0143,=7.4433,=8.2555,=8.8033,=9.6067,=1.0527,=0.6168,=0.8750,=0.9186,=1.0386,=1.0750,=1.1156,=0.7582,=0.3863,=0.7106,=0.7281,=0.7749,=1.2820,=1.3342,=0.0585,,,=0.0711,=174
="399995",基建工程,2015-03-12,=-0.0124,=4131.6700,=0.0577,=9.1855,=0.6565,=5.8673,=7.3449,=8.2814,=12.9962,=18.8590,=0.7292,=0.1804,=0.5815,=0.7433,=0.9174,=1.5176,=2.1834,=0.1967,=0.3933,=0.1368,=0.1788,=0.2078,=0.3657,=0.5478,=0.0443,=0.0702,=0.0519,=0.0283,=2661
="930955",红利低波100,2017-05-26,=-0.0067,=11785.1900,=-0.0005,=9.2353,=0.8738,=5.0805,=6.0443,=7.3545,=8.4747,=11.5013,=0.9746,=0.7860,=0.5792,=0.6644,=0.8199,=0.9870,=1.3722,=1.1799,=0.6925,=0.5888,=0.7735,=0.9836,=1.2893,=1.7525,=0.0696,=0.1071,=0.0823,=0.0481,=1646
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0037,=4289.0400,=0.0681,=9.4786,=0.6149,=4.8859,=6.8728,=8.8780,=12.1601,=16.1208,=0.8843,=0.5341,=0.5567,=0.7305,=0.8673,=1.1842,=1.3660,=0.9920,=0.5037,=0.5555,=0.7802,=0.9897,=1.3645,=1.5178,,=0.0943,,=0.0562,=26
="931069",中金300,2018-02-14,=-0.0049,=5041.0469,=0.0073,=9.6682,=0.5994,=5.9518,=7.4738,=9.2306,=10.5375,=13.6164,=1.0166,=0.3752,=0.7377,=0.9179,=1.1146,=1.3627,=1.8328,=1.4100,=0.8801,=0.6656,=0.8540,=1.1084,=1.2930,=1.7542,=0.0705,=0.1122,=0.0821,=0.0398,=74
="931722",国新港股通央企红利,2023-09-13,=0.0006,=1373.6100,=0.0423,=9.6759,=0.9623,=5.5040,=6.6123,=7.4439,=8.7302,=10.0834,=0.9319,=0.9795,=0.6213,=0.7173,=0.8013,=0.8765,=0.9570,=0.6261,=0.9726,=0.3100,=0.3737,=0.4509,=0.5708,=0.6473,,=0.1085,,=0.0601,=259
="980081",价值100,2012-12-28,,,=0.0507,=9.6866,=0.9742,=7.7317,=8.2778,=8.5039,=9.2785,=9.8012,=1.0835,=0.9262,=0.8413,=0.8795,=0.9035,=1.0531,=1.1153,=0.9801,=0.7528,=0.7580,=0.8002,=0.8452,=1.0228,=1.0480,=0.0810,,,=0.0472,=155
="H30356",800价值,2014-06-09,=-0.0059,=6673.5900,=0.0041,=9.7021,=0.7329,=6.4024,=7.6790,=9.0114,=9.9426,=13.4784,=1.0025,=0.5429,=0.7030,=0.8595,=0.9860,=1.1829,=1.6287,=1.0874,=0.8299,=0.5868,=0.7362,=0.8777,=1.0524,=1.3738,=0.0743,=0.0930,=0.0741,=0.0394,=20
="399550",央视50,2012-06-06,=0.0018,=8285.8000,=0.0240,=9.7046,=0.6911,=6.8960,=8.2275,=9.1957,=10.1360,=13.0561,=1.0157,=0.1911,=0.8649,=1.0185,=1.2410,=1.4259,=1.8564,=2.0276,=0.7986,=1.3448,=1.6405,=1.7890,=2.0283,=2.5217,=0.0768,=0.1002,=0.0803,=0.0434,=2240
="932422",A500红利低波,2025-04-09,=-0.0053,=3073.4600,=-0.0095,=9.7090,=0.0457,=9.5190,=9.8705,=10.0865,=10.2683,=10.5846,=1.0307,=0.3046,=0.9943,=1.0267,=1.0402,=1.0540,=1.0761,=1.2597,=0.0152,=1.2431,=1.4041,=1.4473,=1.4806,=1.5336,,,,=0.0449,=158
="000925",基本面50,2009-02-26,=-0.0036,=4445.8600,=-0.0373,=9.7271,=0.7080,=6.2635,=7.9688,=9.0134,=10.0491,=12.7955,=1.0116,=0.3863,=0.7306,=0.9013,=1.0686,=1.1921,=1.5728,=1.0685,=0.7381,=0.6037,=0.7873,=0.9643,=1.1027,=1.4866,=0.0750,=0.0942,=0.0767,=0.0399,=4506
="000968",300周期,2010-05-28,=-0.0015,=4569.5100,=0.0045,=9.7837,=0.7030,=6.1174,=7.8172,=9.1253,=10.2878,=13.3562,=1.0048,=0.4761,=0.7021,=0.8488,=1.0178,=1.1859,=1.5550,=1.6272,=0.9786,=0.8459,=1.0847,=1.2615,=1.4474,=1.8297,=0.0768,=0.0960,=0.0775,=0.0361,=95
="000042",上证央企,2009-03-30,=-0.0017,=1786.7500,=-0.0136,=9.8231,=0.7418,=6.3284,=7.8865,=9.0968,=10.0107,=12.9577,=1.0078,=0.5552,=0.7230,=0.8874,=0.9896,=1.1180,=1.4812,=1.2886,=0.9827,=0.6569,=0.8569,=0.9732,=1.1143,=1.3891,=0.0743,=0.0973,=0.0775,=0.0386,=378
="399371",国证价值,2010-01-04,=-0.0050,=7320.8900,=0.0163,=10.0652,=0.7459,=6.4728,=7.8374,=9.0979,=10.3123,=13.0475,=1.0287,=0.5428,=0.7249,=0.8967,=1.0117,=1.2427,=1.5675,=1.0636,=0.7673,=0.5764,=0.7536,=0.8693,=1.0930,=1.3812,=0.0722,=0.0912,=0.0751,=0.0408,=105
="930723",沪港深F100,2015-08-05,=0.0040,=5087.1000,=-0.0010,=10.1193,=0.7983,=5.4557,=7.5626,=8.8887,=10.1236,=13.1279,=1.0311,=0.5728,=0.6469,=0.8477,=1.0060,=1.1158,=1.4626,=1.3236,=0.8782,=0.6039,=0.8635,=1.0663,=1.2677,=1.6654,,=0.0984,,=0.0395,=150
="930608",中证基建,2015-03-31,=-0.0147,=8861.2300,=0.0442,=10.1322,=0.4205,=6.6667,=8.6242,=10.6231,=17.6391,=25.2863,=0.8419,=0.2199,=0.6550,=0.8279,=1.1279,=1.6675,=2.2134,=0.2416,=0.2842,=0.1701,=0.2221,=0.3455,=0.5055,=0.7101,=0.0482,=0.0717,=0.0544,=0.0291,=632
="000859",国企一带一路,2019-05-16,=-0.0094,=1983.6600,=0.0890,=10.1349,=0.0719,=9.4709,=11.0933,=12.6286,=14.5819,=21.0714,=1.0214,=0.0344,=0.9854,=1.2349,=1.4609,=1.7883,=2.1877,=1.1049,=0.9932,=0.4715,=0.5578,=0.7321,=0.8120,=1.1238,=0.0831,=0.1174,=0.0935,=0.0368,=233
="930846",300SNLV,2016-06-24,=-0.0028,=7016.0800,=0.0607,=10.2377,=0.5684,=7.7900,=9.1917,=10.0382,=10.7658,=12.6275,=1.0587,=0.2909,=0.8340,=1.0372,=1.1003,=1.2311,=1.5027,=1.4566,=0.9155,=0.7711,=0.9483,=1.1476,=1.3145,=1.6864,=0.0686,=0.1035,=0.0757,=0.0419,=147
="931052",国信价值,2017-12-08,=0.0003,=3706.7000,=0.0740,=10.2721,=0.9681,=5.3831,=6.5699,=7.3668,=8.6229,=10.7705,=1.3809,=0.9823,=0.7343,=0.9101,=1.0241,=1.1383,=1.5208,=1.7304,=0.9630,=0.6105,=0.9351,=1.2099,=1.4294,=2.0196,=0.0941,=0.1244,=0.0834,=0.0445,=480
="000056",上证国企,2010-01-04,=-0.0015,=1279.1200,=0.0255,=10.3317,=0.7092,=7.2538,=8.8734,=9.6373,=10.7944,=13.3187,=1.2001,=0.7554,=0.8518,=1.0315,=1.1223,=1.2165,=1.5455,=1.7090,=0.9881,=0.7909,=0.9970,=1.0966,=1.2160,=1.7604,=0.0856,=0.1002,=0.0788,=0.0380,=196
="931373",股息龙头,2019-11-15,=0.0011,=2742.7200,=-0.0149,=10.4341,=0.9269,=5.4295,=6.8380,=8.1870,=9.4353,=11.4004,=1.1617,=0.8916,=0.6697,=0.8421,=0.9927,=1.1131,=1.2586,=1.5441,=0.9614,=0.5706,=0.8077,=0.9688,=1.3471,=1.6262,=0.0792,=0.1085,=0.0840,=0.0421,=317
="950090",50AH优选,2015-12-10,=0.0049,=6405.9100,=0.0359,=10.4702,=0.9311,=6.3188,=7.8957,=8.5863,=9.7198,=13.5010,=1.1117,=0.7607,=0.7914,=0.9468,=1.0239,=1.1243,=1.5403,=1.4118,=0.9983,=0.6574,=0.8441,=0.9449,=1.0484,=1.4194,,=0.1094,,=0.0377,=1977
="H30035",300非银,2012-12-21,=0.0004,=10945.0600,=-0.0186,=10.4751,=0.0152,=9.6261,=13.1238,=15.1662,=19.3481,=26.3489,=1.5272,=0.3645,=1.0544,=1.3281,=1.6621,=2.0504,=2.4387,=1.9354,=0.7545,=1.0410,=1.4193,=1.7231,=1.9713,=2.3917,=0.1224,=0.1114,=0.0952,=0.0215,=1110
="000021",180治理,2008-09-10,=0.0010,=1096.3900,=0.0075,=10.4865,=0.7994,=6.3364,=8.4310,=9.6415,=10.4888,=13.6109,=1.1558,=0.6713,=0.7542,=0.9755,=1.0988,=1.2204,=1.5847,=1.4426,=0.9918,=0.6625,=0.8520,=0.9526,=1.1336,=1.4859,=0.0797,=0.1012,=0.0804,=0.0391,=160
="932153",港股通价值策略,2025-04-30,=0.0126,=1112.0300,=0.0583,=10.5113,=0.9892,=8.1696,=9.4202,=10.0380,=10.2445,=10.6568,=0.9026,=0.9351,=0.7012,=0.8127,=0.8701,=0.8901,=0.9322,=1.0746,=0.9568,=0.8168,=0.9406,=1.0175,=1.0561,=1.1110,,,,=0.0422,=0
="000806",消费服务,2012-02-10,=-0.0056,=8482.4100,=0.0070,=10.5218,=0.4044,=8.2712,=9.9385,=10.8052,=11.8703,=17.0971,=1.1814,=0.1293,=1.0009,=1.2097,=1.3598,=1.5457,=2.0145,=2.2919,=0.7171,=1.6526,=1.9419,=2.1000,=2.3796,=3.0032,=0.0835,=0.1029,=0.0827,=0.0354,=403
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0133,=9869.1000,=0.0430,=10.5282,=0.8729,=5.7712,=7.8234,=8.9021,=10.2519,=13.0207,=1.1352,=0.6877,=0.7256,=0.9366,=1.0699,=1.2097,=1.5098,=1.6424,=0.7482,=0.9123,=1.1343,=1.3809,=1.7093,=2.4187,,=0.1200,,=0.0341,=259
="931375",300质量低波,2019-11-25,=-0.0018,=17806.2100,=0.0500,=10.6700,=0.4292,=6.4946,=8.1233,=11.5607,=13.5917,=22.0532,=1.4021,=0.4232,=0.8054,=1.0729,=1.5840,=2.0917,=3.3245,=1.9009,=0.6636,=1.0044,=1.3128,=1.6293,=2.0974,=2.5370,=0.1077,=0.1378,=0.0968,=0.0283,=98
="399805",互联金融,2015-02-10,=-0.0009,=3900.0400,=0.0133,=10.7284,=0.3283,=7.5943,=9.8199,=11.5947,=13.2045,=16.5816,=1.1562,=0.3237,=0.7644,=1.0567,=1.4777,=1.7456,=2.0317,=1.9791,=0.9481,=1.1667,=1.4082,=1.6148,=1.7741,=2.2175,=0.0834,=0.0941,=0.0808,=0.0318,=324
