指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=0.0063,=2865.9900,=0.0299,=7.4608,=0.9804,=3.7550,=5.0309,=5.7485,=6.5929,=7.8564,=0.7601,=0.9227,=0.4590,=0.5762,=0.6345,=0.7161,=0.8175,=1.1469,=0.9816,=0.5101,=0.6864,=0.7877,=0.8860,=1.2090,,=0.1015,,=0.0536,=250
="000818",细分金融,2012-04-11,=0.0069,=7013.1800,=-0.0502,=7.5511,=0.4691,=5.2356,=6.4985,=7.6824,=8.4792,=10.9951,=0.8038,=0.3369,=0.5930,=0.7010,=0.9228,=1.1017,=1.4303,=2.3055,=0.8468,=1.2689,=1.6360,=1.9651,=2.2207,=2.9111,=0.0780,=0.0967,=0.0768,=0.0386,=4
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0081,=4656.4400,=0.0422,=7.5591,=0.8699,=3.5572,=4.6210,=5.9085,=7.0344,=9.5068,=0.6701,=0.6403,=0.3828,=0.4838,=0.5715,=0.8209,=1.1073,=1.0042,=0.6273,=0.4386,=0.6424,=0.8347,=1.4383,=2.0623,,=0.0870,,=0.0573,=1279
="H30270",红利价值,2013-12-19,=0.0047,=9481.9200,=-0.0053,=7.6014,=0.7201,=4.4543,=5.4101,=6.7130,=8.8354,=13.0955,=0.7922,=0.5926,=0.5256,=0.6471,=0.7546,=1.2647,=1.7317,=1.5333,=0.9887,=0.5854,=0.8052,=0.9889,=1.2387,=1.6166,=0.0710,=0.0973,=0.0746,=0.0450,=133
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0101,=1328.3800,=0.0415,=7.7033,=0.8103,=3.6777,=4.8612,=6.5694,=7.6392,=10.6953,=0.7191,=0.5780,=0.4041,=0.5046,=0.6483,=0.9078,=1.1746,=1.1317,=0.5788,=0.5013,=0.7008,=1.0596,=1.5005,=1.9871,,=0.0974,,=0.0571,=877
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0116,=2600.7900,=0.0497,=7.7865,=0.9785,=3.8979,=4.9352,=5.7778,=7.0522,=8.1550,=0.7043,=0.8972,=0.4277,=0.5146,=0.5711,=0.6610,=0.8197,=1.1991,=0.9304,=0.5333,=0.6930,=0.8619,=1.0934,=1.3442,,=0.0939,,=0.0547,=445
="000914",300金融,2007-07-02,=0.0062,=6396.1300,=-0.0479,=7.8366,=0.5128,=5.2769,=6.6035,=7.7932,=8.5959,=11.3863,=0.8007,=0.3188,=0.5962,=0.7048,=0.9462,=1.1423,=1.4919,=2.1558,=0.8612,=1.1210,=1.4313,=1.8124,=2.0532,=2.7052,=0.0752,=0.0912,=0.0734,=0.0382,=335
="930914",港股通高股息,2016-11-25,=0.0076,=4996.5900,=0.0161,=7.8649,=0.8385,=3.4280,=4.3964,=5.8223,=7.6415,=11.1979,=0.7441,=0.7146,=0.3979,=0.4995,=0.6059,=0.8579,=1.1764,=1.2254,=0.8075,=0.5144,=0.6906,=0.9134,=1.2174,=2.2126,,=0.1031,,=0.0565,=586
="931157",SHS红利成长LV,2019-04-25,=0.0048,=7528.3500,=0.0099,=7.9637,=0.7033,=4.1261,=5.5544,=6.8331,=8.3654,=11.5318,=0.8121,=0.5298,=0.5154,=0.6213,=0.8024,=0.9362,=1.5888,=1.5721,=0.9842,=0.5018,=0.7007,=0.9986,=1.3447,=1.6109,,=0.1050,,=0.0497,=225
="932596",港股通红利低波,2016-02-04,=0.0142,=4024.8300,=0.0376,=7.9732,=0.5977,=7.4451,=7.6473,=7.9097,=8.2718,=8.5745,=0.7258,=0.9655,=0.6528,=0.6715,=0.7038,=0.7170,=0.7309,=1.3024,=0.5977,=1.2161,=1.2491,=1.2920,=1.3601,=1.4099,,,,=0.0546,=42
="000151",上国红利,2012-07-20,=0.0108,=1546.5300,=0.0123,=8.0305,=0.8707,=4.5075,=5.3671,=6.8444,=7.5347,=10.0345,=0.7596,=0.5078,=0.5268,=0.6196,=0.7564,=0.9686,=1.3272,=1.0246,=0.3843,=0.6026,=0.8954,=1.1236,=1.3114,=1.6854,=0.0643,=0.0941,=0.0692,=0.0526,=164
="H30269",红利低波,2013-12-19,=0.0052,=11051.7900,=-0.0167,=8.0450,=0.7418,=4.5638,=5.5488,=6.7525,=9.4763,=14.4342,=0.8444,=0.5531,=0.5386,=0.6570,=0.8017,=1.3862,=1.9670,=1.5561,=0.9773,=0.6111,=0.8850,=1.0984,=1.4088,=1.6442,=0.0719,=0.1026,=0.0729,=0.0457,=3329
="H50040",上红低波,2014-03-21,=0.0051,=10896.9500,=-0.0118,=8.0656,=0.7409,=4.6938,=5.9513,=6.9582,=9.6317,=14.3118,=0.8351,=0.4889,=0.5647,=0.6911,=0.8382,=1.3563,=1.8756,=1.5705,=0.9782,=0.6380,=0.8693,=1.2018,=1.3885,=1.6603,=0.0726,=0.1018,=0.0748,=0.0453,=312
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0100,=3758.6300,=0.0455,=8.0736,=0.9894,=4.9972,=5.5151,=5.9699,=7.2488,=8.3212,=0.7809,=0.9854,=0.5264,=0.5872,=0.6241,=0.7214,=0.8025,=0.9670,=1,=0.5404,=0.5906,=0.6535,=0.8100,=0.9670,,=0.0979,,=0.0505,=99
="000029",180价值,2009-01-09,=0.0108,=4286.4100,=-0.0374,=8.1488,=0.6672,=5.6894,=6.9094,=7.8678,=8.4788,=10.8138,=0.8238,=0.2665,=0.6666,=0.8069,=0.8698,=1.0683,=1.4433,=1.0604,=0.8081,=0.6198,=0.7826,=0.9442,=1.0583,=1.4032,=0.0706,=0.0955,=0.0778,=0.0439,=548
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0084,=4849.7000,=0.0442,=8.1565,=0.9649,=4.2457,=4.6778,=5.6610,=7.3675,=8.5630,=0.7480,=0.9542,=0.4429,=0.4943,=0.5711,=0.7120,=0.7859,=1.0504,=0.9496,=0.6036,=0.6683,=0.8619,=0.9811,=1.1099,,=0.0975,,=0.0595,=67
="000934",中证金融,2009-07-03,=0.0056,=6025.5800,=-0.0389,=8.2071,=0.5544,=5.7083,=6.8952,=8.0331,=8.8699,=11.5527,=0.8176,=0.3328,=0.6117,=0.7182,=0.9515,=1.1593,=1.5017,=2.1636,=0.8670,=1.1467,=1.4503,=1.8026,=2.0455,=2.6696,=0.0733,=0.0882,=0.0717,=0.0368,=1136
="000922",中证红利,2008-05-26,=0.0065,=5648.0900,=0.0262,=8.2169,=0.7100,=5.1762,=6.0261,=7.6522,=8.5296,=11.2156,=0.8340,=0.4555,=0.5911,=0.7113,=0.8656,=1.1106,=1.4999,=1.2263,=0.8311,=0.6332,=0.7731,=1.0385,=1.2025,=1.7101,=0.0685,=0.0960,=0.0701,=0.0471,=19351
="931130",红利成长低波,2018-12-04,=0.0073,=23416.0900,=-0.0126,=8.2272,=0.6607,=4.4465,=5.5569,=7.6168,=8.7526,=11.5512,=0.8411,=0.3508,=0.5279,=0.6222,=0.9079,=1.0365,=1.5803,=1.8342,=0.7790,=0.3109,=0.8095,=1.3072,=1.9180,=2.5957,=0.0669,=0.1158,=0.0589,=0.0453,=114
="000015",红利指数,2005-01-04,=0.0125,=3098.9100,=0.0202,=8.2492,=0.8830,=4.6646,=5.5109,=7.0898,=7.9280,=10.4439,=0.8205,=0.5803,=0.5525,=0.6399,=0.7661,=1.0213,=1.3875,=1.4032,=0.9098,=0.7277,=0.8915,=1.1094,=1.3089,=1.6890,=0.0663,=0.0968,=0.0697,=0.0462,=13979
="931446",东证红利低波,2020-04-21,=0.0039,=3429.3100,=-0.0039,=8.2774,=0.7616,=5.1478,=6.1481,=6.9766,=8.5460,=11.0216,=0.8193,=0.7058,=0.5884,=0.6915,=0.7547,=0.8786,=1.2481,=1.5017,=0.9802,=0.5909,=0.7487,=0.8680,=1.2037,=1.5979,=0.0722,=0.0935,=0.0745,=0.0453,=633
="000821",300红利,2012-07-20,=0.0089,=6542.2700,=-0.0195,=8.3631,=0.8093,=4.9998,=6.1945,=7.5491,=8.3333,=10.9286,=0.8521,=0.4411,=0.5725,=0.7149,=0.8816,=1.0813,=1.4919,=1.3617,=0.8954,=0.6098,=0.7997,=1.0578,=1.2796,=1.6963,=0.0718,=0.0978,=0.0729,=0.0472,=956
="000992",全指金融,2011-08-02,=0.0043,=5775.3300,=-0.0355,=8.4065,=0.5643,=5.9310,=7.1035,=8.2048,=9.0286,=11.6339,=0.8204,=0.3311,=0.6188,=0.7236,=0.9596,=1.1755,=1.5107,=2.1414,=0.8554,=1.1568,=1.4434,=1.8068,=2.0486,=2.6668,=0.0717,=0.0849,=0.0695,=0.0362,=2674
="000824",国企红利,2012-07-20,=0.0070,=2156.2200,=0.0166,=8.5051,=0.8480,=4.8847,=5.9432,=7.3237,=8.2303,=10.7823,=0.8528,=0.5305,=0.5610,=0.6881,=0.8282,=1.0599,=1.4469,=1.2520,=0.8328,=0.5370,=0.7018,=0.9868,=1.2168,=1.6834,=0.0703,=0.0950,=0.0723,=0.0476,=885
="931024",港股通非银,2017-11-06,=0.0096,=4532.0100,=0.0555,=8.6377,=0.1774,=6.7549,=8.8090,=11.4902,=13.4037,=22.4310,=1.2409,=0.8344,=0.6237,=0.8440,=1.0386,=1.2229,=1.7592,=1.4612,=0.9709,=0.5870,=0.8708,=1.0025,=1.1865,=2.2002,,=0.1307,,=0.0296,=152
="931644",800红利,2024-03-15,=0.0074,=2605.4700,=0.0209,=8.6501,=0.6777,=6.4729,=7.2269,=8.1012,=9.0212,=9.4757,=0.8782,=0.6909,=0.7001,=0.7640,=0.8518,=0.9070,=0.9431,=1.2713,=0.8587,=0.8423,=0.9182,=1.0984,=1.2568,=1.3255,=0.0724,,,=0.0470,=24
="399373",大盘价值,2010-01-04,=0.0086,=8305.1500,=-0.0313,=8.7514,=0.6503,=5.4746,=6.8624,=8.3128,=9.0892,=11.9914,=0.9306,=0.4514,=0.6410,=0.8034,=0.9545,=1.1408,=1.5001,=1.1251,=0.7965,=0.5920,=0.7822,=0.9285,=1.1260,=1.4541,=0.0742,=0.0969,=0.0767,=0.0455,=320
="930740",300红利LV,2018-12-04,=0.0122,=7066.6700,=-0.0143,=8.7629,=0.8494,=5.4153,=6.7934,=7.4594,=8.4369,=9.6903,=0.9157,=0.7196,=0.6159,=0.7658,=0.8509,=0.9447,=1.0604,=1.3353,=0.7265,=0.6725,=0.8520,=1.0724,=1.5170,=1.9253,=0.0724,=0.1016,=0.0768,=0.0458,=540
="000825",央企红利,2012-07-20,=0.0120,=3483.4500,=0.0087,=8.9302,=0.9271,=4.7369,=6.0989,=7.3069,=8.2560,=10.5687,=0.8901,=0.5626,=0.5507,=0.6916,=0.8603,=1.0042,=1.3929,=1.1863,=0.7681,=0.6009,=0.8549,=1.0431,=1.2057,=1.7357,=0.0699,=0.0980,=0.0727,=0.0456,=244
="000919",300价值,2008-01-21,=0.0098,=5247.9000,=-0.0133,=8.9389,=0.7203,=5.9577,=7.3294,=8.4256,=9.2279,=12.2376,=0.9338,=0.4588,=0.6917,=0.8498,=0.9469,=1.1524,=1.5388,=1.1054,=0.8233,=0.6314,=0.7862,=0.9061,=1.0931,=1.3421,=0.0754,=0.0956,=0.0764,=0.0415,=4270
="000063",上证周期,2010-02-03,=0.0188,=4042.9800,=-0.0036,=9.0375,=0.6890,=5.4761,=7.1368,=8.5152,=9.4369,=12.4946,=0.9661,=0.4926,=0.6668,=0.8369,=0.9687,=1.1091,=1.4831,=1.6153,=0.9724,=0.8113,=1.0639,=1.2462,=1.4104,=1.7571,=0.0802,=0.1040,=0.0825,=0.0385,=204
="931848",800红利低波,2024-05-21,=0.0073,=3182.1400,=0.0053,=9.0719,=0.5864,=7.4155,=8.1029,=8.8844,=9.4224,=9.7854,=0.9421,=0.6642,=0.7315,=0.8548,=0.9123,=0.9679,=1.0001,=1.3230,=0.5012,=1.1714,=1.2252,=1.3221,=1.3780,=1.5428,=0.0743,,,=0.0451,=103
="930955",红利低波100,2017-05-26,=0.0050,=11864.8200,=0.0062,=9.2586,=0.8756,=5.0805,=6.0443,=7.3537,=8.4734,=11.5013,=0.9771,=0.7906,=0.5792,=0.6644,=0.8198,=0.9870,=1.3722,=1.1829,=0.6952,=0.5888,=0.7735,=0.9836,=1.2893,=1.7525,=0.0696,=0.1071,=0.0823,=0.0480,=1640
="932305",智选高股息,2024-09-30,=0.0087,=11874.6800,=0.0640,=9.2961,=0.9156,=7.0143,=7.4433,=8.2552,=8.7742,=9.6067,=1.0675,=0.7406,=0.8750,=0.9186,=1.0385,=1.0750,=1.1156,=0.7689,=0.4625,=0.7106,=0.7281,=0.7750,=1.2820,=1.3342,=0.0585,,,=0.0701,=172
="399995",基建工程,2015-03-12,=0.0063,=4183.5900,=0.0709,=9.3049,=0.6750,=5.8673,=7.3449,=8.2814,=13.0007,=18.8590,=0.7392,=0.1952,=0.5815,=0.7436,=0.9175,=1.5190,=2.1834,=0.1992,=0.4086,=0.1368,=0.1788,=0.2079,=0.3658,=0.5478,=0.0443,=0.0702,=0.0519,=0.0279,=2661
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0133,=4273.1900,=0.0642,=9.4458,=0.6084,=4.8859,=6.8728,=8.8780,=12.1601,=16.1208,=0.8812,=0.5260,=0.5567,=0.7305,=0.8673,=1.1842,=1.3660,=0.9886,=0.4984,=0.5555,=0.7802,=0.9897,=1.3645,=1.5178,,=0.0943,,=0.0564,=26
="931722",国新港股通央企红利,2023-09-13,=0.0200,=1372.8500,=0.0418,=9.6664,=0.9623,=5.5040,=6.6123,=7.4412,=8.7010,=10.0834,=0.9310,=0.9777,=0.6213,=0.7173,=0.8009,=0.8763,=0.9570,=0.6255,=0.9726,=0.3100,=0.3737,=0.4509,=0.5702,=0.6473,,=0.1085,,=0.0601,=259
="931069",中金300,2018-02-14,=0.0042,=5065.8800,=0.0123,=9.6886,=0.6049,=5.9518,=7.4738,=9.2302,=10.5375,=13.6164,=1.0187,=0.3775,=0.7377,=0.9179,=1.1147,=1.3627,=1.8328,=1.4129,=0.8821,=0.6656,=0.8540,=1.1083,=1.2927,=1.7542,=0.0705,=0.1122,=0.0821,=0.0397,=73
="399550",央视50,2012-06-06,=-0.0074,=8270.7200,=0.0221,=9.6950,=0.6895,=6.8960,=8.2255,=9.1956,=10.1360,=13.0561,=1.0147,=0.1857,=0.8649,=1.0187,=1.2410,=1.4259,=1.8564,=2.0256,=0.7961,=1.3448,=1.6402,=1.7882,=2.0283,=2.5217,=0.0768,=0.1002,=0.0803,=0.0434,=2240
="000925",基本面50,2009-02-26,=0.0062,=4462.0200,=-0.0338,=9.7153,=0.7068,=6.2635,=7.9688,=9.0127,=10.0491,=12.7955,=1.0103,=0.3839,=0.7306,=0.9013,=1.0686,=1.1921,=1.5728,=1.0672,=0.7343,=0.6037,=0.7873,=0.9638,=1.1027,=1.4866,=0.0750,=0.0942,=0.0767,=0.0400,=4506
="932422",A500红利低波,2025-04-09,=0.0098,=3089.9400,=-0.0042,=9.7220,=0.0612,=9.5190,=9.8707,=10.0866,=10.2683,=10.5846,=1.0321,=0.3163,=0.9943,=1.0267,=1.0402,=1.0540,=1.0761,=1.2614,=0.0153,=1.2431,=1.4045,=1.4473,=1.4806,=1.5336,,,,=0.0448,=157
="H30356",800价值,2014-06-09,=0.0090,=6712.9153,=0.0100,=9.7343,=0.7441,=6.4024,=7.6790,=9.0112,=9.9426,=13.4784,=1.0059,=0.5535,=0.7030,=0.8595,=0.9860,=1.1829,=1.6287,=1.0910,=0.8339,=0.5868,=0.7362,=0.8775,=1.0524,=1.3738,=0.0743,=0.0930,=0.0741,=0.0393,=20
="980081",价值100,2012-12-28,,,=0.0385,=9.7373,=0.9889,=7.7317,=8.2778,=8.5015,=9.2667,=9.8012,=1.0892,=0.9370,=0.8413,=0.8795,=0.9034,=1.0517,=1.1153,=0.9852,=0.7556,=0.7580,=0.8002,=0.8451,=1.0228,=1.0480,=0.0810,,,=0.0469,=152
="000968",300周期,2010-05-28,=0.0168,=4576.2600,=0.0060,=9.7843,=0.7035,=6.1174,=7.8172,=9.1234,=10.2878,=13.3562,=1.0048,=0.4761,=0.7021,=0.8488,=1.0179,=1.1859,=1.5550,=1.6273,=0.9790,=0.8459,=1.0847,=1.2615,=1.4468,=1.8297,=0.0768,=0.0960,=0.0775,=0.0361,=95
="000042",上证央企,2009-03-30,=0.0078,=1789.8800,=-0.0119,=9.8176,=0.7397,=6.3284,=7.8865,=9.0965,=10.0107,=12.9577,=1.0073,=0.5548,=0.7230,=0.8874,=0.9896,=1.1180,=1.4812,=1.2879,=0.9827,=0.6569,=0.8569,=0.9730,=1.1140,=1.3891,=0.0743,=0.0973,=0.0775,=0.0386,=378
="930723",沪港深F100,2015-08-05,=0.0113,=5066.6200,=-0.0050,=10.0419,=0.7729,=5.4557,=7.5626,=8.8885,=10.1236,=13.1279,=1.0232,=0.5510,=0.6469,=0.8477,=1.0060,=1.1158,=1.4626,=1.3136,=0.8643,=0.6039,=0.8635,=1.0661,=1.2674,=1.6654,,=0.0984,,=0.0398,=150
="399371",国证价值,2010-01-04,=0.0078,=7357.8800,=0.0215,=10.0995,=0.7549,=6.4728,=7.8374,=9.0979,=10.3123,=13.0475,=1.0322,=0.5511,=0.7249,=0.8967,=1.0117,=1.2427,=1.5675,=1.0672,=0.7710,=0.5764,=0.7536,=0.8693,=1.0930,=1.3812,=0.0722,=0.0912,=0.0751,=0.0407,=104
="000859",国企一带一路,2019-05-16,=0.0076,=2002.4800,=0.0994,=10.1643,=0.0756,=9.4709,=11.0933,=12.6291,=14.5861,=21.0714,=1.0244,=0.0406,=0.9854,=1.2349,=1.4610,=1.7885,=2.1877,=1.1081,=0.9963,=0.4715,=0.5577,=0.7321,=0.8120,=1.1238,=0.0831,=0.1174,=0.0935,=0.0367,=233
="931052",国信价值,2017-12-08,=0.0061,=3705.4800,=0.0736,=10.2628,=0.9671,=5.3831,=6.5699,=7.3664,=8.6214,=10.7705,=1.3796,=0.9807,=0.7343,=0.9101,=1.0241,=1.1383,=1.5208,=1.7288,=0.9620,=0.6105,=0.9351,=1.2099,=1.4291,=2.0196,=0.0941,=0.1244,=0.0834,=0.0446,=478
="930846",300SNLV,2016-06-24,=0.0049,=7035.7500,=0.0637,=10.2678,=0.5828,=7.7900,=9.1917,=10.0382,=10.7658,=12.6275,=1.0618,=0.3069,=0.8340,=1.0372,=1.1003,=1.2311,=1.5027,=1.4609,=0.9172,=0.7711,=0.9483,=1.1474,=1.3140,=1.6864,=0.0686,=0.1035,=0.0757,=0.0418,=147
="930608",中证基建,2015-03-31,=0.0076,=8993.4700,=0.0598,=10.2741,=0.4440,=6.6667,=8.6242,=10.6280,=17.6628,=25.2863,=0.8543,=0.2368,=0.6550,=0.8279,=1.1281,=1.6679,=2.2134,=0.2450,=0.3019,=0.1701,=0.2221,=0.3455,=0.5059,=0.7101,=0.0482,=0.0717,=0.0544,=0.0287,=632
="000056",上证国企,2010-01-04,=0.0145,=1280.9800,=0.0270,=10.3383,=0.7100,=7.2538,=8.8734,=9.6341,=10.7944,=13.3187,=1.2009,=0.7591,=0.8518,=1.0315,=1.1223,=1.2165,=1.5455,=1.7101,=0.9889,=0.7909,=0.9970,=1.0966,=1.2159,=1.7604,=0.0856,=0.1002,=0.0788,=0.0379,=196
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0023,=9739.8700,=0.0293,=10.3850,=0.8379,=5.7712,=7.8215,=8.9003,=10.2487,=13.0207,=1.1198,=0.6401,=0.7256,=0.9364,=1.0699,=1.2097,=1.5098,=1.6201,=0.7238,=0.9123,=1.1338,=1.3809,=1.7093,=2.4187,,=0.1200,,=0.0346,=259
="950090",50AH优选,2015-12-10,=0.0046,=6374.5600,=0.0308,=10.3864,=0.9235,=6.3188,=7.8957,=8.5850,=9.7174,=13.5010,=1.1027,=0.7388,=0.7914,=0.9468,=1.0237,=1.1243,=1.5403,=1.4006,=0.9950,=0.6574,=0.8441,=0.9448,=1.0483,=1.4194,,=0.1094,,=0.0380,=1977
="931373",股息龙头,2019-11-15,=0.0131,=2739.6600,=-0.0160,=10.3939,=0.9248,=5.4295,=6.8380,=8.1845,=9.4319,=11.4004,=1.1572,=0.8809,=0.6697,=0.8421,=0.9927,=1.1129,=1.2586,=1.5381,=0.9607,=0.5706,=0.8077,=0.9682,=1.3467,=1.6262,=0.0792,=0.1085,=0.0840,=0.0423,=317
="H30035",300非银,2012-12-21,=0.0097,=10940.2600,=-0.0191,=10.4080,=0.0144,=9.6261,=13.1238,=15.1662,=19.3481,=26.3489,=1.5174,=0.3554,=1.0544,=1.3281,=1.6624,=2.0504,=2.4387,=1.9230,=0.7451,=1.0410,=1.4193,=1.7229,=1.9713,=2.3917,=0.1224,=0.1114,=0.0952,=0.0216,=1110
="000021",180治理,2008-09-10,=0.0107,=1095.3300,=0.0066,=10.4775,=0.7978,=6.3364,=8.4310,=9.6410,=10.4888,=13.6109,=1.1548,=0.6685,=0.7542,=0.9755,=1.0988,=1.2204,=1.5847,=1.4414,=0.9918,=0.6625,=0.8520,=0.9526,=1.1332,=1.4859,=0.0797,=0.1012,=0.0804,=0.0391,=160
="000806",消费服务,2012-02-10,=-0.0027,=8530.0100,=0.0127,=10.5237,=0.4053,=8.2712,=9.9374,=10.8052,=11.8703,=17.0971,=1.1817,=0.1293,=1.0009,=1.2099,=1.3598,=1.5457,=2.0145,=2.2923,=0.7183,=1.6526,=1.9418,=2.0999,=2.3796,=3.0032,=0.0835,=0.1029,=0.0827,=0.0354,=403
="931375",300质量低波,2019-11-25,=0.0176,=17838.1300,=0.0519,=10.6561,=0.4289,=6.4946,=8.1096,=11.5637,=13.5930,=22.0532,=1.4003,=0.4228,=0.8054,=1.0728,=1.5842,=2.0925,=3.3245,=1.8984,=0.6633,=1.0044,=1.3104,=1.6292,=2.0979,=2.5370,=0.1077,=0.1378,=0.0968,=0.0284,=98
="399805",互联金融,2015-02-10,=-0.0224,=3903.3800,=0.0142,=10.7242,=0.3274,=7.5943,=9.8199,=11.5967,=13.2045,=16.5816,=1.1558,=0.3233,=0.7644,=1.0567,=1.4785,=1.7460,=2.0317,=1.9784,=0.9481,=1.1667,=1.4082,=1.6148,=1.7725,=2.2175,=0.0834,=0.0941,=0.0808,=0.0318,=324
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0013,=13187.9900,=0.0267,=10.7515,=0.8917,=5.5897,=7.8028,=8.5636,=9.8274,=15.8114,=1.1616,=0.8126,=0.6924,=0.8830,=0.9922,=1.1562,=1.7191,=1.5540,=0.9182,=0.6938,=0.9866,=1.0731,=1.4066,=2.0876,,=0.1080,,=0.0332,=91
