指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="H30106",H300金融服务,2013-05-21,=-0.0042,=1610.2927,=0.0641,=7.5863,=0.7528,=4.0175,=5.3627,=6.8434,=7.7687,=11.1922,=0.7949,=0.5741,=0.4470,=0.5779,=0.7482,=0.9081,=1.2489,=2.1197,=0.9566,=0.8557,=1.1817,=1.4479,=1.8039,=2.3593,,=0.1022,,=0.0430,=15
="000818",细分金融,2012-04-11,=0.0085,=7143.9600,=-0.0325,=7.6408,=0.4885,=5.2356,=6.4985,=7.6824,=8.4792,=10.9951,=0.8135,=0.3604,=0.5930,=0.7010,=0.9196,=1.1017,=1.4303,=2.3329,=0.8579,=1.2689,=1.6360,=1.9671,=2.2244,=2.9111,=0.0780,=0.0967,=0.0768,=0.0382,=4
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=0.0047,=2978.2400,=0.0703,=7.6969,=0.9943,=3.7550,=5.0312,=5.7525,=6.5994,=7.8706,=0.7841,=0.9773,=0.4590,=0.5764,=0.6353,=0.7178,=0.8175,=1.1832,=0.9943,=0.5101,=0.6865,=0.7880,=0.8888,=1.2099,,=0.1015,,=0.0519,=251
="H30270",红利价值,2013-12-19,=0.0080,=9670.9900,=0.0145,=7.7097,=0.7396,=4.4543,=5.4130,=6.7165,=8.8120,=13.0955,=0.8035,=0.6144,=0.5256,=0.6472,=0.7555,=1.2640,=1.7317,=1.5552,=0.9892,=0.5854,=0.8052,=0.9902,=1.2426,=1.6166,=0.0710,=0.0973,=0.0746,=0.0444,=135
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0010,=4804.3600,=0.0753,=7.7843,=0.8875,=3.5572,=4.6224,=5.9154,=7.0561,=9.5068,=0.6901,=0.6815,=0.3828,=0.4839,=0.5722,=0.8205,=1.1073,=1.0346,=0.6366,=0.4386,=0.6439,=0.8353,=1.4353,=2.0623,,=0.0870,,=0.0556,=1300
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0010,=1376.6700,=0.0793,=7.9293,=0.8493,=3.6777,=4.8612,=6.5850,=7.6582,=10.6953,=0.7401,=0.6113,=0.4041,=0.5046,=0.6483,=0.9078,=1.1746,=1.1654,=0.6279,=0.5013,=0.7008,=1.0622,=1.5005,=1.9871,,=0.0974,,=0.0555,=883
="000914",300金融,2007-07-02,=0.0082,=6521.3000,=-0.0293,=7.9345,=0.5420,=5.2769,=6.6035,=7.8045,=8.5959,=11.3863,=0.8109,=0.3456,=0.5962,=0.7048,=0.9404,=1.1423,=1.4919,=2.1827,=0.8686,=1.1210,=1.4313,=1.8124,=2.0569,=2.7052,=0.0752,=0.0912,=0.0734,=0.0377,=334
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0023,=2714.0300,=0.0954,=8.0276,=0.9948,=3.8979,=4.9361,=5.7873,=7.0604,=8.2018,=0.7260,=0.9359,=0.4277,=0.5146,=0.5713,=0.6622,=0.8197,=1.2367,=0.9508,=0.5333,=0.6936,=0.8631,=1.0957,=1.3442,,=0.0939,,=0.0531,=449
="930914",港股通高股息,2016-11-25,=0.0024,=5220.2600,=0.0615,=8.1085,=0.8532,=3.4280,=4.3970,=5.8314,=7.6518,=11.1979,=0.7671,=0.7332,=0.3979,=0.4998,=0.6066,=0.8571,=1.1764,=1.2641,=0.8236,=0.5144,=0.6928,=0.9145,=1.2203,=2.2126,,=0.1031,,=0.0548,=597
="000151",上国红利,2012-07-20,=-0.0087,=1569.9800,=0.0277,=8.1343,=0.8970,=4.5075,=5.3671,=6.8589,=7.5470,=10.0345,=0.7694,=0.5280,=0.5268,=0.6196,=0.7561,=0.9686,=1.3272,=1.0378,=0.4127,=0.6026,=0.8954,=1.1189,=1.3114,=1.6854,=0.0643,=0.0941,=0.0692,=0.0519,=170
="H30269",红利低波,2013-12-19,=0.0113,=11299.0100,=0.0052,=8.1617,=0.7455,=4.5638,=5.5488,=6.7646,=9.4763,=14.4342,=0.8566,=0.5745,=0.5386,=0.6570,=0.8017,=1.3862,=1.9670,=1.5787,=0.9856,=0.6111,=0.8850,=1.0984,=1.4113,=1.6442,=0.0719,=0.1026,=0.0729,=0.0451,=3394
="H50040",上红低波,2014-03-21,=0.0094,=11183.5000,=0.0142,=8.1784,=0.7578,=4.6938,=5.9513,=6.9701,=9.6317,=14.3118,=0.8467,=0.5243,=0.5647,=0.6911,=0.8381,=1.3563,=1.8756,=1.5924,=0.9839,=0.6380,=0.8693,=1.2018,=1.3891,=1.6603,=0.0726,=0.1018,=0.0748,=0.0447,=316
="931157",SHS红利成长LV,2019-04-25,=0.0096,=7693.8000,=0.0321,=8.1991,=0.7581,=4.1261,=5.5578,=6.8366,=8.3577,=11.5318,=0.8364,=0.6122,=0.5154,=0.6214,=0.8036,=0.9341,=1.5888,=1.6192,=0.9994,=0.5018,=0.7012,=1.0064,=1.3488,=1.6300,,=0.1050,,=0.0482,=233
="000029",180价值,2009-01-09,=0.0041,=4351.7500,=-0.0228,=8.2299,=0.7018,=5.6894,=6.9094,=7.8728,=8.4788,=10.8138,=0.8322,=0.3126,=0.6666,=0.8069,=0.8690,=1.0683,=1.4433,=1.0710,=0.8324,=0.6198,=0.7826,=0.9445,=1.0589,=1.4032,=0.0706,=0.0955,=0.0778,=0.0435,=550
="932596",港股通红利低波,2016-02-04,=0.0050,=4157.6300,=0.0719,=8.2320,=0.7789,=7.4451,=7.6810,=7.9351,=8.2718,=8.5745,=0.7494,=0.9684,=0.6528,=0.6766,=0.7069,=0.7208,=0.7622,=1.3453,=0.7158,=1.2161,=1.2542,=1.2963,=1.3573,=1.4099,,,,=0.0529,=44
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0036,=3815.5200,=0.0614,=8.2568,=0.9921,=4.9972,=5.5158,=5.9918,=7.3425,=8.5137,=0.7986,=0.9921,=0.5264,=0.5877,=0.6246,=0.7258,=0.8235,=0.9890,=0.9948,=0.5404,=0.5907,=0.6546,=0.8205,=1.0198,,=0.0979,,=0.0494,=102
="000934",中证金融,2009-07-03,=0.0078,=6120.7200,=-0.0237,=8.2978,=0.5890,=5.7083,=6.8952,=8.0460,=8.8699,=11.5527,=0.8269,=0.3542,=0.6117,=0.7182,=0.9462,=1.1593,=1.5017,=2.1875,=0.8744,=1.1467,=1.4503,=1.8026,=2.0486,=2.6696,=0.0733,=0.0882,=0.0717,=0.0364,=1137
="000922",中证红利,2008-05-26,=-0.0045,=5686.5100,=0.0332,=8.3096,=0.7496,=5.1762,=6.0261,=7.6560,=8.5296,=11.2156,=0.8436,=0.4712,=0.5911,=0.7113,=0.8627,=1.1106,=1.4999,=1.2402,=0.8451,=0.6332,=0.7731,=1.0404,=1.2051,=1.7101,=0.0685,=0.0960,=0.0701,=0.0466,=19421
="000015",红利指数,2005-01-04,=-0.0042,=3128,=0.0298,=8.3172,=0.8950,=4.6646,=5.5109,=7.0898,=7.9363,=10.4439,=0.8275,=0.5881,=0.5525,=0.6399,=0.7661,=1.0213,=1.3875,=1.4148,=0.9197,=0.7277,=0.8915,=1.1132,=1.3114,=1.6890,=0.0663,=0.0968,=0.0697,=0.0458,=13996
="931130",红利成长低波,2018-12-04,=0.0129,=23992.8200,=0.0117,=8.3390,=0.6916,=4.4465,=5.5586,=7.6403,=8.7475,=11.5512,=0.8526,=0.3584,=0.5279,=0.6225,=0.9072,=1.0363,=1.5803,=1.8591,=0.7875,=0.3109,=0.8099,=1.3085,=1.9140,=2.5957,=0.0669,=0.1158,=0.0589,=0.0447,=116
="931446",东证红利低波,2020-04-21,=0.0057,=3494.0500,=0.0149,=8.3812,=0.7746,=5.1478,=6.1502,=7.0060,=8.5449,=11.0216,=0.8298,=0.7206,=0.5884,=0.6919,=0.7561,=0.8785,=1.2481,=1.5206,=0.9818,=0.5909,=0.7488,=0.8716,=1.2097,=1.5979,=0.0722,=0.0935,=0.0745,=0.0447,=648
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0012,=5032.0800,=0.0835,=8.3973,=0.9864,=4.2457,=4.6956,=5.6775,=7.3867,=8.5904,=0.7699,=0.9864,=0.4429,=0.4952,=0.5720,=0.7158,=0.7878,=1.0820,=0.9849,=0.6036,=0.6693,=0.8632,=0.9820,=1.1099,,=0.0975,,=0.0579,=68
="000821",300红利,2012-07-20,=0.0037,=6646.7600,=-0.0038,=8.4732,=0.8348,=4.9998,=6.1945,=7.5559,=8.3446,=10.9286,=0.8635,=0.4728,=0.5725,=0.7149,=0.8798,=1.0813,=1.4919,=1.3796,=0.9102,=0.6098,=0.7997,=1.0586,=1.2907,=1.6963,=0.0718,=0.0978,=0.0729,=0.0466,=955
="000992",全指金融,2011-08-02,=0.0076,=5861.9300,=-0.0211,=8.4993,=0.5873,=5.9310,=7.1035,=8.2113,=9.0286,=11.6339,=0.8297,=0.3497,=0.6188,=0.7236,=0.9548,=1.1755,=1.5107,=2.1650,=0.8649,=1.1568,=1.4434,=1.8068,=2.0514,=2.6668,=0.0717,=0.0849,=0.0695,=0.0358,=2677
="000824",国企红利,2012-07-20,=-0.0015,=2190.2700,=0.0326,=8.5981,=0.8608,=4.8847,=5.9432,=7.3356,=8.2367,=10.7823,=0.8623,=0.5428,=0.5610,=0.6881,=0.8282,=1.0599,=1.4469,=1.2657,=0.8406,=0.5370,=0.7018,=0.9868,=1.2189,=1.6834,=0.0703,=0.0950,=0.0723,=0.0471,=888
="931644",800红利,2024-03-15,=-0.0039,=2618.9600,=0.0261,=8.7499,=0.7072,=6.4729,=7.2341,=8.1215,=9.0195,=9.4757,=0.8886,=0.7093,=0.7001,=0.7641,=0.8528,=0.9069,=0.9431,=1.2859,=0.8872,=0.8423,=0.9185,=1.0995,=1.2602,=1.3255,=0.0724,,,=0.0465,=24
="399373",大盘价值,2010-01-04,=0.0041,=8469.7900,=-0.0121,=8.8496,=0.6973,=5.4746,=6.8624,=8.3225,=9.0892,=11.9914,=0.9411,=0.4691,=0.6410,=0.8034,=0.9531,=1.1408,=1.5001,=1.1378,=0.8151,=0.5920,=0.7822,=0.9285,=1.1264,=1.4541,=0.0742,=0.0969,=0.0767,=0.0450,=321
="931024",港股通非银,2017-11-06,=-0.0123,=4659.1100,=0.0851,=8.9071,=0.2150,=6.7549,=8.8097,=11.4794,=13.4032,=22.4310,=1.2796,=0.8719,=0.6237,=0.8441,=1.0401,=1.2260,=1.7592,=1.5068,=0.9848,=0.5870,=0.8708,=1.0034,=1.1886,=2.2002,,=0.1307,,=0.0287,=154
="930740",300红利LV,2018-12-04,=0.0045,=7178.3200,=0.0013,=8.9596,=0.8891,=5.4153,=6.7943,=7.4654,=8.4473,=9.6903,=0.9365,=0.7657,=0.6159,=0.7662,=0.8513,=0.9447,=1.0604,=1.3652,=0.7323,=0.6725,=0.8535,=1.0730,=1.5162,=1.9253,=0.0724,=0.1016,=0.0768,=0.0448,=545
="000825",央企红利,2012-07-20,=-0.0050,=3496.2300,=0.0124,=9.0012,=0.9329,=4.7369,=6.0989,=7.3069,=8.2668,=10.5687,=0.8974,=0.5811,=0.5507,=0.6916,=0.8603,=1.0042,=1.3929,=1.1957,=0.7825,=0.6009,=0.8549,=1.0450,=1.2057,=1.7357,=0.0699,=0.0980,=0.0727,=0.0453,=250
="000919",300价值,2008-01-21,=0.0014,=5303.3400,=-0.0028,=9.0122,=0.7298,=5.9577,=7.3294,=8.4296,=9.2279,=12.2376,=0.9416,=0.4848,=0.6917,=0.8498,=0.9461,=1.1524,=1.5388,=1.1144,=0.8435,=0.6314,=0.7862,=0.9061,=1.0944,=1.3421,=0.0754,=0.0956,=0.0764,=0.0412,=4276
="000063",上证周期,2010-02-03,=-0.0069,=4031.4300,=-0.0064,=9.0558,=0.6932,=5.4761,=7.1368,=8.5206,=9.4369,=12.4946,=0.9683,=0.4992,=0.6668,=0.8369,=0.9684,=1.1091,=1.4831,=1.6186,=0.9728,=0.8113,=1.0639,=1.2471,=1.4119,=1.7571,=0.0802,=0.1040,=0.0825,=0.0385,=204
="399995",基建工程,2015-03-12,=-0.0151,=4059.8000,=0.0393,=9.0581,=0.6392,=5.8673,=7.3449,=8.2814,=12.9228,=18.8590,=0.7189,=0.1520,=0.5815,=0.7410,=0.9157,=1.5080,=2.1834,=0.1939,=0.3748,=0.1368,=0.1788,=0.2076,=0.3640,=0.5478,=0.0443,=0.0702,=0.0519,=0.0287,=2668
="931848",800红利低波,2024-05-21,=0.0035,=3225.9700,=0.0191,=9.2618,=0.6897,=7.4155,=8.1107,=8.8954,=9.4220,=9.7854,=0.9620,=0.7518,=0.7315,=0.8562,=0.9130,=0.9677,=1.0001,=1.3507,=0.5823,=1.1714,=1.2257,=1.3264,=1.3766,=1.5428,=0.0743,,,=0.0442,=104
="932305",智选高股息,2024-09-30,=-0.0060,=11938.6600,=0.0698,=9.3594,=0.9451,=7.0143,=7.4473,=8.2599,=9.0423,=9.6067,=1.0747,=0.7988,=0.8750,=0.9191,=1.0393,=1.0747,=1.1156,=0.7741,=0.5030,=0.7106,=0.7284,=0.7731,=1.2818,=1.3342,=0.0585,,,=0.0696,=186
="930955",红利低波100,2017-05-26,=0.0024,=12041.6700,=0.0212,=9.5159,=0.8855,=5.0805,=6.0459,=7.3627,=8.4872,=11.5013,=1.0045,=0.8302,=0.5792,=0.6647,=0.8204,=0.9895,=1.3722,=1.2157,=0.7469,=0.5888,=0.7745,=0.9837,=1.2846,=1.7525,=0.0696,=0.1071,=0.0823,=0.0467,=1676
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0005,=4374.3000,=0.0894,=9.6494,=0.6365,=4.8859,=6.8728,=8.8780,=12.1601,=16.1208,=0.9002,=0.5642,=0.5567,=0.7305,=0.8673,=1.1842,=1.3660,=1.0099,=0.5390,=0.5555,=0.7802,=0.9897,=1.3645,=1.5178,,=0.0943,,=0.0552,=27
="931069",中金300,2018-02-14,=-0.0011,=5072.5112,=0.0136,=9.7414,=0.6184,=5.9518,=7.4750,=9.2403,=10.5298,=13.6164,=1.0243,=0.3909,=0.7377,=0.9186,=1.1140,=1.3609,=1.8328,=1.4206,=0.8868,=0.6656,=0.8550,=1.1095,=1.2947,=1.7542,=0.0705,=0.1122,=0.0821,=0.0395,=74
="H30356",800价值,2014-06-09,=-0.0024,=6719.3700,=0.0110,=9.7612,=0.7536,=6.4024,=7.6794,=9.0122,=9.9415,=13.4784,=1.0088,=0.5619,=0.7030,=0.8596,=0.9863,=1.1828,=1.6287,=1.0940,=0.8363,=0.5868,=0.7364,=0.8782,=1.0549,=1.3738,=0.0743,=0.0930,=0.0741,=0.0392,=23
="000968",300周期,2010-05-28,=-0.0056,=4560.7200,=0.0026,=9.8044,=0.7084,=6.1174,=7.8172,=9.1349,=10.2878,=13.3562,=1.0071,=0.4806,=0.7021,=0.8488,=1.0165,=1.1859,=1.5550,=1.6306,=0.9790,=0.8459,=1.0847,=1.2628,=1.4526,=1.8297,=0.0768,=0.0960,=0.0775,=0.0360,=97
="980081",价值100,2012-12-28,,,=0.0584,=9.8279,=0.9856,=7.7317,=8.2882,=8.5085,=9.3287,=10.0799,=1.1003,=0.9640,=0.8413,=0.8805,=0.9047,=1.0544,=1.1275,=0.9944,=0.7482,=0.7580,=0.8019,=0.8467,=1.0211,=1.0480,=0.0810,,,=0.0465,=165
="000042",上证央企,2009-03-30,=-0.0026,=1784.7700,=-0.0147,=9.8318,=0.7434,=6.3284,=7.8865,=9.1047,=10.0107,=12.9577,=1.0090,=0.5577,=0.7230,=0.8874,=0.9896,=1.1180,=1.4812,=1.2898,=0.9823,=0.6569,=0.8569,=0.9739,=1.1157,=1.3891,=0.0743,=0.0973,=0.0775,=0.0385,=379
="931722",国新港股通央企红利,2023-09-13,=-0.0042,=1394.3900,=0.0581,=9.8499,=0.9797,=5.5040,=6.6130,=7.4595,=8.7655,=10.0958,=0.9486,=0.9898,=0.6213,=0.7181,=0.8031,=0.8803,=0.9723,=0.6374,=0.9865,=0.3100,=0.3737,=0.4521,=0.5733,=0.6533,,=0.1085,,=0.0590,=265
="000925",基本面50,2009-02-26,=0.0031,=4542.7300,=-0.0164,=9.8953,=0.7516,=6.2635,=7.9688,=9.0200,=10.0491,=12.7955,=1.0293,=0.4213,=0.7306,=0.9013,=1.0670,=1.1921,=1.5728,=1.0870,=0.7751,=0.6037,=0.7873,=0.9656,=1.1027,=1.4866,=0.0750,=0.0942,=0.0767,=0.0393,=4508
="932422",A500红利低波,2025-04-09,=0.0019,=3127.5500,=0.0079,=9.9342,=0.2549,=9.5190,=9.8695,=10.0790,=10.2588,=10.5846,=1.0547,=0.8186,=0.9943,=1.0272,=1.0402,=1.0538,=1.0761,=1.2889,=0.0784,=1.2431,=1.3988,=1.4461,=1.4792,=1.5336,,,,=0.0439,=170
="399550",央视50,2012-06-06,=0.0023,=8395.3300,=0.0375,=9.9977,=0.7595,=6.8960,=8.2340,=9.2080,=10.1360,=13.0561,=1.0464,=0.2895,=0.8649,=1.0184,=1.2410,=1.4259,=1.8564,=2.0888,=0.8554,=1.3448,=1.6427,=1.7908,=2.0309,=2.5217,=0.0768,=0.1002,=0.0803,=0.0421,=2247
="399371",国证价值,2010-01-04,=-0.0038,=7351.5700,=0.0206,=10.1148,=0.7570,=6.4728,=7.8374,=9.0979,=10.3123,=13.0475,=1.0339,=0.5564,=0.7249,=0.8967,=1.0117,=1.2427,=1.5675,=1.0689,=0.7718,=0.5764,=0.7536,=0.8693,=1.0930,=1.3812,=0.0722,=0.0912,=0.0751,=0.0407,=107
="930608",中证基建,2015-03-31,=-0.0125,=8833.9100,=0.0410,=10.1326,=0.4222,=6.6667,=8.6242,=10.6132,=17.5179,=25.2863,=0.8421,=0.2220,=0.6550,=0.8278,=1.1263,=1.6592,=2.2134,=0.2416,=0.2858,=0.1701,=0.2221,=0.3449,=0.5019,=0.7101,=0.0482,=0.0717,=0.0544,=0.0291,=633
="000859",国企一带一路,2019-05-16,=-0.0171,=1966.2300,=0.0795,=10.1375,=0.0734,=9.4709,=11.0554,=12.6195,=14.5794,=21.0714,=1.0217,=0.0361,=0.9854,=1.2310,=1.4599,=1.7882,=2.1877,=1.1052,=0.9908,=0.4715,=0.5579,=0.7324,=0.8132,=1.1273,=0.0831,=0.1174,=0.0935,=0.0368,=235
="930723",沪港深F100,2015-08-05,=0.0018,=5126.8200,=0.0068,=10.1744,=0.8113,=5.4557,=7.5646,=8.9088,=10.1318,=13.1279,=1.0369,=0.5882,=0.6469,=0.8477,=1.0065,=1.1158,=1.4626,=1.3305,=0.8845,=0.6039,=0.8635,=1.0668,=1.2706,=1.6654,,=0.0984,,=0.0393,=151
="931052",国信价值,2017-12-08,=-0.0063,=3702.5080,=0.0727,=10.3014,=0.9682,=5.3831,=6.5730,=7.3694,=8.6300,=10.7705,=1.3848,=0.9828,=0.7343,=0.9103,=1.0245,=1.1389,=1.5208,=1.7353,=0.9642,=0.6105,=0.9356,=1.2111,=1.4326,=2.0196,=0.0941,=0.1244,=0.0834,=0.0444,=488
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0053,=9682.6000,=0.0232,=10.3876,=0.8367,=5.7712,=7.8331,=8.9204,=10.2673,=13.0207,=1.1200,=0.6389,=0.7256,=0.9375,=1.0716,=1.2097,=1.5098,=1.6205,=0.7230,=0.9123,=1.1362,=1.3829,=1.7093,=2.4187,,=0.1200,,=0.0346,=261
="930846",300SNLV,2016-06-24,=-0.0046,=6963.9300,=0.0528,=10.4157,=0.6467,=7.7900,=9.1926,=10.0401,=10.7584,=12.6275,=1.0773,=0.3973,=0.8340,=1.0374,=1.0996,=1.2308,=1.5027,=1.4819,=0.9247,=0.7711,=0.9487,=1.1483,=1.3151,=1.6864,=0.0686,=0.1035,=0.0757,=0.0412,=147
="000056",上证国企,2010-01-04,=-0.0036,=1286.8200,=0.0317,=10.4206,=0.7319,=7.2538,=8.8779,=9.6484,=10.7944,=13.3187,=1.2108,=0.7867,=0.8518,=1.0315,=1.1223,=1.2167,=1.5455,=1.7237,=0.9938,=0.7909,=0.9978,=1.0994,=1.2168,=1.7604,=0.0856,=0.1002,=0.0788,=0.0376,=196
="H30035",300非银,2012-12-21,=0.0008,=11045.3103,=-0.0096,=10.5021,=0.0177,=9.6261,=13.1238,=15.1662,=19.3481,=26.3489,=1.5313,=0.3715,=1.0544,=1.3281,=1.6581,=2.0504,=2.4387,=1.9404,=0.7578,=1.0410,=1.4193,=1.7251,=1.9724,=2.3917,=0.1224,=0.1114,=0.0952,=0.0214,=1118
="950090",50AH优选,2015-12-10,=-0.0044,=6418.1100,=0.0378,=10.5528,=0.9346,=6.3188,=7.8958,=8.5902,=9.7263,=13.5010,=1.1206,=0.7872,=0.7914,=0.9469,=1.0243,=1.1247,=1.5403,=1.4226,=0.9983,=0.6574,=0.8442,=0.9452,=1.0487,=1.4553,,=0.1094,,=0.0374,=1979
="931373",股息龙头,2019-11-15,=-0.0008,=2771.3800,=-0.0046,=10.5612,=0.9378,=5.4295,=6.8422,=8.1980,=9.4463,=11.4004,=1.1758,=0.9126,=0.6697,=0.8421,=0.9937,=1.1145,=1.2586,=1.5629,=0.9735,=0.5706,=0.8078,=0.9699,=1.3501,=1.6262,=0.0792,=0.1085,=0.0840,=0.0416,=319
="000021",180治理,2008-09-10,=-0.0010,=1110.2600,=0.0203,=10.5916,=0.8221,=6.3364,=8.4334,=9.6500,=10.4975,=13.6109,=1.1674,=0.6993,=0.7542,=0.9755,=1.0988,=1.2204,=1.5847,=1.4571,=0.9951,=0.6625,=0.8520,=0.9536,=1.1347,=1.4859,=0.0797,=0.1012,=0.0804,=0.0387,=160
="932153",港股通价值策略,2025-04-30,=0,=1131.9900,=0.0773,=10.6229,=0.9792,=8.1696,=9.4734,=10.0476,=10.2819,=10.8246,=0.9118,=0.9479,=0.7012,=0.8172,=0.8727,=0.8917,=0.9322,=1.0833,=0.9531,=0.8168,=0.9458,=1.0194,=1.0577,=1.1110,,,,=0.0416,=3
="000806",消费服务,2012-02-10,=0.0039,=8531.9200,=0.0129,=10.6781,=0.4530,=8.3292,=9.9487,=10.8052,=11.8703,=17.0971,=1.1994,=0.1763,=1.0009,=1.2081,=1.3598,=1.5457,=2.0145,=2.3259,=0.7455,=1.6526,=1.9426,=2.1024,=2.3796,=3.0032,=0.0835,=0.1029,=0.0827,=0.0349,=404
="931375",300质量低波,2019-11-25,=-0.0150,=17648.8200,=0.0407,=10.6823,=0.4292,=6.4946,=8.1248,=11.5548,=13.5899,=22.0532,=1.4040,=0.4233,=0.8054,=1.0746,=1.5792,=2.0912,=3.3245,=1.9031,=0.6625,=1.0044,=1.3139,=1.6313,=2.0972,=2.5370,=0.1077,=0.1378,=0.0968,=0.0283,=99
